cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,target
1.0,1.0,1.0,13.59,-44.76,9.83,15.51,-119.63,-11.24,8.9,-119.63,120.46,5.37,-83.95,358.29,-96.02,0.0
1.0,0.0,2.0,-57.62,2.47,-30.24,18.61,85.73,-89.96,39.27,398.08,-92.68,20.98,259.96,-195.11,196.16,1.0
1.0,0.0,1.0,-75.3,-71.06,85.89,28.36,17.31,-11.02,-174.81,230.61,112.5,-24.07,-221.5,-3.13,-25.81,0.0
1.0,1.0,1.0,-228.86,66.99,89.33,29.01,33.99,-1.0,-34.27,419.04,426.08,43.83,212.97,31.91,-4.77,1.0
2.0,2.0,2.0,-36.8,-3.31,14.95,-11.33,9.48,-229.55,116.27,222.44,84.69,2.27,-62.56,33.7,-6.86,0.0
2.0,2.0,1.0,-133.65,-19.58,31.9,-21.83,98.04,-373.68,61.09,363.51,-286.06,-1.21,9.01,-509.73,220.12,1.0
2.0,1.0,1.0,82.62,11.66,104.32,30.27,-46.16,29.1,41.65,-173.42,159.96,-1.05,-77.59,353.22,-88.17,0.0
1.0,2.0,3.0,-94.17,46.58,55.95,7.19,29.32,-184.01,105.48,-331.82,8.17,-5.24,17.96,-344.74,248.61,1.0
1.0,1.0,2.0,-22.16,52.79,-86.18,2.2,51.92,-181.48,75.87,9.08,-170.61,-1.36,5.29,-238.65,150.37,1.0
2.0,2.0,3.0,-75.8,10.17,9.19,-34.04,113.23,-309.81,-57.65,449.21,-208.77,-3.38,97.45,-431.81,189.47,1.0
1.0,2.0,2.0,-82.9,37.63,-37.28,-2.08,41.37,-214.66,100.69,-156.27,2.8,-2.91,-0.7,-298.67,191.01,1.0
2.0,1.0,2.0,163.47,-16.0,-12.15,31.29,-81.52,-199.67,26.84,-196.9,301.38,12.63,-92.95,642.12,-86.9,0.0
1.0,1.0,2.0,-6.31,-19.84,-8.52,-47.75,128.9,-163.13,282.81,746.11,-474.68,-2.13,-113.68,-350.04,-67.95,1.0
2.0,2.0,2.0,-3.3,-6.25,-33.76,4.01,6.77,130.45,22.14,-258.45,-175.33,-6.75,7.32,-191.35,50.58,0.0
1.0,2.0,2.0,58.02,-0.13,-3.19,21.98,-31.82,209.85,-57.28,-459.81,-149.93,-27.53,66.13,12.68,13.57,0.0
1.0,1.0,2.0,-67.18,-26.07,-10.52,30.94,-98.52,28.66,-35.34,-118.05,147.26,9.7,-93.78,283.35,-116.16,0.0
2.0,2.0,2.0,63.49,-22.3,-6.1,9.07,-73.36,-138.35,64.94,38.61,215.35,-11.96,0.87,461.86,-105.48,0.0
2.0,3.0,1.0,64.59,-67.7,-48.62,51.23,42.35,220.66,77.42,-406.96,-158.64,-8.72,37.81,45.87,-46.06,0.0
1.0,1.0,3.0,12.46,-51.83,-12.67,-20.57,-114.38,-226.61,-6.53,-10.41,71.39,21.98,-237.06,169.6,-2.54,0.0
1.0,2.0,2.0,41.37,40.15,-13.67,12.35,-19.94,-101.43,138.15,-124.63,51.28,-0.13,90.78,230.9,-40.38,0.0
1.0,1.0,2.0,-100.5,36.95,82.64,22.31,-8.55,3.6,-56.36,23.94,263.31,31.63,157.78,62.78,46.12,1.0
2.0,2.0,1.0,-15.66,1.75,-73.9,-17.63,22.31,-220.77,47.37,88.47,-155.91,18.82,22.68,-168.39,110.3,1.0
2.0,1.0,1.0,-277.75,47.83,18.36,23.94,28.03,77.67,-71.48,453.09,439.38,0.4,163.73,-17.64,-61.18,1.0
2.0,1.0,1.0,81.48,-49.66,-61.0,-14.15,-70.69,-259.72,21.65,52.62,101.02,2.69,-207.33,252.83,-10.69,0.0
2.0,1.0,1.0,-132.08,-3.35,-24.06,-21.34,26.83,-42.18,-104.23,587.39,-82.65,-5.53,92.96,-148.7,-32.06,1.0
2.0,1.0,2.0,-71.7,7.81,-79.08,-17.16,66.56,4.26,-58.38,418.35,75.4,-3.66,-5.99,-267.29,95.03,1.0
3.0,1.0,3.0,-118.15,33.44,1.57,-3.19,15.08,-63.13,-2.47,331.18,266.56,-6.43,86.3,-79.81,89.86,1.0
1.0,2.0,2.0,98.16,3.39,-3.88,7.28,-127.23,30.31,18.46,-657.03,-86.85,-9.98,169.97,159.43,129.65,0.0
1.0,1.0,0.0,-40.03,41.8,-37.92,19.64,-3.67,4.64,15.48,-131.55,125.42,-14.85,193.69,-4.84,118.56,1.0
1.0,3.0,2.0,251.62,-41.85,46.9,47.66,-32.32,218.75,59.36,-958.67,-331.7,-27.59,-31.44,283.56,-101.8,0.0
1.0,1.0,2.0,37.24,11.88,-37.18,25.15,62.09,-31.64,-112.16,-70.56,-72.21,12.85,94.59,-150.57,194.53,1.0
2.0,2.0,2.0,-2.43,-10.47,15.65,13.59,-100.97,-227.96,24.27,-524.3,49.4,7.59,-94.93,65.34,151.39,1.0
2.0,3.0,3.0,95.51,-19.94,40.74,28.06,20.98,100.44,34.0,-488.78,-16.97,4.31,6.61,23.99,48.16,0.0
1.0,2.0,1.0,341.68,45.63,-6.08,24.92,-110.75,127.28,-17.51,-883.29,106.07,3.59,112.55,604.82,-14.88,0.0
3.0,2.0,2.0,73.75,-13.34,-18.2,18.43,-60.92,18.74,-85.45,-414.27,-190.89,-1.51,134.76,83.38,90.82,0.0
2.0,1.0,2.0,51.68,70.4,-19.1,-11.49,51.35,26.87,66.94,257.12,-145.93,3.06,35.61,7.57,-88.57,1.0
1.0,1.0,2.0,75.7,17.8,-139.41,11.81,-36.14,18.88,-1.24,-297.11,-181.25,-11.59,54.25,66.16,34.88,0.0
1.0,1.0,1.0,65.52,-35.28,-77.71,16.38,-70.34,-78.64,-41.49,-23.55,140.53,-12.45,-63.08,384.8,-84.09,0.0
1.0,1.0,2.0,62.99,-47.32,28.67,-9.17,-39.15,-270.75,58.1,58.94,61.87,-1.23,-157.76,166.94,27.21,0.0
3.0,1.0,1.0,100.61,-34.69,-73.87,-25.37,-85.91,-22.94,-47.84,-305.2,220.76,-23.99,-146.74,20.08,166.05,1.0
2.0,1.0,1.0,52.36,-38.1,-86.12,31.41,-74.97,-57.39,107.96,-0.69,256.69,7.07,-41.49,524.92,-144.34,0.0
2.0,1.0,1.0,4.57,-9.44,-29.66,-31.03,45.19,66.67,-60.94,255.15,97.95,9.77,-132.14,-244.88,76.11,1.0
1.0,1.0,2.0,-26.41,-32.86,-13.16,9.15,50.5,-57.47,15.33,297.28,69.76,15.04,-190.35,-43.79,-21.26,0.0
1.0,2.0,2.0,229.01,7.6,-61.11,-29.43,-64.67,51.64,-130.2,-521.34,33.41,1.17,-61.23,123.84,73.96,0.0
2.0,1.0,1.0,-8.68,-0.85,23.06,16.08,66.44,-59.61,-12.3,153.28,-184.84,-4.77,220.66,-182.05,177.43,1.0
2.0,1.0,1.0,153.75,-23.73,48.84,-11.57,-36.59,-128.5,-48.57,-69.85,-47.0,-0.48,-134.54,165.26,26.26,0.0
1.0,2.0,0.0,129.16,5.42,52.13,-37.32,-70.5,129.68,-46.35,-476.24,-98.41,-3.89,3.98,-111.37,125.79,0.0
1.0,2.0,1.0,224.0,2.74,-0.52,0.73,-82.8,52.59,-42.19,-730.49,73.58,-3.21,158.5,236.27,148.04,0.0
2.0,1.0,1.0,-73.11,-31.01,-16.03,32.02,-5.88,168.65,21.45,-218.67,-364.91,-19.28,135.35,-194.36,49.79,0.0
3.0,1.0,1.0,-42.15,20.4,-161.39,-24.44,96.45,-294.48,40.7,594.33,-197.5,-15.69,-121.17,-226.56,17.43,1.0
3.0,2.0,2.0,135.95,-22.14,44.29,39.55,-44.49,45.06,109.7,-492.29,168.28,-7.4,161.11,343.01,61.24,0.0
2.0,1.0,2.0,-132.17,16.88,102.88,23.39,34.34,-134.61,128.69,466.61,66.0,-8.19,418.22,-12.0,153.0,1.0
1.0,1.0,3.0,-63.95,2.15,-98.64,-12.42,23.18,-160.13,-100.87,231.97,-192.96,-12.14,131.76,-226.28,145.84,1.0
1.0,2.0,1.0,150.44,23.98,20.33,32.82,-125.71,-43.17,-30.14,-636.62,-20.91,6.16,149.65,426.88,48.17,0.0
3.0,1.0,1.0,-185.29,47.45,-38.52,-4.66,48.44,128.2,137.28,450.24,374.22,5.53,44.88,-150.28,-21.99,1.0
2.0,2.0,2.0,-164.8,-106.14,58.15,9.83,85.91,74.17,12.24,292.95,-387.36,-1.19,59.54,-485.6,81.64,0.0
2.0,2.0,1.0,-123.6,2.09,64.56,-6.65,28.42,-95.14,32.53,-50.14,-114.89,3.97,76.08,-365.21,169.09,1.0
1.0,1.0,2.0,-0.7,3.25,-56.74,-7.43,35.17,27.41,-59.04,83.42,68.22,1.74,-21.52,-196.38,136.16,1.0
2.0,1.0,1.0,97.57,4.92,101.26,-4.54,-18.98,-28.26,-2.86,-35.59,13.55,8.81,-38.89,149.74,-17.11,0.0
1.0,1.0,1.0,6.48,-68.89,37.14,35.41,-53.53,32.6,57.7,1.6,140.01,-1.15,-169.38,278.07,-89.92,0.0
1.0,1.0,2.0,-79.24,34.75,-4.09,31.99,70.61,-158.51,155.98,314.42,-0.28,-1.32,273.25,-64.12,154.44,1.0
2.0,1.0,1.0,-56.08,-11.67,44.44,-10.57,10.1,135.24,10.05,51.62,280.62,12.16,-166.31,-199.45,78.49,1.0
2.0,1.0,1.0,142.4,45.93,83.51,-30.89,-46.58,108.87,25.02,-419.26,221.88,-8.72,46.23,-74.32,228.8,0.0
1.0,0.0,2.0,12.56,37.43,-13.08,-14.97,77.39,-72.73,61.67,356.39,-392.95,-7.34,46.41,-281.74,77.68,1.0
1.0,1.0,2.0,218.39,-8.98,-6.65,22.0,-95.38,-195.93,34.06,-309.05,179.68,-12.83,-104.23,618.17,-64.14,0.0
0.0,2.0,2.0,-65.61,21.12,32.14,25.78,76.4,162.34,65.95,-4.93,-118.21,9.82,214.0,-237.91,88.52,1.0
1.0,2.0,2.0,234.45,66.16,2.49,-26.75,-22.78,156.22,-73.53,-546.92,91.7,0.3,5.31,67.8,72.82,1.0
2.0,1.0,1.0,8.72,5.28,104.76,-31.6,-21.5,103.46,-53.92,-145.94,-121.4,-2.32,33.7,-328.11,190.85,0.0
1.0,1.0,1.0,83.44,-34.41,27.91,24.52,-24.32,-188.61,142.47,31.51,200.69,2.44,-89.79,390.74,-54.82,0.0
1.0,0.0,1.0,62.19,-2.0,146.54,-31.16,67.44,23.04,-17.57,150.98,-52.44,-9.07,-117.77,-375.66,202.22,1.0
2.0,2.0,1.0,102.49,-8.87,-34.41,33.16,-26.58,103.19,123.5,-378.26,-175.63,-4.74,109.37,209.54,-45.67,0.0
2.0,2.0,2.0,81.06,-29.57,-0.1,25.75,-40.57,-159.2,57.99,20.51,263.72,12.02,-23.02,473.53,-79.38,0.0
2.0,1.0,1.0,-205.56,14.07,-21.81,-19.77,62.5,32.7,-133.74,991.15,-187.33,-13.4,188.65,-142.47,-168.41,1.0
2.0,2.0,2.0,106.86,-17.91,67.25,16.88,-43.01,160.3,-57.41,-586.19,-122.88,-10.32,18.53,43.08,42.99,0.0
2.0,1.0,1.0,-50.12,32.6,-11.41,19.63,52.85,8.58,-12.01,147.55,142.65,-10.5,105.05,-60.05,78.03,1.0
2.0,1.0,2.0,-116.08,38.53,27.91,-24.61,133.5,-109.28,-86.21,901.32,-326.99,-14.13,224.67,-342.19,23.41,1.0
2.0,2.0,0.0,-37.1,33.46,22.54,-7.72,11.27,-167.3,22.8,-0.43,21.69,-7.89,30.41,-78.27,72.11,1.0
2.0,2.0,2.0,97.92,-28.99,3.73,26.98,-163.68,-144.28,88.83,-313.95,234.2,-14.88,-8.44,692.73,-129.34,0.0
1.0,2.0,2.0,-22.33,60.97,-12.85,-4.87,44.09,130.35,56.39,-103.29,-2.65,-15.85,78.16,-228.0,74.85,1.0
2.0,1.0,2.0,-93.7,37.43,19.79,8.02,4.8,-192.09,-131.45,25.29,7.89,-12.9,71.31,-105.73,115.15,1.0
2.0,1.0,2.0,-86.16,-16.64,-23.89,10.15,-34.89,31.74,20.89,-33.31,155.88,-6.37,117.53,-19.51,85.85,1.0
1.0,2.0,2.0,-1.61,-92.85,2.98,-20.15,-43.93,-303.27,7.86,375.09,138.85,-14.65,-107.94,209.7,-24.9,0.0
1.0,1.0,2.0,14.24,-47.41,-56.2,30.79,-36.32,56.81,2.23,257.64,269.41,23.64,68.06,496.5,-197.73,0.0
3.0,2.0,2.0,2.57,39.76,-30.81,40.71,49.67,181.79,65.84,-399.1,-123.57,17.17,210.55,-131.06,95.01,1.0
2.0,2.0,2.0,84.44,-0.69,106.87,22.89,-108.31,4.12,-76.81,-557.16,-72.18,7.67,72.34,217.65,66.11,0.0
2.0,1.0,2.0,-17.74,22.88,-48.25,23.38,35.28,-75.44,-13.78,14.86,-84.08,7.87,253.22,-73.48,164.15,1.0
1.0,2.0,1.0,-41.36,-13.66,15.09,16.87,33.1,-25.23,-12.16,268.36,108.14,24.28,33.98,128.46,-88.32,0.0
1.0,3.0,1.0,149.24,-47.56,7.76,18.12,-58.37,61.76,97.45,-533.18,-318.04,2.47,25.53,180.04,-34.55,0.0
1.0,1.0,2.0,-164.94,63.98,14.99,-14.64,46.76,18.12,-43.16,543.06,323.64,6.06,124.03,-139.13,27.23,1.0
1.0,2.0,1.0,-58.46,13.02,-71.21,7.14,-50.39,243.69,3.31,-414.69,237.24,28.29,-0.21,-49.04,17.3,1.0
2.0,2.0,1.0,107.52,-25.03,-34.71,32.53,-113.49,100.19,-35.13,-770.56,-418.31,-14.47,154.43,150.64,46.43,0.0
1.0,2.0,1.0,23.15,12.3,7.7,2.12,-68.56,138.35,-16.06,-523.78,-31.56,10.51,57.98,-38.42,76.51,0.0
1.0,1.0,1.0,-145.61,48.94,84.34,9.21,31.44,-101.33,69.65,223.38,-27.86,18.25,60.63,-173.72,51.07,1.0
3.0,1.0,1.0,-84.42,-66.76,-106.18,2.89,2.87,-35.66,107.74,331.16,64.52,9.11,-104.23,-19.91,-33.41,0.0
1.0,1.0,1.0,-115.08,-14.84,31.61,-14.27,31.57,-69.02,-28.02,366.76,-276.35,6.88,97.61,-312.07,89.9,1.0
2.0,2.0,1.0,-187.44,23.46,70.2,26.34,120.07,200.49,15.63,401.02,44.81,-25.35,108.0,-246.3,-71.65,1.0
1.0,1.0,2.0,-14.45,-25.68,-41.52,-8.53,-64.44,-33.15,23.4,86.0,34.13,12.64,-101.72,125.34,-66.19,0.0
2.0,1.0,1.0,-130.74,50.3,26.87,-15.0,72.74,1.63,20.33,552.95,-82.74,-0.38,122.91,-222.58,-25.11,1.0
2.0,1.0,1.0,-170.01,30.92,65.16,25.41,67.07,-8.75,30.42,477.87,158.35,2.52,226.53,-31.32,-9.72,1.0
1.0,1.0,2.0,30.16,38.16,18.34,15.42,15.64,88.64,-63.62,-286.48,73.29,-13.9,61.71,-66.78,105.81,1.0
0.0,2.0,2.0,-132.8,11.83,-92.87,50.09,107.4,274.47,45.89,-35.98,-158.41,-4.7,191.23,-251.88,-24.87,1.0
2.0,3.0,1.0,5.99,-63.2,-2.26,42.93,-13.04,70.21,-21.86,-390.49,-228.95,-1.99,95.36,48.87,-0.7,0.0
2.0,2.0,3.0,-15.46,-4.72,25.91,10.71,9.83,-128.84,46.25,320.23,255.45,-4.17,129.29,348.82,-131.31,0.0
2.0,2.0,2.0,214.77,27.86,6.34,-34.6,56.04,-98.7,-30.82,-133.78,-356.69,-23.92,-100.76,-165.51,91.07,1.0
1.0,2.0,2.0,140.5,64.67,56.87,-32.81,41.67,-69.7,54.63,-114.28,168.21,4.76,-204.61,17.14,-24.3,1.0
1.0,1.0,2.0,-48.95,-39.23,12.37,10.75,14.75,-57.73,-58.11,267.46,109.97,18.47,-66.95,68.26,-45.58,0.0
1.0,2.0,1.0,-40.22,-31.59,-75.41,-0.98,21.39,272.3,30.44,-365.15,-260.29,42.61,33.81,-449.07,140.25,0.0
1.0,2.0,1.0,133.43,-23.25,34.35,36.49,25.98,-97.46,101.4,203.21,277.32,-2.58,157.39,587.68,-139.24,0.0
0.0,1.0,1.0,-237.8,47.59,89.05,-1.76,94.91,-131.26,42.05,803.81,-203.56,4.82,318.32,-331.95,72.51,1.0
0.0,2.0,1.0,-123.32,-16.88,26.01,16.32,19.16,187.36,-2.5,44.22,174.98,24.57,-1.61,-112.66,-23.42,1.0
2.0,2.0,2.0,23.44,-91.0,19.44,1.86,-35.28,185.45,25.36,-449.04,-308.24,-30.37,65.61,-240.9,132.3,0.0
1.0,1.0,1.0,-166.55,49.59,43.89,4.68,104.04,59.17,78.09,574.64,177.04,19.02,122.01,-232.02,25.18,1.0
0.0,2.0,2.0,33.58,-48.86,-113.02,35.52,-56.23,-97.02,-126.61,-259.01,68.12,-22.14,-62.6,292.72,-37.68,0.0
1.0,1.0,1.0,104.15,25.65,3.46,6.85,-96.99,-133.74,-19.17,-312.22,86.49,-22.2,-120.0,335.43,-30.73,0.0
1.0,2.0,1.0,167.73,-9.26,42.62,12.75,-121.68,67.14,-24.82,-780.35,-213.72,-24.15,65.56,237.84,32.34,0.0
2.0,0.0,1.0,-151.48,55.35,-0.3,15.65,15.93,-260.73,9.54,551.01,408.47,-3.86,208.23,84.05,140.12,1.0
1.0,3.0,0.0,128.64,-55.67,-78.81,33.42,-13.17,76.81,-197.89,-552.01,-50.93,-8.59,-80.08,187.06,-43.37,0.0
2.0,2.0,2.0,172.17,-0.03,8.29,-19.1,5.92,-322.72,42.2,-640.23,-200.27,15.95,-220.1,-204.54,251.56,1.0
1.0,1.0,2.0,-5.43,25.43,-55.73,9.79,101.68,192.9,84.64,-24.02,-80.28,0.44,-4.01,-335.03,90.4,1.0
2.0,1.0,2.0,-3.19,27.24,24.62,33.95,80.81,181.73,94.5,-190.22,13.51,-36.11,9.91,-164.43,52.93,1.0
2.0,2.0,1.0,-64.89,-29.26,11.0,10.94,-53.73,112.05,56.63,-291.81,-257.71,11.88,175.04,-187.22,128.74,0.0
1.0,2.0,1.0,-196.74,16.91,-79.12,37.61,22.36,76.35,17.22,183.09,203.4,-7.28,227.54,-15.86,0.98,1.0
1.0,1.0,1.0,127.69,-0.17,61.34,-4.81,-84.8,-213.58,67.73,-268.01,-2.47,-4.86,-176.8,244.52,21.48,0.0
2.0,1.0,1.0,-24.32,33.31,-36.46,-9.2,49.95,45.71,29.14,146.0,175.31,-13.39,-49.07,-206.32,112.79,1.0
2.0,2.0,2.0,-125.13,61.43,-96.59,38.8,101.85,261.31,17.99,-38.99,58.39,-18.5,103.72,-221.44,-27.41,1.0
1.0,2.0,1.0,10.57,3.66,5.45,-9.87,-61.52,175.5,-62.9,-465.36,-200.45,17.44,28.85,-178.07,76.08,0.0
1.0,2.0,2.0,-112.31,-2.29,6.64,-20.27,26.28,-73.09,121.68,202.94,-49.35,-16.26,63.94,-279.1,96.13,1.0
2.0,1.0,1.0,-66.22,7.82,-71.89,5.88,23.89,10.26,-38.37,124.46,118.19,19.46,51.17,-112.27,84.54,1.0
1.0,2.0,2.0,205.68,-29.82,1.22,13.27,-123.55,15.8,124.06,-628.89,-142.5,4.51,13.6,382.95,-16.24,0.0
1.0,2.0,2.0,-21.47,11.18,-82.17,-2.0,-20.68,-51.97,18.33,7.67,4.42,-0.51,13.49,49.24,-23.07,0.0
2.0,2.0,1.0,41.78,-99.37,-27.98,29.86,-37.66,21.9,-28.68,-270.53,-375.88,-2.81,98.14,63.13,14.16,0.0
1.0,2.0,1.0,208.88,38.43,-68.29,-1.83,-59.38,-195.59,18.21,-380.67,-26.72,-6.15,-54.93,314.91,28.95,0.0
2.0,2.0,2.0,-125.75,57.0,-10.31,-0.42,32.14,-55.26,-27.17,21.57,127.75,27.18,103.95,-222.96,119.77,1.0
2.0,2.0,2.0,162.6,-49.54,35.25,12.17,-48.48,80.93,57.86,-485.45,72.47,-12.58,10.13,186.63,72.84,0.0
1.0,1.0,2.0,-79.3,21.71,55.96,18.76,35.25,-54.1,81.08,188.48,292.9,-9.94,-47.0,-17.8,54.26,1.0
2.0,2.0,2.0,27.21,13.32,31.56,3.67,-45.41,163.91,27.27,-509.29,257.69,-10.3,-147.27,-42.29,73.66,1.0
1.0,1.0,2.0,-242.7,23.36,65.12,16.03,49.62,228.93,55.08,378.6,383.38,4.58,23.89,-124.48,-107.27,1.0
1.0,1.0,1.0,82.01,-3.8,129.58,-16.72,25.45,-97.29,-19.42,42.06,5.88,-7.46,-77.73,-144.32,175.23,1.0
2.0,1.0,3.0,-20.05,21.13,37.4,-24.98,92.11,-146.76,-91.94,489.0,-304.35,-2.94,9.26,-268.32,30.09,1.0
2.0,2.0,1.0,-68.06,-23.09,-39.47,24.61,23.32,186.09,-15.94,-293.62,-304.92,-26.53,129.27,-257.44,49.2,0.0
1.0,1.0,2.0,20.45,-6.52,-141.3,38.97,53.89,93.35,91.4,101.94,105.14,15.15,2.22,141.41,-66.13,0.0
1.0,1.0,2.0,83.59,-61.77,104.4,12.92,-55.6,-85.74,-99.52,5.08,81.11,-32.64,-108.44,300.0,-38.29,0.0
1.0,2.0,1.0,-84.07,82.64,4.26,54.16,63.87,45.31,113.57,-121.55,6.03,-12.28,336.32,-32.71,83.2,1.0
2.0,1.0,1.0,90.6,5.82,43.1,21.05,-45.69,-13.93,99.69,-557.92,49.7,11.59,57.7,24.38,208.35,1.0
1.0,2.0,2.0,32.75,-28.41,-61.9,25.47,13.3,-21.99,-0.4,-7.47,-9.49,-21.52,57.82,134.17,-7.65,0.0
2.0,1.0,1.0,73.9,39.98,-72.35,14.82,-42.73,26.97,-139.15,-547.57,191.64,-31.51,-2.52,43.93,152.57,1.0
2.0,2.0,1.0,-80.81,15.96,-69.51,3.16,32.86,-319.12,55.62,-196.34,-74.15,1.66,-118.01,-330.6,227.18,1.0
1.0,3.0,2.0,132.86,-61.96,41.85,53.72,-100.65,-61.61,-2.08,-594.95,-183.71,6.87,-67.66,507.33,-148.39,0.0
1.0,1.0,2.0,188.6,3.04,69.19,8.74,-129.7,-180.39,-5.46,-375.51,84.0,4.78,-105.5,534.65,-52.35,0.0
1.0,1.0,1.0,-130.99,12.3,-5.96,20.88,80.81,212.89,85.97,158.52,85.99,-24.41,46.03,-243.24,1.75,1.0
2.0,1.0,2.0,65.09,15.4,-131.78,16.14,-7.18,-73.12,61.46,-235.47,32.92,9.81,99.21,21.14,172.14,1.0
2.0,1.0,2.0,134.77,-56.94,14.47,5.33,-105.37,-228.48,-159.7,-82.7,165.43,-8.83,-172.62,476.56,-45.68,0.0
1.0,2.0,1.0,257.92,16.97,-27.82,-8.7,-183.39,4.57,-85.5,-843.56,-263.18,-2.77,3.51,408.77,-23.2,0.0
2.0,2.0,1.0,153.71,7.06,72.87,-1.26,-105.16,6.28,-100.07,-580.45,-37.27,20.32,140.91,224.86,93.27,0.0
1.0,1.0,1.0,58.72,-35.52,-32.96,10.32,-26.2,-149.18,29.07,85.47,109.45,-14.02,-166.54,234.82,-37.28,0.0
2.0,1.0,1.0,-198.14,69.06,25.02,10.54,102.71,252.68,25.64,365.24,317.09,14.8,0.03,-250.93,-73.86,1.0
2.0,1.0,1.0,-48.67,33.88,76.01,31.71,-8.69,-12.91,-44.92,-158.18,155.69,9.06,199.56,43.47,123.31,1.0
1.0,2.0,2.0,88.11,-30.24,-30.05,38.41,-5.49,65.78,40.41,-393.3,180.6,31.73,37.05,219.97,23.55,0.0
3.0,1.0,1.0,-66.72,16.33,-52.42,18.02,33.94,152.66,48.82,-41.98,150.86,-1.73,39.11,-120.98,44.36,1.0
0.0,1.0,3.0,-4.31,5.14,23.19,-4.48,-0.7,-32.8,-66.94,38.15,-312.95,26.8,41.67,-190.57,99.72,1.0
2.0,1.0,2.0,-123.43,10.12,-58.12,-12.38,25.69,-36.64,18.46,368.49,-165.67,1.22,231.49,-284.86,140.68,1.0
2.0,2.0,1.0,191.72,1.73,-18.37,41.72,-89.73,-22.2,42.11,-551.95,-22.85,4.08,61.88,520.52,-55.55,0.0
2.0,1.0,2.0,5.36,18.44,-67.68,22.26,-21.3,52.19,7.05,-213.3,83.24,17.76,145.74,70.75,75.9,0.0
1.0,2.0,2.0,7.4,-24.88,-17.87,33.95,62.78,309.02,81.66,-305.91,-45.58,-9.76,112.73,-153.01,38.11,0.0
2.0,1.0,2.0,-174.71,19.75,-30.21,3.77,22.06,-45.72,12.37,422.24,194.57,-8.78,166.82,-98.84,58.04,1.0
1.0,1.0,2.0,185.12,-61.71,37.63,29.66,-116.69,-159.7,104.88,-183.38,262.22,9.8,-157.82,682.35,-95.14,0.0
1.0,1.0,1.0,-13.21,-34.87,-5.37,-6.55,24.96,89.18,-145.61,45.38,-23.66,-13.38,-3.37,-233.5,125.49,1.0
1.0,2.0,2.0,-21.58,-53.89,-33.91,-12.0,-16.67,123.73,-107.82,-335.77,-290.26,-2.27,48.72,-328.25,125.06,0.0
2.0,2.0,1.0,27.3,27.69,146.2,-7.66,-27.28,-101.59,111.02,-481.11,118.01,-1.51,-19.55,-131.78,202.66,1.0
1.0,2.0,1.0,127.64,-6.46,86.48,40.64,-108.37,-175.27,-6.52,-340.16,-14.53,13.58,4.44,587.33,-106.87,0.0
2.0,1.0,2.0,-49.12,-36.56,-39.7,32.45,-30.39,112.77,16.15,239.57,241.7,-29.12,0.07,355.83,-196.59,0.0
1.0,1.0,1.0,-255.34,29.51,8.65,-5.14,107.0,-168.17,-10.49,759.78,-220.98,-7.91,211.71,-423.13,78.72,1.0
1.0,1.0,2.0,93.01,16.22,-36.3,40.33,-70.99,54.4,14.37,-319.9,155.31,4.94,-88.33,408.59,-92.14,0.0
2.0,1.0,2.0,176.59,-17.56,-31.56,32.82,14.55,-13.76,-1.19,65.47,229.88,9.64,49.93,503.79,-97.27,0.0
2.0,1.0,1.0,-214.76,47.28,-6.05,-9.43,83.24,-79.54,-31.19,789.47,-61.34,-6.28,81.23,-211.74,-86.09,1.0
2.0,2.0,2.0,74.23,-5.3,-64.19,14.32,24.83,-120.42,11.26,240.48,185.4,4.79,146.55,391.7,-107.47,0.0
1.0,1.0,0.0,-174.95,51.86,-120.31,20.68,45.15,25.13,-108.66,406.19,426.77,26.21,118.77,-24.29,31.26,1.0
1.0,2.0,2.0,296.01,6.66,81.69,11.94,-112.99,-56.82,20.7,-717.18,205.12,-3.57,-61.47,598.24,-34.8,0.0
1.0,1.0,1.0,-118.82,6.13,11.28,16.81,66.25,38.77,-51.15,312.13,174.45,7.66,-0.52,-140.77,27.24,1.0
1.0,2.0,1.0,-99.88,36.76,-152.49,-10.21,55.99,-106.07,-167.08,319.06,-142.12,-7.71,176.93,-197.89,43.94,1.0
2.0,0.0,2.0,223.35,-0.78,45.89,-1.81,-54.85,-169.72,-6.66,-367.81,-49.39,-6.74,-293.19,173.9,87.49,0.0
3.0,1.0,2.0,-20.32,1.36,-90.92,15.76,12.4,-0.69,24.97,-77.73,-8.04,20.81,135.76,-98.13,144.13,1.0
1.0,1.0,2.0,-91.15,25.89,58.53,15.29,23.25,-331.3,-10.26,-153.4,-173.24,6.21,44.37,-288.02,259.41,1.0
2.0,2.0,2.0,34.26,-70.25,95.74,54.37,-53.71,-46.63,79.37,-337.78,-190.56,17.2,101.43,289.62,-37.71,0.0
0.0,2.0,2.0,45.88,40.12,-24.74,-16.26,-15.71,-5.75,-62.36,-39.62,89.13,21.25,20.82,83.21,-22.4,1.0
0.0,1.0,1.0,-102.86,36.4,-92.69,16.86,52.17,-37.28,66.12,315.26,242.5,-10.8,79.87,-52.93,62.26,1.0
2.0,1.0,1.0,61.41,14.46,-17.39,8.3,-58.92,-26.5,-111.22,-176.36,-99.2,-5.27,232.87,113.35,122.57,0.0
1.0,1.0,2.0,-229.82,55.38,-52.5,34.21,-46.41,-168.59,110.52,-1.59,248.8,-10.52,119.44,-17.2,113.44,1.0
