cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,target
1.0,2.0,-98.33,33.62,-322.03,8.74,-10.66,-82.44,-28.09,-71.35,-96.34,-8.51,29.49,-39.55,44.12,-112.67,89.43,-13.58,12.05,-41.86,-27.56,74.65,25.56,-181.24,3.02,-34.49,0.0
1.0,2.0,-249.52,16.15,-162.43,33.8,-77.62,-123.03,-151.54,-34.73,25.97,-8.15,-2.91,16.21,38.31,61.93,100.35,9.21,-1.25,-5.03,-3.33,-18.59,-90.0,170.72,7.95,91.3,0.0
1.0,2.0,-43.1,28.78,-236.22,-23.1,-320.5,-71.98,-198.46,-3.49,30.08,-0.92,-5.3,-17.5,109.2,1.81,-9.87,4.88,13.91,12.18,-9.0,-112.47,62.24,76.3,5.5,21.27,2.0
2.0,1.0,-58.47,-93.73,-114.27,-27.43,-237.73,-84.42,121.41,-16.75,15.46,-0.95,-15.41,-35.86,-15.7,-66.27,-43.42,12.91,0.65,-68.54,6.73,-6.26,-180.81,-40.56,-13.06,165.32,2.0
1.0,1.0,-151.43,20.13,-140.03,-16.48,-362.41,-115.74,-4.03,39.7,-78.93,-9.75,-19.73,-23.66,71.91,128.65,-100.69,10.55,11.29,14.77,-9.65,-112.17,-52.06,-95.44,-7.56,143.31,2.0
1.0,1.0,-101.03,-37.04,-149.89,9.67,-169.73,147.76,114.98,-16.2,153.42,1.24,12.48,1.08,-39.96,-74.28,32.38,2.24,23.93,48.32,0.52,-251.36,99.8,81.24,-10.66,87.5,1.0
2.0,1.0,-236.07,56.23,-159.68,-34.4,-83.42,43.24,-165.21,-44.68,142.38,-19.82,-20.47,17.28,-79.72,1.29,115.88,-10.1,17.01,-18.04,-8.72,204.18,-49.15,94.49,9.34,85.18,2.0
0.0,1.0,110.85,18.58,-80.73,9.01,-73.93,-197.07,-7.34,40.58,-75.45,-3.12,-15.59,-40.11,-47.94,58.86,-67.6,-11.66,8.7,-47.65,10.51,82.94,27.84,30.77,0.35,14.44,1.0
1.0,2.0,-22.04,-32.74,-332.91,0.57,25.21,38.4,-15.67,-19.45,-27.86,-9.95,46.71,-2.73,-49.8,27.68,-11.13,8.81,4.29,60.73,-9.82,38.77,-27.84,75.51,-13.58,95.1,1.0
1.0,1.0,-307.67,-67.9,-156.26,9.29,5.41,-79.07,30.66,30.19,42.88,-2.44,-39.42,-17.78,-61.48,11.46,41.48,-6.29,-3.57,-52.29,3.27,174.51,20.62,-32.1,-8.26,34.68,0.0
1.0,2.0,104.49,-10.52,-246.3,-18.5,57.32,-51.93,51.24,-23.92,4.8,1.65,33.72,1.9,1.61,-83.78,-81.62,-9.03,3.75,-15.66,-3.92,166.97,23.39,-97.96,-9.84,24.22,1.0
1.0,2.0,-122.32,-119.23,-342.84,-14.61,-148.78,-137.12,-14.21,36.87,33.54,2.27,8.23,18.44,7.17,53.97,-25.63,6.57,9.15,-10.82,-3.51,168.88,142.06,75.92,-0.34,56.85,1.0
2.0,2.0,-117.76,47.5,-34.45,27.73,-113.27,-107.15,-265.76,-42.68,-124.31,4.78,-25.85,7.27,-0.89,24.68,116.39,24.28,-1.55,-3.93,-3.32,5.68,-82.98,-18.29,3.31,50.63,0.0
2.0,2.0,65.61,-70.69,231.35,12.65,123.4,1.35,33.19,9.46,56.79,-2.81,42.48,26.27,-26.34,-76.7,83.37,-5.98,-15.93,-47.99,10.02,-169.96,-36.51,14.52,8.66,16.31,0.0
1.0,1.0,71.73,9.96,-420.32,-34.52,-123.84,-57.53,29.9,24.25,4.19,3.84,36.3,-28.26,-1.03,-44.6,-65.04,0.46,15.16,-22.99,2.33,139.99,-245.44,22.19,-7.69,17.02,1.0
1.0,1.0,-207.78,-54.17,-398.0,9.31,-59.87,-90.8,0.56,-20.93,92.72,4.9,-0.64,4.69,-5.02,-13.7,53.68,-5.72,15.71,-2.44,7.44,176.0,97.15,-20.77,-3.86,34.14,2.0
1.0,2.0,-97.35,10.98,-175.68,-34.03,-261.65,-110.87,-181.65,18.54,-42.74,3.71,-32.06,16.34,-102.82,26.19,-11.3,-2.14,10.21,28.57,-13.3,70.53,9.92,-59.04,2.15,13.94,2.0
1.0,2.0,-159.74,59.14,-597.51,10.68,-3.88,36.71,119.87,-10.91,144.55,10.76,28.57,0.27,-45.86,65.49,-9.42,10.73,15.57,-4.91,-6.99,160.4,-143.18,-98.5,0.19,89.94,1.0
0.0,1.0,-174.14,-10.38,-378.81,10.09,-274.73,-22.28,-157.35,12.19,-36.45,-0.33,14.7,-12.55,4.08,50.93,-93.3,13.85,15.61,-41.17,20.09,-184.22,93.42,112.98,-14.42,181.22,1.0
2.0,1.0,-19.6,117.65,376.2,31.15,-224.16,218.53,156.37,-47.49,-13.57,1.75,-32.3,-51.58,-5.67,4.27,55.23,6.11,22.53,-16.49,-25.32,-528.6,-143.48,8.94,7.39,-3.58,1.0
1.0,1.0,-292.24,-10.84,-325.84,-10.89,-36.85,-88.32,-53.99,3.87,-158.28,6.03,-23.53,-50.4,-14.34,-67.7,20.98,-3.72,1.5,51.12,16.39,263.71,70.63,34.6,6.03,-90.43,2.0
2.0,2.0,-203.54,5.37,114.94,-3.62,-324.11,-148.02,80.29,9.25,-7.66,21.15,-21.8,5.92,-48.25,-45.83,35.86,19.93,-4.33,34.26,-16.13,-179.73,100.73,-119.32,3.44,1.32,2.0
2.0,2.0,-26.98,-43.79,244.31,20.72,93.48,-33.12,60.14,-16.94,99.91,4.24,-2.41,20.92,-31.61,47.21,-30.62,0.36,-19.28,-103.43,-11.34,-99.18,41.94,-13.46,-4.17,91.51,0.0
1.0,2.0,-240.15,7.37,-297.95,21.82,-136.2,-43.97,24.59,73.85,146.64,-4.51,23.25,94.69,57.47,22.84,18.35,11.16,5.23,22.0,-5.4,-110.92,-119.59,115.29,-8.79,60.17,1.0
1.0,2.0,59.46,-58.88,-495.24,-39.04,-144.46,-57.26,-69.47,4.62,-27.82,-4.85,39.4,19.73,-29.41,58.79,152.8,-3.35,16.06,13.21,-21.07,126.07,139.13,142.37,-9.65,-22.85,1.0
1.0,2.0,-251.65,-35.98,-753.94,-42.27,-183.81,-76.23,33.42,34.39,-121.08,-9.45,-8.94,-22.61,-22.97,-61.28,49.88,6.75,19.89,-36.92,-5.08,405.77,110.97,143.93,-6.98,43.55,2.0
2.0,2.0,-97.32,73.78,-13.38,1.95,-26.0,-140.95,62.8,30.49,-44.38,0.71,-36.33,48.62,27.41,-6.07,-9.83,8.08,-9.55,-77.2,5.57,173.24,-43.1,8.06,-6.59,-42.82,0.0
2.0,2.0,-26.15,-1.75,115.92,5.5,89.22,-14.44,-41.37,10.21,8.1,4.27,34.17,-1.67,-19.26,-3.73,57.96,-3.2,-9.09,50.37,-1.96,-42.02,-3.04,-26.61,0.04,193.3,0.0
1.0,2.0,-183.74,-39.24,-465.58,10.88,-4.15,3.79,15.27,19.82,54.35,-0.91,14.13,7.08,21.92,59.48,-66.93,9.21,7.39,11.6,2.84,136.52,1.26,-97.84,8.05,-22.61,1.0
0.0,2.0,-11.96,28.07,-591.76,-16.84,-53.86,151.39,13.54,57.83,58.4,-5.28,25.83,-28.71,20.12,115.79,-54.62,6.19,19.12,16.5,-3.73,62.31,-2.47,52.9,12.91,215.66,1.0
1.0,1.0,-98.67,92.93,-25.7,-26.23,-282.74,24.67,39.07,45.18,107.89,-8.99,-35.11,-3.04,63.81,22.23,-20.35,18.14,-2.43,37.32,-5.16,-165.4,-21.72,23.78,-8.89,23.4,2.0
3.0,3.0,-144.44,-15.36,534.8,40.07,200.01,-18.99,-12.47,-4.1,93.44,1.71,50.44,67.36,187.34,-61.06,39.4,-18.53,-13.15,-26.35,11.31,-217.34,209.68,10.55,-7.82,-53.02,0.0
1.0,2.0,253.45,-12.94,-301.07,-38.61,-238.51,-91.68,-78.98,-11.77,-116.49,-8.55,20.64,12.88,48.65,0.85,-11.69,-15.45,30.33,62.23,-5.07,21.88,-53.23,-7.08,-19.62,48.44,1.0
1.0,2.0,87.02,-99.25,-216.0,-18.61,-171.58,-75.38,233.64,64.65,3.55,-2.97,5.12,-12.84,-33.72,-28.21,29.87,-13.15,20.2,-7.16,-12.01,1.54,-132.97,-59.68,-8.1,-85.86,1.0
2.0,2.0,-119.4,-75.05,222.47,14.3,35.93,-37.7,25.08,-50.04,55.44,-6.42,14.45,45.04,42.98,68.58,-124.92,-13.39,-10.85,-18.57,-12.38,-163.69,7.02,-54.66,19.33,-127.37,0.0
2.0,2.0,-206.91,-52.43,-103.91,41.13,157.02,-2.54,-39.31,43.02,140.3,6.2,61.18,-47.71,32.51,-75.48,-27.26,-6.54,1.03,-26.49,1.4,-34.9,7.63,-128.14,-14.48,-132.9,0.0
2.0,1.0,-71.68,-38.47,163.64,-4.99,-137.88,-225.54,12.49,-28.96,-47.88,-8.9,20.49,37.9,-10.34,-57.61,-25.13,-17.01,-1.63,-23.64,5.74,-92.74,-10.68,103.91,-10.49,132.54,0.0
1.0,2.0,-61.57,8.27,-286.69,-35.81,-139.46,-30.35,-70.31,47.85,43.36,-4.43,22.56,2.81,-10.99,-82.84,23.48,-6.82,8.57,21.13,3.26,41.93,80.7,125.81,12.25,-51.3,1.0
1.0,1.0,-93.72,6.07,-270.44,-12.18,-286.36,-44.76,127.93,-3.75,-74.79,-6.98,51.31,11.73,15.5,16.01,52.96,6.44,12.35,5.49,15.86,-244.47,-108.25,-34.36,13.95,-46.96,1.0
1.0,2.0,-160.96,62.67,-307.27,31.74,65.65,-25.66,108.63,52.33,-147.42,-1.75,46.12,-4.78,69.29,42.87,89.8,23.78,-20.74,-36.55,12.45,-70.78,-91.36,80.33,-10.02,26.15,0.0
1.0,1.0,274.42,-19.91,-121.76,-7.82,270.31,101.5,59.01,13.3,95.52,-9.79,39.68,32.95,-30.15,-40.42,36.65,-18.84,8.62,-69.85,4.82,189.95,-54.91,65.47,11.69,128.92,1.0
1.0,3.0,-31.39,58.97,-211.93,-13.93,-288.21,-32.54,89.83,-84.28,-36.41,3.08,-7.24,-33.08,-12.2,-5.1,29.38,16.33,7.65,46.47,0.81,-144.6,-18.82,98.03,-8.5,76.55,0.0
1.0,2.0,-126.3,-36.4,-142.97,12.09,-99.83,154.89,-117.71,-27.55,-46.61,-11.03,27.0,-34.95,-143.12,-74.57,36.06,-0.22,21.09,5.74,-7.54,-220.99,-11.94,-29.61,0.81,100.33,2.0
1.0,2.0,-315.59,-70.82,-492.47,-31.05,-200.78,-81.21,183.84,14.14,27.39,-11.43,-24.58,-30.0,-66.58,27.53,-35.8,3.4,14.05,47.96,12.08,270.77,91.33,-30.76,-9.66,-44.46,2.0
1.0,1.0,-127.35,-15.95,9.06,51.94,-56.58,-126.31,-26.69,29.67,-55.82,-12.86,-18.54,-27.38,81.25,-13.18,6.33,6.32,8.58,137.85,-10.01,-36.24,-207.28,11.63,9.87,10.04,0.0
2.0,1.0,-33.92,14.57,9.22,26.85,123.61,84.24,88.97,-10.51,-112.96,6.35,11.9,-14.85,-10.15,-68.11,44.66,10.04,-5.82,-39.68,2.5,-44.03,4.93,-27.2,-3.08,81.42,0.0
2.0,1.0,-128.71,-8.67,420.75,34.08,32.27,-110.93,95.43,18.69,-95.56,2.83,7.32,-7.81,-7.0,-15.02,36.91,-14.97,-19.33,78.62,6.34,-277.74,90.54,-30.86,12.24,54.42,0.0
2.0,2.0,-27.52,-16.73,-257.59,20.15,339.41,93.68,-144.23,46.83,17.75,-8.7,58.82,16.51,-6.73,3.38,-0.83,3.92,-5.95,13.89,-2.05,231.4,-80.16,254.58,-2.69,7.03,1.0
1.0,1.0,-129.04,-25.74,330.1,35.59,-3.32,-170.57,-8.76,13.99,-169.46,-2.68,10.5,15.81,65.28,111.52,87.0,-18.58,-12.14,12.04,-2.64,-227.9,13.98,96.64,5.22,106.77,0.0
1.0,1.0,-41.44,-74.28,-197.0,-28.84,-191.69,-11.45,37.69,77.71,-11.15,-0.93,-28.2,-36.78,110.64,-15.49,-52.88,-1.85,14.39,26.22,18.59,60.29,65.73,38.28,-0.42,-291.42,2.0
2.0,2.0,-118.6,50.43,4.51,-21.84,-222.28,-76.27,-27.86,-52.97,100.09,0.84,-23.74,-7.11,49.2,43.06,-73.31,15.87,-6.88,45.05,5.11,-50.31,161.67,-15.55,-9.13,-157.13,2.0
2.0,2.0,-198.89,-30.95,25.91,19.57,109.82,7.6,-42.29,-40.77,-49.45,-11.92,-0.16,13.3,17.32,-27.32,-14.15,-1.73,-4.27,12.09,15.81,71.54,-132.58,47.91,4.62,33.94,0.0
1.0,2.0,-85.31,-65.84,-120.01,-20.41,274.44,35.82,113.8,57.75,78.54,-1.26,-39.29,-40.36,-20.44,50.53,-62.47,-10.76,-20.53,30.01,-3.77,395.2,-17.79,137.31,-7.31,2.03,0.0
1.0,2.0,-237.26,-22.42,-609.68,-28.2,-164.24,-52.81,0.31,31.71,107.09,2.81,-10.36,41.53,153.55,30.92,119.47,8.56,14.97,2.97,-1.96,286.42,28.5,-64.44,-8.57,-141.42,2.0
1.0,1.0,-132.48,44.43,-229.8,12.02,-32.83,98.87,-5.76,-45.67,-50.67,-3.05,18.19,-17.59,-6.01,-72.2,-87.46,6.59,4.52,19.96,6.7,-116.35,-83.89,-184.79,9.72,-13.51,1.0
1.0,2.0,-196.18,103.36,-232.41,-20.1,105.16,-97.06,121.73,71.44,27.28,10.9,36.39,19.12,131.49,-17.75,73.42,-5.51,-23.32,38.99,4.48,172.5,12.3,-34.19,-0.11,-104.52,0.0
2.0,1.0,-112.4,-64.08,-161.96,16.66,-8.13,2.52,-72.68,-1.93,1.0,7.32,37.23,-52.94,61.13,14.17,-21.26,7.87,1.59,22.8,-10.28,-65.33,77.29,134.24,-8.15,221.35,1.0
2.0,2.0,-220.61,-51.16,257.46,-1.61,-171.84,-198.2,4.85,11.35,27.42,-0.06,-17.29,36.31,45.86,-62.44,13.68,2.17,-21.03,15.17,13.79,-148.26,36.34,-54.66,0.92,0.82,0.0
1.0,1.0,115.23,26.35,-101.99,-27.04,391.82,122.14,-12.88,-31.26,27.94,4.73,-23.72,15.15,-36.23,-6.33,73.91,12.06,-36.87,18.04,6.16,418.23,79.46,-86.62,-9.26,3.75,0.0
1.0,1.0,-185.56,-12.6,-144.42,11.17,61.2,-159.56,129.15,6.72,-2.61,10.98,9.96,-43.07,-76.51,39.74,64.68,-10.57,-2.85,61.96,22.17,191.46,3.01,-133.98,1.86,41.91,1.0
1.0,2.0,-311.95,-60.1,-120.23,9.42,-58.56,-90.76,-148.99,-24.99,-69.31,9.54,-43.54,-15.83,23.62,18.17,133.36,1.49,-3.69,-37.26,-14.99,129.35,103.92,56.69,15.49,105.64,0.0
0.0,1.0,-185.0,3.57,-534.73,3.39,-155.14,-65.42,107.34,48.61,60.67,-2.56,24.67,2.93,13.49,-50.1,34.86,15.89,3.54,-9.39,8.37,7.1,25.54,101.96,5.23,42.94,1.0
1.0,1.0,163.02,-50.92,-52.77,-6.66,41.63,-93.69,8.88,-40.51,59.19,-11.72,12.52,4.94,-22.57,13.26,86.63,-9.84,4.83,-22.99,-5.0,130.87,-38.43,-75.14,2.2,101.93,1.0
1.0,1.0,104.71,-30.86,-193.56,-34.01,-261.91,-145.83,-130.77,-11.41,0.33,-3.34,-1.6,6.83,71.06,-102.86,-137.96,-2.74,15.42,-0.17,-1.19,35.74,-43.3,-25.14,4.13,58.92,1.0
2.0,2.0,109.38,28.85,-27.01,-22.91,-67.68,-52.44,-60.23,-97.34,22.95,-5.83,8.63,-25.39,3.16,-64.07,31.2,-11.62,15.09,-5.72,1.35,84.36,85.4,95.16,-5.33,31.8,1.0
1.0,2.0,-62.66,91.75,118.29,14.58,-55.64,149.23,-12.28,-21.6,-20.37,-12.59,0.8,20.02,-2.31,-41.51,17.92,2.9,6.07,19.92,4.21,-266.9,-10.78,2.21,-7.52,-187.82,1.0
1.0,1.0,-195.92,25.92,-254.97,6.68,-250.56,43.65,5.02,7.04,74.62,11.77,39.12,9.52,57.9,-27.91,-13.08,2.56,22.91,-38.93,-10.14,-267.09,-19.36,-4.37,5.41,-66.1,1.0
2.0,0.0,-14.46,8.93,592.77,35.34,173.38,1.45,20.3,-29.55,-45.87,-0.89,15.52,-18.16,-62.27,-58.52,11.75,-11.78,-27.35,-36.44,16.31,-308.64,-21.74,-76.18,1.58,-80.08,0.0
1.0,1.0,-50.81,20.16,-83.66,7.41,249.44,-19.51,-73.99,13.38,7.23,-4.27,0.57,46.71,8.3,-53.24,26.94,-5.64,-23.57,62.11,-21.4,185.06,-38.87,-297.84,-6.25,-56.04,0.0
1.0,2.0,-127.31,21.18,-371.7,-75.23,-134.71,-57.9,-116.09,44.13,160.24,1.92,-20.05,4.32,25.62,53.21,16.93,-27.4,8.44,-15.16,6.95,285.88,22.89,154.72,21.72,-102.83,2.0
1.0,2.0,-335.42,-38.42,-431.33,-50.0,-218.06,-24.14,-0.15,-89.24,119.01,8.96,-25.06,3.92,25.67,36.0,114.85,-10.74,10.01,16.12,-4.69,164.8,-122.53,33.47,15.27,-47.75,2.0
2.0,1.0,-157.59,-8.92,-165.13,-52.79,-503.31,-116.24,-15.96,-41.48,37.73,12.9,-61.88,-6.52,38.54,29.14,40.9,18.86,21.16,90.64,-5.88,61.12,-113.0,15.9,0.98,102.03,2.0
1.0,2.0,-109.28,-40.17,-57.97,23.16,80.32,-132.49,122.08,37.4,-16.91,-7.21,2.81,-7.08,51.3,-39.56,-112.67,-4.19,-11.58,7.88,-8.52,76.05,-29.2,-159.6,6.86,-131.07,0.0
1.0,1.0,-125.36,-21.74,-193.89,15.82,173.98,61.48,113.56,22.65,-19.66,-9.62,-10.5,-39.71,8.76,-7.8,60.76,10.81,-14.45,-15.32,6.4,152.82,3.02,-118.78,3.25,87.5,0.0
1.0,2.0,-111.87,64.67,-226.36,-1.12,-298.13,25.84,-164.29,-100.03,-52.38,-1.78,2.2,39.08,29.75,73.62,-128.23,10.64,15.34,-20.36,-3.59,-252.93,122.02,-10.16,3.25,-71.82,1.0
0.0,2.0,-80.79,-86.15,1.54,17.43,-141.22,88.71,39.98,-27.3,-47.25,9.4,-38.48,2.37,-60.52,21.86,-6.16,-3.23,15.68,-23.84,2.45,-199.61,44.64,-184.26,9.88,75.98,2.0
2.0,2.0,-177.34,-101.42,-8.09,-12.7,-218.95,-76.14,18.69,-45.64,22.13,-0.92,-8.54,20.61,-4.06,-7.04,-59.88,11.57,-10.09,94.18,-0.13,-152.44,-6.31,-10.58,11.23,-4.45,2.0
1.0,1.0,-45.74,-45.59,342.9,13.05,-69.97,-123.86,173.57,58.09,-43.08,5.65,-26.14,4.85,-14.42,55.75,-26.39,-22.05,0.69,-18.27,3.55,-136.95,-32.18,-55.37,-7.82,-14.67,2.0
2.0,2.0,-214.62,7.7,-131.74,-32.9,-325.47,-115.0,1.14,-61.57,17.8,-0.32,-26.55,-37.62,11.07,-17.82,-60.65,1.78,7.78,63.42,17.46,-17.92,-11.57,-161.95,-11.16,111.36,2.0
0.0,3.0,-172.74,-36.38,-493.73,-11.05,-350.42,-89.49,-109.52,55.23,16.05,10.0,27.77,34.74,86.33,18.52,-43.65,14.05,11.73,-43.27,-1.08,-161.77,38.72,58.72,-8.38,42.44,1.0
1.0,1.0,-71.12,20.3,-132.59,18.87,119.61,-0.65,42.75,-67.62,-61.69,-0.08,15.97,7.23,-77.82,36.36,83.17,16.55,-19.06,-83.78,4.96,36.07,-21.17,56.18,10.38,44.31,0.0
2.0,2.0,182.82,35.85,628.94,0.57,165.77,53.78,87.7,-34.58,36.51,-2.29,-7.82,33.56,-13.87,34.78,112.93,-19.95,-22.71,4.74,-6.13,-220.59,165.65,109.89,1.87,-125.58,0.0
2.0,2.0,-182.83,-29.5,-180.23,-34.17,-280.42,-27.97,-38.31,-6.4,-54.69,6.07,-35.49,39.69,4.9,-53.03,16.66,11.08,9.86,15.49,-7.62,45.44,-140.55,110.01,-13.08,132.57,2.0
1.0,2.0,-214.12,-49.38,-286.91,55.54,258.1,9.45,27.82,43.49,62.14,-6.24,11.7,-0.03,-60.91,-16.07,94.36,15.52,-7.54,-7.22,7.37,217.89,85.45,-74.39,-24.02,57.67,1.0
1.0,1.0,-64.72,14.64,11.17,23.14,-177.77,-123.4,59.67,9.62,-33.77,6.07,8.78,-28.71,-29.51,-40.53,-81.24,13.73,1.01,13.2,-6.06,-181.12,17.46,-187.59,-1.89,-90.64,2.0
1.0,1.0,-143.23,5.38,-301.97,27.94,36.05,154.71,141.15,-1.31,105.51,2.68,13.33,0.49,86.44,96.11,90.33,5.9,23.99,-22.7,-18.48,27.25,192.21,14.42,17.42,-99.39,1.0
1.0,1.0,12.01,49.82,-49.61,11.08,100.45,-71.41,-35.14,-39.45,67.33,3.17,-12.48,0.48,-86.67,11.44,65.14,11.36,-14.44,44.67,-6.82,156.31,-128.7,-4.9,7.52,51.68,0.0
2.0,1.0,-80.0,-25.75,283.05,20.61,43.08,-93.6,40.01,3.22,94.91,-1.78,13.42,-16.44,74.44,78.99,36.26,-4.3,-16.14,-99.75,-1.03,-134.73,-96.59,-13.55,14.86,-177.67,0.0
1.0,2.0,-55.13,-44.72,153.72,-42.01,-285.41,-189.36,107.53,-41.23,-100.57,-1.54,-25.93,-21.7,17.91,-41.63,-121.22,-16.63,-8.14,6.87,9.55,-138.89,133.6,-31.44,-12.31,17.07,0.0
2.0,1.0,-234.68,10.7,-274.48,-7.57,-166.37,-59.0,-24.78,-2.68,-19.11,4.88,-17.33,-8.85,56.79,-42.82,-5.45,1.7,20.44,30.79,29.34,154.53,208.31,-139.68,3.9,-8.2,2.0
1.0,1.0,149.39,-25.85,-621.41,-53.39,107.58,27.09,187.38,38.74,-97.74,11.91,83.61,-16.8,-34.98,-66.01,-74.55,16.67,-19.52,-53.51,8.56,226.82,25.6,-13.1,-7.6,55.4,1.0
1.0,2.0,-212.7,-8.64,-279.56,44.12,100.15,99.64,301.78,13.55,-48.58,-6.51,21.68,-22.44,-8.24,-41.48,67.47,7.47,17.72,-3.29,-8.07,64.13,109.79,-69.66,4.61,184.55,1.0
1.0,1.0,-195.34,-17.73,-127.43,-45.86,-390.31,-90.4,-168.07,-37.33,37.69,9.72,-28.2,-11.5,-16.57,86.16,-29.73,11.21,-4.32,43.16,-0.53,-132.84,-236.98,191.46,-17.16,-91.52,2.0
1.0,2.0,-321.0,-22.3,-97.51,-39.47,-98.54,76.82,-243.15,41.59,46.93,-18.48,-26.0,-10.6,-5.48,-41.9,-83.93,-12.82,-2.13,9.33,4.42,24.4,60.24,48.87,-14.08,-78.07,2.0
1.0,1.0,-97.25,2.27,-227.06,-44.81,-142.49,-108.25,90.95,48.92,83.17,15.44,-12.12,24.26,36.29,16.18,112.13,-29.91,10.46,-6.44,3.62,133.88,-38.3,42.03,1.53,31.11,2.0
1.0,2.0,47.67,32.25,-39.25,20.0,45.4,142.18,-213.47,-12.58,34.77,10.73,-8.22,-33.15,95.87,72.04,2.35,15.08,-0.34,-11.03,-16.13,-99.56,-56.5,-84.87,-3.33,68.9,1.0
1.0,2.0,-141.14,-23.56,-399.1,-32.89,-155.18,36.34,-105.47,6.82,28.15,3.44,-4.8,1.17,-51.88,63.13,-77.03,4.28,20.32,17.97,2.31,174.99,-109.52,71.76,-12.72,-18.97,2.0
1.0,2.0,-119.37,-45.69,-195.4,24.85,52.69,-89.94,-40.51,-7.04,71.5,12.16,32.95,40.37,39.61,-12.37,71.58,12.58,-16.7,-51.26,-20.97,-13.45,-27.47,54.68,16.61,6.28,0.0
0.0,1.0,143.39,-0.78,-211.59,4.93,-294.75,39.39,-20.98,-18.57,20.14,-10.9,-8.75,-3.13,-13.26,-11.49,38.76,17.86,23.37,37.82,4.72,-237.25,23.81,110.82,6.98,-89.96,2.0
0.0,1.0,-156.1,-37.2,-534.33,-15.27,-384.16,22.71,73.72,46.24,-4.41,-9.53,-7.19,-31.91,-29.13,53.18,30.5,13.58,18.19,-23.44,-3.65,-195.73,35.07,47.79,-11.61,87.93,1.0
1.0,1.0,-106.66,39.19,-155.69,-34.63,-403.42,-0.99,-49.69,42.13,-85.69,7.53,-44.41,11.38,54.85,44.89,189.96,10.3,15.86,0.2,5.17,-137.41,38.58,52.06,9.51,-29.68,2.0
1.0,2.0,-267.54,-8.86,-397.63,-15.29,-177.41,-113.83,232.96,-44.03,21.57,-3.91,-14.62,-6.38,-50.86,16.38,-74.74,-8.52,19.34,-48.15,-6.27,197.53,-23.27,-58.15,-2.61,40.21,2.0
1.0,2.0,-86.98,35.22,-334.53,-21.79,-232.2,-19.9,21.07,-8.56,-12.61,6.63,-20.92,-11.16,-0.52,65.09,-71.84,20.25,8.88,-20.86,15.49,60.98,30.09,-38.89,6.25,-13.9,2.0
1.0,2.0,-75.53,4.54,-299.6,-18.89,-197.02,87.56,-152.2,-28.67,51.56,-2.85,34.16,-43.3,2.86,-30.57,3.19,-0.8,18.27,30.96,11.82,-172.91,-3.99,95.52,-12.26,57.85,1.0
0.0,2.0,-66.64,1.04,-301.76,12.75,-356.86,-45.76,104.92,-1.52,72.61,-1.97,4.79,-49.26,-20.12,107.4,51.58,8.98,29.18,-7.47,-9.67,-237.53,82.33,177.01,-13.51,9.26,2.0
3.0,2.0,-99.99,-36.83,398.37,3.91,-93.95,-205.99,62.24,-39.75,33.75,-20.68,28.33,11.3,-10.04,37.64,-48.08,-3.05,-20.1,27.92,-4.59,-211.52,76.35,-29.86,-6.89,-87.15,0.0
2.0,2.0,-132.74,46.39,333.62,48.26,82.78,-152.03,110.08,-33.41,-16.0,-2.04,43.1,31.7,41.03,33.05,-13.32,-17.21,-9.74,-22.76,-4.53,-215.93,-5.25,37.17,6.92,16.93,0.0
1.0,2.0,-52.63,-11.74,-173.95,3.12,95.01,31.05,-17.86,21.22,35.36,9.26,15.67,-27.42,-74.96,-52.08,-59.98,-4.23,2.19,4.92,14.8,104.89,65.41,68.3,23.72,104.16,0.0
2.0,0.0,-203.73,16.61,-184.53,14.94,-39.83,-152.73,-35.25,-13.75,109.33,7.75,27.36,-24.53,53.83,8.82,-11.45,1.81,1.91,52.1,5.49,84.34,1.68,-100.49,-12.44,76.58,0.0
1.0,2.0,-17.47,-67.26,184.8,-38.66,199.24,86.01,-58.48,-53.5,67.16,8.14,-29.69,25.76,11.65,-27.14,-40.76,-12.4,-32.94,-42.15,-14.24,117.55,12.76,-65.07,10.23,4.93,2.0
1.0,1.0,-87.61,-20.02,131.76,25.38,-74.1,-17.74,-132.73,16.55,112.49,-19.57,-6.52,-4.95,-82.79,13.45,-98.68,13.15,-7.79,21.53,3.98,-202.37,71.04,-57.82,6.83,-30.78,1.0
0.0,1.0,-184.26,46.91,-582.28,-23.67,-181.3,-93.22,41.47,-1.44,19.71,-7.99,-0.69,-53.84,79.97,7.52,29.58,-4.5,21.34,80.6,-3.38,227.01,-110.86,-25.84,8.07,-7.47,2.0
1.0,1.0,-300.47,50.2,-459.07,-35.41,-158.29,-87.05,101.36,85.29,56.03,-1.45,-24.39,-2.11,-17.04,-63.19,-28.19,-11.09,14.27,39.35,10.94,282.52,34.49,16.63,2.06,-74.57,2.0
2.0,2.0,-145.94,49.01,96.76,46.68,162.21,-55.64,67.49,-13.18,71.58,2.2,35.61,-26.89,-2.83,-67.56,-77.85,-13.04,-0.97,49.7,13.56,-41.31,-82.14,-89.35,15.26,-69.85,0.0
2.0,1.0,-225.29,70.57,-163.91,-2.89,-84.39,-46.47,-73.86,27.43,-43.06,-2.09,-18.88,-23.1,34.99,-48.57,-41.39,-8.41,20.13,-30.02,-16.08,173.99,72.37,-30.13,7.18,-50.46,2.0
