cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
2.0,1.0,-142.37,15.14,20.56,-187.33,25.21,23.96,130.97,13.08,20.4,-42.89,30.76,-36.96,-81.86,-37.33,193.25,-28.69,-87.69,67.49,-15.61,-110.53,-0.43,1.0
1.0,1.0,146.62,169.18,13.07,-43.06,-38.46,17.4,128.97,21.01,-66.58,113.67,-27.05,-36.21,-381.35,31.04,-281.36,-48.78,-59.77,-25.94,24.89,107.24,3.83,1.0
2.0,1.0,-64.71,101.66,-17.24,25.27,-98.64,39.7,9.4,-113.55,-71.3,6.65,0.8,158.07,-63.85,-10.56,-184.31,-1.27,4.97,184.65,29.67,-67.07,0.97,0.0
0.0,1.0,42.75,-37.51,-2.59,271.05,44.68,-13.44,66.87,352.46,-32.84,-115.53,77.81,31.26,618.62,34.64,-159.81,13.91,97.19,-182.51,-22.98,508.52,1.63,0.0
1.0,2.0,8.57,-142.77,2.49,375.3,61.86,-21.03,-46.31,124.12,-50.73,-9.91,-143.91,93.28,676.27,-17.71,-71.84,-14.69,-62.82,71.65,-16.44,409.41,-0.72,0.0
1.0,1.0,48.51,26.26,-4.43,91.01,3.97,-16.77,-71.87,-154.68,-54.16,-3.76,40.1,128.81,-41.2,102.26,19.77,-3.44,-10.02,33.78,11.62,-7.19,-1.19,1.0
1.0,1.0,48.3,28.06,-7.67,8.61,-37.78,-14.33,111.03,-30.53,-68.98,-130.14,-12.34,-43.61,200.69,-28.97,-91.86,5.55,63.11,148.19,11.73,109.26,-1.55,0.0
2.0,1.0,36.36,97.7,8.42,-224.08,43.36,-3.19,35.99,51.69,-81.86,-24.52,57.41,51.26,-318.12,-50.0,-153.08,-52.54,-43.64,-106.0,12.27,-170.07,1.42,1.0
2.0,2.0,33.0,41.73,2.38,77.45,87.14,-3.92,44.21,-151.46,21.5,-56.02,-12.93,47.09,-105.44,-40.19,-59.68,-54.97,-41.36,-8.17,6.77,-127.97,-2.23,0.0
2.0,2.0,-51.7,-70.31,-3.49,175.91,2.41,9.88,124.36,-98.32,4.73,-20.42,11.22,31.19,78.02,-79.28,-40.33,-22.14,-55.84,-13.26,22.77,173.03,-0.14,0.0
1.0,0.0,34.0,59.74,11.86,3.63,-196.29,24.31,120.22,-89.0,44.49,37.49,-57.17,-26.91,-250.83,22.03,-319.89,-96.83,60.33,-19.56,7.93,245.96,-2.57,1.0
0.0,1.0,10.09,162.91,5.27,149.21,-46.72,3.02,-192.99,-403.45,54.99,-32.12,-79.56,-54.73,-481.25,0.47,255.91,49.44,104.26,-195.86,-11.53,-344.54,-2.88,1.0
1.0,3.0,35.54,4.8,1.45,-118.58,54.5,6.61,180.53,6.01,-8.9,-117.03,-22.67,-11.07,-3.57,4.57,278.11,28.99,5.63,-6.42,19.93,-97.11,-1.2,0.0
2.0,1.0,-126.7,7.28,1.84,-271.47,-26.86,-10.11,22.48,-135.67,-4.71,-96.01,54.62,-14.12,-278.3,-4.83,158.25,-111.26,-46.6,-14.28,5.45,-269.55,-1.92,2.0
2.0,2.0,-121.66,-63.87,-2.04,-91.04,-15.01,-15.23,51.5,22.52,6.33,11.62,-107.31,-127.33,-66.68,-33.69,27.14,73.09,149.98,-49.04,-40.92,43.56,-0.85,2.0
2.0,1.0,-161.46,-81.01,-12.27,-61.82,-15.42,23.53,249.24,119.3,18.12,-112.49,26.61,-32.34,152.9,-26.56,-58.57,40.09,21.77,-40.66,15.78,140.59,0.15,2.0
0.0,2.0,-30.7,166.19,-0.58,177.49,-54.89,-28.62,161.46,-119.13,31.11,33.44,-10.89,-4.74,69.95,-40.55,-243.98,27.81,-28.32,336.26,4.1,243.37,1.28,0.0
2.0,1.0,28.35,-44.48,7.05,-29.23,31.73,-33.78,-41.11,155.71,50.34,-0.46,-9.81,51.02,396.78,-52.71,-365.37,30.36,-55.46,266.43,-18.42,217.03,-0.55,1.0
1.0,1.0,-54.01,106.85,3.74,168.29,4.94,7.35,-91.59,-137.26,-70.04,78.83,0.6,36.37,-130.78,-0.95,-12.78,-2.6,-4.79,33.19,-33.04,-45.94,3.23,1.0
2.0,1.0,75.84,-93.06,10.38,54.5,-7.15,-2.33,13.87,26.98,76.2,13.29,32.65,-8.9,-71.58,12.83,-153.41,-84.06,-95.65,-236.45,-41.46,178.02,-0.44,2.0
2.0,1.0,154.87,74.61,4.09,116.96,-45.08,-3.79,114.71,-74.52,78.41,-67.12,-39.52,-16.74,23.78,-17.95,-84.66,-22.19,-90.0,47.9,-56.66,-14.0,2.51,0.0
2.0,0.0,-25.45,-118.07,-17.06,146.09,-53.51,-37.38,205.32,-9.76,-45.59,-30.49,7.52,-22.44,254.01,-28.88,-57.3,-95.04,-204.14,81.0,-16.18,283.19,0.65,2.0
1.0,1.0,-17.21,-29.12,17.16,-207.56,-144.23,31.11,-101.68,-178.49,-37.5,-187.81,9.65,-6.91,-6.95,-27.34,-97.36,-3.0,-42.17,89.6,-17.05,-170.33,-2.09,2.0
1.0,1.0,-18.07,-27.98,-1.91,112.91,-153.96,2.29,151.49,140.72,22.2,5.27,44.32,8.31,101.04,-22.24,106.2,138.96,-74.22,-150.53,-1.25,201.97,2.19,0.0
1.0,2.0,23.11,174.49,-11.97,-86.18,8.77,-9.4,-251.61,-232.69,-13.79,-68.42,-44.52,-19.96,-416.49,-54.08,-69.52,10.88,-32.99,-120.82,-6.96,-378.54,2.07,1.0
1.0,1.0,12.66,-10.24,-19.67,101.3,15.19,-5.82,114.75,173.87,-43.65,60.36,-42.43,-52.48,35.49,-1.52,108.45,7.43,-48.46,-180.1,-10.68,218.9,-3.26,0.0
2.0,3.0,-51.73,18.01,-7.08,-207.59,-1.83,-24.55,-1.4,-17.23,-84.8,12.24,6.0,36.18,-358.78,-16.65,88.93,-11.71,41.68,-153.96,-9.65,-205.11,-1.78,2.0
1.0,1.0,-116.85,71.18,-8.97,-70.19,-116.67,20.99,8.16,-87.48,-103.57,200.32,27.8,-8.45,-632.73,-13.12,-319.61,-34.25,82.32,-200.48,-2.46,206.49,3.72,1.0
1.0,2.0,-47.16,54.47,-2.82,211.49,47.03,-12.2,50.47,-20.27,13.39,-6.08,81.27,71.29,204.83,-29.46,-120.27,7.11,71.74,121.13,14.95,183.1,1.63,0.0
1.0,2.0,-34.95,1.54,-16.0,5.39,-0.56,-0.17,98.87,-106.32,-5.99,-140.53,-8.8,-60.61,42.97,2.55,45.22,-93.11,37.18,12.73,11.72,-29.97,-1.34,0.0
0.0,1.0,-71.42,-258.16,0.43,-72.35,150.72,-17.54,67.58,-158.23,-54.0,-134.3,19.26,-3.67,246.81,40.49,-34.45,22.02,32.27,81.86,4.07,400.07,-0.6,2.0
1.0,2.0,-80.54,-38.47,7.78,87.6,-66.6,-1.77,101.67,-64.15,-18.16,18.85,83.23,-5.64,107.06,61.9,15.88,101.13,-152.31,125.27,-5.08,211.13,1.13,1.0
1.0,1.0,-70.17,12.31,13.09,-57.33,15.66,17.47,195.25,264.53,96.46,-230.53,-26.81,-0.02,428.47,95.65,7.11,25.84,34.75,-20.65,1.82,158.01,6.48,0.0
1.0,2.0,57.81,-31.7,12.19,-175.55,-26.99,12.38,114.1,19.46,21.13,-61.86,12.47,-9.63,35.82,55.89,169.12,8.79,-108.53,89.89,-16.22,19.73,0.46,2.0
1.0,1.0,48.7,-42.46,-4.46,188.02,-43.13,6.54,165.89,196.21,-74.07,-164.42,41.25,-63.34,584.17,71.53,39.06,12.13,146.85,17.31,-12.32,316.04,3.39,0.0
2.0,1.0,50.52,188.74,-4.2,-73.04,-34.11,14.85,35.15,-100.97,1.84,171.8,-3.42,43.98,-502.73,8.06,-303.05,32.11,-53.06,91.58,-8.36,-34.43,-1.68,1.0
2.0,1.0,111.78,-111.2,-2.79,193.12,52.94,26.28,-35.81,95.98,-53.84,-110.01,15.55,43.77,365.8,-22.06,-96.75,40.51,-3.0,-162.13,13.01,171.72,-0.29,0.0
2.0,1.0,51.38,-171.46,7.64,277.35,-78.21,-2.24,145.98,-82.65,-29.98,85.57,30.92,0.81,80.04,-16.39,-127.83,-9.95,-207.68,-76.41,15.2,398.72,1.11,2.0
1.0,1.0,165.24,-73.28,5.4,-179.7,25.31,42.6,-30.6,-182.55,-3.91,-214.54,-14.58,109.53,134.49,59.02,8.55,10.22,-80.93,155.56,8.58,-60.09,-0.74,2.0
2.0,3.0,54.61,-106.17,-10.35,-50.27,15.62,2.67,-39.65,-67.06,-138.82,-21.57,14.85,-41.64,-19.09,29.89,54.49,-7.32,-61.51,-49.14,25.77,-19.43,0.25,0.0
1.0,1.0,96.89,118.52,-0.39,100.38,-8.43,16.39,108.06,-27.17,4.53,-104.31,-50.47,9.11,167.2,-45.67,-124.78,-49.74,-129.43,148.76,41.7,79.88,0.71,0.0
2.0,2.0,-7.56,18.76,33.58,131.85,11.1,5.89,133.03,-5.43,-36.93,24.4,-71.54,-35.3,-53.99,-55.58,-82.44,-29.51,62.25,-52.44,34.24,8.2,-0.15,2.0
1.0,1.0,32.25,-20.11,-13.86,90.75,-59.83,-15.49,90.1,-174.07,0.5,54.21,-22.51,52.41,-228.02,-76.69,-265.95,4.69,-205.47,-40.74,-0.54,228.63,0.3,1.0
1.0,1.0,-75.25,-86.69,3.39,153.31,3.5,-0.32,58.91,42.03,113.9,-84.09,-27.36,-48.06,349.19,3.0,92.38,-1.5,115.36,3.83,5.15,149.17,2.08,0.0
1.0,2.0,-108.96,-88.85,4.42,-40.74,51.29,-14.56,-77.93,-0.15,-119.39,-4.29,-13.48,37.0,-65.08,-84.09,-63.72,20.89,-206.37,-179.24,-3.61,134.71,2.26,0.0
1.0,2.0,-18.48,-42.2,6.87,17.58,45.38,-17.88,306.29,7.7,-60.28,26.68,2.41,-59.34,92.33,14.14,210.43,110.79,-2.63,165.76,-34.27,212.9,2.23,2.0
2.0,2.0,-57.73,138.17,-4.13,225.08,-64.91,-4.36,248.08,67.71,7.16,20.54,31.53,-49.95,97.65,8.14,-49.31,17.04,3.72,97.09,42.1,71.25,1.33,2.0
1.0,1.0,32.87,4.02,-12.03,19.05,-2.3,-4.51,37.76,84.6,-23.68,-155.41,-96.61,-71.47,272.26,-44.93,-25.83,-24.13,-57.63,-8.72,2.2,40.26,3.17,0.0
1.0,1.0,-89.06,-132.83,-7.67,402.38,-14.69,-7.12,185.37,187.35,91.21,-140.93,53.17,-74.35,595.23,5.3,-50.46,71.65,166.61,-209.7,10.4,450.21,4.0,0.0
2.0,2.0,1.16,114.29,-0.79,72.83,-33.96,-7.77,36.53,-255.54,-47.14,132.68,3.45,-82.72,-547.81,6.89,-437.23,-26.87,39.42,-38.49,5.14,74.28,0.43,1.0
1.0,2.0,-94.54,94.56,7.01,195.65,17.52,3.47,132.13,-167.46,-21.34,-34.41,-60.63,-2.42,23.43,-14.8,-146.21,-65.05,-53.1,155.04,-23.6,73.93,-0.27,0.0
2.0,1.0,68.78,145.41,9.28,-23.29,-48.31,3.28,-197.91,-238.2,81.02,26.46,-23.62,-72.28,-440.11,2.07,-146.04,-65.39,-8.79,-63.79,0.63,-296.12,1.28,1.0
2.0,2.0,-9.64,96.49,0.74,121.9,26.68,-21.04,131.04,-186.39,-38.83,101.57,12.4,-83.15,-439.48,27.29,-51.12,64.28,-49.87,-94.62,11.29,-34.21,1.84,2.0
2.0,1.0,-86.87,-144.94,6.12,296.53,-38.07,-28.16,7.39,7.94,-77.65,82.2,-38.96,-12.42,306.4,-60.28,101.04,-71.15,-60.51,16.81,0.77,206.2,1.25,0.0
1.0,2.0,-34.96,49.62,10.39,-258.09,140.43,-16.74,-128.6,-227.71,138.31,-170.25,5.64,-19.9,-229.57,-14.88,-8.99,108.37,-185.01,35.48,12.15,-348.72,1.45,2.0
2.0,1.0,103.44,-30.25,14.22,66.89,69.9,-16.81,123.98,-168.71,49.98,49.19,-32.02,-2.78,-507.08,17.03,-249.65,60.12,-192.73,-357.73,17.63,219.92,1.71,1.0
2.0,1.0,40.98,-47.14,18.76,197.82,113.61,-8.58,-84.69,-227.57,-25.42,263.19,80.6,10.03,-437.71,97.18,-110.5,-8.49,-14.54,-128.46,-17.21,114.41,0.91,2.0
1.0,1.0,-57.65,-65.65,3.58,-177.61,48.42,-12.21,-223.6,-289.22,-51.11,-53.87,-3.5,-39.05,-346.37,-60.16,17.32,56.0,-126.45,-115.04,-1.64,-195.03,-5.1,1.0
2.0,1.0,-42.1,18.32,-7.57,102.03,-14.38,5.89,40.42,-152.47,70.51,-73.64,10.76,-74.83,-67.29,30.9,57.1,-80.66,14.75,-57.51,26.48,-94.93,-0.99,0.0
2.0,1.0,-17.56,-35.26,0.46,73.14,-48.5,0.0,143.24,-51.18,-75.9,-135.68,-59.49,60.38,136.54,5.4,-68.34,60.39,-81.39,-14.11,32.7,82.91,2.11,0.0
2.0,2.0,-24.5,-104.83,-3.92,169.19,-63.14,15.5,89.02,-166.29,-3.9,106.42,-92.44,42.34,-198.41,-63.07,-55.35,66.46,-5.37,-113.99,7.84,186.7,3.66,2.0
2.0,1.0,3.42,122.89,-10.56,-221.02,99.08,6.04,130.4,55.67,30.48,4.61,-80.34,-34.87,-388.6,3.12,38.24,15.6,-51.97,-108.62,-2.59,-196.2,-2.18,1.0
1.0,0.0,109.81,-222.18,11.77,323.73,-45.05,-49.94,-11.67,-235.45,69.4,195.71,72.05,-81.0,-63.32,-23.69,-174.48,-2.4,-57.38,-81.44,-53.93,528.29,0.36,2.0
1.0,2.0,103.35,51.86,1.6,106.9,22.4,13.09,-220.93,-148.02,69.72,-9.0,28.14,-55.38,-29.56,49.97,6.75,-79.17,-164.34,-12.82,40.53,-107.36,-0.68,1.0
3.0,1.0,-114.65,-106.77,-10.82,110.62,73.18,-5.67,14.73,-111.73,-85.37,168.55,-11.59,-83.62,-384.14,-28.09,-138.88,47.77,-11.58,-254.4,-15.27,47.54,0.32,2.0
2.0,1.0,-59.97,16.68,-7.91,-23.32,-3.71,10.88,197.8,-5.81,17.64,13.72,-32.79,22.06,-129.75,-10.89,92.02,-12.07,-125.65,-16.41,13.8,56.06,-0.95,1.0
1.0,2.0,102.87,-66.21,2.81,120.15,-0.05,-4.38,101.12,83.58,-13.33,-57.59,8.57,-17.93,238.22,-9.57,114.36,25.23,39.7,-67.82,-38.02,129.64,1.47,0.0
2.0,1.0,-91.2,-20.43,-7.43,209.96,-9.67,27.16,-214.44,177.47,-38.59,95.96,-25.4,-16.69,536.1,-2.09,-299.72,25.7,99.46,254.03,-23.77,208.51,-0.38,1.0
1.0,1.0,71.55,-17.92,-3.76,200.89,109.99,-21.72,160.08,66.62,4.8,-244.25,-100.19,-86.19,378.47,-57.5,85.96,64.27,-20.56,-153.2,8.91,107.31,-0.19,2.0
2.0,2.0,160.47,93.69,-5.15,11.31,33.02,-10.52,135.32,-83.01,55.21,60.75,80.15,-9.47,-228.71,-17.49,-71.9,-20.25,13.4,90.52,10.02,-111.53,-0.17,1.0
1.0,1.0,-30.38,-151.28,-13.22,300.54,56.26,-27.32,33.7,4.38,-6.87,-163.15,22.37,87.28,568.17,86.67,34.16,35.62,-165.76,-22.48,13.56,219.59,-1.02,0.0
3.0,1.0,143.77,18.51,10.21,50.96,-43.19,2.69,26.98,-165.59,-92.22,150.54,-6.78,-34.89,-468.25,-66.93,-181.48,38.82,-88.43,-117.55,39.33,-35.28,-2.44,1.0
0.0,0.0,-147.61,-64.88,-3.28,274.95,-3.99,8.6,74.7,243.07,60.43,-126.27,-40.17,-92.26,696.74,-46.75,-104.79,-80.74,138.98,0.96,6.07,460.65,3.18,0.0
2.0,1.0,-133.2,-128.31,2.77,371.5,44.57,-20.51,196.93,4.46,32.87,41.66,-4.17,78.54,262.21,-66.21,-318.05,-114.23,26.9,-52.27,52.37,552.24,0.4,2.0
2.0,1.0,30.3,0.73,-11.13,64.49,-15.53,-7.97,318.91,-57.68,9.01,49.16,70.86,91.02,8.51,70.9,29.4,-19.99,-32.1,226.57,3.54,99.08,-5.89,2.0
2.0,1.0,-1.94,4.05,13.21,86.28,64.23,29.06,56.23,-19.07,42.72,0.43,-39.07,74.5,71.21,8.48,-149.71,-8.6,33.75,60.45,8.99,115.62,-1.79,0.0
1.0,1.0,68.67,99.63,-9.04,58.07,-111.75,37.42,-9.21,-251.5,92.03,115.8,59.75,-7.85,-490.09,26.48,43.17,44.97,49.82,-61.36,26.77,-109.92,-0.45,1.0
2.0,3.0,-38.99,-203.54,10.26,341.49,-62.32,-3.54,317.78,-164.28,90.45,146.33,64.55,-1.07,107.56,-36.69,-176.67,131.11,-9.68,122.34,-57.01,535.46,0.19,2.0
1.0,2.0,58.5,79.8,8.42,54.68,97.89,-17.03,10.86,135.82,17.03,-217.95,7.92,-55.37,410.75,-51.14,-101.78,-68.72,2.55,37.5,1.25,30.92,2.08,0.0
2.0,1.0,94.31,-97.32,-5.46,102.84,-92.72,-10.35,200.79,-195.75,-27.57,85.72,34.57,-23.62,-134.07,18.02,-29.29,76.5,179.49,79.79,6.0,228.99,-2.64,2.0
1.0,1.0,-6.73,-112.12,0.57,116.57,41.12,-22.8,211.26,6.41,2.07,9.32,2.4,103.61,227.32,-3.26,127.25,54.46,124.31,85.64,-16.65,354.74,1.61,2.0
2.0,0.0,32.6,-154.56,-6.57,298.95,-28.1,0.95,231.48,-77.62,84.78,32.87,-6.63,9.57,278.31,-22.4,-111.07,-53.49,32.42,98.78,21.45,458.93,-2.06,2.0
2.0,2.0,70.42,-115.12,6.88,110.33,-74.02,4.5,178.12,-180.54,-8.28,18.93,55.19,2.46,-322.54,-65.75,3.24,31.71,91.92,-297.41,-4.27,205.67,-2.52,1.0
1.0,2.0,4.0,-83.55,2.31,-209.41,-97.36,25.19,336.62,-22.44,-15.33,-6.36,129.72,14.46,-58.2,61.24,225.88,-95.48,34.51,171.71,-20.95,154.75,-2.5,2.0
1.0,1.0,-86.68,12.91,16.0,26.92,62.8,7.16,-79.55,-105.68,109.6,41.57,-20.9,156.5,-306.04,109.14,-112.19,-37.34,110.51,-221.58,-16.28,67.36,-0.2,2.0
1.0,1.0,169.66,-80.13,-8.74,128.49,17.26,4.75,8.1,-59.9,113.11,-80.47,31.74,42.33,345.98,24.55,113.48,-5.36,-94.92,140.3,-20.59,88.05,-0.67,0.0
1.0,1.0,44.53,82.6,1.78,127.85,-73.21,-35.13,133.29,15.79,24.93,84.45,-52.3,-19.88,-27.58,-34.64,184.08,-23.96,-61.28,48.9,-22.18,109.7,1.48,2.0
1.0,3.0,-14.07,230.96,10.85,103.08,6.26,-12.14,-191.29,-341.18,-4.28,152.87,-101.48,-66.04,-710.67,79.17,81.98,-16.77,113.26,-139.64,-1.42,-317.07,-0.33,1.0
1.0,1.0,64.25,32.43,-4.85,102.86,-62.77,21.35,413.49,188.07,-35.65,216.09,13.96,3.75,-15.37,6.9,358.39,22.76,-117.93,95.23,35.18,367.01,-1.4,2.0
1.0,0.0,17.79,-125.48,-4.29,-37.7,-18.88,7.05,-27.83,-148.99,-33.55,-107.74,-15.84,-7.81,133.39,-43.21,-46.76,-86.59,-194.84,69.26,-1.2,121.13,-3.44,2.0
1.0,1.0,1.72,17.26,-15.38,164.8,62.84,-47.87,191.3,-176.08,4.24,-20.58,27.72,-59.54,-37.23,-35.82,56.71,29.67,190.17,55.37,0.44,159.22,3.73,0.0
1.0,1.0,29.66,-79.22,-2.7,99.46,18.47,-23.8,-31.17,-26.52,7.24,46.6,51.84,121.35,-53.08,-40.03,-121.64,-32.32,-30.47,-167.2,39.59,239.96,2.57,2.0
2.0,2.0,-143.8,60.57,10.43,79.51,-17.36,-17.12,-20.43,158.6,26.18,-38.28,43.08,4.4,410.88,84.22,-360.72,44.94,117.45,242.11,-10.7,133.62,-0.84,1.0
1.0,2.0,-7.95,-25.4,-2.18,46.43,-28.04,34.84,-42.42,-29.68,37.55,19.57,-30.81,-19.2,-98.7,34.02,93.82,12.18,-80.55,-164.33,17.19,58.88,-2.65,0.0
1.0,1.0,70.07,-131.31,0.27,18.45,15.19,-27.29,131.17,-95.58,21.26,-26.91,27.74,30.85,83.57,15.59,7.92,40.74,0.73,58.36,-29.85,230.2,-3.05,2.0
2.0,2.0,42.99,-145.02,-2.16,290.79,58.03,64.95,-17.95,-148.66,-67.57,202.8,-37.69,-2.61,-118.49,127.71,-187.95,37.28,29.58,-107.91,-7.62,344.38,3.53,2.0
2.0,1.0,-152.77,-42.51,2.67,146.41,52.0,29.23,127.6,192.93,-80.09,107.17,1.76,-3.73,48.57,10.92,108.15,48.95,65.77,-186.3,47.45,233.28,-1.73,0.0
1.0,2.0,-97.62,81.27,5.12,237.1,-21.78,10.25,167.02,-180.07,-35.55,33.5,-22.74,0.51,-124.73,12.53,-371.92,-87.22,-62.12,51.05,-7.42,325.75,-0.25,1.0
1.0,1.0,33.15,178.57,-11.98,372.6,13.48,0.53,293.98,-109.21,52.81,-138.13,-66.77,10.89,208.2,54.67,-202.05,1.37,16.93,128.43,4.55,189.67,-3.99,0.0
1.0,1.0,14.83,15.66,-10.4,-33.02,-74.66,-13.21,136.63,111.23,36.23,-12.98,5.04,-62.3,-139.96,-18.07,181.81,-54.09,19.73,-244.87,-6.84,59.96,0.47,0.0
1.0,2.0,-84.19,21.96,12.76,-156.59,17.68,-9.19,114.56,-20.8,0.3,-10.02,89.04,-140.12,-131.93,48.23,137.87,-93.16,73.19,62.64,34.61,-36.53,0.83,2.0
1.0,1.0,-100.93,-37.58,6.62,127.32,-46.91,24.61,-98.79,-124.77,53.16,128.73,4.32,58.95,-38.92,26.6,37.33,-50.3,-93.17,67.59,6.63,115.84,0.96,1.0
1.0,1.0,18.05,-14.33,9.27,-131.59,-43.72,25.03,199.6,27.45,0.45,32.33,-73.88,74.85,-48.7,19.61,191.61,-12.85,40.46,113.82,-36.07,131.73,2.38,2.0
2.0,2.0,-1.97,-42.92,-9.92,30.0,11.58,-16.79,180.67,30.1,-70.38,26.77,-44.36,61.85,-17.6,21.16,-122.36,-33.52,-37.09,-7.31,-27.82,162.99,-0.72,2.0
2.0,1.0,27.88,-17.72,-3.85,-58.25,63.57,-26.71,58.64,-213.16,-23.28,-10.35,-118.95,-27.65,-381.28,-17.42,-17.33,22.12,60.86,-111.77,14.5,-177.65,-2.26,1.0
1.0,2.0,-86.37,-44.49,3.48,-102.78,-66.06,6.08,-95.82,-199.22,-4.67,-125.14,-65.91,-21.86,-49.99,-12.02,-28.66,63.56,-165.08,13.27,-13.98,-34.82,3.18,2.0
0.0,2.0,36.05,-34.37,-13.47,-23.71,-27.85,-1.59,152.75,0.89,39.87,-112.56,-115.2,21.4,333.81,-8.71,146.76,-76.96,169.43,234.35,-1.89,213.3,0.92,2.0
2.0,2.0,63.35,-38.9,2.44,-430.58,3.17,-10.11,162.94,-50.81,-17.25,-106.86,-41.36,-103.61,-284.38,38.21,286.23,46.0,57.57,11.97,-42.4,-243.61,2.62,2.0
2.0,2.0,65.36,91.68,-15.65,168.48,-65.91,3.66,114.26,-92.23,-24.82,-39.6,-48.8,-25.69,6.66,84.67,-249.57,-17.6,-56.82,80.41,38.87,-8.0,6.68,0.0
0.0,1.0,-24.57,120.78,-10.68,283.89,33.46,-11.31,-177.82,-87.19,58.72,-115.44,27.23,-53.44,279.25,22.0,8.98,89.47,44.63,40.07,-13.35,-105.65,0.45,1.0
1.0,2.0,16.05,178.03,8.17,316.35,-27.94,-0.73,-46.76,-258.34,12.68,277.43,94.14,114.31,-519.42,26.0,107.69,-89.1,31.51,-49.27,7.13,-87.8,2.32,1.0
1.0,1.0,-201.41,-47.66,-8.4,184.74,-41.29,-0.58,235.98,95.12,0.89,-50.9,54.44,-88.39,327.03,-62.75,221.89,-0.93,-54.79,25.05,-5.66,215.95,-1.2,0.0
1.0,1.0,168.86,-128.84,12.24,41.31,42.98,-5.58,158.96,-82.93,-58.71,-68.81,18.67,-18.06,266.33,-13.38,-1.21,19.01,-20.83,197.95,-24.91,204.79,-1.55,2.0
1.0,1.0,-16.69,-174.8,14.95,384.46,38.23,12.95,-30.65,38.2,35.95,-100.84,-22.92,53.29,603.57,-3.7,-84.15,8.86,-90.52,-60.46,25.57,321.76,2.66,0.0
2.0,1.0,-48.97,-55.06,-8.35,9.51,-31.12,-0.32,-25.49,68.74,15.75,25.59,-70.82,-3.2,63.64,53.51,73.38,31.24,31.89,-57.21,9.07,28.58,-1.45,0.0
2.0,2.0,20.48,-21.0,-2.82,-117.78,-59.73,-31.81,28.01,79.7,50.29,33.35,-15.69,-14.33,78.67,32.98,-266.7,29.02,117.56,163.7,22.52,162.84,-1.21,1.0
2.0,1.0,32.08,60.83,-16.91,-176.24,-40.68,-25.22,167.54,-12.61,6.5,120.26,-56.64,-81.53,-331.35,68.69,242.98,-79.49,-14.4,87.01,22.38,-109.12,0.31,1.0
2.0,1.0,54.33,-0.52,-25.31,2.01,-25.71,16.02,138.69,-4.72,-30.98,-44.76,20.68,-50.97,-5.17,-20.49,145.74,24.54,-83.03,-19.78,-18.18,-22.33,-0.22,2.0
1.0,1.0,44.7,4.26,3.55,-96.79,-21.63,-14.51,64.07,-49.17,81.51,-180.15,30.74,88.03,153.79,83.53,134.08,-11.57,38.5,91.24,6.57,-65.27,-2.97,0.0
1.0,1.0,1.34,50.7,-0.85,279.51,-1.81,-4.62,122.61,-108.92,49.22,-34.98,47.39,77.11,71.04,27.39,-46.05,-20.87,-60.92,0.59,16.44,77.67,-1.04,0.0
1.0,1.0,-34.04,-17.17,-4.45,145.86,-27.93,4.94,-245.68,-99.45,-21.7,188.08,-8.5,20.34,-42.13,16.1,-30.79,-69.96,-167.55,69.69,-13.45,69.8,0.44,1.0
1.0,1.0,45.15,62.48,-12.52,-132.14,-25.87,4.17,158.6,135.28,-70.54,-140.48,-7.64,-31.14,-20.2,-68.53,43.84,-52.75,30.63,-155.72,17.82,72.21,1.87,0.0
2.0,2.0,-86.35,26.72,-7.2,-137.0,134.21,-34.09,229.1,117.52,48.98,112.03,24.54,28.29,-215.67,109.41,293.74,-22.77,205.08,-9.51,3.22,0.62,2.28,2.0
1.0,2.0,112.48,-109.44,12.06,285.24,-77.86,1.77,109.7,112.52,7.49,36.06,18.75,24.84,334.45,-57.01,102.45,-99.55,-77.44,-68.28,-5.41,303.93,1.45,0.0
1.0,1.0,31.2,-19.94,13.15,79.89,107.93,-17.27,193.83,-97.56,76.05,61.99,-12.87,-28.01,-296.59,58.0,-20.61,3.28,58.46,-176.56,-19.18,218.54,2.32,1.0
1.0,1.0,-110.44,97.52,-2.63,135.09,28.92,10.69,87.72,-173.84,55.16,-5.28,71.66,8.27,-146.31,-9.7,110.85,62.64,-16.94,15.44,-0.75,9.69,3.76,1.0
2.0,1.0,91.2,-43.75,17.69,218.17,156.85,4.37,128.06,-248.72,97.56,208.42,29.3,77.83,-423.27,10.65,-209.09,72.83,-16.09,-78.31,11.49,190.18,-1.49,2.0
1.0,2.0,170.36,-30.38,-1.26,77.42,-39.44,-2.36,-266.0,-220.67,-49.23,-21.99,39.51,104.44,-46.63,12.28,105.17,-59.04,-123.27,-51.4,-3.15,-98.81,-2.64,1.0
1.0,3.0,60.28,-5.29,-2.39,-33.13,161.68,-17.93,81.52,43.54,-20.22,-93.45,46.18,-21.03,331.67,-63.1,188.16,-55.33,147.79,234.04,-11.04,38.21,1.28,0.0
1.0,2.0,24.2,-20.14,-2.65,-54.51,-17.31,47.25,-95.79,-49.99,-17.15,144.7,15.31,-50.32,-128.5,4.08,-148.34,-106.62,46.93,112.16,-9.57,109.71,2.11,1.0
