cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,target
0.0,2.0,2.0,2.0,16.43,18.62,104.83,-51.25,-62.21,-46.96,-38.98,-35.85,-47.89,-11.34,-154.64,-0.31,25.12,-30.01,-35.23,20.16,34.37,-40.09,79.33,27.09,-136.66,103.6,195.04,-13.38,26.76,2.0
2.0,1.0,2.0,1.0,-63.18,1.88,51.1,10.51,68.27,225.07,77.91,16.69,199.52,-80.76,-141.15,-72.87,145.27,-79.27,-57.46,29.93,-90.31,-54.01,-23.29,-17.07,-14.44,-12.36,-38.99,-101.94,-62.54,2.0
2.0,2.0,0.0,2.0,6.47,-14.71,-106.72,126.31,-214.47,-170.11,-44.59,113.59,-64.84,50.26,-75.6,-10.55,-101.41,0.35,109.89,-38.35,101.29,56.25,11.66,66.58,47.42,-88.22,142.1,138.03,146.27,1.0
1.0,1.0,1.0,2.0,-11.74,-11.91,237.05,99.05,-5.76,64.21,96.35,-80.9,-0.33,-18.48,-44.32,39.28,58.19,63.26,84.88,12.52,35.55,-103.34,40.26,0.9,62.26,54.87,74.86,1.09,-72.39,1.0
2.0,1.0,1.0,1.0,67.93,-21.44,370.74,1.8,363.07,-233.82,-172.03,145.69,-23.86,-11.25,20.58,-40.11,103.13,37.51,83.27,-65.82,-139.67,204.48,50.53,79.14,23.24,-5.57,10.38,49.75,11.57,1.0
0.0,2.0,2.0,2.0,34.76,-9.0,311.99,67.08,108.78,182.91,-74.44,14.39,-28.41,-21.02,86.81,-72.15,122.83,-31.91,-127.18,22.41,46.65,-30.73,25.15,-80.69,34.93,78.19,-347.0,21.81,-65.68,1.0
2.0,2.0,1.0,2.0,68.73,51.04,10.62,8.4,-38.06,195.92,170.32,42.68,130.07,8.08,73.82,-53.66,-82.99,38.55,68.4,3.74,-98.12,-24.61,25.74,33.76,47.57,-4.08,49.53,21.14,-50.69,2.0
1.0,1.0,1.0,2.0,47.08,15.22,196.7,-43.92,52.15,198.74,65.46,28.79,-62.94,34.64,64.87,35.34,49.33,17.19,-20.77,14.11,44.37,79.17,68.57,8.36,29.92,-48.97,-239.88,-16.22,-66.46,1.0
1.0,2.0,1.0,1.0,-109.56,-33.83,32.33,-25.37,23.15,-48.95,153.56,87.28,-21.04,0.56,143.34,-19.15,-23.08,-34.36,-12.81,-18.79,42.39,-250.88,62.98,-14.86,-93.19,146.09,-57.33,59.61,-178.89,1.0
1.0,2.0,1.0,2.0,51.1,46.98,217.55,-32.85,-30.74,135.92,65.87,23.25,-172.49,-10.21,158.46,-20.1,-71.42,-21.19,-67.57,20.88,76.31,-96.47,24.41,25.45,48.08,11.8,30.15,-76.24,88.32,1.0
3.0,1.0,2.0,1.0,-97.88,16.48,57.81,16.15,-71.88,-172.59,-128.09,90.18,55.94,11.32,76.8,-9.09,157.74,-61.75,8.4,-6.16,181.26,-98.53,-40.36,3.78,-19.73,28.74,10.9,-2.24,126.39,2.0
2.0,2.0,1.0,2.0,20.1,-24.84,-190.15,-15.07,-97.52,353.41,-79.85,-1.08,32.53,20.9,54.8,2.65,-150.99,-72.66,3.71,78.67,-106.94,-65.47,-54.22,-76.58,94.21,-16.22,-111.05,-87.73,110.24,2.0
1.0,1.0,1.0,2.0,-17.49,15.04,131.26,-44.62,-19.28,-100.6,-129.87,17.73,66.52,11.77,-100.0,43.1,60.79,14.79,-29.41,8.2,59.93,-136.74,10.96,57.79,-133.92,-5.74,40.98,45.35,-107.85,0.0
1.0,2.0,2.0,2.0,-67.25,-16.58,-80.55,-11.93,-104.15,6.39,-161.02,-24.98,36.62,1.54,153.53,-27.93,-45.75,59.62,23.99,35.21,16.93,19.78,-26.53,23.11,72.33,125.54,-14.26,41.07,64.86,2.0
1.0,2.0,1.0,2.0,48.55,-3.32,143.46,43.23,56.8,162.98,44.21,-54.04,-29.19,-16.83,29.77,0.43,-67.57,36.72,56.52,-37.33,24.36,-39.26,-126.82,-66.16,170.17,25.41,-156.54,-68.44,-65.0,1.0
1.0,2.0,1.0,2.0,37.68,-14.2,-22.83,61.13,-94.52,-208.08,-215.9,58.87,-118.05,-15.77,-104.77,5.33,-0.98,24.07,-30.48,12.57,92.36,113.21,40.65,19.27,-23.18,-31.38,98.39,56.1,-2.83,2.0
2.0,2.0,2.0,2.0,-51.25,-27.7,-5.68,-119.12,-60.06,-55.1,-58.69,-142.1,-19.8,-7.93,23.88,10.12,199.15,-45.55,4.87,-3.15,-69.85,-76.69,40.38,5.16,-125.78,-19.59,120.89,124.73,-145.63,2.0
2.0,1.0,2.0,1.0,42.61,-64.54,-75.24,69.62,138.71,77.46,-94.92,-11.57,-26.97,-5.22,-85.84,6.93,62.16,-42.74,-111.32,-34.82,-32.93,61.93,8.87,17.82,44.31,-54.93,-333.87,-47.03,34.96,0.0
1.0,1.0,2.0,2.0,41.02,-13.83,19.78,17.63,-163.51,176.37,78.52,-65.18,-75.44,14.52,131.31,81.89,103.84,-54.48,-24.66,16.37,78.12,25.42,-32.62,-20.17,54.16,125.64,106.32,-96.34,30.05,0.0
1.0,1.0,1.0,1.0,13.34,-11.83,23.85,84.85,-76.72,-46.11,-180.47,-59.32,0.23,-28.49,154.41,45.13,-244.4,39.14,-99.33,21.28,36.28,114.22,0.26,-33.08,-75.33,62.21,252.9,-128.25,92.9,2.0
0.0,1.0,1.0,2.0,29.05,-12.82,154.63,-119.06,55.45,-108.92,-78.2,-19.87,-20.21,-21.28,-7.37,2.79,1.13,-48.99,23.45,-25.15,-45.57,-48.35,-14.77,9.31,-19.15,41.16,175.98,17.0,-72.82,1.0
1.0,2.0,1.0,1.0,-57.69,-50.98,91.79,89.23,62.95,-158.27,207.42,-66.38,104.02,31.88,-164.76,19.22,28.34,-39.43,-32.81,-0.5,64.08,-68.35,40.58,-15.64,-26.54,-95.66,-54.76,130.39,-18.05,1.0
1.0,2.0,1.0,2.0,6.01,29.97,234.96,-31.62,66.55,-21.41,43.2,33.0,6.88,-1.66,-22.14,51.91,99.74,14.42,-222.41,-33.0,-110.25,-24.87,5.24,62.65,-36.94,45.42,163.45,97.04,-93.61,0.0
2.0,2.0,2.0,1.0,94.99,4.83,95.86,-99.45,-13.77,-408.78,-206.82,-7.59,14.13,-33.25,-70.88,49.1,-105.18,-3.18,-20.11,-17.17,149.98,-23.63,-13.9,0.77,-43.9,-40.62,200.82,42.02,96.1,2.0
1.0,1.0,2.0,2.0,52.57,101.97,120.25,-3.59,-42.24,77.44,45.6,27.36,-110.84,1.85,38.13,39.36,-157.13,-6.59,77.88,-16.69,6.3,-126.99,-19.08,60.77,-177.02,-191.44,-19.83,68.09,32.57,0.0
2.0,2.0,2.0,1.0,-5.03,-43.14,21.21,-48.65,-19.37,58.19,-94.09,-25.13,-43.22,2.25,-144.01,-37.85,20.67,23.19,17.5,36.85,9.93,83.37,98.59,-45.59,29.73,2.51,104.94,-133.89,12.2,2.0
1.0,2.0,2.0,1.0,-108.96,34.76,57.16,81.18,54.64,2.26,0.88,126.11,-2.36,12.57,111.26,-0.77,103.94,-1.68,42.17,8.72,10.38,-105.98,55.45,-26.62,-0.8,96.71,2.81,-62.78,93.31,1.0
1.0,1.0,0.0,2.0,-62.82,70.18,-136.03,104.59,-141.74,277.94,-6.39,-42.2,-137.61,19.05,-21.66,37.48,21.23,9.74,74.24,53.6,84.19,39.53,-45.97,-42.15,91.23,63.56,-333.66,-4.72,32.94,2.0
0.0,2.0,1.0,2.0,-34.13,-28.37,197.39,49.06,-99.52,-12.49,127.81,-13.85,54.96,-13.43,-24.43,65.16,-19.3,33.8,29.49,21.72,17.4,75.46,-23.5,-23.47,179.71,11.03,269.54,74.97,-26.45,1.0
1.0,2.0,1.0,2.0,-8.88,8.87,-48.73,3.01,-131.3,-274.66,-314.68,84.11,13.5,26.35,67.27,61.3,-26.46,-4.46,149.35,21.57,104.15,-60.44,60.84,-2.81,89.2,192.7,203.56,33.74,38.96,2.0
1.0,1.0,1.0,1.0,5.59,39.81,-201.62,-65.49,65.78,-63.37,-19.26,44.01,57.73,10.74,-116.71,-37.38,5.1,43.99,-14.5,-76.59,-101.29,42.57,59.0,5.45,114.4,2.85,-32.96,6.0,-67.6,1.0
2.0,3.0,3.0,2.0,-57.32,-33.46,136.26,-49.57,-131.57,63.57,23.02,45.57,-20.76,-52.25,-9.35,-107.07,-32.25,-152.21,-66.91,13.81,62.65,-49.45,1.19,-4.79,10.34,-48.59,184.96,-21.02,-51.22,0.0
2.0,2.0,1.0,1.0,90.53,40.0,-63.44,-53.5,104.15,7.79,-22.2,-4.11,-54.81,9.82,-140.08,-28.79,-71.13,-33.38,-74.27,-44.28,-85.86,-46.84,3.38,31.45,-30.08,99.9,-176.6,52.0,-80.62,0.0
1.0,1.0,1.0,2.0,14.93,-28.03,77.34,-68.39,-10.56,-48.72,-44.53,62.19,123.63,-7.08,-70.83,-34.12,-35.14,23.75,9.03,-11.67,23.2,-58.79,12.53,-16.59,-108.9,25.34,5.55,53.36,-96.45,0.0
2.0,1.0,1.0,1.0,-71.74,10.91,-12.5,59.35,72.71,-38.94,107.76,-22.35,-2.33,-8.29,-37.6,-92.72,107.33,33.33,10.57,-11.16,-33.09,40.39,-12.81,-22.15,94.48,35.08,-89.81,74.35,41.87,1.0
1.0,1.0,0.0,2.0,-14.07,24.25,228.49,-48.74,23.48,-134.73,87.99,129.39,-124.13,9.25,58.19,-33.29,19.6,5.15,7.23,-0.51,-44.86,177.02,49.89,-47.91,15.18,-15.69,257.21,120.11,12.65,2.0
1.0,2.0,2.0,2.0,48.74,-4.5,288.66,-2.31,-76.86,149.15,-18.11,-22.07,71.69,-60.59,-18.33,-11.54,-20.99,47.67,66.62,57.82,184.48,-1.5,-53.62,-13.79,1.01,-54.9,-216.76,32.41,28.74,1.0
0.0,2.0,2.0,2.0,-1.3,-32.7,133.82,-35.49,53.04,-12.72,-9.62,-29.41,-137.51,2.63,-73.64,-36.89,-19.35,-27.3,-1.05,-21.14,-93.51,148.29,25.87,29.71,-58.01,58.49,95.38,65.6,-87.2,0.0
2.0,1.0,1.0,2.0,27.08,21.62,-93.67,-60.18,-64.79,335.59,58.73,15.37,36.91,35.6,49.49,68.89,-133.99,-6.88,-11.56,-41.34,7.75,80.78,-12.52,15.09,17.03,-119.85,-244.92,-103.28,-167.26,0.0
0.0,2.0,1.0,1.0,-123.04,17.91,148.32,6.55,39.0,-81.1,-83.71,92.75,-176.92,9.15,35.65,30.41,-20.31,47.89,75.09,12.42,-2.84,-75.75,-42.1,-31.06,-11.49,25.31,177.08,-47.1,-114.37,1.0
1.0,2.0,2.0,2.0,97.31,-49.88,52.72,71.2,32.6,17.11,-50.55,7.25,58.58,-5.41,61.46,115.62,-53.36,-18.28,-146.32,-3.09,-77.06,-0.27,56.43,-6.89,78.22,99.39,75.53,2.63,-19.47,0.0
1.0,1.0,1.0,2.0,71.01,-0.27,40.73,9.86,12.75,45.81,-80.91,28.68,7.53,4.48,50.54,-31.46,-175.28,-55.29,47.69,-30.44,-3.33,-26.35,119.04,-26.91,7.13,24.48,-126.17,31.34,24.27,1.0
1.0,3.0,1.0,1.0,-37.8,47.18,49.41,7.73,-136.57,83.63,70.8,26.46,84.55,12.9,95.63,78.9,-2.11,39.39,-8.78,45.95,128.35,-136.43,27.08,46.46,103.44,19.37,-57.92,30.32,54.17,0.0
1.0,1.0,0.0,2.0,49.74,-40.32,216.37,24.51,55.05,-47.52,27.65,21.56,-71.12,40.81,25.73,32.94,-103.55,34.7,79.88,-32.03,-91.89,12.59,41.77,-4.85,-83.49,99.11,185.03,81.41,-52.74,0.0
1.0,1.0,1.0,2.0,106.96,26.9,44.96,-17.51,-46.98,-78.27,14.81,13.64,54.98,-58.6,-22.05,-10.36,-2.85,47.84,111.62,-1.97,57.69,106.11,10.5,44.63,84.63,74.62,-56.5,133.82,-173.02,1.0
2.0,1.0,1.0,1.0,-35.95,-22.23,-256.46,15.2,-129.71,45.48,-111.65,-27.93,113.54,9.69,-30.15,-24.32,-10.74,-27.8,-33.3,-1.51,48.74,3.83,-22.97,43.48,-29.71,-218.28,-64.66,-57.97,-36.14,0.0
2.0,1.0,1.0,1.0,6.94,28.42,7.25,101.4,115.26,-73.97,-183.03,55.15,-59.38,-19.81,-25.86,-37.53,-102.53,16.76,-45.07,-12.28,-19.13,-17.32,-39.62,13.91,52.82,-44.54,-74.03,-59.96,-65.62,0.0
1.0,1.0,2.0,2.0,-16.17,24.9,22.83,-26.97,-90.22,-83.47,53.75,-130.82,89.91,32.9,-10.53,-52.76,153.59,31.02,66.02,5.72,78.7,-16.34,-52.89,45.55,96.65,97.29,-20.47,143.42,9.5,1.0
2.0,2.0,2.0,1.0,78.22,0.55,-10.0,113.14,14.26,-150.57,145.78,-43.32,28.45,31.31,-82.58,-39.15,74.82,-53.49,-16.89,-40.25,33.74,-56.98,45.63,-88.9,98.57,-80.86,-8.74,117.2,103.09,1.0
2.0,2.0,1.0,1.0,90.59,-47.38,78.1,-68.11,-46.44,-11.58,-89.66,65.47,-66.75,8.51,88.65,49.52,195.56,33.83,-0.79,28.27,119.6,4.64,-43.37,-41.03,4.68,14.48,38.43,-100.6,48.59,2.0
1.0,1.0,1.0,1.0,-8.4,57.91,5.9,62.4,3.43,-297.66,-157.48,-50.6,-36.3,20.86,101.16,90.86,147.85,26.98,-8.68,-13.93,104.96,-39.99,38.43,34.43,-19.72,-67.86,0.46,91.07,-51.74,0.0
1.0,2.0,1.0,2.0,-72.14,60.6,-7.12,43.81,19.36,-102.87,2.81,-80.55,-72.39,-25.54,50.82,19.8,108.09,-12.67,-2.77,-17.91,-67.39,-85.18,-35.32,37.64,80.66,172.69,118.44,72.42,55.16,2.0
0.0,2.0,2.0,0.0,-66.75,-9.9,34.2,-64.15,335.47,-191.57,-134.99,42.48,88.99,-31.01,19.0,-30.43,82.47,83.46,-42.64,-63.8,-150.2,39.21,59.6,25.49,-115.28,6.94,-57.31,-62.68,29.26,2.0
1.0,2.0,1.0,2.0,19.87,49.57,38.84,0.26,102.44,-25.59,-18.51,-46.03,96.26,34.54,-80.19,-19.35,-86.17,21.19,44.24,-41.99,-85.25,-85.04,37.5,48.82,47.14,27.59,-91.85,80.22,-34.23,0.0
1.0,1.0,0.0,2.0,-17.22,-10.88,68.76,0.29,-27.25,-8.78,98.18,-5.22,140.02,12.77,105.25,-162.18,-207.47,68.07,-47.63,-21.37,24.9,115.91,58.64,13.31,-83.75,130.17,13.99,65.23,74.49,1.0
1.0,2.0,2.0,1.0,8.14,-34.05,93.76,78.09,178.02,-24.54,-8.87,27.55,-58.74,63.84,18.62,-67.44,66.45,37.45,117.04,-20.35,-144.25,81.87,-47.06,-43.85,-15.55,-67.5,-30.65,46.69,-7.2,2.0
2.0,2.0,2.0,1.0,-17.97,9.62,-10.93,70.72,42.56,-218.75,-90.91,3.23,95.86,-36.5,-40.7,6.06,10.65,-12.28,98.61,-25.35,1.4,-62.99,-77.45,53.15,18.85,101.17,-6.0,119.03,108.93,0.0
2.0,2.0,1.0,2.0,-95.89,-6.27,69.17,-47.77,-18.11,243.88,115.22,-7.81,-4.53,-29.21,-37.74,-8.0,5.55,52.83,59.77,15.54,-38.62,-89.92,-28.97,-48.45,-240.45,-73.76,-12.66,-72.96,75.82,2.0
1.0,1.0,1.0,2.0,79.01,-39.61,-0.48,147.18,-109.65,-158.79,31.99,8.48,-38.92,-27.3,65.61,31.28,-102.47,32.33,-39.96,-12.91,117.73,-24.59,30.59,-32.49,12.77,137.66,21.73,134.1,86.21,1.0
1.0,1.0,3.0,1.0,-46.3,-2.9,-248.69,-35.15,-126.87,-150.21,-179.27,132.86,38.34,-4.71,121.01,-8.59,-55.49,-24.34,114.27,26.45,23.76,-137.04,-43.8,-1.94,28.3,8.54,117.8,15.0,-29.08,0.0
1.0,2.0,1.0,2.0,106.17,-50.62,119.69,-87.31,-70.51,-213.49,-98.27,10.73,62.9,-36.48,81.71,40.16,22.09,44.0,109.6,-5.65,38.96,92.19,-106.82,-5.76,-40.49,-68.75,308.29,54.51,94.08,2.0
1.0,1.0,2.0,2.0,65.35,-27.32,44.01,6.46,-101.14,55.61,145.35,-45.74,-50.41,9.26,-89.8,-10.93,19.15,12.18,-83.59,23.63,-91.1,5.42,-51.44,41.78,70.14,30.24,94.01,218.99,-92.18,2.0
1.0,1.0,2.0,1.0,-84.3,-17.87,152.12,11.08,160.72,-47.1,253.31,83.76,16.96,-54.34,114.95,65.13,126.86,-6.88,63.16,-8.66,-0.93,-1.68,-8.34,-42.71,46.23,-172.05,-150.09,94.27,-37.75,1.0
1.0,2.0,2.0,3.0,83.28,-3.43,43.38,-105.89,-278.92,1.24,1.88,-10.55,80.14,-13.38,31.27,-41.88,40.38,1.79,-80.07,41.81,15.97,-68.78,-48.21,8.82,105.96,75.81,256.99,207.03,24.2,2.0
1.0,1.0,2.0,1.0,34.47,67.98,-169.08,-85.73,-91.71,-108.09,3.66,82.02,21.74,32.28,-73.22,29.41,-82.9,-83.19,-96.02,-18.09,67.52,-41.23,-7.85,-0.25,-65.3,5.77,-7.52,48.97,-16.89,1.0
1.0,1.0,0.0,1.0,-22.33,-73.05,-153.54,-62.19,-39.8,-272.45,182.3,8.72,-83.67,13.1,-31.31,-35.97,87.64,28.19,21.16,-43.52,66.46,-63.32,29.67,0.81,-34.11,12.38,120.71,97.83,-86.56,1.0
1.0,1.0,2.0,2.0,-0.96,-59.95,8.42,36.39,12.52,-58.79,-50.83,-37.15,12.54,7.38,-96.38,10.32,27.43,12.61,-8.79,-12.68,-99.46,-118.94,56.98,33.02,-42.23,-218.69,55.64,126.1,-44.17,2.0
1.0,2.0,1.0,1.0,-42.21,23.72,76.69,24.02,-21.79,-158.75,150.14,-63.26,220.91,-25.09,142.64,-30.08,118.11,7.05,148.06,42.0,8.13,-61.96,-33.13,-19.78,-5.47,128.65,238.21,88.3,42.86,1.0
1.0,1.0,1.0,2.0,-15.21,34.65,96.94,93.8,-122.56,78.82,16.85,34.15,-123.69,-9.03,-43.65,5.31,-0.34,48.43,18.54,14.76,40.26,41.69,98.0,-38.25,18.74,-39.06,174.1,-32.25,-10.77,1.0
2.0,2.0,0.0,2.0,-79.13,11.45,65.51,71.04,-119.92,-20.9,-84.98,-87.64,4.99,19.16,74.49,38.83,108.85,43.04,-16.08,-19.53,-6.35,28.44,21.35,-61.66,-29.08,139.08,336.48,-50.4,54.54,0.0
1.0,1.0,2.0,2.0,-64.81,8.38,142.91,32.09,-68.94,-114.32,17.78,-20.29,101.66,-15.29,240.84,72.09,-8.08,75.12,8.73,3.85,170.76,-148.71,16.95,-24.48,132.22,-106.16,-92.19,123.47,-14.07,1.0
1.0,2.0,1.0,0.0,-68.27,-4.6,-135.42,60.76,-301.08,-140.3,-28.7,52.07,-53.92,14.89,77.76,-17.74,-40.27,-87.4,63.4,120.69,310.3,102.29,-13.95,-63.28,-64.9,11.0,33.25,34.6,70.82,0.0
1.0,2.0,1.0,1.0,22.74,-26.36,-84.75,14.35,-76.95,-58.95,103.41,76.32,-52.08,41.55,76.32,-3.19,50.83,-23.17,-24.58,-23.57,47.59,-121.53,-23.46,-28.13,-68.84,-145.21,82.72,15.26,41.59,2.0
3.0,1.0,1.0,2.0,-32.22,68.0,49.38,-48.94,-117.83,-39.31,214.54,13.04,178.8,64.5,-69.25,-27.73,62.92,-15.0,38.74,5.01,104.49,-81.46,-8.66,-93.47,-48.88,-161.41,47.47,113.49,-8.93,1.0
1.0,2.0,2.0,0.0,-20.41,-7.76,270.8,61.76,104.78,-440.18,-71.27,63.24,48.26,20.37,128.02,-57.62,-139.83,36.54,-23.56,-38.37,210.71,-42.33,41.42,20.97,100.71,88.13,192.25,-40.28,-7.03,2.0
1.0,1.0,2.0,1.0,-111.66,-28.44,-535.9,-99.86,-122.11,-258.84,-327.14,-61.11,-65.23,-16.66,26.41,-87.41,-2.65,-62.5,-85.3,32.79,8.38,146.93,59.77,24.3,105.07,0.39,-3.12,25.33,3.92,0.0
0.0,1.0,2.0,0.0,-53.46,-0.42,296.81,-100.48,185.06,-306.14,34.2,52.3,24.45,6.58,-266.54,62.1,-79.65,-12.55,49.02,-20.85,72.71,129.54,3.08,-1.28,143.64,-105.35,197.15,-43.61,-74.97,2.0
2.0,2.0,2.0,1.0,13.95,-46.07,-37.48,-48.34,79.81,-42.02,-168.43,-83.68,-146.75,44.0,83.99,-40.15,45.68,-91.99,41.36,15.56,-133.47,29.31,0.78,85.25,-65.57,24.75,160.85,-73.82,-102.7,0.0
1.0,1.0,1.0,2.0,-71.28,-27.07,170.06,-33.79,53.69,38.27,-125.44,-1.47,-75.32,50.09,124.84,-13.92,8.65,18.69,-62.84,1.77,-10.75,67.41,-32.71,5.97,127.46,96.1,82.82,-103.93,96.46,0.0
2.0,2.0,2.0,2.0,-15.18,31.74,-295.58,-2.37,-189.73,-19.03,105.87,87.9,-47.74,26.1,-99.51,20.34,212.25,-15.48,-14.89,-28.66,11.03,-11.91,37.17,-26.03,-123.78,58.17,179.03,-3.93,-37.7,2.0
0.0,2.0,1.0,1.0,-8.56,5.54,-12.26,37.69,46.05,-60.4,-47.48,-9.99,-61.27,-13.9,-110.41,-22.64,49.2,31.22,-55.9,-7.62,-123.32,-49.96,13.25,31.9,25.91,33.38,170.37,16.62,-39.56,0.0
1.0,1.0,1.0,1.0,107.72,14.53,-129.65,36.61,-214.76,274.32,154.28,-26.42,-9.0,42.51,50.56,-36.28,49.51,-58.21,74.42,39.79,97.73,-96.77,38.94,-50.47,-68.7,-153.96,43.6,-156.42,69.9,1.0
2.0,1.0,2.0,1.0,13.27,13.66,-125.6,-31.17,31.33,-91.27,6.06,70.32,14.36,-15.68,77.93,5.93,-123.17,-23.45,-37.61,-39.43,-72.35,-98.06,-6.47,23.78,67.78,31.81,64.87,22.95,-7.57,2.0
1.0,1.0,3.0,2.0,-23.7,-27.8,-65.97,-8.75,-79.51,32.92,-161.68,109.59,96.62,33.34,-178.06,-100.79,-7.79,-92.81,44.79,-9.32,-76.79,23.76,29.13,-1.23,145.78,-90.2,289.2,-118.85,62.12,0.0
1.0,2.0,2.0,1.0,-50.04,3.45,-71.55,-60.77,-107.32,81.67,24.91,25.56,11.82,-7.5,-19.78,-0.7,97.11,53.06,107.8,31.21,52.85,50.21,-25.37,-47.03,15.93,-20.12,99.21,-106.18,-148.93,1.0
2.0,1.0,1.0,2.0,48.24,22.27,64.39,31.37,31.5,26.98,-21.51,107.07,138.17,-12.44,-59.97,5.69,-38.64,-8.35,100.4,-4.15,-66.46,-16.76,-13.36,-1.06,-11.59,80.41,125.46,-43.76,44.76,2.0
2.0,1.0,2.0,1.0,-6.63,28.46,-324.84,-38.7,-78.96,-36.58,-247.47,-9.97,-85.04,-20.49,-124.9,-31.11,-270.71,-0.06,65.06,12.9,52.61,-116.96,45.05,-14.39,92.62,39.9,-239.17,2.25,152.13,0.0
0.0,2.0,2.0,3.0,-48.36,-23.46,107.03,-17.88,-213.65,76.11,-11.04,89.49,102.54,30.19,-52.16,-7.41,40.7,5.37,-31.01,16.17,131.87,-15.42,6.34,-6.94,21.45,37.11,-17.45,113.31,-54.2,0.0
1.0,2.0,2.0,1.0,62.61,37.85,-97.91,73.34,-161.62,-121.06,-183.23,-95.06,-48.03,-48.37,-6.48,-51.83,-55.96,-54.96,5.26,48.51,78.9,11.39,30.03,44.27,6.4,-28.28,226.18,-38.65,39.98,0.0
1.0,1.0,1.0,1.0,28.96,-6.07,160.26,-75.74,-76.03,-533.49,-207.11,-90.22,21.93,27.59,-74.35,29.13,-75.15,17.86,-40.91,-27.57,257.76,-36.12,14.77,-4.03,113.15,-171.95,268.8,81.31,54.48,2.0
3.0,1.0,2.0,2.0,42.82,65.23,-148.39,-34.51,-3.05,117.56,-135.97,-3.27,96.14,16.49,-61.94,-19.1,-85.09,-72.28,-110.89,-42.05,-199.68,114.62,79.96,-38.24,-81.35,128.51,238.27,-140.68,78.76,0.0
1.0,2.0,2.0,1.0,18.83,127.92,30.0,14.25,52.55,-114.72,-196.34,-78.31,-194.01,28.68,-66.09,-60.07,117.41,66.2,129.37,22.45,-81.23,124.34,38.06,-9.82,47.65,-160.01,259.97,-83.42,145.94,0.0
1.0,2.0,0.0,1.0,41.64,41.07,-252.92,-101.96,-133.0,-44.94,-77.01,-57.27,44.2,18.92,-77.11,-10.15,42.2,19.47,-25.22,7.58,25.02,-44.47,-12.16,-24.16,-8.64,206.29,38.2,4.46,-37.69,0.0
2.0,1.0,1.0,2.0,-10.53,-35.74,33.16,27.95,-83.43,64.4,-4.9,-57.24,16.81,4.67,6.27,39.05,9.24,-29.75,29.76,8.23,26.58,26.61,-17.63,-37.83,-2.59,-15.58,133.83,-66.66,-18.49,1.0
1.0,1.0,2.0,2.0,7.53,-6.71,47.02,125.21,-28.12,-73.99,128.77,33.72,-3.26,-0.94,25.59,6.49,-30.19,8.28,99.43,-29.38,54.94,-41.71,-45.43,-33.5,-148.68,-61.09,44.89,59.63,-1.77,1.0
2.0,3.0,2.0,3.0,19.41,-58.03,209.17,-20.09,-119.05,336.98,52.29,-20.52,93.38,16.97,93.66,-15.39,41.54,80.5,-48.35,14.66,71.68,-105.26,41.57,-0.34,-1.47,9.43,-144.18,-18.25,-89.5,1.0
1.0,2.0,1.0,1.0,-7.83,9.68,154.79,-28.02,-63.71,-13.86,38.12,28.06,20.68,5.65,103.37,17.7,106.89,24.95,55.44,37.6,137.65,1.58,19.68,16.31,-24.14,67.43,-112.62,99.03,-35.48,1.0
2.0,2.0,1.0,0.0,-102.8,70.31,-75.52,171.03,186.27,-173.06,120.01,44.88,-6.82,5.19,-96.47,-57.94,-19.34,-52.14,-56.92,-26.88,-46.02,-60.99,89.6,-66.43,11.53,85.06,-171.42,91.49,-57.74,1.0
2.0,2.0,1.0,1.0,173.2,-62.07,164.66,-91.5,10.93,-150.45,-54.86,103.05,9.84,11.96,-4.5,-119.92,-54.37,13.99,-5.07,24.82,136.7,82.18,100.14,-6.14,74.08,-67.51,155.14,-101.02,14.55,2.0
1.0,2.0,1.0,2.0,138.19,46.43,35.68,59.44,47.41,-81.21,-56.85,-19.23,-85.86,-7.09,-4.67,88.51,-20.26,34.03,-54.07,-20.04,-53.19,148.36,48.44,39.79,-54.42,-47.27,45.79,52.47,40.34,0.0
2.0,2.0,2.0,1.0,16.35,31.26,117.22,48.34,-8.63,-27.34,-28.68,14.59,35.88,29.35,-27.68,77.61,21.79,-54.72,79.68,7.44,122.49,100.84,-0.4,-31.64,42.15,-31.82,37.63,-105.76,43.41,2.0
0.0,1.0,1.0,2.0,-18.43,-29.93,204.17,-100.64,0.07,21.16,-27.6,-56.57,-72.26,8.36,-17.13,0.34,48.72,58.47,8.64,15.03,-144.38,-93.88,11.25,-16.51,87.91,-29.72,441.05,-44.33,8.29,0.0
1.0,1.0,1.0,1.0,113.09,-14.39,-374.65,-31.82,-83.03,-151.93,207.53,27.96,-89.02,9.15,190.84,-1.52,-205.49,13.65,-17.54,-60.87,31.93,-45.08,62.21,14.74,-114.09,41.07,170.31,-67.3,-35.61,2.0
1.0,2.0,2.0,1.0,6.81,-57.19,74.02,17.95,-107.58,162.04,146.84,1.91,116.54,-2.95,7.75,42.45,95.58,81.79,47.05,31.27,82.37,-12.43,-14.61,-75.67,-148.99,-128.12,40.88,-63.96,-65.52,1.0
0.0,2.0,2.0,2.0,44.08,-82.18,67.44,-26.17,-100.21,131.0,-61.24,-5.61,23.59,49.87,-117.86,25.03,-19.4,-22.44,-16.69,16.74,82.83,72.61,18.97,-24.76,-75.89,83.81,-127.57,15.61,-71.05,1.0
