cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
3.0,2.0,1.0,1.0,50.49,63.57,-50.08,-2.66,-100.44,371.2,26.37,18.34,-1.52,12.96,-5.11,153.51,-10.39,-141.75,32.8,75.22,-35.05,229.38,102.37,5.61,0.0
2.0,3.0,2.0,1.0,-94.75,-68.58,58.1,-5.49,-9.02,-217.39,16.36,-24.1,0.9,131.03,-1.79,-32.13,-2.33,42.81,-10.92,-30.44,-41.06,88.81,4.77,-7.14,0.0
2.0,2.0,2.0,2.0,32.61,-64.89,220.89,-11.0,15.75,-123.48,-1.7,-43.23,-6.52,-6.38,-36.78,289.1,0.48,-17.23,-8.02,-15.09,-54.03,10.94,38.11,28.96,0.0
2.0,3.0,2.0,2.0,27.42,22.35,33.34,9.42,-90.02,12.31,-20.09,38.05,0.8,10.24,0.78,10.74,-5.34,-45.78,-2.71,-15.08,-49.02,-3.46,-24.33,21.64,2.0
2.0,2.0,1.0,2.0,-84.91,8.46,234.95,17.35,-125.62,-205.58,-78.38,-35.38,1.91,-7.09,17.28,316.34,-1.54,-3.97,-16.72,-159.51,-15.65,89.91,-10.72,32.28,0.0
2.0,1.0,0.0,3.0,-167.48,26.43,77.66,41.5,-102.14,-110.56,41.92,-56.29,2.69,-9.32,-10.25,36.3,1.45,31.41,-18.88,154.12,-4.73,75.12,-43.05,1.02,2.0
2.0,1.0,0.0,2.0,-418.66,1.58,-65.85,11.72,-34.08,408.78,-57.46,33.02,-7.62,-53.91,-7.36,23.6,-3.59,-181.28,-52.06,70.97,-0.67,143.02,10.66,13.59,1.0
2.0,2.0,2.0,0.0,-15.66,-12.15,-202.54,13.68,-15.59,5.02,86.21,53.98,3.06,8.45,-29.72,-11.15,0.12,100.88,-18.91,-35.16,-75.36,-36.67,-101.97,-10.17,0.0
3.0,3.0,1.0,2.0,-49.57,17.43,-82.79,7.14,14.46,288.2,-35.53,18.23,-7.66,-2.62,-56.71,48.18,-11.26,-86.24,18.56,-109.01,-77.26,137.45,15.8,-1.41,0.0
1.0,2.0,1.0,2.0,-68.45,-15.73,325.88,-43.35,21.78,-554.97,-7.87,-23.93,-1.86,-80.65,-14.84,191.98,4.66,71.05,7.64,-5.85,208.61,-116.93,-14.4,9.31,1.0
2.0,2.0,2.0,2.0,-169.28,-9.18,-43.67,-9.98,2.96,-119.13,-87.15,9.35,-0.9,17.2,-18.19,-201.61,-3.47,45.33,-16.53,68.37,116.19,6.48,-125.49,-4.23,2.0
3.0,3.0,2.0,2.0,130.64,62.91,-27.73,19.61,-3.11,116.37,2.26,14.66,2.47,52.28,-30.16,3.16,5.27,-57.41,32.38,-18.2,42.74,145.68,62.07,0.78,0.0
3.0,3.0,1.0,1.0,29.44,-10.47,205.48,-4.19,-39.89,-208.15,-76.61,-40.88,-3.79,-32.32,-30.21,28.67,4.61,-20.69,0.83,-6.33,-13.33,-61.85,98.7,4.23,2.0
2.0,3.0,2.0,2.0,28.31,52.49,214.92,-0.28,-15.34,-206.59,-2.19,-129.5,-3.47,-16.75,6.01,112.91,-4.01,52.7,-23.61,-66.15,-38.14,-82.1,111.06,-2.65,2.0
1.0,2.0,2.0,2.0,123.47,108.77,-138.49,-13.85,147.09,300.37,9.38,-35.37,-7.94,127.12,-25.17,-30.17,0.52,38.31,39.05,132.72,6.6,-108.14,-128.35,-8.47,1.0
2.0,2.0,1.0,1.0,-26.42,-32.49,-153.56,-3.65,65.76,62.61,21.6,23.79,-1.65,-34.99,-20.31,119.04,-11.06,65.37,-31.91,-36.81,-141.1,50.8,-17.56,-4.77,2.0
1.0,2.0,1.0,0.0,-1.37,61.99,-182.52,-37.6,8.61,34.22,35.94,8.97,-0.61,31.25,-2.55,216.93,-5.64,174.56,-5.45,-134.85,-75.77,-134.79,-181.09,-11.78,0.0
2.0,2.0,2.0,1.0,-13.82,-78.69,-11.97,-0.63,-52.68,-184.53,-24.97,62.83,-0.86,31.4,14.05,26.63,2.61,38.22,3.81,72.95,-47.14,49.83,-60.63,5.29,2.0
1.0,2.0,1.0,2.0,9.34,13.79,72.81,14.0,47.93,33.14,-76.93,-31.68,-3.77,-60.86,-12.68,278.6,-12.01,-5.96,-8.32,150.47,171.81,-77.17,136.71,-8.14,2.0
1.0,0.0,1.0,3.0,-220.03,22.13,40.52,-20.54,8.8,127.36,-17.79,33.28,4.06,-75.08,-10.46,128.85,7.87,-117.66,-13.77,-221.04,95.16,72.53,92.33,0.7,1.0
2.0,2.0,2.0,2.0,-97.07,-2.21,-84.65,10.9,66.02,-108.75,-103.6,32.93,-2.07,-77.43,-4.59,-4.27,-4.7,81.18,-6.02,142.48,-27.76,51.31,-139.76,-1.45,1.0
2.0,3.0,1.0,2.0,-73.99,123.65,-2.6,-7.7,43.02,-25.11,-1.82,-46.98,-8.64,-57.97,13.36,-209.86,6.93,38.3,0.39,-78.21,47.65,-83.44,-100.65,-7.88,1.0
1.0,1.0,1.0,2.0,-332.86,28.89,162.46,-2.41,-74.06,-15.95,13.76,10.45,-2.02,35.2,-8.11,42.83,4.38,-103.78,-32.78,-70.81,31.87,-66.47,-22.25,18.68,1.0
3.0,1.0,2.0,2.0,25.53,99.9,77.62,3.23,-21.69,-402.4,-19.84,-22.5,-0.74,-186.23,-24.35,116.67,2.75,165.98,14.93,132.38,5.52,-12.97,-120.98,-4.32,1.0
0.0,2.0,2.0,3.0,-153.28,-79.7,26.15,29.08,34.08,-124.0,20.04,62.91,-6.5,104.18,-30.68,163.32,-6.99,-29.94,6.45,-97.83,116.33,-0.63,157.0,-29.72,1.0
3.0,1.0,1.0,2.0,86.4,-20.32,84.94,32.93,-95.31,-127.12,-23.68,-0.44,1.82,39.1,11.84,151.03,3.41,2.65,3.55,26.34,-29.33,83.01,69.45,8.66,2.0
2.0,1.0,0.0,2.0,378.76,-15.17,-360.33,10.34,20.29,544.03,-21.76,13.8,4.41,35.79,-49.74,-98.93,4.09,53.89,48.0,-38.78,-99.2,-108.96,-151.97,-5.21,1.0
3.0,2.0,2.0,2.0,-24.22,-16.66,105.9,-1.42,61.59,-338.87,-15.0,-7.9,-11.06,35.18,10.02,255.04,-7.68,97.91,-11.37,-74.85,-6.64,-8.18,54.86,-8.63,1.0
2.0,3.0,1.0,1.0,-47.31,-151.34,-96.08,-14.1,38.74,-373.76,33.11,70.63,-1.16,-51.12,-28.19,72.19,-3.3,162.13,-2.61,9.18,8.31,46.24,-69.25,-21.88,1.0
2.0,2.0,1.0,2.0,317.33,-36.53,78.15,-13.43,41.26,69.74,-10.48,16.65,-6.74,-136.74,-4.61,-169.03,9.13,-79.11,52.54,-41.54,33.81,-169.07,34.73,14.08,1.0
2.0,3.0,1.0,2.0,-106.37,-154.92,-108.17,-2.62,-11.26,133.46,77.28,25.89,-2.25,-21.35,22.54,-40.36,-6.02,-19.29,0.01,41.78,26.38,89.61,-42.36,-6.32,0.0
2.0,2.0,2.0,2.0,-22.99,90.52,-57.68,7.66,44.2,-37.75,27.9,41.94,-1.35,-100.59,-14.33,-31.17,-3.8,3.39,17.98,40.59,-120.96,87.12,-8.68,-10.44,2.0
3.0,2.0,3.0,3.0,86.39,15.21,-216.93,-7.06,-56.28,-11.74,85.12,76.3,-9.67,58.94,-16.07,-92.82,1.09,92.7,0.81,11.05,13.76,-54.4,-88.66,-12.6,0.0
3.0,1.0,1.0,2.0,-159.82,-46.91,-88.39,-28.43,9.2,75.7,-9.67,28.73,-1.07,161.33,-9.86,147.06,-2.54,15.18,-32.45,-104.98,-12.56,61.67,-35.61,1.72,1.0
3.0,2.0,1.0,3.0,110.04,-173.08,-131.83,4.84,36.59,-113.5,157.37,-44.27,6.51,95.5,-29.68,298.25,5.29,200.47,-53.73,-102.56,66.18,104.26,-21.75,-0.34,2.0
2.0,4.0,1.0,2.0,-152.72,-26.46,-7.02,-27.92,61.87,-304.92,-57.94,-4.02,-1.3,-18.34,7.17,106.65,10.4,154.68,-31.4,26.69,-78.64,-62.81,-98.23,-11.54,2.0
3.0,1.0,2.0,3.0,86.31,31.07,16.99,13.97,11.28,-66.15,80.18,38.07,1.34,-56.62,-48.67,-0.63,-8.17,-9.53,16.25,55.97,-83.61,-65.03,44.81,-3.25,1.0
2.0,3.0,3.0,3.0,-29.41,-91.9,86.91,-34.16,-68.95,4.8,12.84,-34.29,3.01,-40.32,-21.74,255.94,-5.37,4.2,-15.82,-49.8,-0.17,-124.51,101.1,-5.17,2.0
2.0,2.0,2.0,2.0,-27.74,52.5,-47.4,11.59,8.53,-237.12,5.04,76.91,5.88,-39.44,45.05,-86.09,4.6,34.74,32.11,73.28,-69.61,192.01,-59.21,-9.42,2.0
2.0,2.0,1.0,3.0,-152.9,51.25,181.98,-3.27,40.57,88.54,-107.86,-73.01,4.42,-34.42,-13.27,128.28,-0.27,-102.38,-4.56,-5.64,14.7,-3.46,129.26,-1.42,2.0
4.0,1.0,2.0,3.0,-78.33,91.16,114.5,-11.34,-72.16,-128.07,13.01,-108.37,-1.86,121.88,-17.01,31.02,-3.02,29.54,-40.35,-88.25,-23.91,94.9,103.35,-4.81,2.0
1.0,2.0,1.0,2.0,-208.06,-56.95,-161.24,57.97,-38.04,-70.05,40.57,1.3,-1.35,136.95,15.4,-18.52,14.88,108.39,-50.4,158.44,18.9,89.97,-62.74,-18.67,2.0
2.0,3.0,1.0,3.0,33.86,23.13,-11.92,-11.57,-75.23,127.91,19.64,-36.91,-8.94,-92.27,-7.03,194.71,-2.22,-14.48,-26.32,-115.27,120.66,147.82,84.54,9.7,2.0
2.0,2.0,2.0,2.0,-186.76,79.51,187.77,0.77,-75.72,-79.35,-11.14,59.75,-2.67,72.67,-26.22,-179.86,-0.24,-166.75,15.13,-115.84,-235.21,-53.53,21.62,14.7,2.0
1.0,2.0,1.0,2.0,-100.12,18.14,-202.4,12.89,-47.98,251.17,65.03,35.97,-5.75,8.19,17.29,-12.78,-1.45,7.3,-6.41,186.5,125.02,51.0,-108.01,-4.58,1.0
2.0,3.0,1.0,2.0,-27.98,35.17,119.05,-27.02,-3.48,-181.71,21.85,109.86,1.96,127.23,14.4,113.28,6.32,-59.64,54.89,34.39,54.74,41.1,-82.36,18.87,2.0
3.0,3.0,2.0,2.0,189.71,-66.84,-243.59,7.97,33.82,242.28,-12.19,112.43,-3.83,-40.92,14.14,210.59,-2.79,-6.48,16.08,-33.77,1.19,55.82,87.2,-10.91,0.0
2.0,3.0,1.0,2.0,15.65,-28.28,-107.63,-31.37,-42.72,16.6,-26.87,-55.88,-4.13,49.49,35.9,-263.64,10.06,37.61,-45.42,-83.34,50.24,204.1,-2.59,1.98,0.0
2.0,1.0,2.0,3.0,-76.81,-56.72,219.36,5.86,-26.17,-345.48,25.75,1.48,6.61,-23.17,-0.02,-39.75,-5.49,-12.09,31.17,38.86,-5.5,46.04,-41.34,8.12,2.0
2.0,1.0,2.0,1.0,92.59,25.34,-93.6,10.65,28.72,102.35,-98.77,49.0,3.14,8.49,32.46,-100.88,-8.56,-23.86,0.16,-96.51,-84.29,-31.09,-7.04,5.12,1.0
2.0,2.0,1.0,1.0,165.22,3.76,-164.87,-28.08,-1.82,328.05,-56.38,35.33,-4.13,6.54,3.81,99.37,-4.71,-21.1,46.87,-25.89,54.84,33.94,-34.04,-4.2,0.0
1.0,2.0,1.0,1.0,-277.41,-96.23,496.33,-21.51,30.41,-147.55,17.95,-77.23,-0.4,30.35,-14.44,-256.9,10.59,-263.45,23.28,79.95,-118.51,-101.16,163.63,11.5,2.0
1.0,2.0,2.0,3.0,-140.22,-78.72,102.28,16.09,53.09,-129.93,-75.82,-28.0,0.26,66.44,-34.98,30.82,0.71,5.63,-21.01,72.01,-89.35,50.42,-42.2,12.01,1.0
2.0,1.0,1.0,2.0,-129.12,96.56,34.78,34.46,18.36,-278.11,-10.31,55.46,-3.65,-78.76,-1.4,32.72,4.49,72.12,7.06,-69.28,43.07,-54.44,-142.7,1.44,1.0
2.0,2.0,2.0,2.0,384.52,-66.71,-13.49,-0.47,16.33,-194.25,-72.86,-0.62,-1.18,42.56,3.81,-118.64,9.76,93.77,54.48,-28.19,-50.81,-2.91,-25.68,-3.35,0.0
2.0,2.0,2.0,2.0,-243.18,-64.53,101.93,12.46,21.23,29.72,42.82,1.19,1.19,-34.61,-0.3,26.93,4.34,-98.39,28.28,-39.11,74.19,20.17,63.4,-19.39,2.0
2.0,3.0,1.0,3.0,21.46,21.25,-230.64,-11.28,30.1,307.62,57.51,37.6,0.84,-65.94,37.07,239.07,-1.47,62.37,8.88,-108.03,73.85,-37.33,-125.93,-4.6,0.0
2.0,3.0,1.0,2.0,160.55,-60.36,-95.94,-21.9,-20.96,0.31,-32.8,-13.99,-0.76,34.43,-13.63,-199.67,1.87,46.35,-5.69,-155.45,-60.06,-11.45,14.97,-7.72,0.0
2.0,3.0,2.0,4.0,57.54,-74.4,-15.59,-33.64,-57.94,83.22,-61.02,-44.03,-6.02,-51.13,-37.23,-120.9,-4.18,-30.55,-24.97,214.44,106.99,98.56,78.89,4.53,0.0
2.0,2.0,1.0,3.0,-143.36,42.1,190.38,28.91,-6.35,-57.89,39.98,-12.85,0.77,34.9,-23.34,-39.45,-1.39,-117.33,2.94,54.76,-21.58,40.83,70.79,9.96,2.0
2.0,2.0,1.0,2.0,-80.78,-9.43,105.75,12.45,-14.5,102.63,19.2,-71.66,0.81,60.57,-54.26,239.42,5.36,-29.33,-38.62,-110.61,3.51,82.16,10.5,27.34,0.0
1.0,2.0,1.0,1.0,-102.63,-21.07,-154.42,-2.04,74.57,27.76,39.66,7.32,-2.74,18.42,-35.19,-138.24,3.22,47.3,-19.12,173.2,59.49,139.4,-71.75,-10.51,2.0
2.0,4.0,2.0,1.0,254.05,2.96,-199.83,-14.63,-13.37,131.6,40.93,25.17,-2.22,23.08,-19.88,-52.55,-1.46,70.12,15.53,-48.58,118.96,-40.32,-24.41,-9.57,1.0
2.0,4.0,2.0,3.0,-108.08,84.26,4.58,5.22,37.29,74.19,36.54,57.09,-2.81,8.09,21.97,86.47,-6.21,-72.64,2.67,-93.24,-3.94,19.96,15.81,4.93,1.0
1.0,2.0,1.0,3.0,-39.09,-59.52,-148.27,5.97,-0.47,317.36,-40.25,26.47,-3.01,59.08,-48.12,-50.07,-0.72,-31.17,38.54,42.17,-85.81,-3.23,-145.27,-3.62,1.0
1.0,3.0,1.0,0.0,-56.89,33.48,-136.62,11.34,56.87,166.44,15.53,31.27,-0.87,-77.18,95.64,-122.66,-0.59,-1.28,18.73,65.02,1.88,-7.91,-123.29,-6.47,1.0
2.0,1.0,2.0,1.0,-238.63,17.17,197.78,-24.92,4.56,-10.49,-29.78,-39.02,-4.05,-16.95,31.14,-278.08,9.04,-140.47,-0.75,96.57,-196.95,-58.4,13.29,6.09,2.0
2.0,1.0,2.0,2.0,-45.68,-33.46,31.23,-32.62,54.69,-54.28,7.59,75.14,4.55,100.32,28.51,292.36,0.08,4.43,30.8,116.65,25.72,-45.2,-61.77,5.13,2.0
2.0,2.0,1.0,1.0,211.64,151.6,-21.4,0.55,-10.11,-146.24,-19.07,-3.25,1.18,71.26,-16.13,-10.15,-5.28,94.44,40.95,-112.24,6.6,17.53,-70.93,-3.88,0.0
2.0,1.0,3.0,2.0,76.32,-22.54,-140.39,-30.4,-48.83,-222.36,3.55,51.88,-1.28,-90.46,-15.69,-196.39,-0.29,70.42,-5.97,10.54,-45.17,246.11,29.22,-15.0,2.0
1.0,1.0,2.0,3.0,271.67,26.37,-97.57,-17.03,-64.18,-206.62,42.37,66.59,-1.11,26.11,0.0,-26.88,6.95,97.04,18.93,112.25,-59.91,54.04,-18.01,-0.13,0.0
1.0,2.0,2.0,1.0,54.14,82.23,-123.4,2.15,-27.88,-50.5,-104.63,14.82,-5.53,10.68,-53.88,-95.08,-13.68,44.69,-35.32,-68.48,-69.13,187.16,23.43,1.95,2.0
3.0,3.0,2.0,1.0,43.77,1.98,313.37,-25.85,5.95,-313.15,-20.91,-34.49,9.63,-23.7,39.07,20.85,-8.88,-35.99,14.24,-97.92,70.99,-92.72,33.45,22.68,2.0
2.0,2.0,2.0,2.0,4.72,59.53,36.92,-6.03,-3.53,-241.79,-9.44,89.68,-9.92,-115.01,-1.81,197.97,4.62,31.01,51.32,-90.57,10.35,43.03,-15.91,-10.31,2.0
2.0,1.0,2.0,2.0,-47.25,-87.4,68.1,16.81,-6.62,-49.55,5.52,-51.83,1.89,-54.49,-26.12,117.55,15.17,19.93,-23.89,-60.39,35.02,36.93,37.58,3.52,2.0
3.0,3.0,1.0,1.0,9.3,83.84,345.2,-34.51,-7.81,-262.4,117.42,-24.86,-2.3,66.0,-13.51,195.56,-2.3,-79.74,13.56,35.65,68.85,-55.44,132.15,19.52,0.0
3.0,2.0,2.0,3.0,-42.13,-26.31,-87.95,-10.66,35.86,-70.11,-49.62,0.85,0.79,-71.04,22.51,117.0,-3.6,113.76,-15.28,-112.25,-123.31,-26.79,-85.21,-8.44,0.0
3.0,2.0,2.0,1.0,7.06,117.15,-118.87,-43.22,-64.87,164.16,21.08,25.97,1.66,202.33,6.84,309.04,-4.33,34.24,1.5,9.22,81.66,13.04,18.06,-9.83,0.0
4.0,2.0,2.0,2.0,211.71,-104.71,-394.05,16.74,-8.6,248.95,-60.33,54.74,2.87,92.16,-1.6,-64.37,0.24,124.38,-7.85,-183.72,-115.43,71.05,-134.07,-6.7,0.0
1.0,2.0,3.0,1.0,-220.19,107.97,262.85,1.97,8.59,-84.2,-30.6,-27.37,-3.1,-14.6,-28.28,-198.7,2.04,-167.1,4.31,-111.4,-15.24,-0.74,81.63,8.97,2.0
2.0,3.0,1.0,3.0,-14.08,101.27,-237.08,14.49,-11.87,46.21,129.08,51.76,-3.29,-13.22,28.12,-48.98,5.64,78.89,-4.65,84.69,-81.37,100.08,-59.39,-19.89,1.0
2.0,2.0,2.0,2.0,0.09,-27.74,196.2,-18.93,55.59,-138.09,-73.01,74.53,0.52,45.27,24.45,311.08,-9.65,-70.78,58.37,45.98,-98.94,12.26,-27.82,22.04,2.0
1.0,2.0,3.0,3.0,73.48,-15.45,-221.83,4.99,44.88,112.26,57.18,27.89,3.71,-14.22,-34.74,-168.9,8.88,70.75,14.23,4.24,39.03,7.97,-113.24,-14.91,1.0
2.0,1.0,3.0,1.0,223.54,93.8,-90.11,-16.42,48.29,64.49,61.02,35.1,0.57,35.46,35.5,211.67,-4.34,35.46,24.75,28.35,-27.95,42.38,56.99,-4.5,0.0
2.0,2.0,1.0,1.0,-10.23,-51.44,-37.47,-18.97,144.64,50.28,27.64,92.51,-2.94,17.01,21.79,-66.46,-0.93,-70.38,21.75,207.77,-27.76,71.53,-79.02,17.77,2.0
2.0,1.0,2.0,1.0,-72.33,-10.71,195.94,2.69,0.08,-59.94,-21.66,42.96,-6.01,143.02,-4.4,-166.22,-4.9,-172.44,34.49,181.63,-78.02,-36.8,95.52,6.17,2.0
1.0,4.0,2.0,1.0,119.91,-47.66,42.79,-13.19,16.2,-102.79,-34.52,-21.4,6.69,146.31,-21.23,-98.77,8.9,12.3,6.93,-142.18,102.11,-50.51,79.13,-8.8,0.0
1.0,3.0,2.0,2.0,-14.99,55.61,312.45,13.05,97.5,-153.62,-21.16,-7.71,1.35,120.0,-1.13,-51.11,-0.45,-135.99,35.38,115.67,47.72,-141.36,94.48,12.67,2.0
2.0,2.0,2.0,2.0,51.32,-35.25,156.77,-10.59,3.84,70.0,-5.53,53.65,4.81,-53.01,8.39,31.02,-4.87,-154.67,71.38,29.19,-149.9,-41.35,33.76,11.65,2.0
2.0,2.0,1.0,2.0,57.72,-43.9,-157.93,-35.98,0.71,219.77,-34.7,19.8,2.77,29.32,-13.3,-231.28,4.39,-44.41,-28.84,-50.54,77.27,74.28,5.22,8.52,2.0
1.0,2.0,3.0,2.0,-135.98,-139.22,105.88,-14.84,4.88,-149.33,-69.59,78.66,2.35,-31.79,-24.47,99.45,7.64,-45.12,76.18,-118.89,-85.21,15.31,-82.84,-7.9,2.0
4.0,3.0,2.0,3.0,24.96,-31.92,-189.33,45.21,-23.35,8.46,-24.68,21.39,2.01,-33.67,15.41,41.39,8.18,88.49,-8.72,-96.31,-73.72,131.05,0.98,-20.42,1.0
1.0,2.0,3.0,2.0,78.86,-29.59,-105.31,-13.93,32.94,-198.82,24.97,52.25,0.9,-72.29,16.85,103.3,1.62,115.99,-23.82,126.39,37.3,8.12,16.05,-8.74,1.0
2.0,3.0,2.0,2.0,-18.13,-42.98,-233.85,4.7,23.75,-229.3,-55.14,136.77,-4.56,-23.6,-25.64,-108.75,14.24,129.82,32.51,107.64,89.92,-5.61,-110.6,-37.02,1.0
2.0,3.0,2.0,1.0,-198.55,-42.94,311.85,-34.74,-0.79,-208.68,-12.08,27.88,-1.0,13.43,12.57,114.52,-7.01,-130.95,20.17,78.34,7.22,-112.81,93.75,7.88,1.0
2.0,3.0,3.0,1.0,174.66,105.26,-269.36,2.06,105.41,167.89,150.59,5.46,-4.5,-9.59,21.59,-43.19,-7.44,107.0,-19.79,39.24,90.39,92.66,-93.73,0.87,0.0
1.0,2.0,2.0,3.0,-152.47,-5.3,-112.97,12.16,-12.64,139.21,-40.14,127.49,-3.86,32.08,-7.61,300.83,5.1,-2.44,-20.17,-136.39,-230.64,-177.76,-111.06,13.19,2.0
3.0,4.0,1.0,1.0,-32.36,53.13,-105.65,0.61,20.55,35.42,10.25,-33.87,-5.08,196.63,42.2,-244.29,5.01,14.46,-33.59,114.31,-206.27,137.65,30.79,-9.85,0.0
2.0,2.0,2.0,2.0,-37.96,-105.33,-79.36,5.12,-30.6,-161.92,94.05,25.91,-3.21,67.94,-3.64,9.93,-9.0,110.73,-7.6,12.98,-74.0,34.92,-138.03,-0.54,1.0
3.0,1.0,2.0,2.0,-56.05,101.55,229.14,-7.58,59.62,-169.1,7.26,33.17,-9.3,-70.88,-41.57,-122.31,6.62,-135.09,23.33,81.57,16.24,-49.2,95.61,9.33,2.0
2.0,3.0,1.0,3.0,-71.97,28.7,-91.56,-18.43,-37.14,-4.17,46.39,10.11,-0.01,-8.58,-8.17,57.06,-3.94,60.39,-14.39,24.27,113.65,30.21,-53.56,-7.39,0.0
2.0,2.0,1.0,2.0,37.38,20.9,-315.99,2.18,22.44,109.41,139.04,-0.48,1.91,107.15,41.39,-142.01,-13.97,133.4,-35.17,-28.41,-162.47,181.56,-124.11,-9.67,1.0
3.0,2.0,2.0,2.0,-181.27,-69.52,-64.14,-28.3,28.15,-266.66,-18.86,131.03,-9.81,27.69,32.14,-77.31,1.77,8.33,5.78,69.49,-36.14,79.38,0.14,-20.14,1.0
2.0,3.0,2.0,1.0,-129.06,-11.77,-240.42,6.63,102.75,173.33,-39.17,105.89,0.02,-35.35,64.55,-85.77,0.16,-39.64,-25.94,84.19,-115.88,155.98,2.67,-7.84,0.0
2.0,3.0,2.0,2.0,-207.75,189.28,-142.25,17.15,111.97,484.7,-33.24,50.53,-5.18,-25.52,6.49,202.33,2.2,-148.2,-4.01,-57.08,101.82,212.91,38.85,3.09,0.0
4.0,3.0,2.0,2.0,-115.55,-73.5,70.8,9.79,4.63,-400.3,38.08,105.53,-3.97,-53.12,-35.24,81.04,10.33,49.29,63.53,22.02,105.6,82.71,-127.27,-9.5,2.0
3.0,3.0,1.0,0.0,63.35,-29.5,-199.08,-12.34,29.03,119.23,-177.4,1.95,4.18,130.8,2.73,-104.96,-8.57,60.59,-25.58,-123.36,-5.14,119.34,-67.16,1.5,1.0
2.0,3.0,2.0,1.0,138.51,-16.34,50.37,-18.24,-36.65,-19.37,-51.86,-112.09,-1.55,103.65,27.28,-109.15,-3.4,38.63,-32.66,-51.53,-165.34,49.33,43.09,10.78,0.0
1.0,2.0,3.0,3.0,30.05,69.4,47.35,-16.56,-13.47,-54.53,-1.89,-33.9,-0.5,-12.94,-1.02,-165.68,-0.86,-33.91,-23.12,-117.67,89.94,110.01,75.69,7.56,0.0
3.0,2.0,2.0,1.0,-173.74,-142.59,4.78,-4.09,-23.24,-65.88,-49.7,-7.32,-1.24,-2.18,-14.1,-234.49,-9.17,-29.81,-30.16,50.35,-11.95,123.03,-24.79,3.55,2.0
2.0,2.0,3.0,2.0,-87.08,65.54,-131.33,-22.4,-24.03,-266.31,126.65,-9.24,-11.33,-30.0,28.18,-23.58,-12.32,168.68,-49.31,12.46,78.14,167.15,-55.78,-14.87,2.0
2.0,2.0,2.0,2.0,-21.22,-93.27,210.83,-11.9,1.44,-44.09,-40.46,-3.01,-1.89,-8.46,-24.58,90.98,-1.53,-118.55,24.08,-74.55,-64.5,-8.16,123.97,7.89,2.0
2.0,3.0,1.0,3.0,261.09,104.87,49.88,-2.79,-9.55,109.86,-42.59,-27.37,-1.08,41.89,-2.64,12.06,-0.57,-68.95,56.09,26.71,-50.97,181.32,85.39,7.07,0.0
1.0,2.0,1.0,2.0,329.9,-26.96,-330.7,-23.41,-39.45,87.19,22.07,0.03,-4.54,89.12,20.76,-366.47,-0.97,159.81,6.55,-38.47,15.89,-42.2,-120.17,-19.21,1.0
3.0,2.0,2.0,1.0,-63.36,158.14,-107.37,-7.53,110.71,-234.93,-4.39,67.08,-0.39,-18.54,5.54,-152.99,3.28,92.44,-0.25,65.51,-91.89,64.98,-129.22,-8.31,1.0
2.0,1.0,1.0,1.0,103.22,37.93,90.42,2.05,23.83,-114.68,130.52,-0.24,0.56,8.3,37.12,-11.2,-4.36,-10.08,2.73,30.83,7.68,-97.71,77.0,2.19,1.0
3.0,2.0,1.0,2.0,160.88,-74.92,-486.29,-1.34,-47.36,401.87,-98.2,-6.77,1.77,124.03,-23.13,-223.47,4.75,169.79,15.24,-39.88,44.39,35.02,-257.47,-25.84,1.0
1.0,2.0,2.0,2.0,-104.33,96.55,22.37,-26.65,-62.31,0.48,125.8,77.2,-0.2,-133.83,-23.77,182.77,-9.69,-46.03,66.21,-13.33,-23.5,80.32,-64.71,-6.69,2.0
2.0,1.0,2.0,2.0,-162.76,-104.95,-299.71,-9.4,-71.08,301.68,1.07,26.19,-0.18,-105.37,-1.24,334.04,3.04,94.51,-62.97,59.84,-101.31,41.9,-54.4,-10.68,2.0
2.0,3.0,2.0,1.0,84.84,-66.64,-244.46,-23.94,-19.17,10.11,53.06,39.91,3.83,-42.19,2.94,6.96,-2.46,129.92,25.09,-44.79,87.73,91.71,-98.99,-25.76,2.0
2.0,1.0,1.0,2.0,-115.22,12.58,128.35,-10.29,-42.02,41.31,87.65,-49.3,-2.62,7.38,16.08,53.95,2.99,-48.62,1.44,53.62,73.96,-44.66,-7.16,6.9,1.0
2.0,2.0,2.0,3.0,-37.95,47.19,-197.28,4.56,8.56,28.31,46.17,49.97,-5.95,-101.45,-4.89,78.78,1.07,78.69,-27.11,-63.98,-88.64,101.0,-50.65,-6.71,2.0
2.0,3.0,1.0,1.0,15.07,109.83,407.22,-19.06,115.1,-207.86,10.26,-20.99,3.58,49.4,49.53,22.73,18.76,-141.79,45.25,29.59,79.93,-222.55,102.41,18.19,2.0
3.0,2.0,1.0,2.0,151.3,-193.51,-135.76,-2.66,-56.05,89.17,15.25,-6.08,-0.15,-53.71,-26.5,87.3,-6.23,89.33,-15.22,-38.23,-30.02,35.76,-93.14,12.77,0.0
2.0,2.0,2.0,2.0,-1.48,94.51,-182.12,6.86,88.73,-6.42,-14.65,67.28,-4.43,-135.57,-5.98,-192.73,-3.67,53.58,24.98,17.16,-59.12,3.26,-110.84,-19.46,1.0
