cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,target
2.0,2.0,3.0,34.01,50.3,90.28,-71.32,-4.73,-15.75,15.05,7.56,58.96,-201.18,-21.33,2.08,-6.35,-26.01,13.63,-140.2,25.75,52.28,-184.41,121.65,-24.75,287.29,1.58,-166.25,2.0
2.0,2.0,2.0,-28.51,-240.14,196.39,-68.68,3.1,-81.38,-8.02,9.62,-2.26,-345.82,24.07,-1.36,57.99,-39.1,3.23,-29.16,-4.92,-99.71,12.51,44.46,-33.62,-208.67,-11.58,-0.57,1.0
3.0,2.0,2.0,-35.83,58.32,256.92,-234.87,-5.2,-58.04,10.12,9.1,33.58,-297.01,-19.02,-6.6,82.89,59.22,-4.93,-88.31,3.68,86.14,11.12,14.47,64.83,-163.5,2.9,31.1,0.0
2.0,2.0,2.0,-82.37,-109.59,52.02,209.37,-5.93,29.33,-7.69,0.07,60.69,99.82,-82.81,4.07,55.65,-53.26,5.81,1.71,-10.53,-58.22,45.31,43.02,37.32,402.39,-0.18,-42.77,2.0
2.0,3.0,3.0,75.31,-51.6,-10.91,61.96,-16.94,-24.36,-6.58,-0.31,-73.5,-188.97,21.33,-2.97,10.87,10.78,-6.38,-82.69,8.94,-38.07,89.68,56.46,12.26,256.66,-8.42,266.6,0.0
2.0,2.0,2.0,-61.69,4.66,-8.52,-6.55,-0.38,-55.26,9.08,4.14,147.93,35.25,8.2,-5.57,15.35,27.74,-18.41,84.67,12.46,-103.97,24.31,-109.08,6.45,18.81,-14.23,-151.71,0.0
2.0,3.0,0.0,41.07,-175.58,59.87,-79.66,-7.46,-35.88,-9.38,-6.23,80.08,-5.45,8.55,6.26,49.98,34.52,13.13,53.21,-1.15,-4.22,-18.55,46.09,37.91,-269.3,13.93,136.59,0.0
2.0,1.0,1.0,15.65,-371.26,-215.53,57.92,24.05,49.87,-4.11,-5.12,-4.18,163.92,-11.17,-1.06,-73.47,76.87,9.91,91.1,-3.05,130.82,-94.79,-20.93,41.94,308.66,23.43,-10.07,2.0
3.0,1.0,2.0,6.28,-200.16,-130.15,-80.25,-7.45,-15.96,2.77,-9.17,-2.39,140.99,-119.98,-5.32,-18.91,-6.17,7.1,95.14,-8.42,63.19,114.3,-5.78,31.29,261.35,38.37,19.32,2.0
1.0,4.0,1.0,-4.61,283.59,49.51,-16.1,0.37,-45.05,0.16,-6.42,61.04,244.16,56.29,2.2,95.9,-56.51,-13.74,148.79,-22.05,-72.02,97.1,-25.42,27.01,11.2,34.54,89.65,1.0
3.0,1.0,2.0,12.06,-15.34,158.61,-9.07,-18.72,43.0,8.45,2.36,-7.11,-169.7,67.61,-2.74,15.89,-8.06,11.43,-64.88,-12.58,54.18,175.09,-8.79,11.74,-38.65,-11.5,33.88,1.0
2.0,2.0,2.0,40.7,-26.33,94.81,21.6,-12.4,-74.58,9.17,-1.7,-31.62,-53.9,27.3,-1.31,63.43,-0.94,-5.22,-16.83,-29.78,-54.26,34.85,-12.73,19.06,14.21,16.5,-87.83,1.0
2.0,2.0,3.0,-16.65,4.92,88.95,-187.0,-10.28,-19.35,8.94,-6.24,4.39,-83.25,23.56,0.41,-38.56,-36.94,19.64,-52.55,-41.88,143.28,-22.96,54.51,-3.61,154.56,-10.14,-60.78,2.0
2.0,2.0,3.0,7.07,-203.32,-182.85,81.46,-8.14,-17.5,-12.22,0.84,89.18,-129.56,-82.54,4.81,-27.14,-16.77,-5.8,-133.57,-10.86,142.98,11.2,38.82,-40.82,262.65,1.64,145.29,2.0
2.0,2.0,3.0,63.38,36.47,246.51,55.32,-14.76,62.31,-12.23,-1.34,22.73,-334.3,105.13,-1.67,-57.98,17.61,-0.22,-119.81,-16.64,-68.4,6.43,-45.8,-20.59,117.91,19.8,-5.0,1.0
2.0,1.0,3.0,-20.18,-178.31,-124.53,56.08,3.58,-37.79,-13.66,-7.34,29.47,-85.71,43.07,-2.18,32.99,-7.91,13.42,-63.68,-0.0,-116.87,-50.93,-54.61,-6.16,164.63,19.98,7.79,2.0
1.0,2.0,2.0,-25.06,-81.04,78.7,-53.92,-20.4,26.76,-9.06,-7.71,-33.01,-163.6,23.85,-0.26,19.02,-81.05,33.14,-49.37,-41.48,-76.25,-98.92,-46.26,-18.49,75.67,-10.73,-82.24,2.0
2.0,2.0,3.0,-4.41,-16.5,-8.9,5.81,-3.61,-63.22,0.26,-0.75,-18.92,8.66,52.03,3.8,139.06,-41.92,8.02,-11.69,6.99,30.66,51.68,-29.91,-49.03,237.33,-21.53,45.64,2.0
2.0,2.0,3.0,-58.46,-39.91,139.71,-41.57,-29.15,-14.13,5.48,5.2,-66.86,-214.67,-20.77,-6.03,-10.34,-10.78,-27.47,-37.74,9.1,-123.35,-14.79,150.98,7.73,174.72,5.47,-34.58,1.0
3.0,2.0,2.0,-5.41,-71.72,61.34,26.55,-8.13,-42.98,4.78,10.0,94.77,-12.19,-33.42,3.81,-74.28,-36.16,-14.4,-30.96,-6.08,93.32,103.44,-76.89,-15.91,387.81,36.01,-60.36,2.0
1.0,2.0,2.0,-15.11,45.43,119.9,2.78,-12.93,-8.09,-0.56,10.59,75.95,-151.37,-33.86,7.76,89.34,-59.03,3.0,-137.48,1.87,-140.49,14.78,-136.62,2.64,-89.64,4.99,-23.77,2.0
3.0,3.0,3.0,2.02,-97.62,-138.1,-63.29,9.84,-36.62,-1.35,3.77,35.6,-318.84,-23.61,-0.4,-18.97,40.73,-23.34,-150.24,0.56,-66.02,-14.86,-56.6,-64.79,135.89,-6.98,-83.65,2.0
2.0,2.0,2.0,-28.81,-72.06,212.43,-101.38,-2.47,37.3,-3.01,7.4,-17.28,-187.3,-43.02,-0.88,-38.48,-22.57,10.38,-37.84,-32.76,22.92,78.34,15.91,43.14,17.93,-6.0,8.63,0.0
2.0,1.0,3.0,38.44,-79.28,101.33,65.55,19.29,-70.64,-2.41,3.49,-26.53,-197.0,4.6,-3.79,-34.64,-152.44,0.64,-47.71,26.26,-91.89,-33.6,154.68,-25.88,-41.0,13.27,113.68,1.0
0.0,1.0,2.0,-50.57,101.24,250.72,145.08,14.01,79.03,2.97,-1.08,79.39,-0.28,32.66,-0.04,-45.62,-45.0,-13.34,39.87,7.14,-138.75,206.64,136.47,-3.9,-46.41,-14.28,-54.17,1.0
2.0,3.0,2.0,-7.41,57.14,95.96,51.13,18.26,39.85,-4.69,-2.97,-53.48,-26.82,-2.99,4.17,-28.2,48.56,-3.76,-16.38,-6.82,99.8,57.38,-10.4,-0.75,22.8,-11.62,84.91,1.0
1.0,3.0,2.0,79.75,111.23,123.58,-189.53,11.91,-5.49,-9.26,-4.62,35.41,-83.54,0.05,-0.8,-30.87,-16.87,-15.89,-24.15,38.21,-149.14,-124.68,5.22,43.55,-24.37,-18.25,24.3,2.0
1.0,2.0,3.0,-9.16,-69.86,-137.03,-39.5,-2.93,10.08,-10.82,5.73,-34.45,-172.93,24.76,-7.6,17.73,-8.69,6.62,-85.49,5.05,-5.12,-185.71,-23.47,-10.64,241.01,-2.73,125.33,0.0
2.0,2.0,2.0,2.96,-121.64,272.56,-16.21,-10.93,-1.91,14.04,5.81,10.76,-211.48,117.45,4.42,-91.59,25.26,-1.24,-19.98,35.58,76.21,-172.66,-25.0,-19.81,206.43,16.85,117.3,1.0
2.0,2.0,2.0,-0.07,-210.97,-87.46,0.44,-1.15,63.89,-14.15,-2.93,55.22,-140.34,19.59,-6.79,5.55,0.62,23.7,18.31,48.71,42.92,13.17,-13.95,0.48,93.09,-28.7,81.41,0.0
2.0,2.0,2.0,-33.86,100.26,157.59,-77.7,4.97,-37.62,-12.32,7.72,71.21,35.31,2.84,2.36,33.94,-38.82,2.7,54.85,-12.98,-85.13,-12.26,33.13,-31.77,313.6,-11.2,-64.0,2.0
2.0,3.0,1.0,-49.84,-12.78,47.08,-16.59,-6.18,-45.3,-4.92,4.0,17.56,11.61,-10.4,4.01,-42.8,6.77,0.3,35.14,11.37,-34.35,-120.74,-117.2,13.59,-215.74,12.35,-68.93,0.0
3.0,1.0,2.0,-11.47,35.09,45.52,41.27,10.62,-38.65,11.13,-3.02,-11.82,47.31,-3.89,-5.35,-49.65,-23.5,1.68,94.52,42.53,-58.51,-86.81,-103.97,-6.11,-200.82,9.76,12.55,0.0
3.0,3.0,2.0,10.18,55.93,-31.72,-80.92,8.88,-9.57,-0.74,0.79,84.05,-175.61,-3.31,-1.72,-15.05,28.01,8.84,-64.52,-6.18,78.32,-113.0,42.81,-2.73,-170.68,-37.06,76.37,2.0
2.0,2.0,2.0,22.77,6.24,87.26,153.02,-0.29,74.62,-7.54,3.08,-43.56,-80.85,56.56,2.55,-99.13,-51.74,3.41,-72.36,-43.22,-139.06,-1.1,-46.08,-2.47,59.99,-1.93,52.65,2.0
3.0,2.0,1.0,-59.74,-85.7,88.93,147.0,-11.76,42.99,1.17,1.95,-7.93,101.69,-73.47,8.09,-10.92,-50.6,11.13,43.68,-15.03,52.38,47.22,-27.88,-11.51,49.73,35.55,71.39,1.0
2.0,2.0,2.0,-27.4,-199.74,-190.89,156.89,11.44,-36.51,-1.12,-2.4,75.56,1.19,-46.44,0.72,-29.02,-21.07,6.6,-19.09,-5.98,89.02,-14.8,-10.9,-8.13,117.55,-7.97,-7.94,2.0
2.0,1.0,2.0,53.75,-112.0,127.81,-33.87,22.32,55.3,8.49,7.1,-12.88,98.9,-21.24,2.66,1.35,-35.87,8.06,48.38,-3.83,84.09,84.13,-94.72,14.65,147.76,16.95,-190.63,2.0
1.0,1.0,2.0,-55.82,-7.36,-56.67,-108.88,-30.96,-6.42,1.42,5.92,32.86,125.95,-47.34,-0.71,-16.69,-47.79,7.48,31.05,5.13,47.92,208.99,-139.42,15.0,-128.58,-4.4,125.05,1.0
2.0,2.0,1.0,-35.26,-114.19,163.84,-145.71,-13.75,-4.74,10.47,-4.15,-27.03,-122.49,8.36,-1.22,52.56,-70.52,1.5,16.21,-52.48,-21.41,-303.08,-82.7,37.62,-228.07,40.87,11.83,0.0
2.0,3.0,1.0,-23.43,-1.74,70.2,92.79,18.1,34.55,-7.7,5.82,119.58,-74.33,-54.46,3.85,-158.47,-9.02,7.58,-11.38,20.68,-21.4,91.91,6.83,17.22,-220.19,-1.97,36.98,0.0
3.0,2.0,3.0,6.77,-125.5,-87.09,-120.58,13.7,1.39,1.73,-8.95,-0.37,-131.45,-30.8,-5.01,-70.72,23.81,-5.61,-12.0,-11.17,60.82,-114.84,-73.74,-23.22,3.82,-2.0,99.36,0.0
1.0,2.0,3.0,-8.85,-192.87,132.76,-117.12,1.76,-0.88,19.32,-2.53,73.11,-303.03,46.1,-0.86,-38.93,11.69,-5.41,-45.39,-42.59,178.89,-7.25,-124.43,-76.76,157.91,37.07,73.05,2.0
2.0,2.0,2.0,24.68,-37.79,305.42,-205.58,-2.84,36.25,0.66,-9.55,-9.39,-125.25,-38.08,-2.8,-2.26,48.87,18.16,94.78,-33.31,-39.31,11.44,-30.33,-34.49,42.81,25.02,-133.81,2.0
3.0,2.0,2.0,-63.09,-123.56,174.27,34.29,-1.79,28.03,1.69,-2.04,2.12,-203.95,-83.73,-5.42,-69.84,-9.75,-3.86,-15.83,6.12,-21.98,-47.05,-46.88,68.58,-138.11,-16.63,-62.16,0.0
1.0,1.0,3.0,65.08,-186.62,165.41,-149.86,-11.14,70.34,3.79,-12.36,19.69,-273.09,30.51,-5.45,-25.09,5.18,22.59,-55.96,4.25,43.0,246.37,98.06,-7.14,255.58,-42.54,61.32,1.0
2.0,3.0,0.0,-4.34,-186.24,298.58,88.58,6.1,29.19,3.93,-7.22,65.43,-24.93,24.54,9.04,68.12,36.64,13.16,119.83,35.47,-69.18,-45.43,-0.82,46.65,-263.2,11.25,-45.09,0.0
3.0,2.0,2.0,18.51,-39.93,-73.95,-101.88,8.33,36.83,-3.67,-0.56,-122.93,-17.52,-46.84,-0.46,17.95,44.88,-3.11,-48.26,18.51,89.51,-69.29,44.95,21.1,322.3,-26.75,40.51,2.0
2.0,0.0,2.0,-23.6,-91.78,282.42,-106.98,8.94,-7.39,7.32,-3.01,-103.94,-130.33,-55.36,-0.86,-103.72,-110.96,-9.56,-26.83,-7.15,-153.29,-21.47,12.28,-4.41,231.89,3.09,-157.46,1.0
3.0,2.0,2.0,25.92,-3.98,-17.93,171.53,-6.42,88.56,11.38,-2.89,101.1,54.39,-32.88,3.01,76.37,35.09,12.31,-12.2,24.29,63.07,-21.98,28.67,26.58,18.52,8.91,45.04,2.0
1.0,2.0,3.0,2.36,71.47,-29.6,14.89,-11.16,-2.83,-5.77,-5.74,-70.37,-12.7,-38.92,-1.97,-77.98,34.68,6.01,-8.9,-16.39,41.37,-126.53,59.66,-39.83,145.03,25.2,43.48,0.0
1.0,2.0,2.0,39.11,-7.63,-28.04,-161.18,15.25,-11.91,13.24,0.63,-15.06,-79.13,-9.57,8.64,-21.53,48.98,-20.86,-148.36,3.97,-23.31,-37.09,-2.67,-17.9,33.2,14.15,181.55,2.0
2.0,3.0,1.0,-12.69,-106.29,-20.89,-104.95,8.64,11.46,-5.43,0.8,-12.65,-64.49,0.14,5.11,-37.76,-90.71,7.07,-13.22,34.62,-29.83,-107.67,55.56,22.24,-267.06,25.26,-15.71,0.0
1.0,3.0,2.0,-92.72,204.12,144.73,73.03,27.61,-148.51,-6.38,-9.25,-105.28,-8.17,66.72,1.75,-38.14,-76.13,-3.11,74.15,-3.06,-20.68,-94.29,34.9,-50.4,58.37,-10.53,-69.95,1.0
3.0,3.0,2.0,-27.86,12.36,289.02,42.37,-12.63,-63.94,5.23,-7.67,-19.17,-250.04,-0.17,0.46,-10.74,25.62,-2.03,-57.02,-55.59,-140.03,-56.06,43.94,34.42,-159.98,-4.86,39.85,0.0
1.0,2.0,2.0,-73.92,-150.85,4.11,15.65,-3.39,17.22,-2.36,-0.72,-40.51,-98.51,-0.24,2.18,-14.34,50.11,-5.49,-63.3,23.94,129.85,-6.68,58.68,9.41,228.59,23.03,73.27,2.0
2.0,2.0,2.0,-45.97,163.65,86.29,85.85,6.19,60.79,7.56,-3.51,-36.25,-2.97,77.42,0.42,33.6,30.16,12.92,26.91,-49.51,-9.61,80.3,31.24,-37.95,-30.59,16.12,17.09,1.0
3.0,2.0,1.0,-16.52,-96.55,273.68,-59.15,24.93,-31.67,-16.13,-2.26,-12.66,-33.97,-43.2,5.51,-85.95,11.7,8.05,42.99,-36.72,54.96,121.51,-116.33,49.06,-5.5,-8.06,-46.44,0.0
1.0,4.0,3.0,-13.08,162.3,-56.2,-25.07,-20.22,-1.13,3.55,-8.34,-28.52,-113.7,6.4,-2.37,3.25,41.48,-16.87,-22.5,26.94,-104.33,-137.91,7.87,-40.62,6.95,-4.69,69.17,2.0
3.0,3.0,2.0,118.21,61.77,-13.26,140.99,1.62,-71.56,1.35,-2.19,-2.62,-15.83,31.12,0.63,41.92,4.48,-4.88,-10.52,-54.16,-10.39,32.0,92.5,-10.38,105.06,-45.27,10.75,0.0
2.0,2.0,2.0,26.58,-97.39,-117.67,-5.02,-36.06,-24.74,-6.75,1.28,-56.42,184.95,-7.3,-1.75,7.12,16.45,10.52,93.74,16.04,45.3,-134.85,22.95,51.03,-11.78,-38.54,10.43,1.0
1.0,2.0,2.0,41.63,-62.51,-60.79,-12.58,-8.87,-20.01,9.29,6.01,-81.36,-100.43,-66.75,3.06,29.45,34.84,20.39,-27.91,-18.56,-8.98,66.91,-50.95,-70.73,-287.9,-23.14,53.67,0.0
2.0,2.0,2.0,-7.41,11.28,-15.29,167.41,4.41,72.49,0.23,-1.84,58.12,-43.04,-6.54,-2.97,-54.6,-25.3,15.96,-12.75,57.42,124.04,5.25,102.04,20.15,50.16,27.97,-21.41,2.0
2.0,2.0,2.0,-5.8,-109.36,281.59,125.82,-2.59,-14.78,-2.62,-1.76,18.75,-174.7,8.99,1.03,19.44,21.81,-1.56,15.62,-27.92,91.92,29.6,-38.28,-24.85,169.02,-9.21,-30.43,2.0
0.0,2.0,3.0,-43.84,94.89,122.65,79.6,-0.26,-11.67,2.35,5.73,-13.46,-37.66,4.51,0.22,-21.83,-54.71,-6.39,-67.14,47.71,144.38,-12.95,-88.14,22.02,312.49,18.67,16.85,0.0
2.0,2.0,2.0,32.1,-50.49,77.15,-74.29,5.36,-24.74,4.66,4.49,-10.2,-49.77,10.94,0.81,5.63,-44.03,10.69,4.75,-61.15,96.52,84.57,74.62,-15.67,117.74,-22.49,99.46,0.0
3.0,3.0,2.0,-7.49,15.41,170.95,29.54,-30.96,-53.51,-6.13,3.71,-11.69,-176.41,-12.93,0.49,9.15,-71.77,23.56,-71.05,-15.2,46.52,-38.35,116.06,28.59,118.78,-29.87,6.63,1.0
1.0,2.0,2.0,38.81,57.56,205.76,-24.26,9.0,35.66,8.92,2.74,49.0,-10.36,40.52,4.44,23.86,-36.17,0.78,-25.24,1.78,59.7,-13.1,64.52,41.25,122.16,47.17,-19.78,0.0
3.0,2.0,2.0,45.47,93.85,-35.44,-25.51,11.57,11.5,14.63,-0.44,-115.45,231.99,-94.6,3.68,12.36,8.3,9.91,112.35,-4.99,29.68,-13.06,19.19,-29.44,-82.72,-12.97,-13.9,1.0
2.0,1.0,2.0,-62.61,-174.47,-18.74,72.79,-16.19,-34.2,-4.31,-1.77,-44.49,11.01,7.28,1.68,29.38,61.86,-8.71,-25.8,-31.71,26.7,-123.55,65.91,5.33,-1.29,-17.02,-7.46,2.0
2.0,2.0,3.0,-15.02,-136.95,46.97,-16.6,11.25,164.28,3.09,-9.15,60.59,-214.99,37.4,-0.48,-11.0,18.32,4.46,-60.13,-7.28,0.04,-45.32,95.86,-47.36,105.46,27.11,-5.19,2.0
3.0,1.0,2.0,-53.53,-87.11,25.61,-47.7,-3.77,-3.45,4.67,-0.11,27.86,-4.39,-18.33,0.79,65.27,-1.07,-15.1,10.71,21.64,-118.86,-9.52,-66.94,-42.9,-24.92,5.06,64.08,1.0
2.0,3.0,1.0,2.82,-38.05,142.53,-42.27,24.69,55.54,6.04,2.52,-58.91,-69.05,-78.01,5.74,116.66,33.25,-18.59,-18.42,55.43,63.03,122.79,30.13,21.26,46.87,-1.38,-65.6,0.0
2.0,2.0,2.0,-7.8,-86.95,2.83,-26.01,-23.02,8.16,6.68,2.53,-63.17,39.78,67.03,6.84,-21.1,-7.1,5.05,23.41,-13.0,45.7,-204.37,14.34,-35.22,-69.36,-4.15,44.56,1.0
2.0,3.0,1.0,47.78,-20.22,308.07,167.4,2.32,21.33,17.94,6.76,-0.54,-204.63,-50.38,-0.69,132.41,45.77,-5.94,-8.46,-17.93,30.96,-7.57,-99.04,68.34,-336.27,-8.11,78.76,0.0
3.0,2.0,3.0,-13.72,-70.9,-199.47,86.95,2.68,-58.61,-2.21,-1.02,-16.14,-76.28,24.51,-0.58,-19.2,-25.18,-10.32,-105.18,0.6,-44.19,18.27,-62.95,-49.63,244.49,12.52,126.49,2.0
0.0,1.0,2.0,-43.16,49.51,-67.7,-73.24,-3.59,-27.61,-4.22,4.35,-3.36,257.3,-7.52,7.48,18.44,48.05,-1.3,43.22,-62.4,57.25,15.58,-3.29,-29.51,81.17,6.59,-66.91,1.0
2.0,2.0,1.0,20.75,-20.27,281.24,-122.22,-21.62,18.47,-7.24,-6.11,78.49,-49.93,-37.87,3.34,-93.96,17.02,2.19,53.58,-6.1,221.17,33.52,-8.14,6.16,-35.23,-12.79,-0.48,0.0
3.0,2.0,1.0,-53.05,-189.6,207.54,-145.01,0.14,-55.65,-13.74,0.66,-44.77,-332.83,-13.44,0.36,-50.4,-0.82,17.66,-62.78,39.92,-14.88,127.61,18.04,1.03,-281.8,24.29,17.07,1.0
2.0,2.0,1.0,26.95,13.67,304.86,9.31,43.51,49.21,-2.65,2.61,-10.08,-162.02,42.5,-0.22,-73.4,27.63,0.35,12.38,-20.17,-209.21,44.96,6.3,25.31,-110.68,-23.55,-196.5,0.0
2.0,1.0,2.0,-23.14,54.6,27.52,72.44,20.72,62.03,-16.47,6.77,-19.58,34.46,-28.04,-3.27,108.97,4.17,4.76,-9.85,-41.37,34.83,-27.76,-40.37,49.11,-157.41,46.68,109.34,1.0
3.0,2.0,2.0,-1.45,-22.14,221.56,31.49,3.74,82.98,-3.53,-12.19,89.82,-160.84,28.07,-2.18,-42.66,61.56,-11.72,17.47,33.59,-107.48,-48.14,-74.98,12.03,-292.02,11.17,102.3,2.0
3.0,3.0,2.0,-19.02,50.1,-114.73,-50.47,6.79,17.94,-8.47,1.91,46.12,201.19,39.69,0.08,-64.59,29.2,14.72,97.59,1.45,-39.84,108.85,-97.33,34.2,73.57,-19.6,34.81,1.0
2.0,3.0,2.0,-57.74,42.12,-273.6,-84.7,4.47,48.65,0.94,-3.84,-32.84,171.61,51.88,-0.41,1.06,-16.63,-22.27,73.88,7.56,23.18,-24.88,-131.98,-1.92,-55.36,-3.77,139.57,1.0
2.0,2.0,2.0,48.73,80.18,422.23,32.63,-8.21,54.71,-5.12,2.35,4.87,-281.23,27.86,-3.65,43.91,81.88,0.73,-15.33,-24.87,-136.25,-64.65,-5.6,-8.32,187.27,-18.9,18.2,1.0
3.0,3.0,1.0,4.0,-22.89,-86.78,-297.27,11.61,27.6,-9.15,4.13,-19.61,77.76,27.99,5.75,11.86,18.84,-5.65,37.98,-13.33,-1.75,-76.42,-72.97,-13.64,-59.88,-23.57,-155.83,0.0
2.0,3.0,2.0,-2.78,-82.19,-91.16,-153.63,-9.89,-56.66,-1.1,-0.23,-25.86,-147.14,31.36,-1.85,4.81,-2.03,-3.25,-80.75,53.58,-97.04,-69.12,-13.94,23.86,45.37,7.62,-46.53,0.0
2.0,4.0,0.0,-33.42,-292.53,225.84,58.19,-9.22,-3.93,0.87,0.66,57.06,-150.27,23.66,4.2,54.7,19.51,-5.19,93.03,-4.3,-52.87,-12.0,47.22,67.44,55.0,-37.68,20.8,0.0
1.0,1.0,2.0,25.28,30.5,-26.28,117.2,-6.92,8.55,-19.77,-1.25,-0.62,-0.45,98.28,1.08,18.25,3.57,6.54,-57.0,34.62,-15.0,-8.51,-31.18,10.19,-205.93,-4.27,-6.9,1.0
2.0,2.0,2.0,14.97,-97.71,-192.16,124.44,-8.52,-1.02,0.42,-0.5,-41.93,151.31,97.68,9.47,70.21,75.57,20.1,-53.79,48.96,64.64,99.07,-8.08,27.74,-277.52,-5.38,188.03,2.0
3.0,2.0,2.0,3.47,-35.01,14.67,-153.73,24.22,-18.94,11.76,2.6,20.86,-40.6,36.8,-3.55,12.67,20.04,-1.24,4.62,4.64,30.79,20.56,-39.53,12.24,37.18,3.32,13.31,1.0
3.0,2.0,2.0,-44.15,-109.87,47.53,12.69,27.94,25.28,4.91,1.83,-73.25,-135.88,45.82,-3.35,53.09,-13.51,-1.43,2.96,-21.02,101.08,-53.64,93.36,14.76,119.71,10.66,-94.55,0.0
2.0,1.0,2.0,9.26,106.34,10.85,-45.98,1.43,20.9,-2.75,5.88,-26.64,149.08,-45.01,-1.83,36.99,-99.35,-11.35,25.08,-10.36,-53.5,-77.68,1.28,28.39,-115.59,-0.39,28.97,2.0
3.0,2.0,3.0,47.6,-147.31,-121.41,-9.62,12.33,-73.72,2.15,2.3,-3.21,-135.76,-58.12,-4.91,75.88,1.31,-2.02,-17.11,-20.01,78.79,48.19,-125.27,-21.02,177.33,48.47,27.54,0.0
3.0,3.0,2.0,-37.79,-73.29,47.83,110.38,1.31,37.31,-6.64,3.97,-0.1,-31.61,-12.71,-2.48,-1.31,-5.19,0.68,54.46,-45.51,121.53,-97.0,53.69,14.91,175.01,8.34,137.85,0.0
3.0,2.0,2.0,-45.39,-8.82,161.7,125.83,-18.75,30.09,6.01,-6.1,-57.3,-128.93,-26.95,4.1,-48.5,-45.24,-28.74,-61.22,-14.02,127.37,7.43,92.72,-13.58,65.26,-0.1,-74.2,1.0
3.0,2.0,2.0,42.27,-25.69,99.72,113.11,6.64,100.35,-10.77,-8.64,60.29,-87.59,56.41,-0.19,-4.99,30.55,9.51,-11.74,41.69,-20.3,116.21,-6.71,12.45,32.03,1.31,-59.76,0.0
2.0,2.0,2.0,-23.4,-153.25,177.09,31.54,30.31,-38.36,-6.32,6.66,-71.11,-331.09,17.7,-3.43,-128.42,1.76,-7.02,-13.72,-31.17,3.8,39.63,4.63,-77.69,-48.46,-6.75,4.42,2.0
2.0,2.0,3.0,76.6,-42.23,-3.06,-50.0,-9.51,21.47,-18.49,-1.25,14.95,-98.51,-48.02,0.04,-89.65,-42.96,6.91,-79.54,-20.96,-26.85,107.14,8.77,-14.61,228.05,-40.63,-14.04,2.0
2.0,1.0,1.0,24.64,-110.4,-136.31,-68.88,-12.68,39.32,0.49,9.91,-20.06,326.92,2.08,5.33,-186.15,-90.21,16.53,67.32,-28.78,10.24,20.2,-108.39,71.74,-158.01,4.95,26.5,2.0
3.0,2.0,2.0,-40.78,73.01,281.9,44.45,-6.89,-12.94,-0.42,-2.34,9.38,-255.16,64.78,-4.45,-51.95,1.18,-9.86,-50.42,-19.79,63.7,3.49,-110.73,42.18,-167.91,21.62,68.36,0.0
2.0,2.0,2.0,35.26,-156.7,-90.09,88.15,17.86,-46.44,-14.12,-3.29,73.44,-218.23,-118.71,-2.54,12.08,-105.64,0.7,-85.03,48.81,7.53,32.8,32.89,-4.28,25.73,-1.43,-52.3,0.0
3.0,3.0,2.0,43.78,-39.51,181.71,-89.71,14.33,31.32,-5.52,-2.83,-16.35,-266.51,-69.23,-4.7,148.21,-30.15,-0.74,-44.26,1.18,-53.42,-138.0,47.84,23.85,146.39,-18.41,130.93,2.0
2.0,2.0,2.0,-32.64,-99.29,66.52,-110.53,7.54,-15.66,-0.25,0.85,-17.69,-118.5,75.82,1.34,-44.06,22.28,12.55,-20.11,-22.93,116.46,66.09,-20.55,-7.85,-121.46,6.16,-84.84,1.0
2.0,2.0,3.0,-3.34,192.0,-251.1,-25.53,-1.21,45.09,4.93,-2.55,-82.51,235.59,-16.32,-1.65,39.06,-10.12,-11.58,-0.64,-8.35,-80.26,-97.82,-20.24,45.45,-319.14,22.2,78.6,1.0
2.0,2.0,2.0,-32.76,-67.5,-41.3,61.51,-1.4,-66.36,2.82,1.8,30.74,-85.71,-31.4,-2.65,88.09,27.93,14.5,-15.23,-42.55,-23.2,-60.3,-50.4,-3.0,232.12,7.64,18.46,0.0
2.0,3.0,2.0,2.87,23.05,199.9,85.54,-15.57,62.51,2.52,-1.42,35.4,-257.91,-51.55,0.44,-109.47,19.9,14.41,-97.8,57.97,-81.95,135.58,17.67,30.03,-29.13,22.28,66.14,1.0
1.0,2.0,2.0,10.61,-162.8,2.42,-107.58,-2.23,-0.23,-5.7,2.84,28.68,-109.66,-33.25,3.9,-79.95,-19.36,-1.83,-101.48,14.64,-85.06,-13.29,32.52,-7.32,387.06,1.01,-98.47,2.0
2.0,1.0,2.0,74.38,-56.86,20.96,142.59,2.71,-4.72,-4.68,-1.84,-36.67,103.33,49.14,-3.79,-30.09,36.97,2.38,75.03,9.53,-5.25,28.72,19.73,38.45,-109.29,-7.03,-184.27,2.0
2.0,2.0,2.0,-102.87,-101.13,89.51,69.42,-7.29,-33.49,10.16,15.72,5.06,-224.56,29.17,-1.03,11.6,-37.29,2.57,-25.63,12.8,11.47,-124.13,-36.6,-16.4,-295.68,-14.88,31.02,1.0
1.0,2.0,3.0,-24.31,-76.03,-109.15,117.95,6.92,-5.35,14.41,0.35,15.35,-199.28,-40.22,-5.59,-63.19,18.36,9.18,-90.29,-25.16,-52.4,-23.81,3.78,-19.22,292.4,14.86,-94.49,0.0
