cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
1.0,1.0,1.0,1.0,43.33,100.31,-1.49,-124.54,-19.0,100.92,-5.35,9.14,-139.76,-2.23,249.06,-6.66,8.63,-35.06,-67.44,28.97,-108.9,33.05,1.0
0.0,1.0,1.0,1.0,11.21,29.78,26.76,-125.55,-50.92,40.56,-2.68,-238.3,-46.15,-12.27,246.4,-18.2,21.68,148.18,-137.13,49.67,-94.03,-241.42,1.0
1.0,1.0,1.0,0.0,-7.93,17.59,-31.4,28.48,53.74,-14.46,3.2,51.71,-174.43,-12.62,251.12,4.31,22.5,-194.57,106.5,19.12,120.72,-214.05,0.0
1.0,1.0,0.0,1.0,46.87,39.12,-14.97,66.62,-15.43,47.35,15.86,-222.59,55.34,6.35,-3.97,-13.82,16.65,24.11,90.33,-29.88,-85.26,-90.3,1.0
1.0,0.0,1.0,2.0,11.44,185.55,-7.05,-74.65,-87.6,-11.66,-3.96,179.93,31.43,-0.75,,-13.54,-2.36,32.68,-53.3,-46.91,49.77,-4.2,0.0
1.0,1.0,0.0,0.0,-45.68,129.08,-41.5,-8.0,-126.24,-95.89,-1.81,85.88,24.71,9.05,245.65,28.53,11.41,9.47,-8.56,24.46,-108.46,-325.65,2.0
2.0,2.0,1.0,1.0,2.23,1.93,-41.13,25.6,-3.97,124.62,2.77,-98.68,60.74,6.38,-97.53,16.17,15.27,80.25,-17.61,-38.07,97.41,62.12,1.0
1.0,1.0,1.0,1.0,17.81,-116.04,-14.82,-42.25,-17.98,-70.49,-6.2,50.92,38.42,0.85,-43.79,18.61,14.67,23.25,79.6,-27.88,-15.4,-10.87,1.0
1.0,1.0,1.0,1.0,162.76,-59.64,-35.45,72.06,66.45,116.79,-6.4,13.45,-64.27,-0.1,112.53,5.08,16.89,-179.17,107.58,24.03,-78.99,-140.73,1.0
1.0,0.0,1.0,1.0,-71.5,52.94,-12.51,10.65,-31.54,-37.83,-16.77,70.79,38.25,8.69,27.55,29.98,-12.28,-31.86,-38.51,-74.67,26.67,-271.83,2.0
1.0,0.0,0.0,1.0,-3.34,84.41,-13.97,-8.8,-35.9,-112.03,20.21,159.8,7.47,-2.24,19.37,53.37,-3.6,-35.57,65.18,4.48,11.7,-133.94,2.0
1.0,1.0,1.0,1.0,-30.67,-48.51,0.74,-25.1,-18.18,19.08,-5.6,-81.22,-34.36,-14.66,-76.65,13.24,14.4,-101.12,65.46,-25.08,-85.72,63.4,1.0
1.0,2.0,1.0,1.0,-17.23,-164.75,0.82,-23.63,-102.5,-52.67,9.62,55.63,12.71,3.94,-281.61,35.48,18.02,-73.13,19.11,-7.71,-23.24,369.96,0.0
2.0,1.0,0.0,1.0,20.63,-133.32,16.19,38.45,-11.54,-20.15,31.31,133.76,57.52,-11.07,-62.92,31.29,19.31,-24.21,-33.89,39.76,-128.08,345.01,0.0
2.0,2.0,1.0,1.0,38.04,21.2,-12.07,29.87,-82.19,30.16,31.25,-50.31,56.85,-7.24,227.49,-13.14,19.94,-15.29,63.87,2.63,-104.36,32.7,2.0
1.0,1.0,1.0,1.0,-26.15,12.6,17.66,-8.58,4.6,73.31,-15.38,-166.93,-27.09,1.84,139.7,-4.3,18.65,-32.14,65.59,32.69,119.2,-89.01,1.0
1.0,1.0,0.0,1.0,-11.6,53.35,21.56,65.86,-9.46,40.1,-28.6,-143.81,-41.72,-4.12,176.6,-28.88,0.86,-5.76,90.47,17.78,-22.67,-91.17,1.0
2.0,0.0,1.0,0.0,-10.41,40.74,14.14,-21.14,169.93,-14.63,13.4,25.46,-47.55,-17.27,-173.71,14.58,-30.69,-76.27,94.68,8.69,107.08,1.83,2.0
0.0,1.0,1.0,0.0,-35.7,53.52,-5.92,82.23,-23.45,28.9,20.27,-88.04,37.51,-4.96,247.74,-43.31,14.35,-100.23,35.58,-0.82,6.64,-104.88,1.0
1.0,2.0,0.0,1.0,-66.4,-154.54,-48.74,-10.37,7.13,-133.38,-32.98,-155.81,47.45,-0.54,-665.1,23.44,16.22,119.14,40.53,4.79,80.99,363.95,0.0
2.0,1.0,2.0,1.0,-76.38,-93.08,-26.94,3.52,-23.89,47.63,-2.27,-155.3,-79.52,7.95,-135.91,20.0,4.56,102.54,62.44,-11.18,82.55,-248.69,1.0
0.0,0.0,2.0,1.0,-170.84,60.65,3.33,-63.41,-2.92,-64.69,6.91,-72.49,79.03,-2.09,-134.27,-6.59,-3.77,-29.31,9.08,33.0,115.27,22.61,1.0
2.0,1.0,1.0,2.0,-2.07,-34.11,-4.99,-21.2,30.26,-101.73,16.04,117.26,32.54,-2.36,-111.87,35.31,-1.18,89.52,-24.46,25.5,-53.63,63.64,0.0
1.0,1.0,0.0,0.0,21.04,-55.14,14.95,-36.02,-170.57,-118.4,11.8,-73.2,27.49,3.72,-114.46,3.0,5.31,1.44,77.45,-20.45,-99.62,74.94,2.0
1.0,0.0,1.0,1.0,-7.3,15.65,-0.22,25.66,-45.12,16.01,-8.12,123.44,-35.91,-1.17,233.25,16.5,-2.68,-175.91,-94.87,-9.28,-29.97,-306.75,2.0
0.0,1.0,1.0,1.0,51.16,-8.19,4.81,29.02,-33.86,113.72,-17.61,-134.45,-29.35,-5.59,40.06,17.1,35.0,-91.47,-16.42,15.57,-52.72,82.82,1.0
0.0,1.0,1.0,0.0,80.63,-23.13,35.71,-45.87,86.35,81.57,9.3,-191.11,128.86,-5.65,-140.63,15.21,20.96,158.47,-102.42,9.11,-35.37,206.58,0.0
1.0,1.0,1.0,1.0,8.58,-81.03,-13.57,-12.62,162.79,-68.87,30.85,3.67,26.81,-9.02,-134.28,19.87,21.25,230.9,-11.1,-6.03,87.89,208.16,0.0
1.0,0.0,1.0,1.0,-5.51,-50.84,-32.98,4.13,-125.6,-101.45,-15.93,101.24,-105.92,3.64,-366.5,42.74,-18.89,-48.91,-18.42,5.19,-94.46,-70.89,2.0
1.0,1.0,1.0,1.0,45.87,9.42,-16.84,-49.61,-93.87,-79.86,-16.1,113.51,-42.1,-10.04,112.1,15.24,5.2,-32.89,54.45,-2.87,24.62,-88.17,0.0
2.0,0.0,0.0,2.0,75.53,199.62,10.95,-45.87,-1.61,70.52,-17.52,-4.62,57.8,0.56,159.79,-12.85,-31.25,55.93,24.38,-26.37,41.36,-111.09,2.0
1.0,1.0,1.0,0.0,16.87,-10.06,-18.42,-71.42,-127.44,17.27,-14.31,127.08,0.09,-0.12,59.56,10.04,14.69,-151.56,75.66,-46.47,61.12,203.58,0.0
1.0,1.0,1.0,1.0,-3.94,139.02,9.97,-54.55,58.96,46.39,15.56,-31.82,-116.48,-1.64,399.23,-70.61,1.88,52.39,75.41,-53.31,5.16,44.08,1.0
2.0,1.0,0.0,0.0,43.73,-15.99,6.22,23.59,-157.42,-85.01,22.18,-129.35,46.72,7.83,218.4,-21.5,17.6,-85.64,-20.5,32.74,-110.81,-126.98,2.0
1.0,1.0,1.0,0.0,56.53,-64.19,-41.69,-40.41,27.96,74.28,39.0,-67.45,3.15,0.15,29.85,-29.42,7.89,225.62,21.77,-70.57,-65.28,-122.19,0.0
1.0,1.0,1.0,1.0,-52.38,-214.4,-13.81,30.65,31.74,-155.38,2.22,46.76,-116.99,1.64,-5.54,-75.67,-3.61,-75.21,-48.3,-33.54,138.07,-10.51,1.0
1.0,1.0,1.0,1.0,-23.4,24.07,-10.42,-3.62,-62.67,113.72,9.18,-51.69,102.92,-7.96,22.66,-52.58,3.89,-196.0,-12.45,-57.05,-0.02,293.15,1.0
1.0,0.0,1.0,0.0,-74.25,140.28,-24.53,88.87,-221.93,-11.48,-0.17,186.44,-136.2,2.94,218.54,26.96,-9.48,123.69,29.31,25.75,-4.97,-213.12,2.0
1.0,1.0,1.0,1.0,-69.63,5.7,10.83,126.93,-85.8,47.92,0.61,4.82,-63.76,1.1,128.98,-3.95,8.94,-67.88,9.93,-24.35,38.5,-34.24,1.0
1.0,0.0,1.0,1.0,5.75,132.78,9.11,3.19,-50.41,-113.31,7.62,-239.97,-38.81,-26.87,-176.56,31.63,2.56,-96.34,76.89,20.12,-35.44,-76.99,2.0
1.0,0.0,1.0,1.0,30.37,68.7,-4.39,-65.11,-28.86,-20.48,-11.46,64.57,-163.69,15.38,39.58,10.04,-13.07,-145.21,-91.87,7.17,-33.64,-83.61,2.0
2.0,1.0,1.0,1.0,33.61,-41.58,9.18,-28.57,-40.02,44.77,-7.04,222.02,125.77,-12.75,8.96,31.02,10.01,-29.21,-123.34,-3.59,-27.15,388.12,0.0
1.0,1.0,1.0,1.0,12.9,-88.81,-25.0,17.57,59.39,11.11,44.69,-79.24,-25.57,13.09,-42.36,14.22,-2.16,-35.78,-86.4,37.29,64.63,-381.99,1.0
2.0,1.0,1.0,1.0,-3.49,-112.58,29.74,-25.71,-120.56,-80.21,-11.77,-66.97,-57.81,-18.4,167.97,22.98,23.54,-25.0,51.52,11.92,97.0,-157.58,2.0
1.0,0.0,2.0,0.0,-137.09,106.38,-3.84,47.59,173.77,45.28,15.53,-19.44,-116.81,4.7,-51.35,-32.43,-11.54,77.9,-62.12,1.96,97.55,215.38,0.0
2.0,1.0,0.0,0.0,69.25,-87.0,-23.02,-42.77,-2.98,22.83,24.69,-119.48,-34.48,13.89,-118.58,22.56,1.48,36.33,-48.86,57.56,-113.78,-263.36,2.0
2.0,1.0,0.0,1.0,75.43,-80.06,-6.22,31.78,81.33,33.84,-24.92,-245.88,-137.59,12.6,-412.13,47.74,-4.6,13.5,31.77,16.29,113.09,-119.77,1.0
1.0,0.0,0.0,1.0,81.92,11.4,-16.13,-46.68,32.45,-127.22,-5.11,44.38,53.89,9.81,-177.1,40.43,-11.2,72.05,-41.67,-48.28,-75.02,-157.72,2.0
1.0,1.0,2.0,1.0,51.49,6.4,11.96,58.19,-19.91,35.87,10.88,-156.28,-84.98,11.95,35.42,-22.0,-5.51,105.72,70.37,19.33,28.5,-124.52,2.0
1.0,0.0,1.0,1.0,-145.87,66.21,-10.78,2.63,58.76,-24.36,8.22,164.41,-5.54,-0.47,91.71,18.0,-7.66,-50.65,-5.12,55.39,-4.34,-21.11,2.0
1.0,1.0,0.0,1.0,28.68,-59.5,-37.63,23.45,88.97,100.46,-1.42,28.44,53.99,7.75,-329.77,35.17,7.29,-65.97,73.87,-74.19,33.42,248.86,0.0
1.0,1.0,2.0,1.0,38.57,61.15,-15.99,103.67,-21.67,0.28,-6.53,132.26,-6.2,-16.41,484.81,-27.86,16.76,-99.98,17.67,-23.34,-49.64,-190.1,0.0
2.0,1.0,2.0,1.0,56.92,-48.33,-46.6,-23.47,-132.03,90.14,0.18,-245.64,-37.45,3.68,-424.57,46.75,-11.52,-128.55,67.41,-8.76,59.67,-281.96,1.0
1.0,2.0,1.0,1.0,-117.24,-90.76,-35.74,31.48,68.96,-38.56,-14.21,-31.28,-81.6,0.19,-488.42,37.65,16.51,-96.14,-131.13,22.85,70.18,460.63,0.0
1.0,1.0,1.0,1.0,-37.86,56.54,13.52,-5.96,-29.7,42.8,2.22,-184.88,-33.89,11.52,-26.2,9.39,10.42,68.99,-118.12,7.8,145.78,-16.58,1.0
2.0,1.0,1.0,1.0,-26.0,-37.2,34.08,-177.1,49.9,-106.94,-12.69,252.57,-60.28,-3.29,294.62,37.28,6.53,-106.92,79.91,-28.59,132.92,-21.68,0.0
1.0,2.0,1.0,1.0,42.79,-88.84,-44.36,-7.39,-60.48,-15.14,-12.66,18.28,-39.65,8.14,-114.15,-3.84,18.07,-125.06,-4.74,5.64,-52.64,136.35,0.0
2.0,2.0,1.0,0.0,96.75,-80.19,-42.88,-8.31,165.94,121.38,-3.57,-21.23,-8.03,-7.0,67.32,16.28,16.21,81.72,-5.57,-37.82,-4.31,-176.38,1.0
1.0,1.0,1.0,1.0,-18.5,-55.58,5.61,-17.83,-84.35,6.38,15.57,-45.46,96.31,-15.34,-88.75,17.21,8.81,1.55,-102.86,52.5,-3.98,0.38,1.0
2.0,2.0,1.0,1.0,35.87,-65.75,4.23,-62.61,57.94,-14.4,-8.43,-20.04,-40.52,5.79,704.22,-30.83,41.29,-11.96,-81.82,62.17,-85.6,-277.33,2.0
2.0,0.0,1.0,0.0,60.28,40.94,20.26,3.77,-14.98,3.54,13.51,-155.51,104.88,-3.29,-109.21,-13.36,-24.42,126.96,-41.98,-37.25,0.58,-117.95,2.0
1.0,1.0,1.0,1.0,11.63,-5.12,13.86,-64.3,-10.97,16.55,14.5,40.48,-10.89,-1.7,178.73,0.28,-4.42,-93.58,27.46,72.38,-53.82,-236.45,2.0
2.0,0.0,0.0,0.0,5.44,27.44,22.02,33.97,-173.34,-13.7,6.83,362.66,-28.06,-6.07,394.35,32.12,-9.75,-6.43,137.41,-46.45,-251.02,-146.01,0.0
1.0,1.0,1.0,1.0,-154.79,-3.3,-2.65,-40.56,15.39,-54.88,1.87,-137.17,-35.27,-2.57,112.43,-23.1,6.36,-67.83,-88.14,33.04,180.81,-165.42,2.0
1.0,1.0,1.0,0.0,64.46,27.03,45.26,-71.69,-18.96,107.14,-6.57,-65.2,11.36,-5.64,188.97,0.85,17.32,12.59,21.99,-14.25,168.52,144.97,1.0
1.0,1.0,1.0,1.0,58.51,50.0,27.13,1.93,-33.87,135.11,16.85,5.2,175.66,0.72,166.25,-38.79,14.59,44.47,22.32,4.44,-35.17,416.82,1.0
1.0,1.0,1.0,1.0,41.13,-19.39,-51.08,-60.49,44.45,-114.58,-18.7,245.26,-63.72,4.97,-115.37,37.16,0.45,76.41,49.33,40.39,-207.42,8.98,2.0
1.0,2.0,1.0,1.0,37.41,-287.69,-23.32,-78.4,124.97,-93.57,5.0,-100.17,-87.59,5.65,-421.43,14.41,24.5,9.48,126.11,27.99,99.72,154.16,0.0
1.0,1.0,2.0,1.0,-32.15,58.52,,18.34,10.22,-66.59,10.33,32.89,67.71,0.22,92.01,11.2,4.1,115.26,-46.66,16.5,86.55,-204.65,2.0
2.0,0.0,2.0,1.0,-55.64,124.84,14.95,23.14,144.55,27.94,29.41,92.98,-29.17,-23.13,275.33,-0.69,-10.44,-4.18,-32.39,-34.91,67.64,-84.01,0.0
1.0,1.0,1.0,1.0,-50.63,57.52,-6.98,67.83,1.0,83.41,-20.31,-57.85,-64.06,-2.65,351.0,-68.13,-0.41,36.89,37.22,-28.03,-59.96,-139.73,0.0
1.0,1.0,2.0,1.0,26.7,75.44,-24.89,-60.48,-173.69,75.85,12.89,-146.62,3.48,-1.05,-207.11,17.26,-5.48,9.15,29.29,61.71,-129.2,-24.71,1.0
1.0,1.0,1.0,1.0,36.64,-22.47,-20.38,-64.02,-150.05,-96.34,15.0,-28.41,139.72,-5.06,-184.58,16.58,-6.32,84.81,-127.96,16.36,78.67,-98.25,2.0
1.0,1.0,2.0,0.0,6.6,80.59,7.18,-0.81,-107.13,19.38,-11.53,-38.05,47.62,-1.44,-12.49,-27.52,0.91,-63.08,-20.62,-11.59,0.74,244.98,1.0
1.0,0.0,2.0,1.0,-82.04,-24.61,46.46,25.73,81.39,65.89,-14.32,-147.15,79.38,0.4,-108.77,14.62,-19.42,-144.25,59.27,39.76,-124.06,-171.04,2.0
1.0,0.0,0.0,1.0,23.36,115.7,21.1,-17.66,15.18,-1.32,13.86,-21.0,-19.34,-10.78,233.49,-33.53,0.43,99.2,9.7,-18.58,51.74,35.07,1.0
1.0,1.0,1.0,1.0,-2.54,-7.9,5.91,3.57,38.25,63.1,32.48,30.8,95.75,9.19,421.74,-46.33,7.18,8.43,106.29,14.3,-19.51,-179.08,0.0
1.0,1.0,1.0,0.0,-73.37,69.56,-14.72,23.36,-34.81,12.09,-1.92,237.25,124.72,11.35,326.12,-1.0,0.14,154.11,39.92,5.31,10.63,-59.17,0.0
1.0,0.0,1.0,1.0,30.53,-8.85,6.2,-18.09,1.2,-2.6,11.55,90.27,61.55,22.7,-38.03,5.7,-18.04,-7.17,19.57,57.97,-26.28,-30.41,2.0
1.0,0.0,0.0,1.0,-35.16,104.35,-15.02,-120.92,-66.11,-3.08,-11.67,152.78,235.43,-6.08,285.06,-38.84,-2.37,-194.97,26.19,39.21,38.02,4.01,0.0
1.0,1.0,1.0,1.0,109.08,-129.1,-8.58,-3.5,-58.52,-0.19,36.19,157.9,-62.65,9.76,43.79,13.34,10.29,49.94,140.81,38.44,30.8,50.09,0.0
2.0,1.0,1.0,1.0,57.65,-62.03,-7.34,-30.2,57.82,-30.61,-32.51,124.57,126.21,-8.01,-146.4,33.22,6.06,-97.07,-10.12,-7.34,133.86,233.36,0.0
2.0,0.0,1.0,1.0,70.67,39.64,-14.57,-23.14,5.43,-123.04,-3.88,4.44,-31.24,7.91,-360.2,32.12,-26.49,-203.35,125.93,-21.31,16.44,38.94,2.0
1.0,1.0,0.0,1.0,-22.98,112.54,-46.11,49.7,-15.58,62.73,-30.38,100.36,-119.59,-12.0,99.78,8.34,10.23,-114.69,18.28,-34.91,-75.12,-14.79,0.0
2.0,2.0,1.0,1.0,-37.25,-34.09,62.45,-67.83,-101.47,-8.77,-6.25,42.04,0.28,-10.46,862.57,-25.53,50.89,-64.11,97.41,24.64,-42.15,-32.43,2.0
1.0,2.0,2.0,1.0,14.85,-144.17,-17.44,-46.51,-8.65,44.42,2.23,-98.48,-68.17,-10.51,-291.99,35.76,23.46,50.51,116.46,-14.1,16.75,142.0,1.0
1.0,1.0,1.0,1.0,-87.76,14.89,-8.45,-47.46,27.46,-106.53,-14.76,-25.61,-137.82,12.64,15.23,27.44,4.47,97.95,60.29,-8.88,96.66,-241.49,2.0
1.0,1.0,1.0,1.0,25.83,83.84,-6.0,-101.72,55.66,10.59,18.65,-214.11,-171.27,-10.74,60.95,-45.71,0.1,16.56,9.23,27.78,57.98,-83.66,1.0
2.0,0.0,1.0,1.0,34.61,85.79,-24.88,-59.81,80.62,-93.53,12.45,102.54,-57.99,14.12,-141.15,22.98,-17.18,106.92,-14.33,-37.69,27.8,57.86,2.0
1.0,1.0,1.0,1.0,9.18,-77.65,-28.24,19.3,60.07,-76.02,-13.63,8.21,40.48,-9.96,-249.49,31.38,4.51,203.54,-111.53,-35.57,97.36,-8.2,0.0
2.0,1.0,0.0,0.0,71.21,-148.71,7.1,6.05,-3.4,-51.09,-1.41,-174.53,-104.06,-7.12,-92.41,23.11,-1.08,-47.6,-32.0,-45.3,-56.29,-374.68,1.0
1.0,1.0,1.0,1.0,-1.71,-121.46,-16.16,-9.53,-53.74,-71.85,6.18,79.06,140.72,-8.48,24.74,8.53,8.79,51.43,-0.68,-29.79,30.38,-137.35,0.0
1.0,1.0,2.0,0.0,8.46,57.43,20.69,-29.86,-27.24,-6.21,-12.97,-171.96,-43.38,5.5,41.32,-18.67,3.71,82.1,37.27,5.48,-62.81,-49.48,1.0
1.0,1.0,1.0,1.0,76.57,36.37,-56.68,6.02,134.96,-42.89,22.99,134.48,-143.19,6.69,46.14,9.17,3.75,-213.11,-91.07,37.26,-153.92,-148.29,2.0
2.0,1.0,2.0,1.0,64.0,-18.25,13.0,-37.81,57.49,-97.47,-14.79,144.6,-10.22,-15.65,46.16,40.72,6.94,180.59,3.22,-12.34,-0.91,78.7,0.0
1.0,1.0,1.0,1.0,126.03,-62.21,7.91,25.26,48.09,-85.82,-8.94,-66.27,16.62,-7.99,2.83,-24.92,0.27,159.24,-25.4,1.9,-113.19,-43.68,2.0
2.0,1.0,0.0,1.0,37.64,-95.9,45.9,7.64,131.93,3.45,-17.71,-143.86,79.68,1.21,177.24,-3.03,4.67,115.72,-76.61,-11.53,148.03,-217.85,2.0
1.0,0.0,1.0,1.0,51.76,269.45,39.97,16.7,-52.75,-28.98,-21.12,168.55,-137.69,1.74,694.51,-6.65,8.99,22.67,-51.83,23.64,124.21,-115.33,0.0
1.0,1.0,1.0,1.0,-88.68,-39.63,-37.77,-29.12,-115.6,112.96,-2.8,-64.93,15.95,8.3,-87.95,23.97,8.94,147.06,31.16,-34.99,7.21,-98.13,1.0
1.0,1.0,1.0,1.0,-38.97,12.97,-12.12,39.68,50.66,43.02,10.13,-108.2,-15.94,3.05,-2.36,4.07,2.99,1.15,-67.13,-20.3,156.71,-114.35,1.0
1.0,2.0,1.0,0.0,-59.15,-135.77,-23.83,19.4,49.72,-1.43,-18.21,40.97,32.87,1.31,-239.56,15.0,15.13,-148.69,74.87,-2.01,67.58,264.78,0.0
2.0,2.0,1.0,1.0,-2.63,-120.04,-25.42,0.64,2.01,30.13,0.95,-200.23,1.81,1.29,-284.63,33.83,8.32,-33.61,87.74,-32.97,-154.33,-124.51,0.0
2.0,2.0,0.0,2.0,28.78,-181.47,-25.09,35.36,99.98,71.45,8.97,-139.45,-18.89,1.28,-451.0,64.62,12.48,44.03,15.56,-44.09,-20.82,-1.99,1.0
2.0,1.0,0.0,0.0,106.61,-93.12,22.81,-62.94,-2.07,1.25,15.89,322.21,0.47,-4.42,276.43,17.64,-3.89,59.26,-59.33,-14.4,84.16,-55.48,0.0
1.0,1.0,1.0,1.0,-101.45,-11.31,21.4,-6.56,90.27,93.31,4.9,-171.92,-19.69,-1.93,-106.43,7.56,14.82,22.96,1.56,-51.78,-133.12,141.8,1.0
1.0,0.0,1.0,1.0,2.64,39.68,-18.88,46.26,-42.09,-78.63,17.51,89.18,60.07,-23.95,142.8,32.12,4.84,-18.2,38.26,2.89,74.81,-305.54,2.0
1.0,1.0,2.0,1.0,68.73,47.38,-40.83,30.21,-139.31,36.76,17.64,75.21,11.6,-5.08,255.79,-16.26,19.75,-58.09,16.7,78.71,-47.93,-74.51,0.0
1.0,1.0,1.0,1.0,101.12,-61.96,-22.66,-14.12,-62.85,-45.47,7.94,91.93,-135.97,11.72,-120.02,15.52,5.67,-2.35,-64.55,22.05,49.0,127.48,0.0
1.0,1.0,1.0,1.0,-42.29,-110.61,41.26,-39.12,117.2,-74.92,24.35,-122.39,13.43,5.33,-98.26,3.97,-4.29,30.11,-314.15,1.24,56.38,-80.66,2.0
1.0,0.0,1.0,1.0,-9.52,109.29,66.8,1.54,-11.09,-32.2,30.39,-18.74,9.04,-4.83,107.75,7.78,-6.79,-61.62,-77.53,7.73,-19.04,123.75,1.0
1.0,2.0,1.0,1.0,56.94,-141.6,-30.83,-3.6,34.99,-112.29,38.53,-87.88,-109.76,13.51,-540.11,37.7,18.91,141.39,123.86,63.79,-186.07,386.23,0.0
1.0,1.0,1.0,1.0,-52.24,33.88,-26.08,34.37,140.75,94.75,21.42,138.12,8.58,-13.68,268.37,-37.32,3.8,73.08,-81.69,-42.0,-40.16,-38.31,0.0
1.0,2.0,1.0,1.0,25.18,-222.87,-54.33,50.87,-2.77,-79.61,-10.67,-176.9,-44.8,1.07,-710.35,27.22,22.55,55.5,-11.95,2.7,-105.63,354.7,0.0
1.0,1.0,1.0,1.0,32.32,-39.01,15.1,49.65,-20.66,8.87,-14.7,-22.77,-72.38,-2.27,-3.14,7.58,20.92,54.7,19.57,-29.02,28.86,197.09,1.0
1.0,1.0,0.0,1.0,-19.67,-38.52,-49.64,-37.78,26.25,-94.51,-9.91,-57.62,-79.34,-4.1,-483.9,25.88,4.57,-208.23,-68.91,-4.6,20.6,249.26,0.0
1.0,0.0,1.0,1.0,18.79,86.85,-29.27,87.63,133.39,-25.06,-0.44,110.88,65.4,-6.25,-22.41,12.78,-18.72,3.76,92.88,-19.82,-160.46,-134.99,2.0
2.0,0.0,1.0,0.0,-76.36,157.89,-27.2,-46.21,17.99,-46.97,2.24,188.1,101.27,9.34,145.73,19.24,-11.88,-172.36,12.5,-25.85,-119.35,-57.34,2.0
2.0,1.0,1.0,1.0,117.45,-106.61,-9.59,-67.01,-127.12,7.87,-10.02,-79.12,-82.65,3.59,-31.38,18.17,9.6,-20.98,-41.22,36.52,-13.36,-177.34,1.0
1.0,1.0,0.0,1.0,-1.44,54.18,-16.3,1.08,-7.43,71.21,-14.37,-18.85,197.05,-7.26,202.48,-15.96,14.64,-74.1,92.61,70.74,46.91,10.54,1.0
1.0,1.0,1.0,1.0,26.45,43.63,-5.75,-84.08,-78.22,-5.35,6.06,186.91,1.71,-11.16,318.47,20.27,9.31,-85.68,-22.13,-28.13,83.56,-200.23,2.0
1.0,1.0,1.0,1.0,-8.21,-105.64,16.3,-24.41,65.34,-4.45,-2.3,-142.23,-137.99,13.13,-248.89,36.51,8.32,23.26,69.99,3.42,6.49,24.28,1.0
1.0,1.0,2.0,1.0,-77.39,-51.19,-10.46,-24.21,-35.42,-103.56,-25.5,-197.8,10.26,-10.22,-200.05,-18.63,-6.01,-11.89,-20.87,-85.35,-8.35,-157.96,2.0
1.0,2.0,2.0,2.0,-47.22,-76.92,-26.34,-9.95,-179.56,63.4,-13.82,-67.35,53.12,12.38,-109.96,22.12,14.99,-21.53,-112.57,-16.42,-156.68,-20.88,1.0
1.0,1.0,1.0,1.0,52.37,92.26,37.48,82.85,-53.78,15.84,6.11,-196.59,5.66,0.25,239.16,-12.65,11.49,87.15,52.41,28.22,-98.75,-152.54,1.0
1.0,1.0,2.0,1.0,4.43,60.62,50.2,-34.23,-33.17,32.06,18.39,-116.63,-34.97,18.22,-17.79,7.06,1.9,-45.76,-78.29,-1.84,-206.89,167.23,1.0
1.0,0.0,1.0,0.0,-159.95,-36.15,-41.27,13.85,29.58,-128.87,18.54,111.56,-16.92,-6.79,-313.0,29.6,-19.58,81.02,19.16,1.96,-43.51,-62.23,0.0
1.0,1.0,1.0,1.0,61.58,17.43,46.32,-5.85,-53.58,96.54,-4.12,-201.91,-26.75,2.59,184.73,-23.31,13.23,98.49,40.19,-34.82,5.04,8.81,1.0
1.0,1.0,1.0,0.0,-111.0,94.74,19.13,53.89,35.6,-6.1,17.05,-126.27,91.88,8.11,-119.87,0.43,-0.46,-78.76,12.99,-22.73,268.68,189.69,1.0
1.0,1.0,1.0,1.0,123.96,80.15,-13.91,48.6,23.11,51.48,-4.09,-97.91,179.59,-4.36,102.2,-24.03,10.44,-133.8,-32.85,34.23,-37.11,20.03,1.0
2.0,1.0,1.0,0.0,13.97,27.87,-10.45,-73.68,-75.17,17.12,12.74,-173.67,-42.65,-1.6,6.33,1.36,-9.82,-183.79,-102.14,30.04,-31.72,-324.28,1.0
2.0,1.0,1.0,1.0,31.42,-75.59,-22.44,-32.06,-71.27,-185.7,1.3,-49.43,-78.46,-0.31,-404.99,46.07,9.88,71.9,22.18,36.34,4.98,180.65,0.0
2.0,2.0,0.0,1.0,-29.28,-138.77,9.7,-46.21,70.75,-84.78,14.68,16.23,-86.24,5.48,216.6,-46.73,16.3,,63.49,44.32,85.45,71.29,2.0
2.0,1.0,1.0,2.0,-11.08,-22.14,27.49,-62.46,156.6,-64.26,10.45,191.06,47.33,10.31,204.89,33.52,16.9,-175.99,91.82,-20.05,34.54,192.57,0.0
1.0,0.0,1.0,1.0,-53.81,27.7,26.57,0.04,123.63,-56.81,-13.21,-291.55,0.57,4.17,-303.09,3.03,-4.54,-88.21,-215.08,30.63,195.46,-4.48,2.0
1.0,1.0,1.0,0.0,6.94,33.87,-28.62,-6.6,-144.96,45.19,-6.59,55.7,19.4,-3.94,-219.73,30.37,17.25,-20.49,61.33,65.3,12.94,493.34,0.0
1.0,2.0,1.0,1.0,57.23,-120.08,-56.45,-37.45,50.36,49.79,12.72,-39.75,53.89,-11.69,4.42,-36.19,9.01,94.29,3.87,-2.49,-137.93,-149.56,0.0
0.0,0.0,1.0,0.0,42.38,41.28,-24.73,46.69,-42.45,34.52,-16.88,230.69,67.73,-4.3,13.54,1.58,-4.36,-65.42,-92.22,-4.63,-131.3,130.67,0.0
