cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,target
1.0,2.0,-4.26,89.65,-8.23,-211.02,13.09,-97.18,218.31,34.75,50.0,8.46,-115.24,9.45,-7.26,-27.69,11.78,77.38,-1.25,4.46,-33.73,20.73,16.14,69.09,-15.65,-4.03,-31.04,-258.49,0.0
2.0,1.0,-127.76,84.61,-103.16,-95.02,-40.98,-18.26,161.92,120.68,3.79,3.76,-20.4,11.22,46.08,55.4,36.47,-56.88,1.7,-4.94,-8.4,3.29,75.98,21.76,-143.42,-4.92,2.45,21.15,0.0
2.0,3.0,81.88,-20.81,-24.45,-192.45,-14.59,24.43,-74.98,39.86,7.19,8.5,146.39,39.17,12.94,-2.94,-13.05,-85.74,9.66,-3.84,21.28,-3.84,-20.45,61.9,-42.97,-5.59,23.02,199.21,1.0
3.0,2.0,-102.32,-102.98,-24.39,-197.24,54.87,63.53,-197.7,-88.37,-10.01,-1.28,-4.31,1.35,-16.66,4.35,-10.89,-20.0,0.76,5.27,-17.39,-11.22,48.78,-72.49,-9.3,-0.92,30.06,-33.87,1.0
2.0,1.0,-38.87,51.21,-58.83,23.27,42.24,6.07,106.9,17.1,13.57,0.85,23.82,-8.4,-6.43,-56.18,2.83,40.16,3.1,-0.23,-27.14,16.27,48.37,3.32,-7.76,32.45,-18.9,-100.81,0.0
2.0,2.0,7.96,-104.76,-89.83,38.72,-10.81,78.85,-104.52,-13.62,19.05,-11.3,-227.78,-2.5,31.4,-70.87,7.43,87.08,-2.81,-0.15,-27.25,24.17,48.81,32.64,24.89,-24.39,33.1,57.56,1.0
2.0,3.0,-123.35,-55.08,-56.6,-447.02,-84.67,7.2,-83.35,7.08,-0.02,-4.32,-162.72,-46.48,61.28,-19.48,-33.08,10.57,0.76,-0.16,-56.82,5.23,72.43,134.24,25.63,13.87,-14.61,-108.79,1.0
1.0,2.0,-22.83,107.51,-26.18,-275.79,23.61,108.28,-91.2,-248.95,-53.5,0.38,17.73,-48.66,-49.96,-45.53,-28.72,12.52,-1.69,5.19,38.85,-29.06,3.25,44.51,-160.25,-20.15,36.39,85.51,0.0
1.0,3.0,-187.45,52.57,109.84,409.83,46.39,-175.77,7.53,0.94,32.69,-13.38,1.53,12.09,-24.65,53.26,-2.43,-63.18,-1.8,4.22,-20.51,-7.08,-78.29,-10.6,4.76,2.78,-11.22,290.11,0.0
2.0,1.0,-23.19,154.62,-41.26,-253.35,40.96,-41.55,5.07,-79.39,3.31,-4.6,19.74,-24.26,79.74,-6.41,12.65,-23.83,-1.01,-1.1,-36.24,10.78,43.29,-133.43,-27.99,-16.05,-23.64,-141.96,0.0
2.0,1.0,0.4,-44.83,-129.68,-184.27,-74.09,72.57,-72.49,62.75,41.5,-3.69,22.72,-0.95,-41.17,23.54,-9.35,69.45,2.46,-3.0,0.87,20.15,77.66,-140.14,-67.01,-35.97,-10.6,-162.64,1.0
2.0,2.0,152.68,28.63,-3.42,-133.09,49.74,40.98,60.81,69.72,3.97,-5.22,7.12,15.87,-73.31,49.82,29.05,-70.58,2.42,-0.36,10.19,-14.17,-6.42,16.89,-55.5,8.28,31.83,135.71,0.0
1.0,2.0,195.92,-165.41,-145.02,-279.6,-60.39,3.65,86.01,133.66,-30.64,7.53,49.81,3.01,-76.17,-46.47,-45.46,-2.83,-3.1,0.6,86.13,10.92,32.25,-118.34,-120.62,-0.39,31.12,174.95,0.0
3.0,1.0,69.9,-28.36,-87.72,22.9,22.36,83.05,-89.63,-77.08,22.71,6.2,18.87,14.7,38.78,-19.17,-23.45,41.85,-2.03,0.54,-21.52,-15.16,105.47,-64.57,-15.78,21.13,-99.95,-99.52,1.0
2.0,2.0,-24.84,9.19,-63.2,129.68,1.28,69.46,-193.2,9.04,12.72,-1.07,33.24,-43.02,28.8,-35.39,-14.93,63.27,-1.1,-3.1,12.06,14.3,19.9,27.21,-33.72,-49.44,-35.53,-97.97,1.0
1.0,2.0,-58.71,27.81,-67.77,-198.55,39.0,8.77,50.11,80.0,-32.26,4.2,35.68,3.98,-15.15,73.87,28.62,-73.5,0.21,-0.77,-26.4,21.14,54.59,-123.76,-23.27,25.06,-9.88,-234.22,1.0
1.0,2.0,-35.45,-15.2,-36.47,-571.42,-23.88,-99.1,14.87,-4.93,19.72,-0.79,-101.11,-18.42,3.02,11.23,19.29,32.05,-1.98,7.47,11.85,17.27,44.72,48.61,-93.55,36.73,3.8,-517.61,0.0
2.0,1.0,-226.18,-29.72,-126.83,-314.34,-8.04,35.61,-44.94,16.23,-63.06,-2.05,-45.34,-18.02,7.25,53.69,-12.78,-86.77,1.29,3.76,-132.28,-5.87,206.38,201.46,-45.02,-4.96,27.08,-96.32,1.0
2.0,3.0,-4.2,-56.62,59.3,-17.74,33.37,128.37,108.23,-79.79,46.16,3.76,162.69,6.67,-16.58,68.33,-8.57,55.05,1.1,2.9,17.81,-0.11,-62.62,0.7,116.56,-28.55,55.43,7.35,1.0
2.0,1.0,216.8,-82.6,-174.59,-173.96,-36.43,98.37,19.79,-27.86,33.28,2.41,-34.12,14.38,18.76,21.1,42.91,-63.93,-1.03,1.04,-20.13,19.01,124.16,116.71,-100.12,-21.4,16.67,-84.47,0.0
1.0,2.0,181.62,-43.1,-23.69,-219.26,37.92,-6.94,134.61,155.05,9.72,3.52,11.63,16.07,-28.91,38.34,18.79,20.17,1.77,-2.57,-43.36,11.24,46.23,29.0,47.64,7.56,21.9,-120.44,1.0
2.0,1.0,-45.26,50.57,-44.28,-444.28,-41.8,-47.66,-21.22,32.17,12.94,14.31,46.69,4.86,-81.65,32.04,7.77,0.09,-1.29,-0.34,7.56,16.87,33.4,108.03,-21.44,12.05,-3.82,-312.43,0.0
2.0,1.0,-15.96,-99.85,-98.35,200.4,-39.33,116.88,26.89,84.33,-11.03,2.07,-40.27,21.87,42.35,-84.38,-16.13,8.56,-0.21,-0.52,-44.92,33.18,81.56,-148.15,115.32,18.44,-13.38,-156.59,1.0
1.0,2.0,12.46,50.86,66.16,189.16,-28.84,-195.18,79.3,-6.59,-0.73,7.63,-54.86,-40.0,49.63,47.66,31.93,-75.98,3.21,3.67,-30.64,-13.94,3.4,50.36,-66.61,45.35,-49.01,-31.73,0.0
3.0,2.0,-51.76,85.64,7.38,49.9,5.16,-40.32,42.99,-28.07,30.17,-3.62,-54.79,48.17,-76.61,78.58,-35.99,103.17,2.98,7.48,-45.42,16.08,3.29,2.62,64.21,-52.43,-35.62,-68.33,0.0
3.0,3.0,-131.06,15.14,-13.25,-259.84,7.27,-111.21,62.7,-25.18,-15.82,-5.97,-46.8,-6.37,17.45,-19.92,-19.91,-16.3,-5.36,2.67,-3.21,19.74,-7.18,34.55,-18.63,-17.83,-19.23,-129.1,0.0
2.0,1.0,-13.49,-66.58,-148.01,-294.28,-0.38,91.65,-12.57,61.4,-3.1,9.06,131.2,-12.98,-21.81,9.74,-12.1,78.48,-1.41,-2.04,75.8,-2.51,36.47,-28.11,-206.56,-31.5,62.0,227.54,0.0
2.0,2.0,-39.62,-15.37,-61.12,-353.43,3.05,-66.27,-40.19,-296.31,-4.76,9.66,78.43,9.19,43.26,-24.59,48.19,64.41,-3.92,-0.24,-8.95,29.2,29.65,-14.32,-1.07,-6.99,-30.25,-248.49,0.0
2.0,2.0,28.15,11.01,-39.4,291.27,-46.13,-49.26,97.73,73.51,0.94,4.04,45.93,-55.66,51.13,-26.43,-31.81,-73.65,4.73,-4.73,-41.32,-6.64,59.76,154.7,-103.51,2.54,-28.04,106.99,0.0
2.0,2.0,-24.5,-70.05,-57.99,52.05,-11.81,-28.22,85.44,42.61,-33.99,0.82,0.71,6.77,66.03,39.44,9.03,37.66,-3.92,13.1,-0.97,21.94,34.67,-46.56,-12.66,-77.36,-19.2,-137.81,0.0
2.0,2.0,-74.73,92.73,-32.07,-189.76,35.55,-137.73,-99.17,11.05,25.72,4.11,66.47,70.07,39.18,15.58,-16.31,-7.8,1.26,3.21,-42.89,-7.06,60.35,19.2,-80.19,-25.61,-69.34,-26.84,0.0
2.0,2.0,-12.19,-34.16,-67.95,-75.14,-23.93,76.23,36.78,-40.85,-6.25,13.46,21.92,1.66,-100.18,-56.09,-16.68,56.55,2.61,-0.29,-5.49,5.98,40.0,-86.87,-5.8,72.3,-22.83,-28.45,1.0
2.0,2.0,-53.97,-62.83,-154.44,-166.71,-34.68,96.01,97.56,161.78,43.23,-11.87,-15.15,-11.8,26.91,-8.81,43.61,53.24,-1.32,-0.54,39.8,3.66,45.67,-134.66,-142.91,-50.43,14.24,280.12,0.0
2.0,3.0,33.46,-52.65,-9.87,79.68,-13.32,22.68,43.36,-30.02,25.49,1.49,-136.77,-5.57,-7.44,80.6,2.87,67.34,2.98,-0.15,-3.04,32.56,-19.7,-121.1,43.08,31.51,6.56,-206.68,1.0
2.0,3.0,-138.47,-48.86,42.28,-30.23,-10.33,44.39,11.49,-80.95,-14.8,7.4,15.46,8.82,48.75,-27.19,-26.4,-10.33,-1.12,-1.58,-24.02,-16.86,-3.96,-29.52,40.98,14.75,21.75,84.35,0.0
2.0,3.0,-90.84,-87.04,7.91,27.38,-16.45,77.03,-3.94,-9.12,-41.85,-3.34,-48.88,-3.01,-13.31,4.39,15.53,-17.01,-1.01,-3.7,-3.19,19.88,-18.25,37.14,87.61,-13.63,11.75,-181.29,1.0
2.0,2.0,171.18,41.91,6.66,-46.09,-44.41,4.8,-103.93,-59.3,15.96,-9.2,-58.67,-14.85,-6.24,-36.06,-38.52,-48.76,-1.99,-0.73,-17.49,8.71,4.3,-174.67,58.85,68.46,-55.21,-199.7,1.0
3.0,1.0,-31.8,-101.2,-135.24,-371.78,-11.82,14.0,87.47,-155.79,-41.55,6.07,52.32,3.14,11.81,48.21,32.3,1.23,1.38,4.52,-36.83,8.92,139.18,36.33,-65.26,27.86,-22.49,-243.76,1.0
3.0,2.0,95.63,72.01,-14.56,72.59,-5.78,-35.56,-154.67,-35.23,-47.02,-7.35,67.72,-25.61,21.08,57.47,-14.52,-42.46,-1.01,0.79,-18.42,27.08,-21.23,36.76,17.85,-4.54,2.67,14.93,0.0
2.0,1.0,30.1,32.8,38.46,-104.95,-14.43,42.32,54.0,-29.87,2.3,-5.97,63.93,1.46,-54.57,-44.5,-17.51,54.54,1.3,5.79,-27.36,-8.23,21.97,-8.04,49.95,45.4,22.02,-206.97,1.0
2.0,2.0,-71.9,-95.89,-113.97,-395.94,40.34,112.83,-18.93,44.99,6.12,-3.82,-21.46,-4.69,-13.24,-10.57,-15.32,-48.07,-2.57,1.15,-104.78,-7.94,174.69,-0.25,34.78,36.15,-7.42,-133.03,1.0
2.0,3.0,-1.96,-52.16,39.2,-168.88,-55.57,95.09,-66.3,-101.78,8.51,9.44,40.5,-40.85,32.51,-55.87,-46.13,-82.46,-1.66,4.29,-18.27,7.59,-25.6,-159.04,89.82,-9.02,34.18,-164.64,1.0
2.0,1.0,-115.54,-93.05,-267.54,-402.6,2.24,-24.34,65.87,39.59,15.74,7.4,8.93,-28.49,-40.49,28.85,36.51,15.1,-3.5,1.97,-42.64,32.75,179.07,-81.55,-179.3,-47.96,24.74,104.31,1.0
2.0,2.0,71.81,-146.63,-134.01,-105.84,-17.96,4.33,-114.14,-36.81,2.07,1.5,102.99,0.15,-5.45,-24.33,16.18,12.48,1.53,-6.18,49.46,19.0,23.98,16.37,-77.78,33.14,18.35,254.31,0.0
3.0,2.0,48.29,-215.4,-192.97,-152.29,5.5,62.1,-16.59,-16.9,-12.92,4.38,-22.5,34.42,-20.85,-26.21,3.33,4.98,1.03,-2.37,67.35,17.48,56.56,26.21,-129.79,-76.79,-0.41,223.73,0.0
2.0,3.0,-39.09,-11.64,33.9,143.93,15.65,46.45,127.57,28.8,28.32,-11.5,-126.72,-34.77,17.33,42.61,-1.95,-105.78,2.71,1.11,17.31,-19.71,-36.33,-48.97,-92.18,-19.04,-42.87,30.15,0.0
2.0,2.0,-20.86,-21.79,-2.3,-333.84,-14.83,-9.77,77.97,48.91,-9.59,3.41,75.12,60.49,10.27,-2.07,0.84,-40.74,1.2,-4.43,-55.41,-6.74,77.07,74.56,51.64,12.67,-5.54,-261.92,1.0
3.0,1.0,76.51,78.6,-160.13,-203.21,-24.33,49.25,-38.97,-61.36,6.48,5.38,-130.64,-36.41,22.24,1.58,-0.31,57.59,-0.82,-2.74,-44.75,16.25,125.28,41.95,-101.47,11.98,-35.16,-112.56,0.0
1.0,2.0,73.28,-72.02,-89.67,-304.63,-23.66,72.88,-40.42,-107.8,24.0,4.87,110.37,68.26,-29.07,13.22,8.04,-51.35,-0.62,-7.96,-18.12,25.0,57.36,-84.65,-23.48,-4.13,-0.86,-283.35,1.0
2.0,2.0,221.9,-132.96,-93.39,-343.91,-27.54,85.01,-17.43,45.29,19.65,-8.81,-127.36,-32.25,-1.32,-47.8,5.1,16.11,2.31,1.96,18.78,-0.16,39.73,-19.98,16.4,-46.13,65.66,261.71,0.0
1.0,2.0,-31.45,-72.24,-80.69,-124.25,-2.98,93.86,65.58,-31.7,13.12,-4.0,71.57,22.73,16.09,-25.31,21.96,-3.92,-0.86,-0.45,42.8,-7.88,17.71,46.33,-117.91,-0.01,-8.74,100.56,0.0
3.0,1.0,249.71,91.47,-81.58,-280.9,-36.68,9.59,-26.1,119.37,-18.64,-4.04,-6.84,-36.12,74.85,0.73,-18.44,85.32,4.28,0.62,-24.83,6.23,62.28,48.91,-57.51,2.33,-3.38,-27.3,0.0
1.0,3.0,-35.71,-17.32,6.0,-22.88,-10.33,40.37,21.48,78.06,-13.81,-7.1,-159.43,1.65,-25.61,-40.08,-34.86,-20.96,-4.99,2.68,13.0,1.17,-26.4,-124.2,-50.32,42.82,15.92,-19.69,1.0
4.0,2.0,140.09,19.2,28.23,-280.76,9.87,-51.89,77.85,78.38,35.57,-1.48,-53.92,37.12,25.89,18.75,35.74,-19.92,-0.15,-2.57,-20.01,22.81,-18.74,116.89,101.73,-27.12,-1.29,-244.28,1.0
1.0,2.0,-127.37,-79.27,-4.82,-269.18,-77.73,12.89,-139.11,-32.31,55.01,4.92,-51.05,13.09,-44.87,-34.41,-35.82,-57.68,2.0,2.39,7.02,-10.57,23.76,-63.29,-8.05,49.83,43.8,-31.07,0.0
2.0,2.0,-177.52,-84.64,7.99,-15.02,-16.51,-53.6,-34.2,-103.83,-77.37,-10.2,99.92,50.21,-20.24,12.83,-26.84,-34.59,-1.6,-1.62,-6.2,4.53,4.42,58.6,5.37,63.45,24.95,-9.21,1.0
3.0,3.0,-130.96,-68.19,-37.15,-158.64,-12.19,68.08,166.97,-3.59,8.5,-5.91,27.26,52.17,-26.05,16.74,20.59,80.87,4.71,-8.41,-20.15,-7.59,37.44,-35.72,-58.56,-21.03,32.2,44.51,1.0
2.0,3.0,-29.5,2.77,66.39,-68.87,30.5,77.36,-71.3,-14.69,36.84,-5.51,84.43,-18.19,72.74,-29.4,-8.85,-20.2,-1.75,5.41,-52.63,-19.46,-12.01,-10.21,73.93,7.62,61.89,165.23,0.0
2.0,1.0,71.43,36.97,-32.38,-176.52,-15.46,-33.51,117.73,-8.54,-35.7,7.72,-104.21,-0.37,-9.9,12.64,18.66,19.58,-1.12,-1.31,0.94,20.39,15.72,-38.28,-1.87,-52.56,0.83,-200.23,0.0
2.0,2.0,4.73,-1.28,-15.43,-270.48,25.09,170.28,-20.56,-57.38,21.58,-1.0,105.93,-5.45,30.68,-34.41,8.67,68.51,-3.64,1.3,0.25,-29.8,35.79,35.65,-77.58,1.22,11.05,-91.34,0.0
2.0,1.0,24.61,-80.5,-105.0,174.61,7.89,9.05,10.28,-21.84,-12.43,-0.89,-60.4,41.5,-32.52,-44.34,-27.98,-40.54,-2.84,-2.92,-6.46,13.81,83.35,-92.68,-135.28,-21.46,3.56,-113.62,0.0
2.0,2.0,-63.74,-27.17,-101.56,-199.6,-30.0,22.85,-61.41,-36.51,-28.51,6.26,-95.79,4.87,-15.84,-23.83,-19.84,-42.21,-0.31,-4.26,5.57,12.49,63.73,77.54,-53.98,62.54,-45.71,-159.29,1.0
1.0,3.0,-57.2,14.18,15.74,-187.94,34.6,46.67,5.36,110.65,-7.3,-10.25,27.85,2.23,30.56,-9.27,30.87,49.25,-1.17,-7.7,-21.41,2.99,-11.56,-12.88,22.17,-59.95,28.61,-45.66,1.0
2.0,2.0,-58.34,-100.47,-91.8,-418.69,-0.44,9.7,89.05,28.03,-4.62,3.44,45.84,-18.55,-20.34,-5.19,-22.42,46.39,-4.71,-1.98,-13.07,15.02,87.68,-36.7,-84.02,-42.09,12.01,-352.0,1.0
2.0,1.0,-50.43,-42.89,-60.93,145.13,-41.3,-10.61,-87.91,-90.32,6.6,3.58,-3.37,-20.09,15.86,55.93,22.22,45.75,-1.84,-2.58,-7.09,15.46,53.52,-42.87,-37.19,-4.82,-17.4,-151.76,0.0
2.0,4.0,-17.38,-91.5,-1.04,124.01,-5.86,129.83,20.34,200.73,32.42,8.03,-149.04,-4.54,18.17,15.3,-10.1,68.95,-1.27,-8.41,51.81,37.53,-110.63,-166.6,119.15,-17.71,9.75,63.47,1.0
2.0,3.0,-163.86,-74.8,56.6,-47.07,28.18,119.63,121.4,163.43,-7.86,-2.46,-136.19,24.34,-0.58,1.27,26.08,-0.8,-0.64,-1.99,13.68,15.41,-73.3,105.26,123.7,-4.38,17.46,-174.97,1.0
2.0,2.0,-179.25,-24.7,-31.35,-32.22,31.83,-32.48,4.19,-107.84,-4.4,3.88,-112.95,-2.95,29.2,-29.09,-58.61,-23.65,-3.61,-1.72,-22.24,0.74,48.64,26.62,-59.55,35.67,-17.9,-113.06,1.0
1.0,2.0,-41.69,119.91,48.53,-16.68,-2.98,-141.24,-76.1,195.46,1.73,-4.19,150.02,9.39,29.87,63.49,0.48,94.2,-0.45,-1.46,-41.39,-18.43,17.29,-183.51,-15.31,41.01,-54.55,17.07,0.0
2.0,2.0,43.3,2.21,-37.65,-48.7,-40.25,-49.34,-141.49,71.63,-1.61,14.14,44.75,-0.18,-29.73,-14.25,1.89,41.76,2.33,-3.84,-35.87,16.51,44.62,13.58,-102.08,-46.96,-8.01,-244.68,1.0
1.0,2.0,17.3,-105.19,-142.33,-300.76,6.98,35.82,-100.07,-116.22,-23.07,4.81,34.11,4.28,-69.86,21.79,22.48,16.53,-5.26,3.41,-7.61,15.25,90.97,-43.88,-70.43,-3.36,-7.64,-38.83,1.0
2.0,3.0,-3.91,-34.75,38.08,-241.77,27.93,13.24,63.97,26.77,-2.33,0.17,169.92,12.94,-60.05,-7.93,8.95,8.01,-3.3,2.4,-30.13,-8.85,17.85,-9.47,-10.96,-36.07,9.46,-255.1,1.0
2.0,2.0,-5.53,3.64,-61.07,8.66,11.19,-65.17,29.84,-121.45,27.88,-12.09,82.22,-49.32,-4.88,-93.78,3.66,46.48,0.83,1.95,-30.07,3.97,69.11,15.54,-81.52,-35.76,-31.4,-52.5,1.0
1.0,1.0,-44.2,-43.17,-178.11,-54.32,67.03,62.17,-127.42,-115.6,-22.37,-2.03,2.44,-32.79,8.08,-45.0,36.49,39.68,-2.62,2.2,-15.52,5.15,150.24,-171.82,-131.66,-48.17,-47.0,-121.33,0.0
2.0,1.0,131.17,-120.23,-149.86,-83.91,-18.85,82.36,46.05,-89.28,-23.33,-2.81,-79.15,4.78,-13.43,-24.98,-29.36,-38.87,-0.86,-5.64,21.98,-3.51,110.1,108.1,-115.8,-16.36,-12.81,-5.55,1.0
2.0,2.0,-55.01,-12.9,-12.64,-159.53,13.31,-44.01,-37.56,46.78,31.11,4.74,-17.0,-3.65,14.41,-15.11,-10.14,15.12,0.36,-0.94,47.36,-3.93,-10.01,85.95,-109.56,-12.82,14.5,-55.94,0.0
2.0,2.0,-99.97,15.66,-104.78,41.98,0.01,39.46,18.08,16.76,42.48,0.6,-97.35,39.3,37.91,-96.15,-4.5,-47.39,-1.14,-7.42,-39.76,4.49,86.79,-73.61,-43.38,-41.48,-34.75,82.63,0.0
2.0,1.0,42.47,-63.41,-171.36,-217.8,-61.22,73.96,95.81,-11.65,-50.89,2.85,-168.16,-30.14,-8.6,-15.87,-1.47,10.11,4.56,2.53,-64.08,6.64,166.02,-59.86,-35.94,89.14,-27.29,-34.49,1.0
2.0,2.0,-43.92,-129.32,57.48,-110.47,52.63,116.32,-244.82,131.12,-43.69,-6.19,-33.86,30.4,-51.55,-16.33,43.44,-10.16,-2.13,2.08,-4.27,-29.66,15.04,-97.97,-17.37,-21.55,60.59,-169.29,1.0
1.0,2.0,68.88,-105.72,-214.82,-369.99,14.09,79.11,-152.26,-113.77,-13.43,12.9,35.34,30.05,-16.65,83.34,4.69,146.42,-3.71,6.02,-74.28,19.53,175.05,-119.12,-58.53,80.83,-11.4,13.7,1.0
2.0,2.0,-33.41,28.25,3.49,-176.35,-0.2,-116.01,-3.46,-9.17,10.62,-9.61,46.4,-25.02,53.27,35.3,17.92,-14.89,-1.91,-6.24,9.86,3.09,0.73,-7.53,-49.29,69.43,-3.95,-83.41,1.0
2.0,2.0,-77.44,51.78,40.85,-126.33,47.17,-103.83,37.18,-38.6,1.26,2.68,140.51,-59.73,33.25,14.72,-8.57,-9.38,-2.55,-2.04,-14.7,2.08,-10.71,-82.89,-86.41,-7.91,30.88,-155.22,0.0
3.0,2.0,124.51,-48.84,-23.85,19.69,-5.2,103.48,76.12,-82.59,6.76,3.94,-135.2,20.02,-10.46,-6.38,44.17,116.91,-2.0,-2.69,-27.07,30.8,0.94,163.83,165.56,13.6,20.39,-84.62,1.0
2.0,1.0,-144.02,16.33,-115.9,-134.96,11.01,12.55,139.95,-32.95,13.01,5.85,87.03,-53.51,0.59,-54.49,-14.61,21.02,2.73,-1.28,-17.44,32.43,68.54,14.68,-21.31,39.57,-29.63,-199.04,0.0
2.0,2.0,-60.16,-45.92,-89.46,25.11,5.98,-53.0,135.21,199.61,-0.14,-0.37,199.12,-41.3,-52.02,7.75,-2.24,-9.71,-1.46,-2.48,29.24,7.57,31.84,70.31,-110.38,19.08,-6.59,146.69,1.0
2.0,2.0,-47.33,37.07,-43.12,-198.03,-20.42,63.5,55.33,18.73,-0.68,-2.12,25.75,28.38,-14.34,-23.21,-0.08,38.37,-1.84,-4.63,45.55,-14.87,-9.8,64.61,-121.69,25.14,31.63,195.41,0.0
2.0,2.0,-23.11,127.05,11.34,-177.64,3.12,-96.85,-186.69,-32.87,3.98,-6.13,96.83,-8.33,-11.73,28.9,-18.7,-70.68,-0.01,-0.5,-13.83,26.11,-40.72,-52.42,27.49,-2.15,-3.85,-41.75,0.0
3.0,3.0,211.03,-41.5,-52.35,-100.71,23.74,85.0,45.33,34.37,45.78,0.94,-42.46,10.27,-6.53,79.52,16.86,-58.14,2.73,9.18,38.1,-12.22,1.82,-36.05,-113.31,18.45,0.67,128.71,0.0
1.0,3.0,-125.18,19.38,-36.16,-324.71,-34.69,69.11,115.05,-11.56,-5.29,-2.2,-3.65,1.65,-20.56,-6.14,-25.95,-81.84,-3.99,-5.11,-35.53,-9.17,21.04,71.5,-50.11,11.62,38.93,199.69,1.0
2.0,1.0,-23.28,123.61,-28.35,-30.39,-3.86,-7.2,135.64,65.22,21.37,10.41,-75.95,41.04,1.17,4.26,6.27,13.33,0.23,-4.74,-38.48,7.01,58.61,-40.79,-105.58,5.55,15.83,-279.43,0.0
1.0,2.0,81.51,-40.09,-86.06,-237.33,-49.91,-62.66,5.14,-133.8,5.06,2.72,-12.76,-12.28,48.95,38.72,6.96,-40.76,0.41,5.26,-9.51,23.99,46.97,-168.07,-58.84,-13.69,-29.6,-141.41,0.0
2.0,3.0,163.48,-55.22,-87.53,-146.35,-52.73,25.39,221.14,-52.54,11.98,0.18,-62.23,-33.4,13.65,38.94,-20.9,-2.42,1.12,0.5,-26.75,27.99,29.9,117.92,42.92,-47.09,-0.86,86.16,1.0
1.0,3.0,194.83,-58.12,-21.92,-355.45,1.2,69.28,79.11,-24.44,0.42,-3.93,-130.68,-45.28,33.62,36.41,2.51,133.27,-0.62,5.43,-39.43,0.14,38.39,-85.11,64.26,-16.13,10.22,-74.19,1.0
1.0,3.0,93.9,34.08,31.73,0.54,-46.34,74.61,-114.41,59.11,-9.92,-2.54,-44.59,3.11,-18.09,-14.58,-30.14,-46.77,-3.49,-7.69,-10.81,-18.58,-16.03,-103.29,-34.72,29.47,5.96,64.46,0.0
2.0,3.0,64.79,-52.45,27.55,-48.86,-10.44,32.17,-101.69,-6.73,21.92,-2.6,23.39,-35.39,37.71,7.51,-18.16,-34.77,-0.93,-0.94,-16.19,-13.11,-10.7,-94.55,45.82,3.69,41.1,208.74,0.0
3.0,2.0,-130.37,29.95,-0.54,175.52,8.0,-105.62,9.12,82.63,25.12,-3.65,-168.79,-18.74,64.36,28.84,36.79,74.7,-2.07,2.52,-32.0,-2.3,28.37,12.16,-127.57,53.34,-8.76,-15.34,0.0
2.0,2.0,113.55,115.54,-57.16,-164.91,32.02,-36.69,-36.44,233.94,0.22,-0.46,70.82,10.22,-7.04,-4.16,44.71,35.28,1.22,-2.16,-28.72,23.14,29.93,-7.91,-44.42,32.6,-11.45,-118.2,0.0
1.0,2.0,-19.3,-20.57,21.13,-176.54,1.04,44.86,65.86,-118.96,12.99,3.04,29.31,-17.08,19.54,-32.16,-16.63,40.5,0.4,-8.72,1.73,-22.43,6.05,-24.42,-13.72,3.23,35.29,63.15,0.0
2.0,3.0,-51.47,-45.69,10.27,-227.9,17.84,-68.19,97.75,-32.34,-30.19,3.05,64.03,5.89,-3.09,32.32,-23.2,-31.7,-0.85,4.27,-26.39,6.81,26.91,91.43,-45.75,-12.36,-1.9,-311.64,1.0
2.0,2.0,-27.0,-29.1,-40.8,-302.22,-24.6,58.94,-34.47,-73.69,-13.88,-7.24,-51.24,-17.81,-70.06,-49.13,25.64,7.14,2.12,-1.78,33.16,-14.42,25.34,28.42,-91.53,39.28,37.83,-8.62,0.0
2.0,3.0,-186.27,-81.38,19.07,135.14,-19.34,18.62,122.78,-107.93,15.5,-9.34,8.37,-9.09,-29.21,-1.55,14.84,-62.12,-4.41,-5.04,-8.76,-3.94,-20.91,-18.13,9.92,-46.97,-6.57,124.68,0.0
2.0,3.0,-24.91,-209.08,-117.79,40.96,-34.6,-10.26,72.73,-174.38,43.56,11.02,159.5,-17.46,32.15,19.78,6.82,53.42,-1.76,1.97,51.27,17.4,10.39,52.3,-63.81,1.57,-6.98,290.99,0.0
2.0,2.0,-135.88,-16.83,-24.37,-246.42,-12.02,14.11,-210.46,-14.7,27.45,7.02,264.22,21.83,31.78,-27.51,-12.18,-35.58,5.48,5.3,37.28,-11.6,10.27,-34.89,-103.3,-0.6,41.74,-9.35,0.0
3.0,2.0,49.59,-58.22,-180.35,-68.5,9.96,23.41,-13.67,97.9,-0.46,0.02,-111.64,7.95,88.81,-19.01,-8.9,-105.06,-0.83,0.03,23.68,28.45,75.86,-104.57,-153.85,20.32,-18.25,-0.56,1.0
2.0,3.0,61.18,-50.73,30.47,-1.43,5.57,-18.59,30.52,91.14,-2.89,-6.39,33.96,33.19,-32.11,35.0,25.74,7.14,2.19,-1.83,72.17,-13.67,-71.17,-1.79,-71.62,28.97,-35.92,87.91,0.0
3.0,2.0,-109.83,147.06,104.96,-110.88,6.16,-140.44,-78.22,51.2,-89.72,0.75,127.31,-71.81,18.63,-51.17,-13.17,-59.03,2.09,-4.82,-40.35,-18.83,-33.89,147.9,-7.52,-31.84,-6.73,29.56,0.0
