cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,target
1.0,2.0,1.0,0.0,-461.27,48.29,102.86,57.85,-122.11,-237.7,15.97,42.7,-104.38,-12.47,-91.55,-50.92,79.68,-1.03,7.35,4.86,43.43,76.05,-122.64,-98.93,20.98,2.0
1.0,2.0,2.0,1.0,-103.17,41.25,-17.22,-27.68,-29.68,-190.59,-50.45,43.02,-83.4,-88.89,33.42,-25.22,-65.37,1.47,1.93,-0.7,23.45,-57.67,-82.51,-97.2,-8.68,2.0
1.0,2.0,1.0,1.0,-180.84,-176.5,-55.32,29.08,-61.71,-31.85,-79.59,54.58,71.5,106.33,-22.37,0.09,30.04,-0.36,39.51,-6.51,42.39,59.14,78.53,-168.31,8.52,1.0
1.0,2.0,2.0,1.0,90.64,-77.36,3.51,-61.44,-198.32,372.58,-8.12,-107.05,114.68,-50.21,91.84,-27.93,100.18,-0.16,14.0,4.37,14.37,-7.1,-9.15,-112.08,0.87,1.0
1.0,1.0,1.0,1.0,-196.12,-33.78,24.2,-11.07,32.38,199.56,-50.63,64.94,-6.18,113.8,-4.31,-34.82,-36.8,0.47,7.0,-3.37,7.39,167.01,69.35,-44.14,-51.88,2.0
2.0,2.0,2.0,2.0,230.37,93.66,22.61,30.62,239.1,184.04,55.55,50.79,220.71,71.28,13.92,-72.66,-30.62,-0.41,76.82,-5.56,4.74,239.19,-16.67,-13.11,2.42,2.0
2.0,2.0,2.0,1.0,-49.58,28.39,-8.18,36.12,136.77,-101.25,-33.06,-24.47,3.9,135.82,-38.83,-44.9,-59.47,0.91,-17.63,-0.5,61.61,-22.39,17.56,-17.07,29.49,1.0
3.0,2.0,2.0,1.0,366.97,-30.51,47.85,-16.95,240.45,-335.33,-81.83,-89.51,339.58,10.05,-8.55,66.57,30.49,-0.92,-44.13,2.68,-32.4,-3.97,1.9,-26.16,86.68,2.0
2.0,2.0,2.0,1.0,-94.99,45.96,3.77,36.29,-222.58,-86.83,40.57,-126.33,46.12,100.7,5.72,103.71,32.4,0.37,1.27,-3.59,9.36,-207.88,7.47,49.22,55.91,2.0
1.0,2.0,3.0,3.0,-9.89,-25.87,13.19,98.77,-14.13,168.36,-24.31,43.2,-108.08,9.81,-33.86,61.82,-26.18,-0.84,29.94,1.62,3.52,-77.99,-24.28,40.08,-9.23,0.0
1.0,2.0,0.0,1.0,-199.26,123.55,35.14,24.09,-201.08,30.9,39.48,-62.14,91.53,62.56,33.17,-28.75,-3.98,-0.56,-11.67,2.99,10.23,-17.9,23.27,-133.3,11.81,2.0
2.0,2.0,1.0,2.0,195.49,-155.08,-75.03,18.64,-152.15,-133.08,-14.73,36.71,37.73,-167.22,-41.11,-38.84,-77.13,0.43,43.36,1.82,-47.71,-124.88,7.58,27.56,-28.11,2.0
2.0,1.0,1.0,2.0,419.34,-63.8,-14.06,-68.2,-74.32,-34.83,6.41,-67.27,26.42,-3.57,-24.45,-24.47,39.69,-0.62,-39.11,0.12,-8.74,-281.51,41.92,-171.36,27.41,2.0
2.0,2.0,2.0,1.0,-129.88,-92.04,75.15,-38.63,19.56,-183.93,-29.66,21.41,-8.72,62.87,-23.76,11.76,-33.85,-1.03,13.99,-1.63,38.96,-0.28,-76.88,73.77,66.08,1.0
2.0,1.0,2.0,2.0,251.75,-228.51,-26.48,-45.45,-115.57,-17.48,-51.26,-17.05,-2.69,-31.52,-27.4,-36.94,-66.64,0.75,-20.0,1.24,-10.54,-206.27,0.07,94.9,-0.9,2.0
2.0,2.0,0.0,1.0,227.66,-140.96,-31.47,24.05,7.82,-81.17,-92.96,-72.47,230.7,256.5,-5.22,20.27,60.77,-1.45,-18.28,4.85,17.49,-244.02,27.57,-4.63,-19.34,2.0
2.0,1.0,1.0,2.0,83.43,136.11,52.76,83.98,-105.2,-234.93,81.51,6.85,60.21,24.07,-27.8,47.11,3.18,-0.25,39.43,-5.16,-44.44,-150.76,-64.95,-46.79,-34.99,0.0
2.0,2.0,2.0,1.0,138.26,25.65,-32.13,37.47,87.79,-229.37,99.43,-2.84,39.24,-126.84,58.32,58.96,-25.99,0.19,44.95,-1.49,10.56,49.76,-43.46,-48.95,-8.93,2.0
2.0,2.0,2.0,1.0,-230.32,-112.98,9.49,87.82,11.5,-238.85,115.52,9.37,-21.38,83.63,-44.58,45.56,81.86,0.04,5.36,-3.27,-33.42,62.5,-97.12,18.53,62.84,0.0
1.0,1.0,2.0,1.0,127.81,100.65,-7.76,6.88,11.04,-31.8,-2.97,50.04,-210.93,-8.97,-28.53,91.57,82.33,1.55,-78.06,1.0,-16.72,-234.68,-5.65,47.89,4.43,1.0
2.0,1.0,2.0,1.0,39.3,-320.46,-61.89,13.14,9.11,-21.84,23.71,-14.18,42.1,-115.51,56.65,7.73,9.62,-1.51,0.57,2.64,7.48,173.55,-68.39,38.39,-5.2,1.0
2.0,2.0,1.0,2.0,-92.49,-219.36,-32.3,-32.23,46.82,-185.19,84.93,-57.1,128.38,-185.08,-15.31,-48.31,134.6,0.08,1.04,-0.48,-52.79,325.74,36.23,25.52,84.17,0.0
2.0,1.0,2.0,1.0,-22.77,40.41,-34.78,33.75,-42.19,10.99,63.42,-25.58,126.78,55.88,-2.29,-7.89,-69.12,0.32,-76.87,-1.7,-8.46,107.27,-19.16,107.54,49.73,1.0
2.0,2.0,2.0,2.0,137.5,-61.92,-3.83,-50.11,15.04,-91.93,-17.79,-22.59,29.23,-25.54,-84.96,-2.75,50.79,-0.93,2.19,-1.17,-3.53,-104.48,10.3,31.43,-27.35,2.0
1.0,2.0,1.0,2.0,-116.01,-163.17,-36.47,67.84,77.17,-11.83,-162.41,154.81,92.0,90.43,14.03,-90.7,49.7,-1.26,-71.01,0.34,1.49,104.03,4.68,104.16,-14.18,2.0
2.0,2.0,1.0,2.0,341.62,-98.27,-42.21,18.33,-99.04,86.05,-71.88,-31.45,87.22,3.0,-24.7,-130.21,21.68,0.05,-60.62,4.15,-18.16,-278.44,-31.35,-43.57,57.1,0.0
1.0,2.0,1.0,2.0,306.63,127.78,9.63,22.33,49.27,-34.18,-187.39,71.81,10.29,84.13,8.28,-9.33,26.47,-0.48,49.07,-0.37,3.82,-339.64,-27.13,1.18,-11.57,0.0
2.0,2.0,2.0,1.0,190.03,-326.46,-15.19,-35.26,-167.46,176.65,-37.81,-90.63,-106.31,-34.93,-24.15,28.66,-62.04,1.75,-10.19,-3.5,2.36,-255.4,3.68,-84.7,-32.8,1.0
1.0,2.0,1.0,1.0,-210.99,199.57,-10.16,-17.43,-39.64,-112.59,59.43,-26.73,-112.84,184.78,39.62,8.41,29.89,-3.04,50.82,-1.39,28.57,-158.33,34.53,-2.76,1.38,0.0
1.0,1.0,1.0,1.0,-12.81,168.46,22.82,7.33,-401.38,-158.28,-2.29,-66.43,33.64,-144.36,58.64,63.97,33.89,-0.95,45.49,-3.91,68.77,-248.65,51.0,-8.53,73.44,2.0
2.0,3.0,1.0,0.0,-1.61,-26.54,-41.23,-2.38,246.44,214.08,-59.26,48.19,14.56,159.68,-5.81,48.53,71.21,0.42,-29.77,2.38,-35.83,93.28,-59.21,-65.79,-10.0,2.0
2.0,2.0,1.0,1.0,347.72,-43.69,-31.38,34.5,-69.51,98.38,-142.62,8.23,86.82,39.02,121.92,-43.64,26.29,-0.05,-104.42,-0.08,-22.55,-289.5,6.62,-143.52,-5.13,0.0
2.0,1.0,1.0,1.0,-53.04,-58.97,36.63,4.22,37.85,-243.87,2.72,25.75,-45.99,108.95,-138.01,-9.74,59.95,0.68,31.54,1.48,20.82,-80.05,31.26,78.45,102.27,1.0
1.0,2.0,2.0,1.0,-361.61,10.05,-28.97,59.83,-37.05,-193.66,-23.13,107.58,119.79,-151.34,-47.6,15.93,-40.37,0.81,18.64,0.94,-41.39,357.79,-91.9,-162.9,46.58,1.0
2.0,2.0,2.0,2.0,-102.72,147.96,60.47,60.21,233.23,-252.78,-56.67,-82.15,20.91,200.94,-32.84,-60.35,78.79,0.6,18.55,-1.41,-8.2,-46.13,-1.75,-19.89,-22.87,1.0
2.0,2.0,2.0,1.0,90.57,-67.2,-26.37,18.86,-35.24,-31.08,-57.38,-2.37,45.78,13.6,-74.84,-9.48,-53.44,0.21,-91.21,2.67,39.16,-98.68,-16.5,4.05,34.1,1.0
0.0,2.0,1.0,0.0,-261.72,116.18,-11.49,-28.12,-119.23,325.39,-170.58,-52.7,-168.56,10.9,-5.09,-21.3,0.16,1.01,37.45,-5.14,50.84,-123.51,12.56,62.78,-51.81,1.0
1.0,2.0,2.0,2.0,-254.5,42.34,-73.24,-56.53,-7.21,143.46,45.28,18.06,-119.62,47.32,23.89,-22.28,0.22,0.04,44.04,1.26,-2.39,111.26,3.23,13.83,-32.19,0.0
1.0,1.0,1.0,2.0,44.93,-177.68,-50.99,13.04,-138.5,21.22,0.68,88.09,-149.94,-34.53,23.96,5.82,4.49,-0.07,62.61,-1.18,45.41,-153.95,-21.12,36.52,-50.47,1.0
1.0,1.0,2.0,1.0,-72.65,102.76,19.95,-58.23,-180.27,201.29,-59.77,-10.09,-13.11,29.18,-47.46,8.78,-80.73,0.91,96.44,4.24,-66.74,-73.53,-64.19,32.3,-29.16,1.0
2.0,1.0,2.0,1.0,-160.61,123.9,45.16,-41.56,-99.7,-364.67,111.13,-96.03,74.51,148.03,-24.06,-13.61,72.92,-0.13,3.28,5.51,-86.8,-92.85,-4.08,-30.04,-67.7,0.0
1.0,1.0,2.0,2.0,356.59,-41.42,-26.69,-20.52,-230.76,445.89,-148.59,139.2,1.1,-88.42,56.55,43.09,-20.5,0.23,2.02,1.01,-34.51,-208.16,43.91,-65.03,-4.15,0.0
2.0,2.0,2.0,1.0,74.98,50.28,32.85,-43.38,-115.34,-163.47,19.19,1.16,173.61,-154.61,-108.99,-52.96,-19.83,-2.23,-37.12,-1.22,51.02,43.7,-115.0,6.36,58.23,0.0
1.0,2.0,2.0,2.0,-282.09,-33.27,-31.08,-19.61,-140.48,241.05,100.48,-22.43,-83.86,134.75,-1.78,71.91,46.15,0.2,0.85,-0.92,21.31,33.83,55.8,8.21,-45.36,0.0
2.0,2.0,2.0,1.0,79.65,7.06,1.71,-68.41,255.42,-198.78,66.17,-13.69,3.31,155.86,40.48,15.44,63.79,-2.55,-20.4,0.5,-61.77,-4.51,40.74,42.61,-116.72,1.0
0.0,2.0,1.0,1.0,-217.06,25.23,-45.11,-40.3,-135.33,280.33,-34.04,116.89,-139.35,-96.76,2.68,-19.89,-38.99,0.12,2.47,-1.05,-35.14,88.84,-32.27,56.56,-18.75,1.0
2.0,2.0,2.0,2.0,151.68,-129.57,-46.57,-18.26,-67.6,-316.13,-35.11,-104.98,111.62,89.66,48.45,32.3,-141.48,-0.62,51.89,2.52,-38.31,-299.06,9.82,-124.73,-36.05,2.0
2.0,1.0,2.0,1.0,182.88,19.42,-21.06,-27.66,199.09,-151.11,22.25,5.05,-124.7,180.93,72.45,-8.95,78.8,-0.65,123.07,-5.82,39.53,-208.78,5.47,-16.3,25.43,1.0
2.0,2.0,2.0,1.0,-220.93,-67.47,-77.36,-0.79,57.29,-81.83,-29.01,-52.59,155.59,-60.44,-10.42,87.11,23.55,0.79,11.98,-1.29,7.39,272.56,-1.46,-46.31,121.57,2.0
2.0,3.0,2.0,1.0,-264.55,-152.46,-144.17,22.45,160.98,-158.72,59.82,-49.19,113.06,29.03,27.02,-30.95,60.04,0.87,57.82,3.96,7.93,313.92,-27.74,1.31,20.41,0.0
3.0,2.0,2.0,2.0,415.97,-218.91,-59.55,-20.62,167.23,-338.79,-32.25,-6.36,92.11,-12.84,21.95,-48.87,75.9,-0.6,-37.38,1.6,-18.21,-189.49,29.21,63.52,-121.39,2.0
2.0,1.0,1.0,2.0,30.37,-231.48,59.81,76.78,-50.58,-60.72,134.2,33.1,165.31,-60.53,41.09,41.78,61.85,0.29,-86.96,2.39,-14.97,249.69,-7.7,23.11,28.49,0.0
1.0,2.0,0.0,1.0,-189.73,162.95,15.1,-95.51,-71.63,106.03,46.79,-15.55,-250.91,217.18,-92.54,7.36,-41.87,-0.98,40.42,-3.47,13.41,-267.99,-2.21,-45.4,-20.66,0.0
2.0,1.0,1.0,1.0,-5.79,-41.84,37.58,46.18,242.41,-369.47,46.53,52.84,40.3,176.6,-62.39,-44.13,-72.57,0.45,74.23,-4.49,-30.91,72.11,26.44,118.38,2.7,1.0
2.0,1.0,1.0,1.0,314.21,247.79,-88.93,24.5,-79.91,-148.38,11.62,13.56,202.47,-144.19,44.5,-16.75,-45.01,-0.3,66.24,1.62,-25.9,-62.29,-9.76,95.81,-47.45,0.0
1.0,3.0,2.0,1.0,-144.52,58.02,-79.61,-82.76,-57.25,362.24,-39.36,111.9,-48.9,119.13,4.99,46.52,-10.28,1.67,-21.06,-2.34,-44.71,-8.8,-2.6,-71.41,-68.73,0.0
1.0,2.0,2.0,3.0,90.08,40.75,-78.99,-10.82,-221.32,405.01,-52.15,66.81,-39.48,99.62,-0.31,-33.07,30.64,-1.21,102.19,-0.95,-4.49,-231.01,-51.28,-29.65,-23.74,0.0
1.0,2.0,2.0,1.0,72.86,20.14,0.67,59.19,-7.79,-63.38,-31.23,39.26,-118.03,-6.92,-55.13,64.42,52.65,2.24,-87.37,-0.17,-40.5,-187.13,-129.37,122.04,15.08,0.0
2.0,2.0,1.0,2.0,-77.74,-78.49,70.68,49.06,173.53,-148.65,47.49,-11.85,41.15,-16.77,-28.33,-32.11,-7.73,-0.11,-0.34,0.23,23.93,170.23,48.0,-28.84,-112.64,1.0
1.0,2.0,2.0,1.0,-77.31,94.14,-56.15,-45.35,-314.92,2.93,-43.17,-127.59,20.16,47.69,62.86,-74.6,11.01,0.03,-36.41,1.35,-9.77,-297.81,58.65,-11.51,29.45,2.0
2.0,1.0,2.0,2.0,-43.41,97.62,71.95,30.53,-58.81,-212.47,27.03,78.67,82.32,26.79,76.19,-79.36,-82.45,-0.06,-44.92,-5.8,-33.43,17.32,11.81,-32.38,-4.74,2.0
2.0,2.0,2.0,2.0,-113.22,1.52,-83.21,14.39,-199.25,-221.71,-117.64,35.21,232.98,85.19,-72.71,-99.73,33.89,-0.84,26.43,1.76,19.72,-108.91,12.75,149.12,43.8,2.0
2.0,2.0,2.0,3.0,-29.9,20.34,16.72,-17.76,4.14,145.16,74.55,-2.19,66.15,-6.61,-1.82,16.59,125.42,-1.65,56.45,0.83,12.6,157.27,20.54,87.88,-145.71,0.0
1.0,2.0,1.0,2.0,-166.55,8.03,15.74,24.0,-99.49,-22.74,-17.8,58.1,-116.15,-12.52,-1.84,-19.2,-32.15,0.21,74.28,5.48,-34.37,-52.07,-9.04,23.48,17.84,1.0
1.0,2.0,0.0,2.0,-82.09,-23.23,-51.7,43.15,27.6,120.06,-10.71,22.7,-78.17,-88.27,57.2,-60.94,-54.77,0.59,-59.57,0.65,-34.9,70.27,-28.13,45.28,81.86,1.0
2.0,1.0,2.0,2.0,213.33,-106.04,39.23,-28.68,-110.34,-176.92,21.59,-2.04,52.35,-167.26,-46.88,-30.72,-57.06,-0.23,-27.25,5.35,-20.67,-68.01,1.07,32.94,35.55,0.0
2.0,2.0,2.0,1.0,-60.14,-43.13,-39.72,-19.72,-130.55,-147.23,43.92,-120.14,157.15,111.02,29.49,91.94,11.64,-2.53,19.9,-3.97,-74.48,-108.22,-81.73,80.79,-40.14,2.0
1.0,1.0,1.0,1.0,129.26,308.72,-43.52,2.72,-70.36,-120.86,73.8,134.33,21.51,0.97,44.66,-21.13,-26.76,-0.18,24.46,-0.95,0.4,-94.81,-78.39,4.83,21.69,0.0
1.0,1.0,1.0,1.0,15.14,219.66,37.51,-90.13,-27.08,96.12,53.48,25.08,27.81,104.1,-35.62,145.31,-151.15,-0.36,-10.8,-5.25,-14.77,-2.55,22.61,-23.09,25.08,0.0
1.0,1.0,2.0,2.0,-83.18,30.49,-3.73,11.43,-57.71,-310.18,72.49,124.76,-184.01,-110.79,7.23,-7.29,48.75,-0.08,-11.44,5.79,41.76,-56.84,26.16,-38.5,-10.38,2.0
1.0,1.0,1.0,1.0,-59.02,137.96,28.42,-2.73,-190.78,251.77,-74.0,-24.05,8.28,96.82,-4.86,53.96,29.53,1.34,80.62,-0.49,-52.09,-128.87,-37.53,19.64,67.12,0.0
2.0,1.0,2.0,1.0,88.92,21.76,73.75,-14.87,96.88,-50.44,15.08,27.79,102.4,-7.53,70.94,48.1,35.11,0.03,20.63,3.23,8.84,142.48,18.4,-111.41,-28.55,1.0
1.0,2.0,1.0,3.0,-135.91,205.38,89.57,7.46,-272.35,197.73,-63.56,-95.26,-26.87,49.13,-35.59,-68.13,69.3,-0.28,-24.49,-0.45,-12.99,-218.08,-11.45,18.06,-40.91,2.0
2.0,2.0,2.0,2.0,123.56,-78.81,76.42,-1.25,78.6,-82.72,-34.12,20.86,3.77,-16.27,28.44,16.56,-35.46,-1.5,10.38,3.66,29.38,-48.42,62.6,47.28,19.18,2.0
1.0,1.0,1.0,1.0,-50.12,-34.2,-16.75,-39.1,56.93,29.19,-39.29,22.72,96.05,67.39,43.21,-7.81,58.31,-1.05,0.75,-0.32,24.0,145.0,-28.55,11.54,-37.06,2.0
1.0,1.0,1.0,1.0,246.53,337.74,-17.73,57.89,-214.87,-109.27,50.63,79.76,70.07,70.47,-47.5,73.41,-63.36,-1.73,-15.41,-1.85,15.16,-337.39,-31.86,-48.51,89.21,0.0
2.0,2.0,1.0,1.0,182.8,-103.01,-2.15,31.58,-103.33,287.86,17.89,-60.74,153.69,-18.8,-2.29,-15.73,-60.06,-0.04,-55.74,1.08,4.91,35.36,-15.56,-4.03,3.92,1.0
2.0,2.0,2.0,1.0,92.28,-66.22,26.85,-8.3,-62.13,-68.0,-1.86,65.95,25.74,-134.87,51.01,55.11,-17.03,3.36,42.26,4.63,36.45,8.2,-6.95,89.19,-107.73,0.0
2.0,1.0,1.0,0.0,132.53,49.67,3.93,7.02,-70.91,31.77,76.42,-18.65,104.23,46.21,10.51,19.25,9.74,0.74,-73.85,3.35,-110.5,-40.53,-83.31,15.9,62.31,2.0
1.0,2.0,2.0,0.0,-80.51,-124.87,27.77,-60.93,30.64,61.95,-57.34,-2.86,-21.42,58.89,-41.6,96.36,-57.84,2.33,69.2,-5.04,-25.42,13.08,25.82,-1.66,-53.38,1.0
1.0,1.0,1.0,1.0,128.65,22.42,17.41,11.74,-110.01,20.48,25.54,-14.15,-75.94,44.91,-62.62,41.84,-29.19,0.14,-163.59,0.15,-3.88,-205.88,59.13,-5.81,47.84,1.0
2.0,2.0,2.0,2.0,-9.73,-317.81,-65.74,1.69,-16.34,-199.05,79.0,-38.75,-98.01,89.31,22.16,35.8,-127.81,0.85,8.54,-2.38,27.17,-125.27,30.18,-125.78,-13.2,1.0
1.0,1.0,1.0,2.0,-91.74,58.32,-1.65,-15.31,-23.33,52.43,54.26,36.44,-70.62,88.64,-52.59,46.68,29.15,0.31,-43.67,-2.06,-48.05,7.16,2.61,-2.2,65.35,0.0
2.0,2.0,2.0,1.0,227.92,-55.63,41.8,18.1,-113.65,-83.22,-83.06,-58.6,46.68,53.01,38.25,44.23,-41.19,0.06,-12.65,-0.17,19.04,-320.07,57.31,-61.19,105.51,2.0
2.0,2.0,1.0,3.0,80.54,101.14,-21.8,-26.93,-81.48,-85.57,-50.47,8.2,105.83,123.35,-16.52,-83.4,24.16,0.09,-26.36,4.89,30.81,-189.53,4.64,52.87,-15.13,0.0
1.0,2.0,2.0,1.0,-84.46,57.36,50.91,-5.18,-103.48,115.9,51.28,-75.4,0.09,32.62,54.22,-73.91,-59.26,0.86,-72.76,-2.34,-21.79,-29.18,5.32,33.69,-69.04,1.0
2.0,2.0,3.0,1.0,169.07,-224.12,-14.27,-29.95,26.23,-272.68,-170.27,97.63,105.49,49.13,-50.3,23.25,32.4,-0.21,-14.77,4.13,-10.18,-167.12,24.63,188.21,-76.53,2.0
2.0,2.0,3.0,1.0,-28.85,-6.23,28.64,7.73,-163.07,-57.72,87.86,-29.83,29.45,46.02,31.46,-18.57,10.22,-0.4,20.03,-1.39,-12.44,-97.73,32.11,24.16,-59.02,0.0
1.0,1.0,1.0,2.0,30.18,37.51,-23.16,-50.83,19.39,-8.78,-51.95,69.63,82.46,17.04,-98.36,-90.36,34.59,0.55,-38.25,3.73,-36.19,60.26,-41.0,27.34,-10.41,2.0
2.0,2.0,3.0,2.0,-30.22,33.24,11.38,5.64,105.73,-195.08,-60.69,-35.94,59.48,25.37,-32.05,-51.82,-76.01,-0.68,49.28,2.06,5.12,3.62,24.28,70.21,-59.73,1.0
2.0,1.0,1.0,2.0,271.15,143.14,-40.61,-21.04,-41.87,116.57,114.37,-142.15,-4.72,0.09,-29.18,4.28,-51.19,0.0,-60.8,4.05,112.91,-177.18,-40.01,35.49,-28.99,2.0
2.0,2.0,2.0,1.0,-30.76,135.76,17.02,54.54,143.7,-60.01,24.96,-23.99,99.08,164.83,50.31,138.99,-4.92,-0.43,-60.97,-1.55,85.49,71.83,-45.74,41.55,-18.56,2.0
1.0,1.0,2.0,2.0,-288.61,158.93,-30.68,-114.93,-38.98,-48.7,48.25,62.01,-168.77,123.31,-18.87,10.64,-46.02,-1.32,-30.58,1.81,-42.04,-41.87,47.33,-53.98,12.42,0.0
1.0,1.0,2.0,0.0,-115.33,-74.43,31.23,-35.09,-169.02,37.96,-1.79,109.04,-109.32,-50.17,58.23,13.48,28.41,0.81,-2.19,1.4,23.26,-29.98,0.04,-2.01,54.29,2.0
1.0,2.0,1.0,1.0,51.56,-4.54,43.62,6.3,-125.72,-83.19,-126.92,-26.42,-60.86,-51.28,-33.91,44.02,34.31,0.38,0.05,-2.48,41.63,-259.76,19.62,133.09,-21.89,2.0
1.0,2.0,2.0,2.0,291.15,40.21,93.78,8.94,-250.34,483.7,-76.45,-86.41,-10.0,71.86,-25.75,96.72,-51.63,0.64,72.35,-4.45,-34.06,-376.89,-34.43,46.03,25.16,1.0
1.0,1.0,1.0,2.0,-289.43,-164.62,-25.55,-14.6,168.45,100.05,33.56,-23.08,21.29,-70.12,4.03,-72.0,-36.51,-0.11,-42.65,-0.04,-11.4,471.61,34.3,22.17,-20.19,0.0
2.0,1.0,1.0,2.0,-59.43,-2.58,4.85,27.71,74.87,-124.43,-21.89,-54.05,-27.45,131.25,-24.57,68.92,-40.38,0.56,-45.83,-2.59,-29.52,-68.91,36.16,-6.7,42.28,0.0
2.0,1.0,2.0,1.0,1.42,-35.23,-10.75,12.33,-101.85,-92.51,120.54,75.03,128.68,5.72,3.14,-36.65,32.42,0.3,34.9,3.99,-32.26,107.3,-17.62,-61.85,-92.41,1.0
2.0,1.0,2.0,2.0,92.35,13.71,9.95,-22.93,-369.75,-240.45,-48.09,-118.83,104.11,-25.61,13.54,70.32,-3.01,-2.48,16.66,-1.84,76.44,-374.5,57.21,70.91,12.69,2.0
2.0,1.0,2.0,2.0,-67.62,120.39,-33.2,56.45,132.95,-131.05,49.02,52.48,118.2,21.43,44.69,-12.54,12.89,-0.88,7.87,-4.98,45.63,243.78,56.89,-9.49,-22.31,1.0
1.0,1.0,2.0,2.0,-182.52,177.44,-35.79,-22.23,189.71,-95.82,-108.75,52.24,90.08,119.13,49.06,-3.79,-35.97,0.95,11.72,2.56,45.27,197.38,-26.91,-73.78,-48.49,2.0
1.0,1.0,1.0,0.0,336.96,40.91,10.58,16.07,17.91,56.3,19.02,-87.12,-117.52,-63.34,-18.65,-35.07,-51.31,2.17,58.3,5.23,-37.56,-256.7,65.36,61.9,113.73,2.0
1.0,1.0,1.0,2.0,61.38,48.91,43.03,-41.98,-16.37,96.45,20.2,-2.41,-103.15,-55.96,43.65,62.4,34.92,-0.27,29.18,0.34,20.19,-44.47,-19.74,95.27,-53.43,2.0
2.0,2.0,1.0,1.0,-50.36,-167.2,-31.01,-32.97,-38.44,8.22,66.24,-66.25,-65.88,129.81,-18.76,-49.61,20.65,0.03,-16.91,-4.87,16.17,-116.58,16.38,70.04,13.2,1.0
2.0,1.0,2.0,2.0,112.66,43.85,-91.67,21.14,10.83,-297.04,30.09,-8.15,94.07,-48.36,-38.48,-17.56,17.35,0.1,-66.22,-0.03,-9.51,-46.46,43.93,-8.25,73.94,2.0
2.0,1.0,0.0,1.0,434.59,-13.43,17.22,-14.98,205.24,-194.34,49.92,-7.98,-140.13,138.62,-87.75,-37.17,-1.11,-1.09,40.57,9.6,-3.49,-359.0,-44.91,63.08,123.94,1.0
1.0,2.0,0.0,1.0,-67.88,-39.23,85.53,-25.69,-55.36,184.48,8.28,117.75,-63.39,-176.3,51.78,39.97,18.36,-0.73,-2.8,0.73,-65.59,154.92,-67.61,35.15,105.92,1.0
1.0,2.0,1.0,1.0,-16.42,108.11,-97.21,31.0,-29.99,156.76,4.75,-1.16,-79.76,-29.78,-48.34,1.84,-36.23,-0.98,24.44,-5.11,-81.75,-24.5,-62.33,25.58,-79.87,2.0
2.0,1.0,1.0,3.0,51.63,-177.55,88.36,42.28,-142.38,-190.41,89.5,-36.93,63.93,35.43,-88.91,42.93,64.04,1.51,-28.24,0.93,-28.11,-94.71,59.71,-112.61,33.98,1.0
1.0,2.0,2.0,2.0,-322.51,-46.12,11.2,50.07,62.23,-58.98,22.1,76.52,13.57,-13.56,13.57,-24.83,-43.23,0.8,-91.7,-0.6,-0.02,278.44,-7.85,-18.91,49.15,0.0
1.0,2.0,2.0,2.0,-226.05,151.46,-17.23,-85.36,155.9,-111.56,-43.58,-36.12,-34.16,96.58,-18.43,-66.23,47.64,0.6,10.77,4.34,13.17,71.37,11.22,-49.51,56.43,2.0
2.0,2.0,2.0,2.0,-240.47,-6.75,43.95,18.78,-13.78,-32.23,56.9,-46.99,7.22,151.11,-13.41,-16.14,-71.6,-1.67,-2.85,1.28,-14.21,59.48,1.28,-96.86,-43.94,0.0
1.0,2.0,1.0,1.0,-7.31,64.82,-63.47,75.86,-90.98,-144.39,-13.86,83.53,53.23,-93.71,-91.82,-28.51,124.62,-0.25,15.29,-1.43,-28.23,-13.78,19.35,-49.98,-15.71,0.0
1.0,2.0,2.0,1.0,-47.38,42.71,-48.91,12.98,-75.96,213.82,9.61,-29.01,55.23,122.12,-16.65,-10.14,41.2,-0.11,44.08,-6.93,-36.34,-4.39,81.04,-111.07,25.5,2.0
1.0,2.0,2.0,1.0,-127.48,-0.94,-28.8,26.78,164.96,52.01,-91.85,-43.38,66.07,86.92,6.13,34.63,91.77,-0.26,-16.51,3.8,-14.24,161.54,-8.39,-135.23,46.92,2.0
2.0,2.0,2.0,1.0,121.79,42.75,-14.46,-46.62,-2.81,67.27,-33.99,-9.5,113.1,50.66,14.38,-62.34,-34.45,0.97,20.72,2.94,-0.46,-55.42,-84.51,-21.77,156.62,2.0
1.0,1.0,2.0,1.0,76.95,187.5,38.58,58.64,-154.69,-93.02,-85.24,2.51,191.16,-161.13,12.77,20.22,33.22,-1.99,41.45,-5.15,-28.18,-17.44,30.49,22.79,67.76,0.0
1.0,1.0,2.0,1.0,-178.58,103.53,2.68,-15.37,24.06,131.7,75.69,4.97,113.93,168.12,-44.01,71.17,91.35,-1.87,33.55,-3.06,-16.81,239.56,-7.11,-18.87,-10.88,2.0
1.0,1.0,2.0,1.0,-430.96,-130.67,-15.46,52.85,120.79,243.09,8.02,-3.43,-47.84,8.74,-23.38,99.09,53.27,-0.36,18.98,0.54,3.62,460.14,-3.89,13.99,14.96,1.0
2.0,2.0,1.0,1.0,38.28,-100.23,-53.51,42.57,240.83,-399.3,43.04,-6.54,58.84,131.96,2.36,48.99,3.16,-0.89,24.8,4.58,-76.03,29.32,10.2,-2.91,40.22,1.0
