cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,target
1.0,0.0,1.0,0.0,70.75,-104.17,55.64,17.98,177.8,-51.76,-8.04,-319.65,-91.25,28.73,-14.7,255.49,-11.56,141.37,151.94,-12.97,0.0
1.0,1.0,1.0,0.0,213.83,41.09,-45.02,3.69,195.24,-39.02,-3.75,-488.58,-14.84,-16.06,59.2,440.22,-13.52,-39.28,135.89,28.79,0.0
2.0,1.0,0.0,1.0,-118.29,-27.63,1.31,-0.93,48.14,57.11,-10.53,284.86,-133.73,-3.61,15.1,255.22,8.86,-77.46,22.95,57.92,0.0
1.0,1.0,0.0,1.0,156.33,-59.41,-49.4,7.69,198.31,17.7,5.29,-272.62,202.02,-42.59,28.16,462.97,-2.31,-75.52,29.46,-11.48,0.0
1.0,1.0,0.0,1.0,-112.85,67.36,-58.16,33.44,111.86,-47.45,-1.17,-18.57,5.64,-38.32,40.26,132.67,-4.39,-30.71,24.6,-6.42,0.0
1.0,1.0,1.0,1.0,-128.02,43.86,49.67,2.62,100.48,0.49,-5.19,-140.45,148.78,-34.8,-56.26,86.37,9.7,-54.83,79.76,-68.87,0.0
1.0,1.0,1.0,1.0,60.46,109.36,20.09,-40.05,61.84,-0.04,1.76,-180.59,47.62,35.78,28.23,74.74,-10.25,-130.49,78.18,49.64,0.0
1.0,1.0,1.0,1.0,-204.19,-50.89,-5.48,-12.8,-8.48,-6.81,15.01,-12.37,-11.28,4.88,20.16,-242.2,23.76,206.74,36.93,-9.92,1.0
1.0,0.0,2.0,0.0,-11.32,50.38,-6.72,43.28,-120.81,-30.92,-1.94,-113.71,-61.71,110.88,14.4,-698.56,-0.33,-165.01,-80.88,58.8,1.0
1.0,1.0,1.0,1.0,-164.24,-35.83,-10.72,-8.54,140.45,-85.77,8.9,-182.23,51.86,-38.01,31.81,22.99,8.59,76.68,64.48,-49.6,0.0
1.0,1.0,1.0,1.0,-94.94,17.58,25.22,13.52,152.7,1.95,19.31,-203.65,-11.38,94.45,38.0,-533.91,-1.7,54.59,-81.31,80.5,1.0
2.0,0.0,1.0,1.0,28.99,-46.05,-29.52,-11.72,120.45,-4.85,5.93,-76.85,-117.58,61.87,-22.33,140.66,12.03,-25.18,104.38,-95.65,1.0
1.0,1.0,1.0,0.0,-205.9,36.21,-8.15,47.37,149.83,-6.53,-2.58,-112.09,145.18,-56.57,-6.38,3.61,-6.16,103.18,32.32,-8.03,0.0
1.0,0.0,2.0,1.0,-181.04,-8.4,-57.97,-24.4,-22.07,-38.78,3.72,-180.11,-137.42,-29.64,-65.29,-610.66,-30.2,-9.19,-149.59,-78.03,1.0
0.0,1.0,0.0,1.0,194.5,-2.03,-6.92,-36.53,-66.16,-26.13,7.22,-334.16,-142.32,15.31,6.95,-98.96,19.91,-156.82,-68.63,-32.21,1.0
1.0,1.0,0.0,1.0,-127.82,50.21,4.16,-35.15,12.7,21.63,-4.71,-165.74,0.31,-31.24,35.1,-31.4,-8.17,-64.16,62.0,-7.42,0.0
1.0,1.0,1.0,1.0,-129.34,-41.96,25.7,17.03,64.5,-31.19,0.96,-285.9,-36.87,-53.22,11.23,-49.85,6.3,-176.89,69.83,-8.51,0.0
1.0,1.0,1.0,1.0,148.87,106.02,35.82,-20.03,-58.21,39.88,5.94,-66.12,101.57,54.53,29.59,-221.63,-1.36,-151.82,-142.74,44.43,1.0
0.0,1.0,1.0,1.0,11.4,87.64,20.0,-10.09,-28.47,-34.84,-7.46,-228.22,40.96,-51.22,-11.79,-176.38,-9.03,26.67,-88.61,-20.67,1.0
1.0,1.0,0.0,1.0,98.19,49.83,-35.84,-10.59,-50.58,93.13,13.91,-221.36,-106.01,16.85,-17.43,-83.19,-9.23,-41.58,-24.79,8.02,1.0
1.0,0.0,1.0,2.0,-63.69,-43.3,46.58,-14.56,-127.1,-7.01,6.08,-179.63,130.35,-33.44,-51.72,-492.32,-1.1,27.59,-130.41,-3.73,1.0
1.0,1.0,1.0,0.0,32.88,0.62,16.37,-13.88,-60.88,-30.57,-4.57,-12.08,21.66,19.62,-19.88,-199.63,-6.68,-18.61,-97.03,-97.44,1.0
1.0,1.0,0.0,1.0,21.96,-68.93,79.47,44.93,65.47,-16.72,-0.15,156.57,79.34,13.63,-34.19,173.0,-4.96,-207.45,-37.52,-28.63,0.0
0.0,1.0,1.0,1.0,270.05,17.23,36.41,1.62,-108.58,-43.8,7.25,-169.57,18.73,-46.87,-10.61,-68.46,-19.45,4.96,-245.27,1.71,1.0
1.0,1.0,0.0,1.0,152.37,35.1,-11.68,-6.35,-54.93,6.9,3.45,-93.26,128.51,54.5,53.83,-99.96,9.01,-125.74,-92.76,49.03,1.0
1.0,0.0,2.0,1.0,-11.46,-39.0,2.99,6.53,-25.42,20.92,-11.02,-213.62,-87.83,1.72,-18.94,-527.16,-1.68,-16.2,-165.33,-36.67,1.0
1.0,1.0,1.0,1.0,-181.54,19.05,-21.7,17.38,-16.82,-87.81,0.07,-225.28,-129.02,76.84,13.05,-883.0,17.46,-10.65,-131.89,10.07,1.0
1.0,1.0,1.0,2.0,-62.66,-67.53,17.62,18.71,133.49,1.83,2.13,0.14,-45.52,-24.06,-30.92,315.45,-11.76,-33.22,115.65,59.88,0.0
1.0,1.0,1.0,1.0,102.32,73.06,-33.68,5.02,52.78,-49.13,5.49,-383.78,41.47,98.14,-54.15,139.25,-9.91,52.56,271.14,53.99,0.0
1.0,1.0,1.0,1.0,47.37,11.8,7.65,12.68,107.7,100.57,4.47,-169.79,116.34,-31.37,29.35,132.1,-8.08,-52.15,-33.85,7.21,0.0
0.0,2.0,1.0,1.0,-115.96,-38.7,-14.08,-8.76,-64.49,3.46,-7.43,-236.15,13.71,7.63,-55.19,-530.79,-1.47,-5.36,-96.39,-26.59,1.0
1.0,0.0,1.0,1.0,19.7,82.79,42.78,-17.49,-117.64,50.47,2.89,-141.4,-70.77,55.98,-22.56,-466.14,-7.12,-135.11,-68.5,54.48,1.0
0.0,1.0,1.0,1.0,-15.75,-96.15,-8.04,6.84,-85.15,29.34,-0.08,-201.26,145.3,3.56,27.29,-304.47,8.93,45.15,-51.26,5.21,1.0
1.0,0.0,1.0,0.0,-128.44,12.7,-11.97,8.06,-101.32,0.98,-0.51,-287.33,111.51,-67.04,-19.96,-444.15,-3.0,71.57,-118.06,21.65,1.0
0.0,1.0,0.0,1.0,194.56,78.29,-58.26,-4.45,-40.37,25.1,-2.05,-310.69,305.08,34.84,-26.96,-128.56,0.07,-43.28,-116.05,14.37,1.0
1.0,1.0,1.0,1.0,-139.79,97.26,9.95,26.21,216.08,-71.15,-12.64,-164.34,-35.27,-31.48,62.44,83.91,6.85,28.89,57.88,-33.84,0.0
1.0,1.0,1.0,2.0,55.89,-13.67,-12.69,-22.03,63.54,9.7,5.48,-99.59,27.49,26.06,66.63,102.33,3.11,-65.65,43.93,5.16,0.0
1.0,2.0,1.0,1.0,106.76,5.76,-57.02,-12.25,3.57,18.54,7.3,74.5,-48.28,34.08,-35.06,71.52,-1.75,113.12,-24.16,-32.2,0.0
1.0,1.0,0.0,2.0,54.57,77.64,13.93,-9.03,-146.13,31.82,9.88,-182.22,75.44,39.21,18.14,-136.39,-12.73,146.4,57.4,6.29,1.0
1.0,1.0,0.0,1.0,23.41,78.9,-104.17,-43.63,-56.42,-47.87,2.22,-136.61,11.76,-22.51,4.2,190.91,-1.45,131.38,116.81,-32.07,0.0
1.0,0.0,1.0,0.0,-234.02,12.3,17.65,2.09,8.81,31.44,0.12,-189.55,-119.78,63.04,19.36,-777.82,2.01,-0.35,-89.01,-66.42,1.0
1.0,1.0,1.0,1.0,-139.64,4.98,-37.23,-33.52,137.35,24.61,-2.39,-143.73,51.1,-46.9,9.04,178.28,2.57,23.38,132.93,-45.08,0.0
1.0,1.0,1.0,1.0,-38.17,-14.12,23.63,8.89,96.48,-58.73,8.93,-35.48,-90.15,-34.08,-69.65,235.35,-1.39,-142.32,63.31,43.94,0.0
0.0,0.0,1.0,1.0,-106.5,94.49,-39.46,-29.52,-195.17,-5.57,-8.72,-157.46,-93.01,-17.15,-50.62,-608.3,-6.68,-73.93,-113.19,63.1,1.0
1.0,2.0,0.0,1.0,39.56,-48.36,-28.09,28.53,-15.53,31.91,-3.27,-299.51,-101.14,106.18,-26.7,-328.93,12.22,-54.34,-0.92,-2.91,1.0
1.0,1.0,1.0,1.0,-2.77,-0.04,-6.33,-1.33,-25.16,-26.57,16.31,-28.2,27.59,-13.24,0.35,230.91,9.16,-100.16,125.89,-5.57,0.0
1.0,0.0,2.0,1.0,-22.57,-14.42,25.89,-50.13,-94.54,-26.18,7.0,-170.28,-130.84,70.57,60.96,-667.85,0.06,-129.2,-114.14,-13.95,1.0
1.0,1.0,1.0,1.0,-86.91,-18.92,4.31,11.1,82.71,21.67,0.93,-533.27,139.25,-55.32,-40.1,-75.5,18.49,-14.33,138.19,32.28,0.0
1.0,1.0,0.0,1.0,126.73,55.3,-9.02,-5.26,-113.56,-49.49,13.06,-177.67,-37.21,118.44,-11.66,-290.0,-19.14,143.71,-6.59,18.0,1.0
1.0,1.0,0.0,1.0,69.34,-84.56,-28.9,5.57,208.75,29.74,2.07,-214.56,-125.86,-33.61,8.93,321.59,3.11,-1.12,11.68,31.29,0.0
1.0,0.0,2.0,1.0,-33.14,74.53,-31.44,32.62,-131.29,-14.21,2.1,-83.93,85.54,-80.01,7.32,-250.81,2.32,1.47,-109.56,17.98,1.0
1.0,1.0,0.0,1.0,130.42,62.46,10.55,31.55,-29.79,5.99,3.97,-111.79,84.24,74.03,-26.6,-208.53,26.78,27.5,-121.28,13.74,1.0
1.0,1.0,0.0,1.0,61.33,-53.99,23.18,-23.53,78.45,-26.75,4.31,-169.32,-71.09,47.29,26.43,157.54,-0.95,36.83,112.9,-19.35,0.0
1.0,1.0,1.0,1.0,-73.14,60.71,-10.79,-26.73,-96.56,-42.35,-2.23,73.54,75.81,74.5,-29.6,-378.77,-7.21,-164.86,-43.92,-28.95,1.0
1.0,1.0,0.0,1.0,-162.28,-54.53,53.75,8.82,117.49,-1.49,6.76,127.91,-26.58,-3.17,25.58,-16.56,-12.92,-5.3,-81.6,-68.42,0.0
0.0,1.0,1.0,0.0,69.06,0.18,-55.28,16.14,-42.61,-22.28,15.07,-185.66,-19.88,42.24,-47.79,-341.76,9.62,-43.71,-135.51,-11.01,1.0
2.0,1.0,0.0,2.0,-168.68,69.29,-39.53,23.88,128.83,72.67,-2.9,89.79,105.34,-30.74,36.28,222.46,4.8,128.74,83.97,-54.32,0.0
1.0,0.0,1.0,2.0,-179.0,-9.2,40.15,-10.82,72.61,-46.23,-4.47,-145.7,-5.91,-0.55,35.74,-395.91,-6.33,108.05,-65.96,18.02,1.0
0.0,1.0,1.0,1.0,141.91,42.04,18.59,-1.29,-269.51,12.74,3.11,-144.26,16.51,8.96,80.67,-118.08,4.29,4.61,5.7,59.07,1.0
2.0,1.0,1.0,1.0,-85.05,-70.15,-14.63,22.2,36.12,-25.72,4.11,53.59,-16.19,43.49,2.08,107.83,-12.35,10.21,140.92,32.66,1.0
1.0,1.0,1.0,1.0,-98.84,36.88,36.53,11.44,-36.62,25.42,3.44,-194.84,-32.06,98.14,32.63,-686.44,5.07,-28.55,-68.52,46.29,1.0
1.0,1.0,1.0,1.0,15.54,56.23,-1.43,73.7,-4.04,5.88,5.63,-55.98,-103.34,99.84,28.19,-201.72,13.98,-86.49,44.6,39.04,1.0
1.0,1.0,1.0,1.0,109.15,-13.7,-23.45,19.64,72.13,63.87,6.97,46.1,23.02,-25.95,-11.83,202.54,-1.55,37.87,-92.71,-27.02,0.0
2.0,1.0,0.0,2.0,-148.97,90.93,-17.45,-1.38,90.81,-26.82,-0.44,213.75,4.77,-14.64,25.29,157.2,19.8,-58.23,-8.23,-16.67,0.0
1.0,1.0,0.0,1.0,167.36,-17.52,1.59,14.06,-105.3,17.18,-1.42,-20.04,-161.85,84.7,29.29,-179.03,-3.95,-41.8,-94.58,20.35,1.0
1.0,1.0,1.0,2.0,-91.26,-46.78,-60.15,-4.57,153.79,40.39,-6.32,-45.1,169.99,-29.43,-98.08,322.27,10.4,118.45,157.23,24.05,0.0
1.0,1.0,0.0,1.0,-72.59,-2.38,-11.59,-17.58,-11.11,76.0,-0.07,131.42,-162.77,-20.06,-0.03,157.34,11.95,32.68,10.42,13.19,0.0
0.0,1.0,1.0,1.0,151.55,-134.27,1.12,0.47,-108.9,63.26,4.04,-154.88,-113.31,3.68,-12.46,-149.47,7.14,28.27,-105.74,54.06,1.0
1.0,1.0,1.0,0.0,115.46,26.01,-0.18,17.83,52.44,-43.71,-1.72,-227.21,-44.72,-0.76,32.56,127.3,10.25,-57.05,25.91,13.1,0.0
1.0,1.0,1.0,1.0,103.13,4.38,-3.09,-0.3,-135.13,-53.62,-1.15,-81.87,-144.7,8.51,76.5,-59.27,-19.48,41.14,-13.3,-31.34,1.0
1.0,1.0,1.0,1.0,101.07,-8.62,23.44,-17.67,44.29,0.34,-9.95,-468.07,17.6,14.0,49.43,4.38,20.61,-113.38,113.46,-81.36,0.0
2.0,0.0,1.0,1.0,16.85,38.39,36.42,-23.75,167.47,52.22,-9.05,-126.75,61.06,21.88,-0.91,191.55,11.25,62.39,67.22,-1.4,0.0
1.0,1.0,0.0,1.0,154.88,-81.48,17.81,-22.65,97.58,33.55,0.17,-228.63,71.58,63.48,7.78,362.11,-8.97,-33.53,186.01,-20.41,0.0
1.0,1.0,0.0,1.0,30.74,-18.3,-25.76,-11.51,-33.18,69.1,1.38,-16.3,-24.56,1.72,37.55,137.91,-8.89,13.18,16.18,91.5,0.0
1.0,1.0,1.0,1.0,90.33,62.8,-8.23,-31.34,74.85,-6.16,-2.25,-170.68,105.0,44.28,-3.0,150.23,4.48,-82.2,104.53,-3.71,0.0
1.0,1.0,1.0,1.0,-268.64,-54.1,-15.35,50.92,145.63,51.92,-3.74,-389.59,-147.27,-110.89,0.56,-151.33,3.91,72.6,58.49,53.46,0.0
1.0,1.0,0.0,1.0,108.02,32.96,32.62,-21.64,-231.16,19.03,1.87,-87.25,18.32,47.52,33.38,-178.99,6.12,54.38,-1.61,-27.19,1.0
1.0,1.0,0.0,1.0,-133.11,-122.52,38.1,-18.39,123.22,-11.49,-11.3,-72.66,103.62,0.62,-26.02,8.25,4.08,-48.63,23.94,-27.6,0.0
1.0,1.0,1.0,2.0,-16.89,-61.76,-9.43,-0.97,43.8,3.57,0.47,-190.21,151.9,-95.03,-9.67,339.38,3.94,14.15,149.71,-25.77,0.0
1.0,1.0,1.0,0.0,24.83,-10.74,14.45,-42.59,-65.13,29.21,4.32,-18.17,107.36,71.31,28.18,-399.9,-18.73,0.21,-143.62,-31.14,1.0
1.0,1.0,0.0,1.0,69.02,120.41,30.68,7.17,187.89,-23.71,6.93,-102.24,70.73,2.96,-40.89,361.1,7.04,141.66,55.38,36.56,0.0
1.0,2.0,1.0,1.0,139.97,6.9,-31.59,-6.41,-20.66,74.46,-0.92,-268.98,-229.94,33.1,40.24,-15.28,-18.84,9.87,63.14,41.53,0.0
1.0,1.0,1.0,1.0,-210.91,-86.2,-60.48,-0.19,-10.13,-20.79,-6.43,-197.56,-28.24,141.88,-60.17,-935.86,8.39,-81.11,-71.19,21.72,1.0
1.0,1.0,2.0,0.0,-63.71,-102.89,-23.67,-28.39,2.98,62.68,0.02,-31.74,-105.23,123.68,61.76,-538.44,-6.62,-85.09,-21.37,-29.59,1.0
1.0,1.0,1.0,2.0,-44.25,5.06,-41.6,-20.09,-31.66,39.3,-8.25,81.5,-68.29,68.02,-16.57,-211.13,-16.43,-15.61,8.94,42.59,0.0
1.0,1.0,2.0,1.0,-309.68,-52.99,-36.83,-13.73,21.8,-28.61,4.69,8.75,42.59,-60.63,-34.27,-442.75,-13.33,-82.05,-78.44,-15.35,1.0
1.0,2.0,1.0,0.0,125.9,119.39,-5.42,13.65,-3.04,12.95,9.73,13.15,44.04,14.5,-54.88,11.77,-2.69,-24.72,-61.33,-50.08,0.0
1.0,1.0,1.0,2.0,-95.53,-8.62,0.88,-22.84,203.39,-46.87,7.51,-209.15,-102.32,-5.75,61.38,-16.8,5.75,218.9,22.41,82.48,0.0
1.0,0.0,1.0,1.0,72.53,-23.31,19.28,-8.88,-62.56,-81.11,1.94,68.21,-18.03,3.12,-44.5,18.34,1.65,192.53,-13.3,-10.32,1.0
1.0,1.0,1.0,1.0,-81.31,7.22,-37.17,43.69,-169.45,19.46,2.23,-14.93,-15.95,-8.18,-19.42,-357.46,16.82,-17.72,-45.17,-35.39,1.0
1.0,0.0,1.0,2.0,-96.35,40.78,-1.43,5.73,-141.04,51.77,3.29,-198.87,77.26,65.9,-22.49,-611.75,-7.57,21.31,-38.93,-36.07,1.0
1.0,1.0,0.0,0.0,-118.53,-32.66,0.39,19.37,61.87,-11.46,-5.68,79.07,29.88,-54.91,-25.52,206.89,10.43,152.01,30.78,64.51,0.0
1.0,1.0,0.0,1.0,-64.44,20.26,-42.85,7.96,80.44,4.76,2.95,150.71,82.51,6.45,-44.28,129.94,-5.71,66.66,-44.12,-46.58,0.0
1.0,1.0,1.0,0.0,0.46,83.67,2.41,-37.66,8.64,-4.92,14.86,127.72,-2.03,46.77,114.45,2.28,-8.18,31.51,-8.02,52.26,0.0
1.0,1.0,2.0,0.0,-91.18,107.01,-13.48,16.02,157.49,19.97,-0.11,-465.19,38.23,-77.25,-38.82,152.14,2.85,-95.91,202.66,-4.61,0.0
0.0,1.0,0.0,2.0,92.32,-19.83,-3.31,-34.38,-172.38,44.85,4.82,-216.89,88.64,84.36,-48.23,-311.02,-3.96,138.29,-18.8,-19.25,1.0
1.0,1.0,2.0,1.0,-50.27,101.56,7.83,18.6,-17.17,4.63,-6.3,-157.81,-64.39,65.55,-95.65,-619.48,-4.43,116.81,-112.53,-57.29,1.0
1.0,0.0,1.0,1.0,-64.77,70.79,-1.83,-17.19,-15.66,-36.4,-0.68,-229.65,93.74,-1.21,-49.77,-452.43,2.78,139.69,-113.49,-4.4,1.0
1.0,1.0,1.0,1.0,-123.32,-11.14,-74.08,7.77,1.28,-27.53,-3.68,25.85,123.59,31.74,-27.44,-104.13,13.19,-233.98,74.3,5.57,1.0
1.0,1.0,1.0,1.0,176.02,46.86,62.45,-2.84,78.0,57.45,0.73,-170.71,3.68,109.05,26.8,244.05,-1.07,63.48,211.21,-56.66,0.0
1.0,0.0,1.0,1.0,52.79,11.77,11.81,34.99,-291.82,-16.85,0.12,-118.1,64.41,70.58,-70.0,-534.65,-4.97,128.18,-33.27,74.65,1.0
1.0,1.0,2.0,1.0,-132.12,-141.51,-3.78,3.7,13.34,-12.86,6.49,-141.03,29.35,75.74,3.24,-716.96,2.15,67.94,-110.62,117.33,1.0
1.0,1.0,1.0,1.0,-8.89,27.21,24.38,10.82,-17.21,-38.73,-6.36,214.13,43.21,10.97,18.87,-78.76,-8.36,152.98,-118.78,-31.28,0.0
1.0,1.0,0.0,2.0,79.1,9.29,11.66,9.53,-18.14,22.58,5.66,-185.42,-112.26,56.58,-62.77,-225.95,-17.2,-172.35,-79.48,-53.66,1.0
1.0,1.0,1.0,2.0,-15.79,68.55,13.28,9.31,-174.46,22.15,-5.27,-117.11,107.06,26.83,2.71,-341.67,-2.68,78.6,-15.33,-113.52,1.0
1.0,2.0,1.0,1.0,115.12,14.92,45.71,-1.99,61.34,51.16,-3.58,-79.36,26.87,65.76,-37.68,197.34,-5.26,55.12,113.5,4.43,0.0
1.0,1.0,1.0,0.0,56.57,-35.68,9.07,-20.54,38.07,29.15,-0.09,-200.04,116.28,62.45,11.82,47.49,-5.89,61.68,128.25,-35.62,0.0
1.0,1.0,1.0,1.0,112.35,31.47,-44.48,-1.18,128.45,40.28,-0.0,-308.29,-259.11,61.02,-20.35,252.67,-1.76,52.98,196.76,5.04,0.0
1.0,1.0,1.0,1.0,-62.85,3.92,59.4,-31.82,-154.45,30.07,7.41,57.66,-52.1,30.76,-72.74,-242.45,4.3,41.97,44.26,-52.81,1.0
2.0,0.0,0.0,1.0,-40.33,15.19,24.41,14.79,77.35,-18.38,6.72,123.0,-85.99,43.1,65.31,71.25,3.67,-70.62,14.59,-41.59,0.0
1.0,0.0,1.0,1.0,138.91,-18.67,-26.21,52.56,-120.5,35.97,12.07,171.47,53.08,5.72,-10.83,-116.8,-7.2,-163.13,-212.16,-61.8,1.0
0.0,0.0,2.0,0.0,20.97,-79.57,68.88,-28.08,-205.5,14.26,3.19,-276.32,77.72,134.43,31.46,-1088.44,10.37,48.05,-186.65,-37.92,1.0
1.0,0.0,2.0,0.0,-186.51,-45.0,-52.93,-17.34,-86.92,-49.46,-18.28,-185.6,-28.37,-6.46,16.36,-802.01,-14.69,-16.42,-173.15,-133.45,1.0
1.0,1.0,0.0,0.0,117.8,-51.04,10.07,-12.9,10.08,-31.78,-0.5,1.65,46.19,67.95,-9.03,-89.06,6.93,-33.2,-97.17,0.71,1.0
1.0,1.0,0.0,0.0,-52.06,-95.54,-10.19,30.89,101.67,0.25,0.85,-14.4,79.06,8.69,-73.61,149.99,19.77,-13.86,60.52,-20.35,0.0
1.0,1.0,0.0,1.0,-86.51,-23.09,34.9,30.79,72.45,-44.16,-9.1,113.54,-48.57,-30.44,20.04,163.22,-13.11,3.15,-18.18,-31.54,0.0
1.0,0.0,1.0,1.0,176.69,-34.72,-9.28,-8.19,-91.31,57.79,-10.16,22.91,148.69,15.68,2.83,120.03,6.74,-38.77,-15.3,-23.38,1.0
1.0,1.0,1.0,0.0,114.45,66.39,-6.1,4.39,-16.48,-20.2,7.91,46.63,36.25,34.17,-25.73,-146.95,23.83,82.62,-163.67,-1.24,1.0
1.0,1.0,0.0,1.0,-17.14,-46.42,8.64,28.63,33.03,34.26,2.06,46.19,-131.33,38.42,-61.62,31.62,-15.2,-55.04,16.73,29.82,0.0
1.0,1.0,1.0,1.0,-54.9,-93.93,-42.36,-6.9,-18.33,54.06,-1.11,-40.74,-104.77,84.7,62.28,-304.98,17.79,-52.81,32.66,30.06,1.0
0.0,0.0,2.0,1.0,-96.69,-3.39,13.19,15.06,-294.48,52.55,9.18,-425.28,58.35,-20.94,9.83,-1206.52,-14.22,31.14,-311.24,-19.73,1.0
1.0,1.0,1.0,1.0,-83.27,-39.99,36.71,-38.78,-15.54,75.1,1.79,-161.27,-4.08,-64.64,54.99,14.13,21.37,109.98,28.29,62.54,0.0
1.0,1.0,0.0,1.0,-36.48,58.87,-3.06,35.11,18.76,13.49,3.87,4.77,20.45,-16.54,-3.4,14.31,25.68,67.42,-64.47,-8.07,0.0
2.0,1.0,0.0,1.0,-94.64,52.82,-9.85,2.37,20.88,36.85,9.1,223.31,-58.17,30.9,-38.16,116.06,21.59,-50.82,-13.4,19.52,0.0
0.0,1.0,0.0,2.0,130.47,-67.84,35.64,-37.09,-67.91,-60.05,0.22,-245.25,52.14,8.5,-15.71,-123.59,1.95,129.84,-72.72,-2.1,1.0
1.0,1.0,1.0,0.0,-37.99,-12.66,20.91,-10.33,2.95,-25.99,1.97,1.59,-9.57,-61.43,-4.76,295.84,-11.06,92.89,92.34,58.92,0.0
1.0,0.0,1.0,1.0,-15.12,101.59,-0.04,-52.13,2.9,31.94,11.17,-15.99,103.73,44.29,-0.97,-81.14,12.27,186.32,42.39,-50.24,1.0
1.0,1.0,1.0,1.0,-40.61,-14.2,3.57,36.08,-15.35,60.5,-2.58,89.59,-71.95,69.3,28.17,-320.76,10.47,36.39,-90.77,67.94,1.0
2.0,1.0,0.0,1.0,181.27,-52.09,-8.35,39.28,152.54,-8.93,-4.58,-8.47,45.01,78.41,32.89,501.02,17.8,94.31,161.39,-9.34,0.0
1.0,1.0,1.0,1.0,-26.25,-18.31,-10.73,-7.28,36.81,42.05,-1.92,-37.89,-162.5,-41.86,-17.81,290.98,-17.11,-57.59,109.56,-25.42,0.0
1.0,1.0,1.0,1.0,43.03,-124.54,-15.37,6.4,-89.42,30.66,1.83,17.28,-27.27,113.52,38.18,-192.56,-8.7,126.18,81.11,11.24,1.0
1.0,1.0,1.0,1.0,46.63,-26.6,-32.62,-35.39,-3.27,8.98,5.86,-82.09,7.28,-32.52,-50.91,389.97,6.13,-0.27,164.51,62.6,1.0
1.0,0.0,0.0,1.0,-42.32,-117.84,-11.44,-44.15,117.27,90.07,7.71,-240.92,-57.46,-76.38,65.65,60.45,6.18,-49.35,-78.19,-21.9,0.0
1.0,0.0,1.0,1.0,-77.92,0.29,8.74,7.28,-110.74,-51.35,-3.5,-137.88,61.27,87.89,62.85,-649.81,3.75,27.63,-59.17,14.12,1.0
1.0,1.0,1.0,1.0,-21.54,-23.04,23.08,-44.54,-105.79,58.58,2.15,-228.39,26.25,-86.8,5.94,141.57,-7.61,23.73,112.56,-42.45,0.0
1.0,0.0,0.0,1.0,176.23,49.6,48.04,9.43,-246.72,7.46,-0.38,143.24,98.76,120.67,-33.2,-167.32,-8.41,-83.35,-22.11,-16.69,1.0
1.0,1.0,0.0,1.0,-102.57,-32.85,0.91,6.88,28.16,-17.16,12.0,52.49,104.78,-56.42,4.37,109.75,-12.55,-4.67,-22.0,69.08,0.0
0.0,1.0,0.0,1.0,146.52,155.92,64.31,-43.87,-78.52,56.3,-11.03,-256.6,-97.58,23.47,3.87,-337.33,-3.24,72.61,-199.66,-22.29,1.0
1.0,1.0,0.0,1.0,-60.9,3.18,19.45,56.19,10.2,-29.5,-4.44,-21.09,-190.88,-8.6,-33.87,128.81,16.94,-42.16,62.52,-57.49,0.0
1.0,1.0,1.0,1.0,35.05,-0.62,39.25,16.45,89.55,-26.25,12.81,-20.17,31.57,-14.36,-65.43,115.51,-17.26,35.11,-52.24,61.68,0.0
1.0,1.0,1.0,1.0,-231.98,-10.33,-13.38,16.15,118.3,24.13,-0.51,-196.27,175.67,-57.3,-46.27,-116.07,12.48,128.41,20.62,27.19,0.0
1.0,1.0,1.0,1.0,48.04,-15.92,117.53,-23.51,-38.12,68.64,-1.98,71.33,106.4,106.44,3.64,-25.99,-13.91,-52.19,100.33,26.68,0.0
1.0,1.0,2.0,1.0,15.99,-37.89,-45.84,-20.33,-3.18,11.55,-3.29,-12.83,2.88,14.22,-53.72,-159.23,29.22,4.73,-38.61,-4.86,1.0
1.0,1.0,1.0,1.0,49.0,38.67,46.43,0.42,76.41,10.23,-5.25,-239.6,-35.03,43.37,18.02,101.43,-4.47,-69.05,123.57,25.63,0.0
1.0,1.0,1.0,1.0,88.16,71.63,-13.27,2.11,-164.17,63.8,6.66,-118.69,59.39,26.58,20.62,-153.4,-5.54,-129.37,-2.07,-24.06,1.0
0.0,1.0,0.0,1.0,120.59,106.75,-13.64,-10.89,-123.57,-6.5,-4.77,-270.59,-109.04,77.9,39.75,-222.77,-10.65,-32.26,28.2,-11.6,1.0
1.0,1.0,1.0,1.0,-86.27,14.6,59.16,18.63,89.62,-53.51,-0.82,-167.56,-77.02,-58.7,-23.32,151.08,7.13,-118.58,89.02,16.99,0.0
2.0,1.0,1.0,0.0,74.49,51.73,-27.37,-23.15,28.06,97.66,5.19,20.83,-25.13,119.31,60.54,108.77,11.5,17.72,163.44,13.71,0.0
2.0,1.0,0.0,1.0,74.23,-0.46,-6.02,-37.25,118.74,4.24,5.21,-108.46,14.69,90.11,78.35,314.92,21.02,-7.4,200.41,73.16,0.0
1.0,1.0,1.0,1.0,-58.02,-68.77,-42.14,-23.05,-29.54,9.62,-1.69,-138.45,56.0,60.76,7.67,-440.34,-7.43,52.04,-39.03,-47.93,1.0
1.0,1.0,0.0,1.0,61.36,-5.91,-16.16,-8.07,-35.72,49.2,-4.16,-232.72,68.22,72.97,-24.76,-147.17,1.04,-11.36,40.42,-46.01,1.0
