cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,target
2.0,2.0,3.0,-62.86,-228.59,25.89,-0.1,-2.21,71.77,-42.34,-11.65,19.96,57.31,48.71,-227.17,0.0
2.0,2.0,2.0,69.35,-93.69,-17.29,-3.88,1.26,90.54,-17.33,15.65,92.54,23.62,-30.88,-95.63,0.0
1.0,1.0,2.0,69.49,-133.52,12.43,-2.34,3.64,90.22,-57.15,-26.54,-119.23,-6.03,-27.1,-148.73,0.0
3.0,3.0,2.0,-89.91,-51.55,-62.8,0.59,-7.39,53.1,-53.32,5.41,-180.54,15.12,-72.66,328.79,0.0
2.0,3.0,1.0,3.73,48.24,-31.59,-4.44,-3.36,33.18,16.4,-55.96,85.46,-44.11,-55.17,175.71,0.0
2.0,2.0,2.0,-65.27,250.83,-24.5,-0.56,-3.26,-5.92,1.33,12.63,110.62,-28.6,-9.85,38.21,1.0
2.0,1.0,2.0,31.45,-42.48,-7.21,4.93,2.58,-84.69,-48.05,-28.33,-109.46,2.64,26.96,-10.23,1.0
2.0,1.0,2.0,-46.66,137.42,29.25,-1.43,2.49,-98.55,-101.35,-16.36,-35.49,-96.08,52.79,-14.82,1.0
1.0,1.0,1.0,12.57,455.91,-13.17,-3.17,-0.57,40.86,88.89,-7.08,316.99,-4.37,-51.63,-86.1,0.0
2.0,2.0,3.0,-73.21,-172.68,-22.24,-0.15,6.73,44.04,9.09,44.38,110.14,20.74,147.87,-525.24,1.0
3.0,2.0,2.0,-23.88,51.64,27.12,2.1,3.36,-120.84,27.1,2.65,-55.69,25.11,53.17,132.68,1.0
2.0,2.0,2.0,-9.58,-136.58,90.08,1.63,2.47,-82.57,-3.35,-21.34,-47.83,60.22,68.86,-121.95,1.0
2.0,2.0,2.0,92.8,-33.88,60.18,0.49,2.81,-96.02,34.63,1.95,-77.21,-70.88,4.84,22.77,1.0
2.0,2.0,1.0,-1.44,-103.67,10.41,-4.33,1.73,-152.59,69.77,1.49,-115.27,-51.96,50.08,78.69,1.0
3.0,2.0,3.0,-17.25,8.5,32.41,0.94,3.35,22.71,-89.03,-28.8,169.48,-3.22,54.67,-115.64,0.0
4.0,2.0,3.0,-28.73,101.93,-33.86,-0.5,3.76,-7.46,65.55,-36.89,22.93,44.83,28.77,68.39,1.0
2.0,2.0,0.0,-115.54,-148.77,-30.61,4.5,0.25,-121.49,69.15,0.78,136.83,98.78,102.39,36.09,0.0
2.0,2.0,1.0,182.51,-261.46,23.15,-4.37,0.01,-95.42,-30.61,27.11,-161.58,-98.61,-61.84,199.72,1.0
2.0,3.0,2.0,-5.01,-96.45,-7.46,0.61,-1.15,16.91,94.61,38.78,-128.47,-20.67,-29.39,108.28,0.0
3.0,1.0,1.0,-111.81,67.95,53.69,1.84,-4.53,-104.04,98.01,-25.11,155.51,69.6,37.55,229.22,0.0
3.0,3.0,2.0,122.3,19.29,43.94,3.37,1.83,6.84,-79.22,-20.37,-78.35,92.87,-71.98,182.28,0.0
2.0,1.0,0.0,5.51,-253.61,16.99,1.55,3.11,-51.26,-44.73,41.01,-136.38,44.11,18.78,100.3,0.0
3.0,1.0,2.0,146.27,103.88,11.17,-2.75,5.38,108.07,15.19,45.64,80.28,-59.95,-78.61,56.2,0.0
3.0,1.0,2.0,58.48,-244.98,-40.13,2.68,-2.14,82.35,19.8,52.56,-106.56,-10.47,-61.93,139.06,0.0
4.0,0.0,3.0,104.85,62.56,10.93,-0.81,0.25,-38.86,-48.78,-3.53,-172.03,-32.94,-70.92,321.17,1.0
2.0,2.0,1.0,65.67,-27.49,-53.59,-3.06,0.04,-66.67,35.12,6.31,70.66,-72.96,-7.11,31.63,0.0
2.0,3.0,2.0,30.73,69.32,24.32,3.86,1.08,-25.87,101.9,-34.19,17.49,24.55,-9.29,14.84,1.0
2.0,2.0,3.0,30.36,150.07,-0.72,-0.23,1.1,-7.95,-86.53,-10.68,130.18,17.91,16.54,-159.39,0.0
1.0,1.0,2.0,-172.46,6.74,-21.51,0.61,-5.9,-42.23,-1.96,6.27,106.88,80.61,75.53,-186.68,1.0
2.0,3.0,1.0,19.32,-40.21,-19.29,-1.31,-7.7,-3.52,-38.9,-18.97,-55.03,-4.95,-107.21,379.33,0.0
3.0,3.0,1.0,1.6,-1.89,-56.3,3.74,-0.57,-55.77,-8.02,-10.1,59.65,-20.05,-9.48,224.7,0.0
3.0,2.0,2.0,59.62,61.77,53.18,-0.4,1.3,-59.15,5.69,18.39,67.21,-23.84,-4.95,91.08,1.0
2.0,4.0,1.0,138.46,78.7,-8.91,3.52,-2.15,61.01,56.43,6.6,-95.46,-4.51,-149.18,303.53,0.0
3.0,2.0,2.0,-30.9,48.25,5.1,2.76,-3.39,30.09,-74.13,23.43,80.96,-27.83,-23.31,97.67,0.0
1.0,3.0,1.0,125.85,-169.03,-91.86,-0.18,0.21,-79.21,36.86,44.36,-176.21,5.21,-42.5,59.98,1.0
2.0,2.0,1.0,38.29,-87.31,13.43,1.26,-3.5,40.85,43.23,26.37,-97.6,-84.27,-101.54,351.78,0.0
3.0,3.0,3.0,28.71,-93.22,-0.84,-0.47,-2.82,1.5,34.21,56.69,-187.29,-84.8,-52.31,249.23,0.0
2.0,2.0,2.0,-25.84,-52.46,21.06,-3.37,1.59,-40.88,85.27,0.41,82.76,-19.77,70.03,-204.02,1.0
2.0,3.0,1.0,59.83,249.27,-12.21,-2.28,-0.63,-75.95,-7.44,8.13,13.4,-58.85,-57.84,210.94,0.0
2.0,2.0,3.0,107.2,221.35,75.01,9.11,-1.61,-68.98,-19.23,17.05,163.89,-8.28,-33.49,42.78,0.0
2.0,2.0,2.0,-17.36,303.45,-65.15,2.01,0.44,-32.47,6.97,-55.9,154.97,54.88,2.93,-33.45,1.0
2.0,2.0,2.0,90.25,53.92,-7.81,0.11,2.65,-55.77,-1.13,5.91,59.12,-11.6,-8.13,30.7,0.0
2.0,1.0,1.0,6.66,-33.85,-13.94,0.98,-3.49,41.6,-83.46,-45.27,106.88,-60.73,-46.45,99.68,0.0
3.0,2.0,0.0,-3.69,-64.67,-75.96,-2.62,-9.58,27.81,89.47,4.49,-15.03,7.25,-128.74,518.85,0.0
4.0,2.0,2.0,91.86,-92.45,23.54,-3.48,0.21,-22.71,154.84,5.25,44.57,-29.8,-28.88,194.45,1.0
3.0,2.0,2.0,30.38,24.96,51.28,1.05,-1.94,28.68,-69.3,-28.61,-99.38,-32.14,-62.74,174.78,0.0
1.0,2.0,1.0,-179.77,66.62,68.78,1.59,-6.03,-10.86,-31.49,37.2,262.09,70.64,67.97,-151.73,1.0
2.0,2.0,1.0,199.0,46.25,34.2,-1.18,4.43,5.73,-67.16,-44.71,96.79,-0.22,-71.79,63.02,0.0
2.0,2.0,2.0,81.72,-223.24,32.77,2.9,-1.78,68.07,-113.19,26.07,-137.53,-39.27,-65.15,99.25,0.0
2.0,2.0,2.0,16.38,55.1,-1.14,0.49,2.42,-31.03,-62.65,24.49,-118.96,-23.16,-11.91,105.34,1.0
2.0,2.0,2.0,-29.9,-136.19,114.03,3.52,-1.91,-24.86,-10.78,-33.88,72.95,19.12,42.09,-65.75,1.0
3.0,3.0,1.0,73.0,-100.42,-5.18,1.87,-2.5,89.2,41.93,11.61,-22.11,-37.53,-100.88,258.87,0.0
3.0,2.0,3.0,-4.71,-172.39,10.57,2.2,3.36,147.24,14.09,27.5,143.93,11.64,48.2,-332.17,0.0
3.0,1.0,1.0,-59.4,152.36,-56.94,0.06,-2.36,3.43,39.3,-27.59,310.15,65.11,-3.44,155.71,0.0
2.0,1.0,1.0,14.8,268.75,14.56,-0.44,-2.06,-76.88,-36.63,0.99,146.64,-1.73,-49.21,297.03,0.0
3.0,1.0,1.0,64.88,68.69,29.07,-0.97,-2.17,-19.66,-32.27,23.99,65.17,-73.69,-83.25,390.64,1.0
4.0,3.0,1.0,93.44,-292.86,36.41,4.18,1.3,-108.3,67.01,11.08,75.61,-17.79,15.24,273.67,1.0
2.0,2.0,3.0,-25.53,-47.5,-4.57,-4.41,0.55,35.32,-7.21,-36.52,72.57,38.7,43.46,-200.26,0.0
2.0,3.0,2.0,41.68,110.73,36.92,5.12,0.84,-47.58,9.15,-13.27,166.42,27.3,17.57,-72.89,0.0
2.0,2.0,2.0,-121.83,74.0,-16.86,-7.0,-6.35,-9.41,-19.98,-18.28,121.6,-1.76,16.36,81.38,0.0
3.0,3.0,2.0,4.34,-106.44,42.38,2.85,1.21,-53.8,-58.06,17.95,-35.24,-29.62,39.84,-19.28,1.0
1.0,2.0,2.0,-245.26,82.93,4.41,0.81,-4.27,111.69,24.66,12.02,384.21,-1.05,113.38,-505.29,1.0
3.0,1.0,2.0,30.28,83.78,15.41,-5.86,0.87,-55.9,-82.57,-0.63,117.11,37.55,0.19,115.7,0.0
3.0,3.0,3.0,-68.4,-81.01,1.05,0.29,-1.29,38.05,118.56,34.67,56.96,35.68,46.34,-118.59,0.0
3.0,3.0,1.0,116.21,99.88,-15.4,0.39,4.01,43.58,78.77,25.75,100.05,-10.04,-71.95,202.83,0.0
3.0,1.0,2.0,-57.96,-234.27,-35.88,-1.62,-5.07,68.73,-41.98,21.14,55.47,65.15,-10.93,119.59,0.0
3.0,2.0,2.0,78.33,200.23,9.93,-2.07,2.34,-77.86,73.65,-42.26,11.54,16.41,-24.63,141.97,1.0
3.0,3.0,2.0,10.42,47.51,30.6,3.52,-3.06,19.4,-10.49,0.1,26.35,41.88,-57.61,237.17,0.0
3.0,2.0,2.0,19.45,22.97,52.66,-0.34,-0.78,69.22,121.31,-14.96,82.99,8.98,-40.08,105.41,0.0
3.0,2.0,2.0,17.98,10.69,37.36,5.64,-0.84,72.19,-43.05,-0.54,-75.24,6.0,-69.58,192.34,0.0
3.0,3.0,1.0,83.83,144.75,-10.07,-1.02,-1.67,44.49,-13.63,-16.97,31.06,-17.39,-118.08,329.56,0.0
2.0,1.0,2.0,-44.24,234.99,-22.9,3.94,-1.34,32.29,-26.87,45.85,166.18,23.92,-8.56,2.79,1.0
2.0,2.0,3.0,17.72,32.04,-25.81,-3.69,-2.61,-0.92,69.55,-21.43,-88.42,33.91,-38.62,93.36,0.0
3.0,2.0,3.0,38.36,-140.52,-24.22,-3.0,-1.58,75.93,38.82,33.93,-72.24,-13.43,-54.43,183.68,0.0
2.0,2.0,3.0,10.08,250.83,28.59,-2.96,1.96,48.43,-24.21,6.24,-113.45,2.21,-52.91,70.47,1.0
2.0,1.0,2.0,117.87,94.73,-50.48,0.65,1.07,-7.87,-22.36,-8.5,-21.34,-41.07,-55.09,57.22,0.0
1.0,2.0,3.0,26.22,30.32,-15.13,-2.89,0.51,70.74,72.99,-3.59,-75.46,109.97,-8.15,-235.54,0.0
3.0,3.0,1.0,18.76,58.08,-90.6,1.16,-1.69,20.52,31.72,12.31,158.68,-91.31,-62.64,322.54,0.0
2.0,2.0,2.0,-18.5,167.22,11.14,-0.58,0.42,28.68,57.14,-11.21,-114.05,5.15,-42.59,84.41,1.0
2.0,2.0,2.0,20.26,19.57,54.85,0.48,1.45,-0.78,5.78,-0.11,12.36,-11.86,10.55,-128.92,1.0
3.0,2.0,3.0,5.51,216.94,-33.79,4.41,-2.01,0.24,23.56,20.8,10.04,-116.83,-52.2,212.26,1.0
3.0,2.0,2.0,43.84,182.93,36.66,-0.15,1.02,32.9,47.14,-44.34,82.91,-46.97,-40.12,59.27,1.0
2.0,2.0,2.0,124.73,-217.88,-6.15,0.64,-3.98,69.6,-45.8,13.2,-249.62,86.55,-131.65,265.97,0.0
3.0,1.0,1.0,-21.1,54.01,9.28,2.15,-8.64,-48.69,-2.69,-11.44,6.5,45.41,-97.47,561.92,0.0
2.0,1.0,3.0,-59.24,-76.51,-34.37,-2.56,2.28,-22.92,-111.83,21.5,18.05,4.32,82.17,-190.15,1.0
3.0,2.0,2.0,82.76,9.33,-1.81,-3.1,1.59,-106.15,23.95,10.34,55.5,-37.18,0.33,138.05,1.0
3.0,3.0,3.0,64.97,268.55,-90.75,-5.06,0.27,-107.61,-21.26,2.21,282.62,1.68,18.49,25.46,0.0
2.0,3.0,3.0,-23.69,51.68,-21.28,1.35,0.35,-6.3,-10.58,11.28,115.57,-25.32,55.76,-282.42,0.0
2.0,2.0,1.0,-1.47,-118.12,9.24,1.44,-3.04,36.46,0.25,26.78,-271.83,6.71,-81.45,299.96,0.0
3.0,2.0,3.0,39.77,129.81,-81.08,-1.57,3.48,4.5,-0.15,31.3,50.07,-76.18,5.74,-41.66,1.0
1.0,1.0,0.0,201.85,-156.93,35.88,1.67,-2.61,-38.79,-33.42,-6.87,-210.75,-1.35,-135.4,246.86,1.0
3.0,2.0,3.0,-39.19,237.55,11.68,3.6,-0.29,27.79,-13.04,2.01,11.36,4.05,-15.14,36.29,1.0
2.0,3.0,1.0,101.53,-78.02,-7.8,-3.67,-0.21,-57.48,121.21,-15.62,-112.94,-9.79,-47.41,112.06,1.0
2.0,2.0,1.0,42.89,-75.5,12.86,-4.5,0.76,-77.05,32.83,-0.45,-229.58,69.77,-18.18,90.1,1.0
3.0,2.0,3.0,-9.77,9.7,37.04,-3.4,-2.83,14.38,-92.5,7.92,13.75,44.39,-17.11,84.15,1.0
2.0,1.0,2.0,-137.18,77.3,0.06,4.42,-0.45,29.51,-23.73,-43.06,225.21,-73.47,83.65,-262.14,1.0
2.0,4.0,2.0,5.79,24.58,-34.39,1.32,0.95,-37.36,-120.42,38.0,4.9,-26.72,3.31,65.23,1.0
2.0,2.0,2.0,-80.56,-212.3,37.21,-7.87,-3.63,59.84,13.1,47.26,96.09,-58.99,39.14,-102.96,0.0
2.0,2.0,2.0,51.4,-54.59,-9.58,-2.52,-1.81,26.71,32.34,8.55,-226.37,-12.36,-58.42,30.79,0.0
3.0,1.0,1.0,12.77,217.18,51.27,-2.61,-3.37,0.47,44.35,17.43,150.34,-14.02,-87.22,378.18,0.0
3.0,1.0,2.0,0.46,211.25,-12.11,1.17,1.62,-4.04,-1.17,-23.53,-236.92,-3.86,-62.8,262.3,1.0
3.0,1.0,2.0,20.09,-156.72,66.35,-3.06,-1.71,-49.24,134.81,56.95,22.5,-8.68,8.38,137.04,1.0
2.0,3.0,2.0,13.41,269.13,-11.8,-3.92,1.41,57.18,-68.05,-16.43,39.1,-24.99,-44.13,5.35,1.0
3.0,2.0,2.0,-22.76,221.0,-19.54,2.35,2.34,-26.2,7.83,8.91,-76.5,-5.61,-16.12,174.62,1.0
2.0,3.0,1.0,81.2,-96.86,30.88,0.45,0.86,-60.5,148.04,20.59,38.98,-6.99,-2.92,25.41,1.0
1.0,1.0,3.0,-98.09,141.53,67.19,1.7,2.08,61.11,96.14,30.72,113.26,10.37,77.64,-414.97,1.0
3.0,3.0,2.0,19.76,85.99,3.01,0.91,-2.14,-99.66,-120.6,51.64,19.46,-31.51,-1.81,134.38,0.0
3.0,2.0,3.0,4.42,-159.26,-18.18,-2.22,-2.58,2.87,0.22,-31.29,-132.88,-43.74,-13.92,81.77,0.0
2.0,4.0,3.0,77.58,65.64,-2.36,3.09,2.12,-55.78,-18.37,-4.58,9.71,-17.66,2.55,-38.72,0.0
2.0,2.0,1.0,83.8,2.38,-65.81,0.3,-0.1,16.48,46.34,16.27,116.15,-11.39,-55.29,132.99,0.0
3.0,2.0,2.0,8.98,-4.97,-26.79,-0.6,-2.25,54.85,-112.4,31.24,-346.43,36.81,-107.57,419.93,0.0
2.0,2.0,1.0,1.21,169.43,-69.8,2.75,0.45,76.69,49.65,5.88,317.09,19.32,-22.8,9.56,0.0
2.0,3.0,3.0,-47.18,-17.11,-57.5,-4.65,5.01,8.26,-46.47,-17.11,-22.74,-8.21,88.67,-301.64,1.0
2.0,1.0,2.0,49.78,127.87,-10.87,2.33,0.24,90.08,3.97,6.47,218.16,-20.12,-29.22,-163.69,1.0
2.0,1.0,2.0,130.97,132.47,2.22,3.25,-3.57,18.55,-1.63,-25.32,108.39,-51.76,-105.09,172.25,0.0
3.0,3.0,2.0,65.21,24.13,-25.76,-2.43,3.13,-78.43,142.87,33.62,-261.56,-45.77,-28.93,189.3,1.0
4.0,2.0,1.0,-51.28,70.88,18.48,1.3,-1.24,-2.38,-2.21,34.13,61.98,35.56,-27.2,346.26,0.0
3.0,2.0,2.0,62.81,-83.15,-76.06,0.29,4.62,-155.41,-22.67,-0.85,-176.35,67.48,47.92,62.26,1.0
2.0,3.0,2.0,-26.96,86.55,-2.45,3.66,-0.22,-0.94,30.95,-8.73,136.79,22.46,20.27,-49.4,0.0
2.0,2.0,2.0,-46.63,-71.32,34.77,0.16,-3.66,41.39,77.5,7.02,-111.75,-15.34,-35.07,110.56,0.0
2.0,3.0,2.0,69.53,64.82,-24.17,-7.34,0.07,34.81,87.28,4.23,-130.28,74.51,-76.36,89.56,1.0
2.0,2.0,2.0,51.11,-2.72,9.48,1.68,0.59,-15.77,-30.58,3.46,-76.5,-34.66,-29.02,48.35,1.0
2.0,3.0,3.0,-55.55,30.83,-40.38,5.87,-0.98,-44.39,38.83,-6.06,-73.74,10.78,24.8,32.0,1.0
2.0,1.0,3.0,-53.7,210.3,-30.77,-1.63,-2.38,67.47,-52.64,37.64,17.88,15.47,-20.16,-53.47,1.0
3.0,2.0,2.0,95.72,-104.87,35.83,2.05,3.04,-158.98,-53.42,-0.52,119.35,-38.17,48.93,92.55,1.0
3.0,3.0,3.0,59.5,-20.69,-2.32,3.81,3.01,28.6,-33.24,29.0,-51.02,-11.04,2.0,-83.04,0.0
2.0,1.0,3.0,-68.38,298.77,-44.63,-6.21,-1.45,20.93,-18.11,40.62,69.52,77.88,5.12,-121.43,1.0
2.0,1.0,3.0,101.6,119.09,-38.85,5.32,3.61,62.3,-28.02,-16.84,-7.59,-8.06,-47.96,-48.61,0.0
2.0,2.0,2.0,-75.67,-132.82,-2.09,-3.45,-1.52,-40.74,-110.19,13.17,-18.28,51.5,71.55,-181.86,1.0
2.0,1.0,2.0,92.22,17.76,-63.05,-0.62,-0.04,-32.19,-122.76,41.54,-226.84,60.21,-81.77,225.37,1.0
2.0,2.0,2.0,-70.61,47.2,-1.26,-1.16,-1.5,46.8,-46.39,-23.3,283.65,-42.03,31.81,-109.57,0.0
3.0,2.0,2.0,121.83,164.63,34.45,-1.99,0.06,-124.42,92.33,11.78,-181.21,6.35,-75.65,399.81,1.0
1.0,2.0,1.0,-9.5,145.12,74.94,-0.9,-5.35,37.46,29.98,32.38,110.53,35.77,-74.55,144.45,0.0
2.0,2.0,2.0,-81.8,57.23,-0.54,1.06,1.55,-39.0,102.52,-40.01,-179.61,-70.69,34.98,-48.94,1.0
2.0,4.0,2.0,81.61,2.54,-32.62,2.49,1.08,-58.73,181.05,22.31,79.95,56.48,-5.6,33.02,1.0
3.0,0.0,2.0,-70.25,86.07,-7.9,-3.97,-8.11,3.94,-33.37,23.98,-28.67,3.08,-54.75,268.24,0.0
2.0,3.0,1.0,47.02,-14.85,-39.07,4.34,-6.37,-14.17,-13.86,-68.76,-161.98,48.6,-116.04,427.62,0.0
2.0,1.0,3.0,-93.66,285.93,-47.89,-2.68,-6.58,-13.24,77.82,-6.08,-80.46,50.48,-48.91,210.51,1.0
3.0,3.0,3.0,-74.02,69.81,36.7,2.61,3.59,-72.53,-38.09,-25.99,37.56,67.78,83.18,-32.88,1.0
3.0,2.0,3.0,63.48,412.55,62.15,-1.94,-0.75,-62.69,-95.26,-5.62,-123.56,14.95,-99.77,395.01,1.0
2.0,1.0,2.0,-10.95,2.72,64.2,-2.05,-1.55,-92.33,-78.66,-22.14,-5.2,-44.09,20.62,71.52,1.0
2.0,2.0,1.0,38.65,7.61,44.49,-0.46,-3.25,-101.9,1.07,-24.83,123.91,47.97,-29.17,276.82,0.0
1.0,4.0,2.0,-31.19,63.86,-27.17,1.5,0.25,19.09,-29.25,9.08,-190.94,72.47,-23.99,-8.39,1.0
2.0,2.0,3.0,-20.28,371.2,62.85,-0.68,-0.85,-33.28,64.67,-15.94,-51.77,14.67,-38.4,135.85,1.0
2.0,2.0,2.0,-144.42,-71.21,4.31,2.47,-7.15,-14.76,-3.74,27.48,-44.08,-62.69,18.57,72.18,0.0
3.0,3.0,2.0,21.46,106.14,23.52,1.05,-0.51,-145.4,54.56,52.15,144.9,-11.73,15.22,234.88,0.0
1.0,3.0,2.0,21.75,-14.56,20.41,-3.89,0.1,-128.21,-17.47,-15.51,163.34,-57.47,70.85,-189.19,0.0
3.0,3.0,2.0,25.7,163.75,-5.8,2.34,1.52,11.3,-3.96,2.1,199.37,20.68,-5.12,16.49,1.0
1.0,2.0,2.0,0.37,-16.56,18.39,-1.73,1.84,29.2,37.59,-23.96,-85.16,-56.13,7.2,-151.94,1.0
2.0,1.0,3.0,-61.16,-69.45,6.61,-0.23,3.21,8.16,60.32,11.37,56.46,-21.06,89.05,-278.57,1.0
3.0,3.0,2.0,21.32,-80.2,-96.36,2.37,-2.04,-90.76,-80.05,60.26,-62.64,-16.64,1.94,145.26,1.0
3.0,2.0,2.0,31.06,96.91,64.58,1.7,2.34,-10.62,-26.85,-6.23,45.06,-4.25,-5.71,85.44,1.0
3.0,3.0,2.0,-23.64,77.44,-67.06,1.6,-4.09,-17.95,37.64,-28.44,89.97,-84.59,-31.84,219.6,0.0
1.0,2.0,2.0,60.31,-1.73,50.08,2.51,0.34,-8.07,-19.96,-28.58,-49.8,16.1,-33.81,6.0,1.0
3.0,1.0,2.0,-33.04,-29.9,84.35,-2.82,-5.26,40.8,45.5,5.23,47.44,84.15,-52.47,260.69,0.0
2.0,1.0,2.0,-86.0,76.39,-4.69,-2.69,3.39,-65.66,42.49,-20.88,31.67,-40.14,87.72,-131.73,1.0
2.0,2.0,2.0,120.38,81.38,-56.46,-1.5,-0.2,48.51,25.45,4.38,-80.57,-54.36,-103.44,139.31,0.0
2.0,2.0,3.0,1.91,-93.14,-20.43,-3.2,-0.8,-19.75,-59.3,15.34,-77.91,-83.81,17.29,-31.99,1.0
1.0,3.0,2.0,-110.13,-45.43,39.49,-1.78,-5.82,-25.01,-57.31,13.15,129.98,34.76,55.64,-200.91,1.0
1.0,2.0,1.0,72.76,-70.54,-46.36,2.78,0.58,-51.11,-29.56,27.1,19.94,-22.12,-2.98,-72.98,1.0
2.0,1.0,2.0,-11.77,76.18,-7.35,-3.38,3.06,-77.14,1.57,-23.09,-138.46,-22.19,25.94,39.87,1.0
2.0,3.0,2.0,-12.39,73.24,-18.47,-6.51,2.41,-35.14,52.88,16.31,-70.08,53.18,16.15,-6.51,1.0
2.0,3.0,4.0,-29.42,99.98,32.5,1.72,1.33,72.72,-54.92,6.84,43.99,0.12,20.37,-176.21,1.0
2.0,2.0,2.0,-50.79,-46.64,-19.16,-1.25,-7.77,115.35,59.81,-15.33,-268.3,17.28,-114.98,297.92,0.0
2.0,1.0,3.0,-80.3,163.45,-0.89,4.55,-3.4,65.88,-1.87,32.08,-13.34,15.19,-15.56,-6.62,1.0
3.0,2.0,1.0,11.42,-40.4,27.56,-3.09,0.38,68.99,90.48,-22.4,-48.2,56.76,-60.29,227.98,0.0
3.0,2.0,3.0,57.42,15.73,40.63,-1.75,2.36,-60.65,-67.75,-39.92,-108.1,10.59,-3.28,108.9,1.0
2.0,2.0,1.0,142.45,-115.01,9.38,4.44,-0.25,-33.74,-130.37,37.38,75.25,39.94,-42.36,41.69,1.0
1.0,2.0,0.0,147.85,-168.26,46.15,-4.09,-2.52,-86.49,-66.28,-4.23,-341.21,1.89,-110.32,264.6,1.0
2.0,2.0,3.0,-28.73,-4.55,39.13,4.86,2.0,51.64,-42.66,-31.03,114.22,-55.43,51.62,-238.92,0.0
3.0,2.0,2.0,135.33,199.0,-70.3,2.07,6.44,-54.65,74.14,-12.64,73.24,79.12,-20.41,98.81,1.0
3.0,2.0,1.0,-0.25,-65.68,5.39,-2.99,-2.74,-109.86,42.71,-17.27,7.87,6.09,4.52,230.46,1.0
2.0,1.0,2.0,-33.49,10.91,-19.6,2.57,0.46,-23.5,-30.65,-10.82,103.14,28.51,48.29,-149.34,0.0
3.0,3.0,2.0,-11.17,53.17,-68.18,2.14,-4.98,37.08,-95.34,18.41,-255.61,55.87,-103.66,400.77,0.0
1.0,1.0,1.0,-6.05,-62.2,7.48,-3.67,0.38,-120.42,-0.43,-44.3,-31.23,46.64,46.85,-58.85,1.0
2.0,4.0,1.0,49.45,-194.18,2.24,3.0,1.8,-174.48,-15.52,-17.85,57.26,12.23,78.07,-61.28,1.0
2.0,3.0,3.0,-80.14,206.17,31.66,-0.36,-5.92,55.45,59.43,-44.71,-28.77,-97.94,-49.23,134.54,1.0
3.0,3.0,2.0,-27.9,-176.08,54.23,3.67,-2.67,-59.93,-10.71,-33.76,-51.35,-16.53,23.05,134.39,1.0
4.0,2.0,2.0,-20.56,150.09,21.81,-2.74,1.09,-54.18,45.89,-17.7,94.81,-90.52,9.82,200.16,0.0
3.0,2.0,3.0,50.58,62.9,1.94,3.52,1.91,16.38,54.43,18.03,88.09,25.21,-19.48,110.11,1.0
2.0,1.0,2.0,-8.68,36.36,16.77,2.59,-5.96,-23.56,23.69,-10.03,17.78,7.58,-34.48,87.02,0.0
3.0,2.0,2.0,53.57,54.51,-28.73,2.66,0.97,-42.5,10.85,-74.88,-110.19,117.43,-57.64,356.54,0.0
3.0,1.0,2.0,92.1,-95.98,-25.56,1.61,-0.59,12.35,77.3,1.89,-136.05,-16.79,-64.61,173.23,0.0
3.0,3.0,2.0,-53.36,173.58,-11.7,0.2,-1.93,24.69,12.01,-18.52,167.2,-42.82,-6.59,87.77,0.0
2.0,3.0,1.0,-26.45,-155.9,15.18,1.23,0.37,28.86,-71.21,7.02,-158.92,-63.29,-15.93,107.78,0.0
2.0,1.0,2.0,-72.42,-135.07,64.59,3.21,-2.12,21.05,22.98,34.58,-78.98,-30.73,18.7,-51.93,0.0
2.0,2.0,2.0,52.51,-131.26,-2.47,-3.48,5.69,-48.3,-3.81,2.98,150.4,36.01,82.55,-233.93,1.0
2.0,1.0,2.0,-25.37,-104.13,-40.6,1.11,2.81,-96.45,88.21,-11.47,83.51,-13.31,102.17,-227.52,1.0
1.0,3.0,1.0,39.77,-76.89,-37.94,1.09,-3.77,14.04,37.1,33.72,-80.35,-24.98,-59.8,90.83,0.0
2.0,2.0,2.0,-45.54,-71.94,50.97,-4.07,2.57,-122.49,-6.79,-8.9,-5.6,-21.27,88.43,-63.52,1.0
2.0,2.0,1.0,64.16,274.45,-21.3,-0.06,-2.41,-69.2,29.8,-25.73,-42.92,44.44,-97.61,359.73,0.0
3.0,2.0,2.0,72.54,46.62,82.02,5.61,4.33,-35.83,17.15,-24.33,143.19,-0.34,16.56,13.33,1.0
3.0,2.0,3.0,22.74,234.32,24.11,2.17,1.04,-63.01,-39.25,-13.07,-136.48,-8.01,-26.28,154.88,1.0
2.0,1.0,3.0,-68.83,198.7,62.17,-0.99,4.21,128.93,58.98,6.71,325.57,98.11,64.73,-409.73,1.0
3.0,2.0,2.0,79.84,7.14,-27.23,-1.61,-1.72,30.43,-7.73,-58.35,-170.22,-38.11,-104.97,292.75,0.0
3.0,1.0,2.0,-39.36,126.29,-43.67,4.11,-6.89,-4.32,-91.08,1.44,41.21,90.7,-47.86,211.57,0.0
4.0,1.0,3.0,51.8,186.7,34.7,-3.72,-6.75,85.94,-21.01,40.02,-208.29,-23.47,-174.31,519.99,0.0
3.0,2.0,1.0,101.68,77.64,-117.9,2.11,0.42,-59.91,-27.59,-38.36,112.64,-22.05,-46.27,213.42,0.0
3.0,2.0,1.0,-90.95,41.55,-16.68,-5.03,0.3,-144.46,-80.71,25.56,216.75,19.55,85.92,135.73,0.0
