cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
1.0,1.0,1.0,-81.98,34.55,-2.87,-0.92,-89.21,-38.98,-38.92,14.82,2.14,-11.14,-148.98,2.49,55.75,6.32,41.48,198.13,-100.82,1.0
1.0,1.0,1.0,-221.53,-85.89,20.61,-106.34,-126.54,6.07,28.37,-127.09,11.94,-11.75,157.26,25.24,26.26,-7.11,-65.87,131.5,-113.99,2.0
1.0,1.0,2.0,9.65,-76.86,27.96,110.16,83.55,38.67,-73.06,-4.74,4.61,8.57,70.2,17.06,177.5,23.9,38.98,-281.34,61.27,2.0
1.0,1.0,1.0,-293.96,41.61,-37.43,75.24,-176.36,-38.99,25.08,-185.54,9.66,-4.78,99.13,-22.34,183.33,18.03,142.29,193.89,-234.57,0.0
1.0,0.0,0.0,32.73,-51.98,-40.04,242.18,8.7,13.95,51.96,-32.73,-23.17,-4.42,8.49,-6.2,88.77,-23.23,101.34,-55.77,-77.8,0.0
1.0,2.0,1.0,60.02,-3.66,-21.84,59.8,-6.73,-15.68,0.73,-43.66,-2.9,-6.13,-329.63,-26.4,72.6,-20.32,-8.71,-66.72,42.08,2.0
2.0,2.0,1.0,-137.1,55.58,-0.98,84.19,-149.51,16.88,19.32,-1.68,0.63,-1.56,-82.69,-63.69,64.37,7.98,92.88,87.36,-60.22,2.0
1.0,0.0,1.0,163.81,-48.98,-7.98,27.82,176.81,-49.46,-19.96,-105.27,-10.07,-2.93,2.47,37.72,-25.32,-4.37,-30.01,-132.73,-33.4,0.0
1.0,1.0,1.0,151.08,-23.79,9.14,-3.4,111.07,15.65,21.58,139.92,-8.29,-5.93,-2.89,4.81,-157.86,-2.19,-8.13,-130.38,1.22,0.0
1.0,1.0,0.0,-80.46,90.49,-12.26,-40.37,43.68,45.31,-20.57,122.15,3.42,-7.56,15.55,-23.13,-57.42,-13.91,41.18,38.89,-117.26,0.0
1.0,1.0,1.0,27.57,3.41,-54.16,180.2,-12.37,4.32,-37.81,-128.97,-9.03,11.27,109.74,-15.3,155.33,13.9,68.71,-101.34,58.47,2.0
1.0,1.0,1.0,-153.58,-149.21,9.52,-181.42,71.04,-82.95,14.13,271.32,6.57,-3.61,-11.89,26.31,-271.46,3.87,45.28,162.98,164.07,1.0
1.0,1.0,0.0,-117.03,-53.75,-30.39,-139.21,158.35,42.1,38.24,-30.55,6.94,2.57,46.44,-50.45,-83.97,5.19,-19.09,48.84,64.62,1.0
1.0,1.0,1.0,44.02,60.49,94.43,-52.48,-71.4,-9.32,83.92,-25.45,4.77,9.46,-14.33,8.15,-117.69,24.73,-51.13,-104.16,-129.59,2.0
0.0,1.0,1.0,-1.24,51.36,34.12,63.86,-166.59,-73.0,-15.32,117.57,-3.22,-0.83,-46.88,49.78,-19.8,-3.95,52.61,76.38,-32.48,1.0
2.0,0.0,1.0,78.94,155.48,-28.27,112.38,-195.82,-104.55,9.3,-134.78,-5.59,11.99,37.04,-18.42,13.87,12.31,0.79,-70.4,92.8,1.0
1.0,1.0,1.0,146.17,-62.85,69.86,26.36,52.51,-26.87,41.08,-6.39,-9.93,-3.93,-2.24,62.22,113.66,-19.9,-106.45,21.9,-29.47,1.0
1.0,1.0,0.0,54.03,19.25,0.93,192.77,38.27,53.73,-82.39,-43.21,-13.86,-12.47,-10.57,-29.19,94.3,-11.53,58.27,-187.13,-65.14,2.0
1.0,1.0,0.0,-309.56,-37.99,-21.12,-77.25,122.66,25.07,-40.0,11.83,14.21,0.43,114.95,-50.35,88.84,30.53,39.46,32.5,155.87,1.0
1.0,1.0,2.0,-68.25,-30.58,-9.99,119.67,-168.16,-56.27,25.8,16.47,-2.01,12.88,105.4,-49.17,98.1,-5.84,134.52,159.07,-200.67,1.0
2.0,1.0,1.0,240.8,-20.31,25.47,21.17,42.38,33.77,-3.99,-21.59,-17.59,-2.73,-25.48,-5.8,-185.41,4.91,-35.5,-32.0,-151.59,0.0
1.0,1.0,1.0,105.13,-32.06,-10.12,0.59,55.1,-59.58,19.72,4.66,-5.84,12.5,120.44,-7.18,-95.62,-9.89,-33.36,-116.4,-5.54,0.0
0.0,1.0,1.0,-24.07,53.33,-37.11,184.27,-159.05,-77.06,44.78,-45.4,-6.47,1.23,83.6,-10.54,88.45,-2.46,104.44,-53.89,111.02,2.0
2.0,1.0,1.0,-96.73,-43.54,-5.44,67.38,-129.2,-91.06,55.2,22.35,0.93,9.24,-86.57,-8.45,60.48,-14.64,44.13,14.48,127.25,0.0
1.0,1.0,1.0,-101.06,-24.01,10.32,-67.45,-115.69,56.92,11.06,34.02,8.24,-6.33,160.19,9.51,-53.72,1.18,-50.23,-7.88,-137.27,2.0
1.0,1.0,1.0,-128.04,-109.98,75.66,-220.69,31.95,-12.24,-18.43,-15.62,7.6,8.71,-72.72,-63.38,-226.39,-33.74,-3.24,290.43,-49.5,2.0
1.0,1.0,1.0,-14.3,97.35,8.22,13.94,-63.32,80.22,-99.67,143.06,3.39,-1.28,31.93,67.94,66.09,2.62,18.11,63.19,70.61,2.0
1.0,1.0,1.0,-42.18,77.15,37.64,152.19,-168.39,-11.08,9.45,69.39,-1.71,-3.97,-137.93,-16.48,98.28,-26.21,91.97,-45.52,52.58,2.0
1.0,1.0,1.0,155.26,44.36,26.26,239.35,-25.43,-32.38,-38.98,-29.29,-15.19,-2.07,79.78,-1.4,204.16,6.13,113.19,-4.35,114.5,1.0
1.0,1.0,1.0,-58.13,-75.71,23.84,-64.01,4.94,-41.27,-2.35,45.19,8.16,4.38,32.29,53.74,77.87,-22.16,-112.5,-81.25,-6.92,2.0
1.0,2.0,1.0,-292.44,-35.61,16.03,-15.07,22.3,24.56,5.74,92.79,11.6,-8.77,60.24,-5.75,72.87,22.76,90.75,37.74,160.52,1.0
1.0,1.0,1.0,109.27,124.94,28.34,50.16,-156.96,27.08,-38.99,-39.61,1.91,5.62,17.74,-36.3,-13.14,-15.71,-38.63,-165.48,77.0,2.0
1.0,2.0,1.0,-67.59,4.53,28.76,-70.05,38.08,15.63,10.6,31.82,0.68,-10.89,-19.84,48.03,-70.99,-32.89,45.89,203.3,-41.71,1.0
1.0,1.0,1.0,19.3,41.95,19.81,234.32,-99.89,23.08,-25.36,16.17,-7.8,3.52,82.46,-2.03,177.11,2.13,153.44,-45.82,-14.05,1.0
0.0,1.0,1.0,-149.26,-12.9,0.33,-26.01,-30.47,41.7,-119.09,-258.62,10.21,-9.56,-52.72,-50.68,138.92,-26.46,-12.42,49.57,-83.42,1.0
1.0,1.0,1.0,244.68,-3.93,22.79,-47.07,92.65,47.42,-39.61,27.0,-10.62,-2.96,-32.23,-59.35,19.97,17.21,-150.68,64.44,54.14,0.0
1.0,1.0,2.0,-13.83,-14.22,-0.55,34.9,-151.6,-68.79,-39.37,11.53,-3.15,-4.51,92.62,-62.47,40.38,6.56,58.57,257.55,54.57,1.0
1.0,1.0,0.0,-39.71,39.71,51.67,225.43,-129.71,10.57,-50.61,-53.35,-13.36,2.47,76.68,4.5,82.27,-29.46,120.32,-54.43,68.67,2.0
1.0,1.0,1.0,-36.64,6.74,-32.37,203.93,-65.02,-51.03,68.68,-125.74,-6.62,6.91,120.21,7.12,176.04,0.53,119.98,-65.98,-40.12,0.0
1.0,1.0,1.0,-26.83,94.12,18.28,311.56,-174.91,54.15,-71.74,143.66,-8.44,6.79,-24.42,31.62,228.65,15.3,196.18,-89.61,-44.35,1.0
0.0,1.0,1.0,92.36,103.94,-23.53,98.18,-47.78,31.14,-46.24,-42.2,0.6,-1.48,-2.87,-2.22,66.07,-13.24,16.68,-200.65,-27.23,2.0
1.0,1.0,0.0,-21.01,-116.26,-15.58,68.94,-20.68,33.31,-70.41,50.82,-11.46,-0.02,-53.51,-13.63,18.54,5.97,-8.96,24.57,26.08,2.0
1.0,1.0,1.0,245.24,-19.42,-22.44,-50.56,102.22,-71.7,105.52,97.02,-10.93,8.14,6.89,-15.57,125.03,22.48,-192.32,134.05,43.24,0.0
1.0,1.0,1.0,-86.02,-14.69,-62.57,-39.44,62.04,-6.41,22.48,-236.42,2.0,4.5,-0.57,-62.63,-128.68,22.4,73.64,10.82,41.47,1.0
1.0,1.0,0.0,-349.1,99.04,7.07,82.84,-120.49,-20.24,36.07,-170.65,8.02,6.5,92.47,-31.49,315.21,-24.69,117.36,282.88,33.19,0.0
1.0,1.0,1.0,-69.77,66.11,-19.34,61.7,-153.52,9.24,-26.41,112.27,0.21,0.15,-126.13,22.15,-57.27,-6.1,77.61,-9.1,116.85,1.0
1.0,1.0,0.0,-369.28,-80.26,-52.34,-102.87,-69.29,48.95,-41.24,178.45,22.5,3.69,-52.39,-4.23,-153.09,29.56,-7.52,-310.86,40.77,0.0
1.0,1.0,1.0,93.31,3.71,-12.61,-72.96,26.44,49.04,-19.25,167.55,-5.42,-14.19,85.68,22.29,-316.38,38.32,58.4,61.02,64.64,1.0
1.0,0.0,1.0,-361.85,38.63,24.77,-56.46,-88.47,6.52,34.91,-225.42,18.79,-3.53,132.67,5.53,150.88,10.93,65.49,190.4,-34.84,0.0
0.0,1.0,1.0,164.07,89.47,1.98,31.57,-143.93,-91.37,-72.01,-113.64,-6.08,-7.77,-74.67,11.64,-135.31,0.92,-60.81,-136.58,-84.32,2.0
1.0,0.0,1.0,-125.19,112.09,58.46,-11.95,-126.51,8.13,-42.37,28.7,3.78,-5.21,-13.16,24.8,-103.83,2.53,112.88,166.98,1.61,0.0
1.0,1.0,1.0,-31.18,-14.84,28.9,-29.53,71.68,7.26,-66.2,-8.41,1.87,0.48,-42.46,-65.25,-128.41,7.31,50.53,-76.6,101.85,1.0
1.0,2.0,1.0,175.31,165.23,67.11,92.48,-70.53,-56.42,28.57,33.79,-1.91,8.83,127.09,-41.73,0.59,15.46,-51.28,-318.75,-80.62,2.0
1.0,1.0,0.0,31.44,-53.38,13.78,-48.52,108.69,-15.08,21.01,-122.05,-7.21,-7.11,122.78,-16.31,-419.5,-14.85,80.73,-168.98,21.89,0.0
1.0,1.0,1.0,-172.67,-16.06,-22.94,-24.56,-74.56,6.55,13.33,-178.26,5.36,-0.04,19.64,-12.06,-20.58,19.85,87.65,180.33,58.32,1.0
1.0,1.0,1.0,156.81,73.35,20.24,170.16,-108.37,3.33,-18.19,-44.86,-13.05,2.09,79.87,30.66,56.26,1.37,58.43,-26.68,-67.02,1.0
1.0,1.0,1.0,123.97,-15.61,92.8,80.51,87.07,-63.85,-44.22,99.17,-8.66,-12.3,-79.03,45.48,161.66,18.23,43.81,128.17,-91.88,1.0
1.0,1.0,1.0,54.67,-15.03,36.33,-116.37,29.44,-90.15,-41.59,-21.61,-1.52,5.11,16.3,-47.15,-396.19,-1.41,49.68,1.06,123.7,1.0
1.0,1.0,1.0,-51.03,107.98,50.55,139.26,-22.64,26.27,49.83,41.62,0.45,6.08,123.68,10.84,172.29,14.1,86.29,-93.62,96.33,2.0
1.0,1.0,1.0,-321.59,40.64,-0.12,57.66,-183.63,3.03,-45.39,-206.39,15.51,-12.73,11.1,-17.1,254.03,-11.01,84.29,110.52,-45.38,0.0
0.0,0.0,1.0,-88.03,-66.7,16.32,-1.84,75.6,51.97,-88.66,-37.03,3.56,-6.39,11.1,-24.69,-141.36,8.11,36.71,-273.88,-59.5,0.0
1.0,1.0,0.0,-232.86,113.79,-18.72,29.99,-97.35,3.9,1.8,60.65,5.86,-7.56,-25.81,-4.39,115.83,-36.05,102.13,209.96,87.9,0.0
1.0,0.0,0.0,12.47,-65.24,-27.28,-76.55,102.69,-2.74,-107.12,36.68,-3.1,7.92,39.07,-11.56,-320.54,15.33,26.55,-128.81,-11.27,0.0
1.0,1.0,1.0,135.71,6.21,1.98,-71.72,88.57,-4.64,31.37,-73.2,-3.09,-4.31,-160.81,28.61,-55.87,15.0,-111.25,-40.28,-13.58,1.0
0.0,1.0,2.0,21.5,-18.31,44.48,53.35,-109.05,-5.36,-58.52,24.09,-2.04,8.03,-14.61,45.6,96.81,-33.06,42.34,167.82,83.26,1.0
1.0,2.0,0.0,-101.17,-16.77,2.97,-106.9,212.79,77.8,48.45,145.64,6.95,-0.67,-116.05,-34.78,184.53,-22.94,-66.12,151.62,-53.56,1.0
1.0,1.0,1.0,35.98,76.81,42.5,57.63,-37.96,46.59,-4.98,-14.25,-4.33,-0.17,17.45,-59.41,95.16,-10.15,25.81,109.29,111.89,1.0
1.0,1.0,1.0,-39.58,-40.95,22.71,9.65,5.23,20.35,-72.3,137.99,5.54,-2.97,-55.98,11.95,65.26,-4.75,-11.68,-107.46,-27.75,2.0
1.0,1.0,1.0,113.51,41.17,-24.99,113.49,-128.97,19.35,-44.3,108.35,-9.41,7.77,-128.88,-48.81,36.7,25.59,2.74,-22.25,135.51,2.0
1.0,0.0,1.0,-216.15,-77.08,-32.46,30.61,-116.6,88.41,-26.13,60.4,9.6,8.65,5.23,37.41,156.28,21.15,11.86,-0.4,-87.56,2.0
1.0,2.0,0.0,-14.61,13.82,64.25,95.24,6.29,49.78,-16.39,-94.61,-5.62,0.11,-30.59,-18.96,87.66,-8.48,21.31,-68.78,-51.59,2.0
1.0,1.0,0.0,-123.26,21.96,58.84,-49.23,36.38,-28.73,-146.9,-12.58,6.25,9.83,-96.51,2.27,-21.73,-28.67,27.61,28.81,20.72,1.0
1.0,2.0,1.0,203.15,-23.53,-65.79,-176.24,161.54,-31.83,-27.37,122.09,-8.29,-1.96,97.84,-2.16,-197.53,6.28,-131.29,166.82,84.09,0.0
1.0,1.0,1.0,44.65,-41.66,-1.49,-116.26,18.05,-23.48,-27.03,17.72,-2.57,0.43,-49.09,14.26,-155.23,12.22,0.23,262.98,52.5,2.0
1.0,1.0,1.0,242.71,-20.27,-15.86,15.75,73.57,24.44,40.21,271.24,-11.86,-20.43,-80.9,-21.97,188.54,19.13,-167.19,72.28,71.73,0.0
0.0,1.0,1.0,-165.84,30.77,-25.71,62.24,-94.9,12.25,-18.21,24.7,5.93,10.25,-59.17,-25.18,85.05,-15.3,109.31,53.83,38.16,1.0
1.0,1.0,0.0,-12.47,54.46,-25.05,-17.37,99.68,-6.97,-71.51,-166.65,0.77,-4.96,66.06,19.85,-138.22,34.37,57.54,-116.76,97.69,1.0
1.0,1.0,1.0,-293.73,-45.72,1.13,71.73,-52.82,56.4,-13.9,-133.55,6.75,-0.5,9.58,11.95,88.78,4.66,183.52,104.35,130.78,1.0
1.0,1.0,1.0,-45.9,2.83,60.13,6.82,-39.07,5.19,-37.81,65.31,0.23,3.5,157.62,1.86,58.2,0.53,48.38,181.78,89.44,1.0
0.0,1.0,1.0,170.9,-65.71,-11.37,113.13,133.22,29.55,89.09,82.4,-15.87,2.02,-86.01,26.34,-52.29,2.65,28.15,-196.95,-108.28,0.0
1.0,1.0,1.0,-96.77,3.79,11.96,27.61,-148.8,24.15,-47.78,170.15,2.36,-5.52,8.28,-6.29,28.42,-12.54,22.44,64.77,120.3,2.0
1.0,0.0,1.0,115.08,-52.97,4.24,-8.86,116.02,50.71,37.69,55.21,-6.47,3.45,18.38,38.02,46.22,-22.62,-84.69,-35.16,149.72,0.0
1.0,2.0,1.0,-455.13,-84.02,-6.38,-46.5,-10.04,-10.65,-104.48,170.72,22.37,1.26,-106.05,23.9,211.95,-24.48,54.74,46.18,54.83,1.0
2.0,1.0,1.0,12.96,-15.35,-27.01,60.7,-144.65,-5.55,2.09,92.49,-4.01,4.47,239.31,-31.43,30.78,3.82,-33.88,-23.97,78.15,2.0
1.0,1.0,0.0,-281.36,2.65,-54.4,69.0,22.29,-33.04,20.06,48.07,8.58,2.33,-109.51,-73.14,109.77,-12.66,155.48,-22.55,-73.64,1.0
1.0,1.0,1.0,119.4,-29.26,18.29,70.69,-159.93,-20.0,10.13,79.31,-5.04,-11.3,10.47,35.17,-51.06,20.06,-84.08,-233.28,-82.97,2.0
1.0,2.0,1.0,-97.0,14.7,-2.35,82.75,-98.93,-39.44,42.66,-84.57,-0.62,5.32,-63.42,27.64,138.92,-6.4,50.32,88.08,-105.1,0.0
1.0,1.0,1.0,70.99,37.69,82.85,207.07,-40.48,-6.36,75.19,-123.52,-10.32,2.62,-100.13,-20.46,172.3,15.43,124.88,-5.21,-13.02,1.0
1.0,0.0,1.0,51.71,161.49,-51.68,114.28,-95.77,12.91,100.87,-12.35,-0.85,4.5,-7.4,41.08,54.21,6.47,48.41,-131.23,-105.99,2.0
1.0,2.0,0.0,-154.33,-76.49,-43.3,-52.06,-39.03,-42.18,16.3,-93.87,3.56,-2.76,190.15,-10.11,-363.48,-46.02,76.79,-203.09,-33.13,0.0
1.0,1.0,1.0,-149.22,-61.01,6.23,-69.58,-8.49,91.07,-27.32,-50.53,6.05,12.59,-2.85,-2.01,-32.33,-30.83,60.13,195.8,-32.03,1.0
0.0,1.0,1.0,-343.29,-120.06,27.56,-14.87,52.3,28.11,-70.22,-189.8,12.97,4.79,32.7,-25.9,31.98,32.84,131.54,-4.73,184.36,1.0
1.0,1.0,1.0,171.08,-53.27,-19.45,40.07,67.75,-2.06,14.85,122.13,-11.81,0.22,20.74,30.5,-42.06,-8.85,-27.02,-51.7,41.06,1.0
1.0,1.0,1.0,259.08,140.17,-19.27,309.84,-56.51,7.17,18.05,172.37,-19.38,6.55,50.57,41.79,218.56,-36.41,76.82,-184.66,84.31,1.0
1.0,1.0,1.0,-134.64,-113.53,-32.57,-92.82,83.29,-1.01,-10.3,168.7,1.85,-6.58,-67.31,-50.86,-262.38,-4.37,120.09,95.54,-65.83,1.0
1.0,1.0,1.0,47.09,-14.82,-5.54,66.99,-29.71,15.87,-79.6,115.82,-0.15,-10.06,253.94,-10.35,99.7,21.59,-37.76,-157.87,134.82,2.0
1.0,1.0,0.0,-180.72,20.09,-30.42,3.42,-55.74,54.14,70.99,94.25,1.98,0.29,215.52,-33.67,131.83,-6.03,36.6,243.85,-217.32,0.0
1.0,2.0,1.0,-54.7,-73.87,26.37,-212.38,158.65,74.48,-29.28,-234.77,6.83,2.95,-28.01,29.01,-134.56,15.07,-80.95,131.07,23.09,1.0
1.0,1.0,0.0,-31.48,-107.65,-34.65,223.45,-37.72,33.61,51.36,168.58,-18.18,-8.24,38.26,19.05,120.31,-7.85,103.64,-15.45,-87.02,2.0
0.0,1.0,0.0,-174.1,-16.87,7.9,-27.2,73.08,-16.49,12.55,32.89,6.46,6.91,-71.02,-28.72,10.82,-18.19,68.23,28.55,-76.55,1.0
1.0,1.0,0.0,189.77,199.44,-30.68,229.09,-82.74,-12.19,-4.68,202.36,-13.67,-8.91,110.31,-10.36,116.15,16.74,28.58,-224.69,39.65,1.0
1.0,0.0,1.0,214.59,-37.09,17.77,14.18,141.78,-59.63,-19.65,20.99,-13.84,-11.79,119.63,-43.52,-38.48,20.09,-67.44,-52.32,-60.21,0.0
1.0,0.0,1.0,61.26,-27.53,-37.26,202.84,-35.51,11.36,39.76,-157.28,-16.39,9.22,-220.46,-26.3,107.75,4.64,82.84,-31.89,132.4,2.0
2.0,1.0,1.0,-173.23,-36.54,-22.0,231.17,-77.49,-12.7,-11.15,-59.61,-8.66,-19.12,8.79,-55.5,214.45,1.85,195.0,87.21,32.14,2.0
1.0,1.0,1.0,-231.15,-71.69,55.99,-27.56,45.89,-59.82,-17.61,-31.37,8.97,-4.23,157.24,-50.74,-19.34,-6.39,97.08,8.76,93.02,1.0
1.0,2.0,1.0,179.53,99.2,-10.14,182.3,18.96,60.98,-33.47,-4.99,-12.2,-18.31,54.9,29.17,228.89,-5.49,41.02,-9.13,41.87,1.0
1.0,1.0,1.0,-157.55,-38.06,31.36,-11.85,56.36,6.64,43.19,-88.01,4.9,2.24,73.79,22.32,74.96,14.63,66.27,105.78,-74.92,1.0
1.0,1.0,1.0,-89.81,-66.81,25.7,-158.83,-80.71,-86.55,-51.88,-126.01,6.62,-13.26,-136.29,36.74,-343.79,13.41,42.39,124.91,-56.97,1.0
1.0,1.0,1.0,-5.51,-79.72,-8.78,-158.93,-39.28,12.32,-45.21,113.71,11.79,-2.68,-68.94,-10.86,-86.88,-1.51,-220.38,-209.42,-30.91,2.0
1.0,1.0,1.0,-126.58,-55.81,-0.24,-64.43,35.51,18.34,12.46,83.87,6.19,5.61,134.65,-19.5,-12.63,-6.84,37.78,114.74,-10.8,1.0
2.0,1.0,1.0,19.62,32.53,33.7,-157.67,10.03,9.62,20.78,-163.94,2.24,-10.55,-89.03,-10.89,-44.88,-12.56,-88.35,291.34,17.0,1.0
1.0,,1.0,-9.64,4.74,-58.61,-44.95,57.57,30.03,78.54,190.99,-1.78,8.44,-157.59,-3.72,18.02,-32.47,22.09,223.46,-86.78,1.0
2.0,1.0,1.0,-155.16,50.73,-44.22,26.53,-177.63,-38.87,55.82,-98.21,2.74,5.77,-47.56,35.64,-23.92,-27.26,125.13,224.02,-73.96,0.0
1.0,1.0,1.0,274.71,132.85,22.16,132.76,1.11,-44.72,81.26,-168.66,-15.39,-2.26,-60.67,-19.52,103.62,-15.92,-32.57,-47.25,-8.36,1.0
1.0,1.0,1.0,-43.61,121.14,107.1,165.86,-155.82,27.97,-66.98,82.64,-0.64,1.99,-96.45,-11.55,108.36,0.59,90.13,-119.77,-42.78,2.0
1.0,1.0,1.0,25.17,25.29,-69.9,55.16,-31.69,-41.74,36.23,48.07,-5.04,-8.49,-93.66,15.59,29.95,-25.75,15.63,15.43,-171.17,0.0
1.0,2.0,1.0,-177.88,-90.66,44.05,-223.35,-0.52,34.36,10.44,62.45,21.16,-0.42,-146.59,-25.82,16.83,-9.56,-211.87,-69.18,-45.98,2.0
1.0,1.0,1.0,-341.07,32.62,-0.64,31.91,-24.28,-23.71,57.28,66.11,16.57,-1.75,-7.46,-9.34,287.48,-3.7,69.51,45.73,-28.61,0.0
1.0,1.0,1.0,-183.27,37.86,-27.95,-48.15,-148.77,2.01,99.73,-107.4,10.34,-5.37,62.09,27.31,30.91,-18.51,16.95,155.73,-18.88,2.0
1.0,1.0,1.0,-69.82,-60.78,-5.07,-1.18,179.92,-8.87,-37.86,-100.87,0.31,-5.16,30.91,-0.11,155.18,11.21,39.79,111.95,-1.67,1.0
1.0,1.0,1.0,128.75,1.77,-0.37,-6.17,20.26,24.18,6.63,-64.87,-3.63,1.4,-127.89,1.01,-112.92,8.28,-40.94,-144.72,26.72,0.0
1.0,1.0,1.0,-302.89,-46.52,64.14,-143.58,-60.86,-9.14,-6.81,-85.64,17.92,-5.29,15.94,-17.08,-230.39,-5.72,54.84,-36.95,-153.77,1.0
1.0,1.0,1.0,-168.04,25.79,0.83,79.51,-33.38,36.55,-78.19,-19.67,4.63,-3.01,-129.61,23.59,205.25,8.23,65.38,36.41,33.66,0.0
1.0,1.0,1.0,-77.44,22.23,60.33,-35.34,-175.93,48.27,9.02,-144.49,5.8,4.26,-87.09,-18.02,-49.99,-8.84,-52.89,-10.47,-79.06,2.0
1.0,1.0,1.0,-36.6,-28.13,6.65,60.86,-98.64,-5.01,-51.67,9.24,-3.01,-7.27,4.16,-8.03,74.62,6.46,33.7,102.16,25.32,2.0
1.0,1.0,0.0,44.96,177.27,24.64,151.64,4.11,10.73,10.76,-30.4,-0.42,-3.49,-63.48,-37.17,115.72,-15.41,39.26,-308.75,173.62,2.0
1.0,1.0,1.0,-21.06,45.58,17.75,148.89,-52.99,15.96,-42.79,35.97,-5.06,-5.17,-20.04,0.11,129.89,4.36,82.6,-42.52,86.18,2.0
1.0,1.0,1.0,35.22,-45.48,-24.71,168.39,12.75,-3.23,-42.13,104.11,-13.04,4.25,31.99,4.68,128.86,-36.36,55.59,-54.43,104.86,1.0
1.0,1.0,0.0,-67.23,-22.75,-72.56,5.04,-132.04,2.8,4.24,-114.24,-5.28,3.08,-34.73,38.25,-43.3,7.62,5.19,175.63,-113.36,2.0
1.0,1.0,1.0,-118.23,44.23,-64.22,43.25,-227.1,-2.62,-4.14,-186.6,1.23,-1.22,-94.94,3.91,29.12,35.16,72.7,210.91,31.5,0.0
1.0,1.0,1.0,128.24,47.09,68.19,64.78,-76.33,-68.56,-14.72,43.34,-9.73,-5.59,-30.1,-11.85,23.67,-1.83,-22.49,49.53,-28.16,2.0
1.0,1.0,1.0,-256.1,-89.98,-19.4,-96.62,98.91,5.53,-60.61,83.49,9.5,-14.38,192.09,-4.24,-47.44,-14.92,84.64,138.47,214.57,0.0
1.0,1.0,1.0,205.66,88.14,2.12,192.55,-72.58,50.54,-1.4,-89.43,-14.61,-1.06,-71.91,15.23,163.91,-1.02,35.2,-5.49,6.07,1.0
0.0,1.0,1.0,-183.34,-55.56,40.13,-107.7,26.19,-29.13,-75.36,43.27,16.03,4.44,-84.36,-5.49,234.41,24.37,-153.94,8.06,112.52,2.0
1.0,1.0,0.0,-225.97,56.33,-22.38,-33.27,68.57,-8.55,-24.13,78.86,12.41,10.12,33.49,-27.5,142.61,-5.68,19.86,4.7,61.86,0.0
0.0,1.0,1.0,-62.13,-6.64,-14.07,-36.76,-50.88,35.87,24.13,49.91,8.9,-5.17,80.87,51.09,-35.57,29.25,-8.23,-87.36,-23.24,2.0
1.0,0.0,1.0,-173.89,72.12,-30.76,-35.52,-124.47,25.06,12.99,-64.83,8.81,2.44,54.87,-8.86,10.84,-3.87,41.2,145.08,-144.29,0.0
2.0,1.0,1.0,-293.93,44.03,40.88,40.91,-104.2,-10.51,36.24,-55.19,6.63,-1.4,54.94,-1.08,93.66,11.92,178.55,274.11,-4.42,0.0
2.0,1.0,1.0,73.59,138.55,-61.81,336.32,-33.94,27.35,-24.7,-28.68,-12.77,-10.53,51.92,33.57,213.65,-10.78,162.93,-296.82,-60.65,2.0
2.0,1.0,1.0,-158.01,-60.18,68.1,-146.14,-59.13,-50.24,-24.58,65.32,13.95,3.48,-28.3,42.73,-9.35,2.41,-108.82,38.76,6.97,2.0
1.0,1.0,2.0,-5.0,-134.41,12.58,116.02,-45.75,-57.94,-107.83,-267.88,4.12,-8.43,-31.33,-6.14,178.46,-5.67,-79.77,-411.69,75.89,2.0
0.0,1.0,1.0,-181.01,7.55,-30.52,7.78,-89.12,1.74,-37.53,68.72,10.74,7.55,47.29,27.43,98.45,8.45,38.67,14.76,28.31,0.0
1.0,1.0,0.0,-86.95,54.86,61.39,127.12,-104.47,43.1,9.07,-70.38,-5.95,-3.5,-53.93,1.3,52.52,-0.89,69.42,-25.63,74.34,2.0
1.0,1.0,1.0,-40.17,132.46,59.52,-33.04,-64.29,-5.96,64.19,-5.99,3.22,10.62,-139.09,-6.67,-155.94,4.8,74.34,55.12,66.22,0.0
1.0,1.0,1.0,-68.15,-53.52,-15.98,-77.63,138.07,27.9,54.32,-105.02,1.55,-15.77,148.05,52.69,51.81,4.72,6.05,199.87,116.94,1.0
1.0,0.0,1.0,270.86,35.85,-18.53,-25.81,82.26,-19.07,103.37,-28.78,-13.57,-19.68,-257.48,22.28,-284.56,-9.99,-27.34,-100.95,-132.36,0.0
2.0,1.0,1.0,-21.18,99.93,70.96,254.32,-171.55,65.7,1.32,-93.73,-10.56,-5.98,83.11,16.7,104.59,-13.34,141.42,-109.15,105.8,2.0
1.0,1.0,0.0,-100.74,76.66,-9.16,105.97,126.86,-12.42,23.42,-68.2,-0.44,-2.73,-99.52,-13.25,170.54,-14.29,84.15,-101.14,-8.01,0.0
2.0,1.0,1.0,8.94,-7.76,-51.98,75.46,-49.28,-2.03,47.55,61.45,-0.45,-6.34,158.71,-34.99,63.57,8.07,23.11,-91.56,46.22,0.0
1.0,1.0,0.0,-454.56,18.85,0.56,-75.02,112.16,48.27,67.29,78.06,23.84,-1.06,-176.91,-9.45,269.58,1.11,59.51,98.69,57.98,0.0
