cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,target
2.0,3.0,89.87,159.67,-81.75,14.54,129.68,6.4,89.27,22.56,-70.29,-41.83,-44.81,37.8,-126.94,28.17,-2.47,107.93,-82.23,5.14,0.55,-0.31,0.46,-9.44,-83.84,0.0
4.0,1.0,50.98,-52.78,-247.05,-13.22,21.8,-18.41,132.26,-50.68,-68.07,-41.01,-36.87,-47.07,75.64,-23.3,-2.59,-34.33,-99.61,55.59,-1.94,0.93,18.83,-6.83,145.44,0.0
2.0,4.0,-2.29,-90.46,172.96,-33.93,19.27,-45.78,-46.15,-259.07,-15.51,-15.24,153.05,153.25,7.99,27.29,2.58,-54.42,-106.63,16.35,-3.34,4.15,38.67,-5.57,93.13,0.0
3.0,3.0,-47.61,66.96,-123.31,48.7,70.86,-3.74,102.0,-58.31,-55.22,-14.21,151.05,-106.0,31.79,-50.54,2.49,48.52,-90.54,-1.33,4.02,-0.54,-40.94,-6.91,-12.91,0.0
2.0,2.0,-254.85,15.06,-40.38,-21.87,52.67,47.58,17.27,220.11,106.68,-25.55,-18.51,66.92,25.16,4.05,-2.62,39.54,38.3,-2.78,5.29,-2.26,155.99,-12.93,65.16,2.0
3.0,3.0,103.69,-65.51,277.35,36.46,-84.19,-79.6,34.56,-197.02,-151.08,-28.9,134.49,75.66,77.54,25.48,-0.53,-23.49,-9.44,-44.98,5.59,-2.81,102.59,-7.34,-199.64,2.0
2.0,1.0,5.89,60.27,-35.41,19.02,90.08,64.41,-49.04,25.32,40.68,58.83,-55.96,-21.75,-60.4,45.25,-0.55,-9.47,52.8,12.72,-6.0,3.65,-114.99,22.07,0.84,1.0
2.0,2.0,-67.18,90.35,162.25,12.8,-49.0,34.81,123.04,-2.5,32.44,-23.71,-20.71,-91.4,-155.2,42.37,-2.87,-48.6,96.56,-3.49,-1.75,-3.63,40.88,-8.11,92.9,1.0
1.0,1.0,122.99,-28.79,-187.43,-39.52,-113.5,43.68,-60.92,67.11,-29.97,-10.2,-92.3,-77.04,13.92,8.13,2.39,-47.2,11.75,8.5,2.18,-1.7,-84.95,-1.07,-205.08,0.0
2.0,4.0,4.43,145.78,61.12,-33.82,-101.62,-22.59,49.52,-89.63,-55.7,20.42,26.65,-53.75,40.78,1.76,7.28,7.14,33.9,44.73,-4.27,1.39,-50.06,-7.75,13.29,1.0
3.0,2.0,-111.16,-141.38,202.0,-2.73,-124.53,93.97,-30.92,269.29,-36.72,-1.87,-19.41,24.78,-18.9,-3.4,-2.31,8.14,-8.94,20.11,-0.77,-1.4,-92.07,8.26,-88.38,0.0
2.0,2.0,-159.31,51.93,-88.17,20.06,-3.16,80.3,-16.63,-58.91,94.52,-18.6,-27.01,121.07,-39.42,19.56,0.57,44.2,139.61,21.72,6.88,-1.84,133.45,-15.74,79.18,1.0
1.0,3.0,91.23,105.61,16.24,-8.55,-74.08,32.29,76.11,-3.31,-8.72,-35.02,-283.71,-106.27,-29.17,30.63,-0.41,-0.59,246.72,-25.99,-2.55,-6.45,165.4,-23.31,186.61,1.0
2.0,2.0,-278.07,64.68,-83.36,-24.52,55.1,44.28,16.6,94.14,88.25,104.39,71.99,-9.32,59.29,-2.45,-3.68,39.7,140.22,-1.74,2.57,2.89,-0.19,-0.32,105.9,2.0
1.0,1.0,51.39,22.51,275.05,64.39,-55.22,82.11,-74.77,65.01,-88.74,42.16,-53.52,-50.08,-88.43,1.67,-6.8,-77.36,90.78,8.53,-4.06,-1.37,-50.08,-10.73,42.11,1.0
2.0,1.0,-76.65,-92.37,-181.63,26.82,-0.93,-35.91,-70.33,115.81,9.86,-18.05,-42.34,58.5,1.94,41.07,1.31,26.3,-51.74,-30.73,0.61,1.48,-98.35,-13.79,-14.95,1.0
2.0,3.0,-12.48,138.6,134.96,-40.74,-25.29,63.01,-35.24,-90.2,-123.09,-2.82,174.62,-113.32,-52.56,-10.66,-0.6,-0.09,-67.74,25.86,0.4,-0.86,10.71,25.22,-25.04,2.0
2.0,2.0,-60.07,-35.94,52.63,84.41,-45.78,1.59,1.65,-49.0,-121.88,-14.66,-46.8,-36.27,-23.64,53.38,0.62,15.61,151.72,14.2,2.38,-3.83,158.7,-18.25,83.98,1.0
4.0,2.0,3.36,52.33,-172.22,-47.02,6.34,54.28,-54.4,-84.49,6.97,-24.87,-15.17,-165.49,0.15,58.79,-1.08,-22.16,49.41,-24.41,-0.12,-2.04,0.36,22.17,20.54,0.0
3.0,1.0,38.47,-93.76,18.42,-115.79,-37.8,125.91,35.68,35.59,-65.0,-36.09,-2.66,13.1,-37.97,22.48,3.23,66.19,-76.52,-43.26,-0.03,-0.78,-53.3,-3.01,-39.41,0.0
2.0,2.0,196.34,-44.64,106.83,71.9,14.84,-4.89,74.05,-277.99,-65.13,-83.63,34.81,-82.96,-9.22,-18.66,0.7,-8.33,-16.64,19.61,1.43,-4.92,38.3,-28.38,-26.18,2.0
2.0,2.0,-59.43,-16.72,74.56,24.19,-86.54,32.71,2.57,-112.8,-56.1,-68.91,138.77,105.12,-49.57,27.0,-1.63,6.94,-156.15,-1.83,0.04,1.24,-62.13,-8.99,-10.76,0.0
2.0,2.0,30.05,34.18,-202.34,16.72,48.91,71.56,35.71,-112.63,0.1,67.27,131.44,14.94,-1.09,-22.34,0.48,18.36,-62.02,2.97,4.96,3.78,52.96,-8.73,13.43,1.0
2.0,3.0,126.11,17.43,110.33,3.8,-91.93,65.6,44.03,7.26,152.05,4.49,-3.48,30.95,38.71,-1.58,-0.21,-26.51,-142.83,-9.83,-10.34,4.96,35.25,14.24,-115.57,0.0
2.0,3.0,-22.56,-20.54,213.86,-46.12,-103.76,-4.97,-65.44,43.61,121.98,-23.86,-64.75,-175.14,23.59,-51.58,4.71,-29.68,175.31,-8.89,-0.1,-6.92,36.42,2.07,-15.6,1.0
1.0,2.0,-1.8,-89.52,341.24,-69.56,95.9,60.11,45.88,-169.59,-155.66,101.9,300.75,-133.88,-34.15,-1.85,-1.17,-125.35,39.47,8.15,4.65,-0.72,59.76,4.45,-31.4,2.0
2.0,1.0,7.43,139.7,-50.05,-26.34,-11.05,-4.41,61.46,-125.67,-79.18,110.04,43.18,193.96,-29.8,-9.59,0.28,-92.18,-61.86,-21.6,-9.88,12.19,-37.41,11.57,66.12,2.0
2.0,1.0,124.64,12.43,313.74,-48.84,56.33,-13.19,-63.35,-147.0,-17.84,-34.72,-8.06,-63.96,54.44,-2.31,-0.37,81.08,82.41,5.87,-0.3,-5.36,-27.5,-8.4,48.51,1.0
2.0,2.0,-19.38,59.72,-20.5,6.9,-10.74,84.34,-109.59,92.2,2.25,41.8,247.99,-124.77,-32.28,-11.66,-1.87,-16.6,-214.02,-19.66,4.17,1.44,-69.72,3.15,-66.42,2.0
3.0,2.0,-14.12,43.9,-33.36,-25.08,89.17,-16.06,132.93,39.08,122.1,16.06,-63.73,-34.25,-14.96,17.22,-1.99,-104.34,16.9,6.14,-7.31,2.81,-117.42,5.21,-16.79,1.0
0.0,2.0,61.35,1.52,-177.66,50.71,-38.28,25.01,-112.83,48.84,88.03,-45.66,-83.87,-39.26,21.82,55.4,0.99,11.6,-2.85,-38.99,6.15,-4.35,-76.9,10.2,68.78,0.0
1.0,2.0,64.6,91.41,-86.93,-27.48,10.91,29.34,33.73,245.56,124.4,-7.47,-211.75,-191.55,5.0,16.27,0.8,83.63,129.58,3.87,0.23,-5.66,10.41,22.45,-86.39,0.0
3.0,3.0,50.47,88.44,261.51,-22.15,-93.28,-106.09,99.81,-70.59,-91.31,3.76,105.49,-1.24,1.68,65.63,-3.39,-21.1,37.73,-12.55,8.13,-4.97,-39.26,-3.62,0.53,2.0
3.0,2.0,-152.85,-14.33,35.09,0.41,18.14,38.58,41.22,211.66,-184.24,-108.44,-192.8,-142.3,31.87,-49.2,-0.79,-83.22,211.96,58.39,5.85,-11.89,-16.13,12.56,59.41,0.0
1.0,2.0,7.97,-107.43,-60.62,24.59,-9.12,67.17,-36.76,-76.31,-7.31,-183.05,-149.05,-55.58,50.35,32.25,-2.32,-10.07,2.37,-6.99,-3.55,-5.98,-34.52,2.6,-25.01,1.0
2.0,2.0,81.3,-43.72,-59.39,0.66,15.53,-80.12,-54.42,47.24,-123.76,-2.07,-23.15,-80.59,-81.21,64.51,-3.52,19.37,-36.87,-21.86,0.64,-1.29,-103.28,10.5,-0.25,1.0
1.0,2.0,192.44,92.89,-321.85,-18.93,-49.93,49.95,2.56,20.21,-78.18,-37.89,-216.41,-34.38,-102.43,56.2,-1.73,14.06,52.12,6.07,1.79,-2.15,9.08,32.76,-161.81,0.0
2.0,1.0,-27.68,-49.25,53.13,25.57,80.51,-60.78,18.66,-317.19,-83.3,31.84,322.86,83.68,12.48,15.58,2.47,-1.15,-178.45,-25.02,0.88,6.09,-10.26,4.11,67.87,0.0
0.0,2.0,-9.18,54.63,73.96,-27.45,-49.01,41.44,-21.05,47.74,-189.97,59.6,0.13,-77.32,76.76,15.25,-3.75,49.42,57.54,-15.47,-2.61,0.76,84.4,10.13,55.65,1.0
2.0,2.0,-17.04,-47.88,29.51,30.65,-120.65,34.11,100.85,-12.18,-59.18,29.38,72.32,-92.79,-19.17,6.11,-7.19,-31.11,5.15,9.71,0.66,-0.34,1.13,2.09,32.79,1.0
2.0,1.0,91.39,74.91,202.33,-33.6,99.88,-18.3,-24.14,-128.99,-90.34,81.14,49.53,-7.5,-79.44,91.34,-1.67,49.0,120.71,-12.79,3.3,-1.05,56.54,-12.25,94.84,1.0
1.0,2.0,5.26,-73.51,39.8,-52.23,-38.52,-164.49,136.63,90.88,-103.09,-22.94,-70.09,49.82,28.02,28.15,-3.22,73.34,-16.03,-25.42,-2.75,0.26,-60.18,-4.7,-84.16,2.0
2.0,3.0,-33.0,-36.14,78.55,-3.7,124.24,-3.83,57.33,111.38,-19.08,-8.98,-70.65,-86.07,-56.61,22.49,-0.57,87.06,120.59,-47.8,0.51,-3.73,83.78,-17.18,-154.41,0.0
2.0,1.0,33.53,-253.56,-150.53,-14.26,103.26,-23.34,-122.49,210.15,-108.53,-25.49,-58.84,-137.07,40.38,-27.95,-1.91,6.14,-109.59,38.81,-2.77,-0.59,172.97,-19.75,-77.17,1.0
2.0,2.0,-134.74,-90.17,-61.94,-19.45,13.55,54.44,64.53,-171.98,116.44,-17.85,101.14,71.77,-79.54,52.63,-1.31,-18.89,21.6,-11.68,2.93,1.06,-7.54,-17.67,65.27,2.0
2.0,1.0,234.86,24.66,118.96,4.92,145.41,-48.67,20.46,-193.82,23.12,10.44,86.52,102.92,58.2,-18.29,-4.03,-39.85,-143.65,7.46,-1.73,3.38,-77.07,14.61,-97.43,1.0
1.0,2.0,-11.16,-15.35,-257.55,-13.68,13.29,-63.0,-129.83,-131.18,143.97,30.87,-8.81,-14.31,24.18,-23.79,2.08,-5.17,70.73,4.55,1.63,2.06,4.06,-15.46,41.71,1.0
1.0,1.0,55.05,55.38,-4.14,-32.46,-35.83,28.93,8.28,137.21,-210.32,14.63,-35.6,-102.24,-62.14,-58.85,4.03,-19.16,4.31,-53.04,2.69,-2.95,-75.36,-0.02,2.52,0.0
3.0,2.0,-182.04,-96.06,-206.22,17.21,122.28,-103.11,-28.22,-26.59,-21.51,71.15,115.3,-102.55,-35.1,-19.98,0.4,-87.73,-3.48,0.3,-4.27,5.87,204.86,7.24,70.11,2.0
3.0,2.0,149.42,-50.6,204.24,-49.26,-8.36,-4.31,45.54,-155.73,-171.45,14.03,52.11,15.45,-100.25,-8.82,-3.82,-23.73,-25.63,-10.84,-2.76,0.81,82.17,0.12,-27.61,1.0
3.0,1.0,2.74,0.25,22.94,-72.54,-46.14,85.75,-53.37,73.38,-111.45,34.57,-74.58,-78.24,-116.86,29.07,-4.99,-23.84,92.88,18.2,-2.02,-0.86,20.71,-16.24,49.11,1.0
2.0,2.0,46.65,48.62,-213.24,77.39,-107.82,-56.17,90.71,-46.32,28.56,-65.28,-141.34,-53.88,-73.77,-2.73,-2.98,91.43,1.72,-3.55,-5.18,-0.23,0.66,-13.43,49.96,0.0
2.0,2.0,38.32,-55.39,-39.73,70.78,-44.35,40.94,-31.48,20.21,45.82,43.37,18.52,-37.6,-26.75,31.54,-3.35,4.79,-18.95,-23.41,-2.82,2.87,-66.59,16.66,-122.72,0.0
3.0,2.0,-61.04,-66.28,-37.26,-13.81,99.38,7.69,-18.05,9.63,-146.16,-124.99,-57.99,47.12,14.37,16.93,-1.46,-35.8,-64.91,-2.1,-1.14,-2.6,91.92,-15.53,-13.64,0.0
2.0,2.0,41.39,10.02,-33.64,-4.21,-24.2,9.52,-90.16,-122.55,-119.6,-42.87,44.44,-127.06,115.71,-92.22,0.36,19.28,-41.91,-3.34,-1.87,-1.45,50.88,-19.68,38.94,2.0
1.0,3.0,25.39,43.76,79.14,46.12,35.51,31.03,-94.01,58.32,141.45,-31.06,226.47,-18.71,1.61,-9.37,-1.74,-4.73,-210.53,8.87,8.89,-2.2,-203.8,-24.22,-243.15,1.0
3.0,1.0,-51.3,-144.16,24.96,24.21,118.6,10.35,80.21,98.06,74.3,-31.53,-105.39,-111.09,38.45,-42.86,5.83,-40.09,103.14,-22.02,-1.65,-3.94,-38.29,47.99,21.21,1.0
1.0,1.0,96.28,56.66,-122.84,-27.47,-21.04,25.81,27.94,123.5,-66.73,-30.65,-6.53,-12.25,15.69,-19.57,3.93,64.76,-128.99,-37.94,7.12,-3.01,4.0,-9.08,20.92,2.0
1.0,1.0,39.6,-3.36,70.52,79.74,140.39,8.19,-20.06,-153.47,-19.04,55.2,47.2,-33.13,-33.78,92.57,3.46,-93.87,153.17,2.56,7.63,-3.17,-11.07,5.22,132.77,1.0
2.0,3.0,102.15,-19.33,-8.3,-74.08,-19.38,67.93,21.19,-31.34,9.14,-40.19,-62.05,-146.34,81.57,11.45,-1.0,-7.43,108.96,-7.41,6.71,-7.71,25.37,9.23,-27.62,1.0
3.0,2.0,-53.1,-119.84,198.15,-55.87,-41.87,88.2,-108.16,-36.14,-5.14,46.49,135.5,-86.09,-58.52,-24.4,4.56,22.55,58.78,-42.69,3.48,-2.0,-25.57,-8.81,28.22,2.0
2.0,2.0,100.78,17.78,-12.9,48.75,31.47,-14.73,-19.1,-135.09,36.69,-88.83,53.29,-140.9,13.42,-46.79,-0.99,131.01,-114.1,-30.85,-0.95,-3.33,69.35,3.06,35.08,2.0
3.0,3.0,-57.5,-196.14,53.56,78.84,-105.68,3.97,-67.78,34.16,-29.76,-38.89,7.11,-62.24,20.16,-65.2,-3.11,-15.85,10.65,-12.36,0.14,-2.67,175.81,3.26,-15.22,0.0
2.0,1.0,39.09,120.66,215.75,-49.0,46.59,-41.48,-79.34,-114.58,152.37,73.28,133.76,30.53,-42.69,17.49,2.01,8.91,44.35,-17.9,5.66,-0.59,-1.96,4.64,104.69,1.0
3.0,2.0,-76.1,-3.75,-69.12,-12.78,-24.3,-12.54,-66.77,99.44,92.33,-61.91,-154.79,35.18,-86.09,-11.42,-1.74,-89.35,57.18,-42.13,-1.77,-2.08,65.24,2.43,58.28,1.0
2.0,2.0,-74.59,-98.31,-36.12,44.07,-7.22,-58.59,36.52,-139.9,-134.11,64.8,146.04,144.46,97.41,4.01,-3.2,-86.69,-79.09,-6.09,-3.0,8.14,-82.15,18.07,33.94,2.0
1.0,0.0,54.23,-74.59,-57.08,21.12,12.74,-32.17,-13.55,-232.24,-53.15,-15.83,56.86,30.47,-45.75,14.54,1.36,107.78,26.02,-10.57,4.61,-0.93,-118.37,-0.23,41.66,1.0
1.0,4.0,79.33,-63.4,83.81,-18.97,45.56,-65.71,47.9,-140.17,-72.66,-42.76,-13.19,-26.29,7.35,15.7,3.92,36.7,25.07,-7.03,-1.18,-2.16,65.64,21.79,-3.75,1.0
1.0,2.0,-47.53,180.04,-88.58,-15.12,145.73,-23.84,-70.95,122.28,192.81,20.89,-36.62,-76.33,-5.63,2.95,-1.1,-110.97,6.11,26.1,-2.7,1.02,22.61,-3.18,-17.82,1.0
1.0,2.0,34.34,30.92,-30.13,-10.9,-83.34,94.8,-81.81,109.83,-135.38,-42.29,-106.19,-23.14,-29.28,54.85,-0.18,-43.18,26.25,27.03,3.13,-4.32,9.77,11.36,14.5,2.0
2.0,2.0,-41.9,24.59,-9.06,19.76,-4.72,93.02,26.61,9.12,126.46,-39.64,36.1,-35.76,-80.39,-3.52,-0.64,59.6,-38.42,-7.29,2.17,-2.15,99.21,11.76,33.54,2.0
3.0,1.0,149.08,10.96,-311.51,53.27,85.88,18.99,-125.8,134.17,64.63,-52.95,-230.0,-137.86,-33.15,-64.42,-2.74,71.84,118.33,35.03,7.67,-7.48,-29.36,8.84,-187.93,0.0
2.0,2.0,-23.56,31.09,-129.66,50.39,-21.97,73.22,61.27,-141.17,-157.86,3.12,19.01,116.11,-24.68,-35.83,3.27,44.21,-17.1,14.24,-1.95,4.5,-52.54,0.71,-21.15,2.0
3.0,3.0,222.94,-53.53,-164.47,11.09,47.73,40.77,33.25,42.32,171.95,-1.05,26.09,-187.67,-4.75,22.64,1.67,-70.47,-168.88,12.05,-0.23,-0.35,82.38,-16.45,-116.29,1.0
3.0,3.0,42.04,-65.11,-189.17,37.44,-33.25,45.49,57.64,83.16,93.5,-113.97,-202.34,-48.82,70.32,-15.34,-0.92,-19.27,70.7,-39.64,6.27,-8.21,11.94,-18.33,37.78,0.0
1.0,1.0,-134.1,46.68,-84.19,-1.4,-124.46,20.61,-119.52,-31.34,40.26,40.12,22.87,-63.03,37.05,-3.28,-3.61,-45.45,115.17,-27.03,1.01,0.31,200.09,-4.66,110.78,2.0
0.0,1.0,20.66,139.09,-51.31,-63.08,-50.86,-13.12,127.06,39.59,20.45,-9.7,-92.96,-42.59,-122.1,-12.49,-1.56,-102.63,100.03,26.35,3.94,-3.93,-91.83,12.67,49.6,0.0
1.0,2.0,16.44,-112.34,137.68,10.99,115.77,79.93,8.88,148.59,60.99,53.5,207.09,15.31,-22.42,-42.85,2.13,58.19,-191.08,-2.12,7.05,0.51,102.78,-4.1,-44.6,0.0
3.0,3.0,58.63,-125.8,32.16,13.46,-65.6,-11.16,-34.62,-189.85,-12.85,27.45,-29.71,19.84,19.38,-15.09,2.8,36.31,58.15,-0.53,-6.68,3.25,14.27,-6.73,117.83,0.0
2.0,2.0,-73.98,-12.47,-9.52,-40.5,-46.35,31.04,-130.3,99.65,-82.87,45.57,79.15,-94.43,-58.0,48.85,1.01,-45.89,-79.66,-7.06,-5.21,3.6,-62.34,15.84,6.96,1.0
2.0,1.0,-179.4,-76.86,-73.98,-5.2,-99.49,61.44,-24.92,151.02,33.85,26.51,31.65,-103.79,31.34,-15.6,1.24,-9.8,-7.38,44.21,-3.07,1.54,-30.03,8.87,82.25,2.0
3.0,1.0,-3.6,-46.24,49.66,30.01,-13.16,27.68,49.7,-90.98,-74.61,5.52,109.3,-32.31,14.24,32.51,0.29,31.03,-39.52,-13.39,1.97,-0.31,-168.51,-6.84,74.12,0.0
2.0,2.0,27.45,-36.85,-165.5,19.02,100.51,5.41,103.36,144.23,70.91,-61.94,-202.79,-181.1,9.62,29.08,1.14,13.37,192.67,-38.11,7.07,-9.55,35.12,13.95,-121.75,0.0
2.0,1.0,132.72,-69.21,-307.06,-2.08,-4.87,-77.65,-22.35,7.41,-0.11,-51.85,-94.04,-78.7,37.46,32.31,2.57,39.38,-27.07,-8.58,6.53,-4.05,-58.78,5.21,-0.8,0.0
2.0,2.0,31.39,68.52,-127.38,63.13,118.5,-46.86,43.47,-38.42,37.55,-6.18,-31.22,20.46,-31.24,-12.15,-0.11,-78.62,16.81,-21.7,3.39,-0.71,117.92,22.33,36.6,1.0
1.0,2.0,91.53,59.53,-2.27,-21.19,72.6,-16.23,-121.12,-91.46,39.15,43.88,-79.01,144.65,-3.82,2.87,3.33,7.18,64.08,-18.93,-1.38,3.04,1.94,-3.84,36.85,2.0
3.0,2.0,127.09,13.93,-37.63,-50.09,-70.36,-60.79,24.21,17.06,-4.61,-25.24,-71.82,-163.48,20.35,-25.71,-3.62,-9.64,-22.58,10.06,-3.58,-2.27,-143.49,-2.91,31.2,1.0
2.0,2.0,81.26,-119.75,221.22,14.23,43.78,-17.66,-77.06,15.71,249.44,-49.42,-121.62,-56.36,-45.26,41.38,-4.38,37.7,89.55,11.53,-2.6,-5.21,84.77,-16.93,32.26,1.0
2.0,2.0,37.29,-55.43,238.26,14.44,-81.6,4.14,64.79,-185.0,47.64,48.38,212.0,69.4,-13.84,-36.13,-2.15,-10.4,-70.92,22.29,1.14,2.75,33.79,-0.25,-7.51,0.0
2.0,2.0,-91.26,16.36,109.7,-13.81,96.14,8.28,-50.84,55.83,-5.15,-18.44,24.89,-80.69,4.09,-15.15,1.18,68.02,57.41,24.8,1.54,-3.47,44.13,12.8,-15.23,1.0
3.0,3.0,192.0,-78.52,-326.83,-12.53,-61.0,82.03,96.34,37.02,39.92,35.24,-243.93,-97.83,60.15,-9.93,1.18,-44.15,37.4,30.22,-7.98,2.9,143.35,-4.64,102.2,0.0
2.0,1.0,228.68,-67.51,-383.82,-13.88,39.67,-35.72,25.63,-9.64,-60.07,-68.89,-185.3,26.12,50.7,25.54,-2.61,-19.46,-31.67,-0.62,8.92,-4.48,92.69,2.1,41.58,0.0
2.0,3.0,12.57,42.11,16.98,-48.38,11.33,-33.54,98.29,-50.17,27.45,64.89,113.01,-23.56,46.72,-5.6,0.93,32.03,-14.36,-43.7,2.96,1.45,65.62,6.35,48.23,2.0
2.0,1.0,-96.3,148.51,-3.28,56.74,-44.04,-38.43,53.37,28.24,41.44,39.92,112.92,42.15,-68.0,-96.35,1.44,17.99,-59.86,14.44,1.6,2.72,98.18,-7.96,49.09,1.0
2.0,3.0,64.87,-17.11,-159.46,-57.82,142.41,-49.27,8.66,83.25,-127.58,0.3,-35.71,-105.77,62.17,-53.08,2.44,49.8,-70.22,29.82,-0.31,-0.39,-4.51,-6.95,71.09,1.0
2.0,3.0,125.28,-30.61,-35.9,108.19,-0.29,-94.92,30.19,-8.1,74.66,88.5,31.1,-11.3,-154.82,-5.76,3.68,12.18,-55.61,3.22,-2.34,4.43,-41.2,-31.12,19.36,0.0
1.0,2.0,-25.66,-7.62,373.64,3.69,-152.0,-80.53,56.22,-39.1,-208.05,-10.97,-52.18,-129.62,-133.14,67.12,-2.55,20.79,223.8,-11.37,-0.56,-7.33,52.01,-8.98,141.6,1.0
2.0,0.0,-103.07,-12.86,-38.5,28.74,67.36,-7.93,159.66,31.49,-19.01,-10.89,-17.21,-10.11,40.13,14.95,-3.35,-51.52,63.98,37.48,2.24,-1.69,-119.71,11.64,66.22,2.0
1.0,1.0,-11.82,-45.77,58.3,-49.38,-46.04,-1.14,-138.64,-83.01,-60.45,55.72,99.38,-16.58,72.38,-95.27,-3.29,14.05,14.3,24.17,0.85,1.59,22.76,-24.26,68.08,2.0
3.0,3.0,-11.16,118.01,37.34,-59.09,21.84,22.72,-20.78,-24.32,-156.32,30.99,159.37,-104.71,-88.72,-18.52,-0.45,-38.66,-67.66,-11.6,3.72,-0.69,-76.21,9.9,68.78,2.0
2.0,3.0,112.07,122.96,-299.88,-30.79,-58.83,-51.59,20.54,95.87,16.42,-89.77,-142.49,-238.49,41.41,34.51,-4.46,-75.92,76.97,16.02,8.53,-9.35,81.84,-20.66,-243.84,0.0
2.0,3.0,76.93,75.84,32.91,33.82,-45.98,-56.75,-55.67,13.01,53.61,-36.57,-170.83,-51.39,-96.75,9.99,-0.42,16.76,59.85,16.86,-9.43,-0.15,-104.41,-17.34,-54.82,1.0
3.0,2.0,35.82,-110.1,41.82,-35.2,-19.94,-66.13,196.58,-24.24,130.62,23.66,98.39,44.13,21.15,84.76,-3.32,-40.45,-123.68,-30.82,-1.95,3.65,88.73,8.49,-44.67,2.0
4.0,2.0,99.16,14.53,-186.76,-20.77,-32.03,-13.57,-87.72,-62.8,8.27,14.58,-110.53,-40.2,-94.96,15.64,-1.38,30.66,85.19,8.2,-0.44,0.14,-112.97,-19.79,-20.04,0.0
2.0,2.0,-206.91,-7.33,90.45,-15.42,34.12,16.93,-13.17,-148.1,99.31,-99.03,239.01,101.94,6.32,-34.25,3.26,-65.62,-163.35,23.05,2.02,0.59,43.01,-2.62,-37.42,0.0
2.0,2.0,-3.16,-67.37,-66.04,69.79,-7.96,-11.07,105.82,-108.96,193.61,-2.49,18.19,-49.55,-7.22,-41.73,2.15,13.73,59.69,-2.08,2.47,-1.37,-18.5,2.41,42.11,1.0
2.0,1.0,128.68,-116.25,-147.14,-40.82,-16.08,-9.07,69.68,34.3,-62.78,-54.13,-128.01,-161.84,-57.0,26.56,2.71,30.24,40.3,-16.93,1.74,-5.32,113.39,0.1,-58.83,1.0
2.0,1.0,21.82,-108.58,-131.21,9.86,-84.92,-46.43,-79.66,-12.82,16.19,-2.4,-22.01,-11.75,68.54,57.58,-1.76,110.45,47.79,5.46,6.39,-2.41,92.21,15.04,-2.4,1.0
2.0,2.0,102.51,2.92,-253.2,56.06,41.57,29.16,-101.23,-42.99,155.07,-40.51,-99.55,-113.38,-37.09,6.44,0.68,-42.72,105.08,-9.56,12.52,-8.29,38.24,-19.08,154.79,0.0
2.0,2.0,34.26,31.94,11.65,-7.0,-21.75,-45.16,-47.06,-41.89,5.93,6.27,49.57,-72.26,30.24,-12.54,3.83,58.23,-3.05,-15.4,-0.36,-0.05,128.53,-2.01,-133.72,0.0
2.0,2.0,190.94,50.66,-19.01,20.35,-16.66,34.58,-81.75,-48.47,-43.05,-4.9,-119.58,-151.43,-20.85,72.01,-0.4,-32.89,88.74,3.98,1.79,-5.3,-72.79,6.64,156.2,1.0
2.0,2.0,-18.23,91.98,-181.29,-2.07,-28.92,-37.19,36.01,215.68,-9.71,18.56,-20.3,-34.3,59.47,-23.23,-2.24,-9.46,-179.24,-19.26,-5.6,4.5,-137.84,3.07,66.84,0.0
1.0,2.0,129.23,70.99,-80.2,24.27,-33.74,-36.17,104.51,-180.4,-119.81,22.71,-50.88,94.66,-64.39,-74.18,-0.11,-25.8,-73.72,6.92,-8.3,6.08,91.49,10.4,250.52,1.0
3.0,1.0,114.54,111.74,299.01,-36.7,-9.53,-6.82,2.76,-124.91,57.88,-42.74,156.61,13.77,-6.69,34.87,3.44,113.35,-90.81,10.53,4.57,-3.51,34.66,-12.82,-154.11,2.0
1.0,3.0,-186.47,23.14,-282.91,17.67,-113.24,-28.49,-91.93,84.35,103.06,-35.97,-83.77,150.21,-16.79,105.6,0.93,-42.61,8.55,-6.37,1.77,2.05,-63.36,-18.59,57.71,1.0
2.0,2.0,68.04,83.17,-98.52,-69.22,49.89,-4.61,149.97,61.89,144.88,13.22,50.25,-42.69,24.33,80.15,-0.16,-11.24,-126.66,4.92,1.32,1.11,33.87,11.98,-28.67,1.0
3.0,3.0,-136.44,-32.51,-206.75,44.75,-95.03,-42.33,-52.88,148.23,66.29,-88.44,-160.31,67.69,4.35,-45.36,1.72,-3.12,30.2,-24.52,1.35,-2.42,118.38,9.67,26.41,1.0
3.0,3.0,51.16,68.33,-156.35,13.84,-153.03,19.43,142.92,89.65,-34.77,-38.5,-105.55,-119.6,76.81,-50.32,5.04,50.03,59.06,13.35,3.7,-4.68,-77.44,-18.43,-122.19,0.0
2.0,2.0,1.27,7.43,30.71,13.35,28.51,-71.36,-50.29,73.13,-45.38,-18.45,-46.57,-12.4,-23.81,36.96,0.46,9.79,13.2,8.14,-1.01,-1.09,27.67,3.64,-96.29,0.0
