cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
1.0,1.0,1.0,-12.78,-88.13,19.99,9.19,-187.31,-12.14,1.59,76.47,-0.46,1.19,-37.76,-9.7,-24.57,-5.07,2.0
1.0,1.0,1.0,11.02,78.12,-79.67,-3.62,-79.2,54.53,-86.18,-99.49,174.03,-13.63,29.54,-6.55,-37.76,108.45,2.0
1.0,1.0,1.0,-22.05,-5.54,-142.32,-13.89,-88.8,9.61,132.51,102.85,-16.94,-8.13,-51.27,6.27,-40.63,0.03,2.0
1.0,1.0,1.0,3.69,14.0,69.44,-18.77,75.57,-20.82,-130.93,-317.11,36.34,10.67,71.46,-0.46,-44.42,98.05,1.0
2.0,1.0,0.0,26.09,-84.26,43.23,62.96,-14.45,355.82,16.84,880.65,102.4,-14.55,-111.49,3.01,15.34,-136.3,1.0
1.0,1.0,1.0,-52.22,-113.86,7.51,42.18,96.97,-21.0,74.77,59.79,-7.66,40.95,-75.36,4.22,15.13,23.69,1.0
1.0,1.0,2.0,-14.53,-48.69,-28.41,24.24,-20.74,-168.32,54.45,-195.5,-139.83,17.94,65.65,-0.71,54.07,-56.13,2.0
1.0,2.0,1.0,-19.38,-27.19,131.14,-51.49,-42.76,-146.89,-100.59,-56.31,-138.9,-47.31,-9.1,0.74,-65.34,101.09,1.0
1.0,1.0,2.0,6.07,-141.89,-38.12,-11.07,-23.4,-233.97,-6.08,-282.55,-60.76,16.18,-45.16,-6.53,-42.57,-8.2,1.0
0.0,1.0,1.0,20.14,-41.48,-75.96,-37.17,26.04,-190.42,-106.15,-166.48,-88.26,-34.76,17.42,0.48,14.46,-65.15,1.0
1.0,1.0,1.0,-5.88,33.15,-114.05,-9.05,8.6,11.77,-30.87,-39.4,-66.66,-5.01,43.09,11.82,-83.9,58.61,0.0
1.0,2.0,1.0,-8.57,80.86,1.83,-32.63,-108.95,-141.55,60.63,-64.34,-128.85,-19.22,-25.48,3.97,153.21,16.23,1.0
1.0,1.0,1.0,46.22,18.15,-30.47,63.15,51.29,137.13,133.17,506.94,-65.12,20.46,-64.43,2.61,125.08,-122.03,1.0
1.0,1.0,1.0,0.23,-35.79,10.8,67.68,-6.25,11.78,-59.96,-231.47,134.12,51.29,77.91,4.76,-24.38,-2.71,1.0
1.0,1.0,1.0,28.64,37.22,-49.01,3.21,-11.89,-92.63,10.32,12.75,-39.51,-9.96,-38.48,-4.06,-126.82,23.62,1.0
1.0,2.0,1.0,-20.01,-97.34,-61.52,40.04,-21.47,-33.48,-41.77,194.87,-68.49,35.74,-142.52,2.35,-3.09,104.3,1.0
0.0,1.0,1.0,31.72,-80.34,-33.7,15.37,-116.87,-102.47,36.53,-216.18,60.57,-19.8,84.9,-4.25,133.71,25.13,1.0
1.0,1.0,0.0,-39.98,96.77,82.19,9.77,11.61,174.95,25.98,209.95,-54.36,8.79,63.83,0.69,-5.36,-138.25,0.0
2.0,2.0,1.0,23.33,63.19,-31.67,-3.15,-65.37,94.06,20.13,8.62,70.41,9.39,9.39,2.95,8.02,29.31,0.0
1.0,2.0,1.0,-2.9,20.18,-33.68,-8.1,46.82,3.09,-25.68,45.39,-106.6,5.5,-19.81,-4.68,6.6,75.27,0.0
1.0,0.0,1.0,-0.02,79.6,21.79,8.55,-32.0,94.19,91.98,147.11,19.48,-6.27,17.52,6.88,-28.42,-44.26,2.0
1.0,2.0,1.0,5.24,30.35,-32.06,5.15,72.69,-6.38,90.35,183.7,-100.66,-17.14,-22.23,4.75,-6.46,28.83,0.0
1.0,2.0,1.0,-8.96,-67.95,-18.69,1.45,91.76,-138.64,130.68,-332.1,7.22,9.43,52.68,7.51,29.49,45.89,1.0
1.0,1.0,1.0,8.31,-16.27,-42.16,-33.45,173.29,87.97,-61.09,-49.36,-58.28,24.8,22.84,-7.01,-91.67,-87.56,2.0
1.0,1.0,1.0,4.41,114.92,-33.06,17.76,-83.59,94.0,80.13,313.48,-46.02,-30.62,20.32,-5.33,21.33,-42.34,0.0
1.0,2.0,2.0,24.02,53.52,-86.99,-10.8,-34.49,-270.25,-8.94,-252.82,-113.38,24.02,-108.92,0.28,-97.63,114.13,2.0
1.0,1.0,0.0,0.34,83.59,129.06,-20.88,-41.08,53.91,-93.05,169.18,-67.12,-5.0,-61.48,5.68,-5.0,-0.56,0.0
1.0,1.0,1.0,-19.52,-29.11,5.61,42.25,99.39,64.95,4.48,253.82,96.71,-28.8,-3.31,-0.21,-19.82,50.11,0.0
1.0,1.0,1.0,-5.0,54.28,21.99,-5.31,76.04,-146.03,1.7,-255.82,-126.0,38.42,-11.26,-6.74,84.71,25.27,2.0
2.0,1.0,1.0,31.4,22.24,-36.18,-32.93,30.96,86.06,24.69,-276.97,192.85,-11.21,79.51,-0.36,119.35,172.84,0.0
1.0,1.0,1.0,17.11,-88.13,-70.47,41.49,-6.78,57.8,-21.11,126.02,-61.85,8.08,51.52,5.22,89.84,29.88,2.0
1.0,1.0,1.0,25.23,17.59,-95.78,35.56,69.13,-2.12,44.1,55.95,53.21,-17.99,52.38,-4.35,-138.61,-2.91,0.0
1.0,2.0,1.0,-38.1,118.02,-63.86,-35.99,108.07,-70.32,20.71,-272.46,-324.08,16.14,117.83,0.3,86.64,191.18,2.0
1.0,1.0,1.0,48.25,107.43,14.74,18.04,-35.94,-62.05,117.08,63.61,-23.92,-4.09,-36.57,6.28,-58.64,14.58,1.0
1.0,1.0,1.0,9.97,-131.27,-17.96,14.2,-93.57,-71.2,-16.94,-56.46,-67.85,40.09,-63.19,-3.41,-20.46,-6.03,1.0
1.0,1.0,1.0,-6.3,-60.83,103.67,-36.5,79.96,-132.91,-79.4,-406.79,-20.15,51.33,-80.81,2.61,23.08,179.5,2.0
1.0,1.0,1.0,41.17,78.61,-16.13,-21.66,-172.93,-95.42,74.76,-127.31,-123.52,7.16,-23.24,4.71,37.62,110.29,2.0
1.0,1.0,1.0,7.77,-78.72,-34.24,-15.39,6.88,-111.07,-70.9,160.38,-134.34,-19.65,-112.01,1.1,12.34,88.22,1.0
1.0,1.0,1.0,32.68,57.77,-29.07,8.01,26.32,-100.14,-59.03,28.43,-71.82,19.17,-88.98,3.82,58.45,-3.95,1.0
1.0,2.0,1.0,-27.57,52.41,36.55,-15.49,-41.06,-124.58,-18.17,157.89,-72.91,-0.96,-165.4,2.03,69.78,-106.56,0.0
1.0,1.0,1.0,5.25,-66.01,37.6,6.13,125.92,-0.52,10.15,179.08,-94.1,-15.46,-28.96,2.19,-26.19,79.7,1.0
1.0,1.0,1.0,20.62,-23.45,-133.72,26.1,-27.49,-67.54,-77.06,-209.79,61.49,18.81,39.06,1.06,-100.0,25.37,1.0
1.0,1.0,0.0,30.77,-55.33,-39.4,27.19,74.04,178.76,69.76,296.55,19.75,-14.23,18.66,8.79,-27.6,72.12,1.0
1.0,1.0,1.0,-18.42,-61.42,-62.29,25.54,-34.28,59.11,-96.42,40.48,48.84,-9.75,72.93,8.44,-58.06,-0.33,0.0
1.0,1.0,1.0,-39.35,16.41,-24.45,-16.18,-14.55,-12.62,-99.21,-86.44,-32.44,27.38,-24.03,1.32,61.63,-85.97,2.0
1.0,1.0,1.0,-1.79,-59.4,101.15,21.82,92.15,108.63,10.54,125.88,23.98,3.68,23.0,0.81,141.66,38.75,0.0
2.0,1.0,1.0,-2.34,90.72,56.87,-18.46,21.96,143.92,110.26,240.32,13.99,0.85,-64.9,4.35,-133.21,-12.32,2.0
1.0,0.0,1.0,12.9,-95.37,-77.68,7.87,-87.23,55.44,-82.97,-126.43,10.32,18.31,88.73,1.41,-11.44,-13.57,0.0
1.0,1.0,0.0,21.55,43.22,-1.29,-30.49,-45.12,106.45,-44.2,206.39,120.44,-72.55,-18.57,-5.66,13.85,138.98,1.0
1.0,1.0,1.0,0.73,25.69,-40.07,11.68,131.52,46.36,-155.78,117.29,-104.9,2.39,44.57,2.92,-140.64,-80.13,0.0
2.0,1.0,1.0,2.64,94.49,-49.69,-3.79,-58.7,53.18,45.7,86.14,-135.19,-7.36,56.9,-0.76,7.78,78.38,2.0
1.0,1.0,1.0,10.67,125.77,125.06,27.85,118.31,29.26,30.41,126.63,-81.53,-11.31,89.18,8.6,59.07,-105.93,0.0
1.0,1.0,1.0,-30.45,56.37,6.4,18.22,-128.24,76.94,-171.48,274.27,-7.1,-22.57,-17.7,2.94,-123.13,54.7,1.0
1.0,1.0,1.0,-26.84,-82.93,22.2,30.18,30.12,108.99,54.13,424.88,163.59,-17.31,-93.62,1.23,8.39,-253.55,2.0
2.0,1.0,1.0,-21.44,84.65,11.45,26.67,-68.48,65.73,-28.6,91.23,-47.83,0.08,63.36,-6.46,74.54,62.09,0.0
1.0,2.0,0.0,39.47,-152.92,-47.26,27.19,-119.65,83.25,50.9,-147.71,-23.31,23.48,144.73,7.26,-61.88,13.73,0.0
0.0,1.0,1.0,-19.36,-136.22,-71.35,5.73,-25.08,-21.41,191.13,-144.48,-3.26,-17.05,93.47,7.62,76.63,74.65,0.0
0.0,1.0,1.0,9.04,-98.09,43.19,14.64,26.95,-181.62,-53.81,-284.7,-201.19,26.79,61.6,-15.02,-21.64,74.4,1.0
1.0,1.0,1.0,2.17,49.82,-21.79,-39.79,-79.56,59.24,-6.09,5.74,157.61,51.45,-184.05,2.85,20.31,-262.49,2.0
1.0,1.0,2.0,0.63,-94.33,-51.73,14.36,-12.46,-74.08,95.89,62.99,-90.37,-11.31,27.32,4.98,66.35,-70.86,2.0
1.0,1.0,2.0,2.57,4.21,14.9,-10.78,-72.11,-240.42,96.89,-426.98,2.98,17.09,2.84,-4.78,165.77,52.02,2.0
2.0,1.0,1.0,17.8,-99.93,3.15,40.94,-40.65,277.73,-53.83,720.27,113.04,-12.61,-125.74,2.15,-68.55,-138.9,1.0
1.0,1.0,1.0,-10.84,-59.63,103.03,-12.45,-29.2,28.0,168.65,100.42,72.54,-2.66,-80.13,1.81,94.77,-43.77,2.0
1.0,1.0,1.0,-13.1,-76.35,23.11,-31.55,80.77,-41.23,20.88,-416.76,54.7,4.67,95.28,5.49,209.91,99.42,0.0
1.0,2.0,1.0,5.89,198.63,4.85,-9.84,-63.27,-11.3,130.06,23.35,-104.95,-24.18,44.32,-6.75,55.98,73.34,0.0
1.0,0.0,1.0,9.52,-23.36,-40.05,1.57,-119.45,49.09,-9.73,112.47,-22.0,-2.15,-4.84,0.31,17.89,0.96,0.0
1.0,1.0,0.0,8.81,45.29,34.8,24.64,155.02,156.56,-4.7,417.9,32.32,-11.87,-66.65,7.83,-109.78,-11.13,1.0
2.0,1.0,1.0,-4.85,14.06,84.95,11.96,-80.41,71.46,-40.16,97.5,-46.14,-1.21,39.26,-3.42,68.62,56.24,2.0
1.0,1.0,1.0,-22.09,63.53,-76.86,-6.4,-64.9,-171.69,33.75,-272.65,-54.47,65.97,-135.25,0.0,-33.09,76.1,2.0
2.0,1.0,1.0,-10.21,-4.31,38.44,12.1,-44.28,58.57,8.34,45.28,-12.49,9.33,31.79,-4.63,108.26,12.04,0.0
1.0,2.0,1.0,17.45,-64.18,-49.68,-21.3,107.76,-72.52,-173.82,-148.43,-70.2,1.14,7.08,0.38,145.91,61.52,0.0
1.0,0.0,2.0,-8.57,16.79,-37.04,-1.86,-19.6,-187.91,19.76,-55.83,-89.43,18.14,-115.55,3.45,20.17,-0.45,1.0
2.0,1.0,2.0,-32.84,4.05,44.39,-16.36,-139.06,-4.0,55.67,-180.59,51.16,10.92,39.01,-8.66,200.21,-14.62,1.0
1.0,1.0,1.0,-18.08,23.55,119.08,55.57,61.55,130.14,-3.67,60.68,127.28,-16.01,139.23,-3.71,-56.61,36.05,0.0
1.0,1.0,1.0,16.05,32.03,-62.11,35.29,-133.26,2.09,-53.4,344.07,-20.13,4.77,-131.32,-3.43,82.1,-18.9,1.0
2.0,2.0,1.0,5.75,-80.42,-214.98,20.66,-129.49,131.39,126.33,100.7,81.71,4.77,40.52,-2.75,87.72,-3.06,0.0
1.0,1.0,1.0,-8.2,127.46,-45.5,0.05,96.02,9.52,-155.03,63.58,-109.16,21.36,-46.55,2.7,-17.56,64.17,1.0
2.0,1.0,1.0,-5.86,-177.77,-30.73,-22.34,237.54,29.03,-28.85,-97.38,177.99,-31.42,8.19,3.21,171.02,141.21,0.0
0.0,1.0,1.0,-26.45,6.74,139.72,53.2,-27.06,-45.17,58.4,-390.19,127.15,70.24,63.13,2.07,-32.79,-38.24,1.0
,1.0,1.0,-62.69,40.13,56.81,-17.51,-181.41,99.59,1.88,50.67,49.4,-3.21,15.84,6.56,-21.99,-33.57,0.0
2.0,1.0,1.0,-4.39,147.43,51.0,-54.43,80.97,105.4,-50.7,-34.33,58.01,2.98,-19.11,-1.33,89.14,-10.26,0.0
1.0,2.0,1.0,10.57,-47.31,42.79,6.89,0.6,-66.33,-151.38,33.8,-87.85,-14.39,2.53,-0.6,-102.27,52.71,1.0
0.0,2.0,1.0,-27.58,-23.92,-9.06,48.47,102.78,-40.31,-44.71,-226.79,108.19,13.23,88.27,5.63,58.35,66.63,1.0
1.0,1.0,1.0,-6.0,-78.6,18.09,20.71,-16.99,168.62,-42.43,30.91,172.19,7.1,68.75,-2.69,-32.72,-48.15,0.0
1.0,1.0,1.0,-13.44,23.72,59.58,-13.7,-36.44,-68.45,-4.24,21.68,-81.39,-44.88,46.99,-2.49,-25.57,45.73,1.0
1.0,1.0,1.0,-15.83,139.98,39.18,-19.71,41.21,-83.05,105.28,121.14,-145.66,-19.58,-67.54,7.59,1.11,9.45,0.0
2.0,0.0,1.0,46.63,-62.93,-14.01,-3.95,-14.13,208.91,94.44,64.51,58.52,3.96,100.01,6.33,15.69,-61.26,0.0
1.0,1.0,1.0,60.78,-47.76,-81.38,8.83,-121.33,175.44,-160.18,92.1,6.85,17.24,88.48,0.51,-73.06,-140.53,0.0
1.0,1.0,1.0,-13.39,220.31,224.71,27.31,-18.72,-14.65,-40.48,130.98,-18.35,-17.63,25.91,-4.88,98.44,-52.49,2.0
1.0,1.0,2.0,1.09,47.56,-50.55,-17.44,28.52,-354.41,-16.58,-322.59,-85.14,-2.26,-85.45,-1.21,-55.22,96.77,1.0
1.0,1.0,1.0,-35.58,157.13,-80.33,-1.57,-119.41,-0.86,79.19,177.66,156.1,28.52,-216.32,6.65,91.89,-182.21,2.0
1.0,2.0,1.0,12.36,0.65,84.53,-25.03,-39.29,48.76,145.55,-58.98,-181.91,13.92,85.4,2.67,32.19,-23.04,2.0
1.0,1.0,1.0,-9.57,-130.33,-15.84,-3.44,81.9,31.32,1.89,274.1,-107.79,-12.08,-64.52,-4.6,-22.43,13.28,0.0
1.0,2.0,1.0,8.24,-9.23,82.45,-14.79,-57.61,-69.77,-56.59,-189.0,-5.2,4.75,20.02,-8.63,92.25,47.25,2.0
1.0,2.0,1.0,-23.11,-73.17,57.75,-10.07,39.02,33.82,-129.59,-147.62,-3.71,29.7,16.96,-0.53,-10.9,45.32,2.0
1.0,2.0,1.0,27.71,109.82,147.61,-13.44,-93.34,-1.72,-100.43,80.45,-52.88,-16.06,-11.84,-7.19,-83.38,-18.69,0.0
1.0,1.0,1.0,15.25,37.52,-33.65,7.52,-59.54,-26.92,-70.6,133.71,11.25,-25.96,-24.83,6.5,99.48,-45.94,1.0
1.0,2.0,1.0,13.12,155.08,-55.69,-6.21,112.41,-25.28,2.69,4.2,-7.09,-9.39,-31.71,4.29,96.5,81.72,1.0
1.0,1.0,1.0,-13.61,3.59,-76.7,-15.09,151.92,-191.98,-11.99,-312.43,-121.85,-6.71,53.02,2.69,-136.41,121.56,1.0
1.0,1.0,0.0,-10.97,-133.09,32.36,-10.25,-159.44,31.22,23.65,21.26,-108.37,6.94,19.15,2.42,74.53,0.22,2.0
1.0,1.0,1.0,10.91,-79.73,46.26,2.85,9.85,-155.06,-63.51,132.81,-130.7,-17.02,-99.62,5.41,87.31,44.23,1.0
1.0,1.0,1.0,-19.53,18.85,8.62,5.32,11.32,19.35,-64.53,-190.75,71.08,0.44,83.37,-2.1,53.46,90.88,0.0
1.0,0.0,1.0,59.08,-14.5,-37.36,3.97,-139.3,-28.52,-90.15,114.15,-101.27,-3.36,-4.62,-1.64,12.47,-92.87,2.0
1.0,1.0,1.0,-11.71,136.33,90.57,-26.14,98.33,-48.22,-31.61,-56.04,-50.16,8.26,-53.57,-9.24,-93.35,54.49,2.0
1.0,1.0,0.0,-9.45,-66.98,86.8,-2.99,82.11,-25.84,-103.72,-61.55,-278.79,-2.91,108.64,-1.59,-33.24,199.87,2.0
1.0,1.0,2.0,-11.27,3.0,-77.18,14.36,-62.35,-198.46,34.23,-133.78,-82.32,60.66,-170.15,5.15,84.42,81.44,1.0
1.0,1.0,0.0,9.59,-43.23,-202.36,45.17,147.0,207.18,63.35,486.36,-24.54,-9.13,11.96,-0.95,-71.9,-100.18,0.0
1.0,2.0,1.0,3.41,-9.44,16.77,5.55,-23.53,-58.6,35.0,11.19,-66.53,23.03,-57.02,-3.85,64.27,-41.86,1.0
1.0,1.0,1.0,-27.91,-51.68,78.85,-4.68,12.75,-114.71,9.26,-150.21,-107.02,-15.54,51.18,-2.61,150.14,103.99,1.0
1.0,1.0,1.0,-17.01,-23.53,-11.09,77.19,-50.18,138.96,-6.51,292.73,-175.55,39.85,93.64,1.1,-27.52,-121.95,1.0
1.0,2.0,1.0,-4.77,35.93,-95.36,11.27,-3.98,-89.62,-24.82,276.83,-145.7,-0.08,-158.56,2.16,140.2,87.23,1.0
0.0,1.0,1.0,-19.85,19.35,63.88,-50.99,80.63,-431.01,22.58,-832.89,-259.1,9.89,90.28,-3.42,-182.33,247.65,1.0
1.0,1.0,0.0,-37.6,111.49,-113.02,-20.88,-86.22,138.03,26.83,-138.61,70.99,8.37,68.82,-8.76,-101.35,110.32,2.0
1.0,1.0,1.0,33.99,35.45,-5.61,12.53,-98.4,82.44,-7.56,185.28,30.29,-37.21,55.06,2.09,-13.13,-12.78,0.0
1.0,2.0,2.0,31.46,-87.34,63.74,29.33,-120.69,-16.81,3.96,403.09,0.83,13.69,-202.8,-2.74,116.22,-103.74,1.0
1.0,0.0,1.0,-18.48,2.41,60.92,-37.88,-132.78,-53.0,-31.35,-283.56,-42.32,51.71,-47.42,-4.14,187.75,-54.18,1.0
1.0,0.0,1.0,-14.23,-11.45,-71.22,30.72,-100.33,110.34,-128.13,-2.77,158.07,-6.85,90.44,5.99,-22.93,-17.56,0.0
1.0,1.0,1.0,20.9,45.99,4.5,-0.01,87.34,121.31,-142.19,77.16,14.05,11.02,13.34,6.79,11.22,19.54,2.0
1.0,1.0,2.0,23.91,32.64,57.8,-2.15,-8.59,-235.39,-57.52,-4.54,-119.0,-7.65,-113.64,-1.2,-124.94,26.4,1.0
1.0,1.0,1.0,-16.2,-45.84,-108.22,19.14,-159.94,44.75,-27.66,120.55,57.81,-5.23,-28.89,4.44,-14.45,73.64,2.0
1.0,1.0,2.0,-19.98,46.91,-62.16,-20.06,120.95,-258.72,-100.68,-443.84,-16.01,-2.49,3.98,4.17,-53.38,194.23,2.0
1.0,1.0,1.0,-8.53,66.84,69.17,29.77,41.94,-3.64,-49.79,168.19,30.87,-7.36,-55.36,2.15,109.73,44.63,1.0
1.0,1.0,1.0,30.5,-133.2,10.72,-5.66,83.36,-90.54,28.98,-308.18,-22.87,24.13,37.67,-3.51,0.66,71.43,2.0
1.0,1.0,1.0,-8.64,64.05,11.72,13.71,73.86,84.55,17.69,196.25,16.39,19.2,-36.52,-10.92,-30.65,-202.51,2.0
1.0,1.0,1.0,-7.43,7.93,13.47,-17.51,-41.13,-17.69,-52.07,-273.1,-138.59,21.17,136.33,0.06,-39.25,-12.09,2.0
1.0,0.0,1.0,15.43,48.23,68.56,4.65,-97.33,-55.02,-80.73,-70.54,-192.15,17.1,31.6,-1.81,-23.88,105.47,2.0
0.0,2.0,1.0,35.1,9.58,86.14,-17.81,-108.53,-57.6,0.79,96.56,-113.94,-16.08,-49.1,-2.94,80.2,-12.27,1.0
1.0,1.0,1.0,-22.05,-13.2,-7.06,4.05,31.2,48.49,-130.84,115.03,10.53,-10.25,2.03,-3.67,141.67,-42.08,1.0
1.0,1.0,1.0,19.51,69.36,-26.91,10.99,117.42,-107.8,54.5,-124.25,-12.18,-2.51,6.39,-2.87,-18.99,61.13,1.0
1.0,2.0,1.0,-18.26,-81.71,-31.14,-0.55,12.35,38.86,77.52,67.09,-122.18,-2.68,55.06,-1.02,137.6,-6.25,2.0
1.0,1.0,1.0,3.19,-86.31,90.99,6.77,107.01,38.03,101.26,-14.84,42.36,-14.48,66.03,1.46,19.95,-32.3,0.0
2.0,1.0,2.0,-8.07,71.69,30.61,-21.43,5.45,-85.81,53.81,-115.44,-65.69,-4.37,13.11,4.8,36.59,18.06,2.0
1.0,1.0,1.0,11.51,-126.13,12.94,-3.82,106.06,-29.72,-17.83,336.22,-146.82,-28.68,-86.82,-0.42,-94.17,-1.27,0.0
1.0,1.0,1.0,7.84,-25.24,-30.92,-18.32,-13.53,135.38,36.69,39.2,80.42,-3.74,27.57,-3.86,-52.6,-24.46,0.0
0.0,1.0,1.0,20.07,-39.65,-63.89,-36.25,167.49,-308.97,-18.52,-635.03,-162.39,-6.77,92.98,-0.99,-29.87,244.94,1.0
1.0,1.0,2.0,28.66,-42.16,-70.98,9.87,96.67,-131.03,84.77,-120.55,-27.7,21.05,-34.85,-3.12,-19.51,-52.91,2.0
1.0,1.0,1.0,-3.52,2.99,-83.34,-13.23,81.42,53.55,33.47,69.0,-26.62,-10.14,22.95,-4.99,64.2,-29.15,2.0
1.0,1.0,1.0,14.71,-86.23,-58.31,48.39,15.76,199.17,68.99,818.22,-9.47,-50.09,-98.64,1.07,-65.28,-71.09,0.0
1.0,1.0,0.0,23.95,37.56,-3.8,3.84,-113.73,70.81,16.45,50.22,-56.78,30.1,-8.54,5.98,-44.14,-56.23,2.0
1.0,1.0,1.0,3.35,-203.41,-38.97,10.07,148.49,-78.99,-244.86,-44.96,-117.31,1.75,51.48,-0.26,-11.02,-72.98,2.0
1.0,1.0,1.0,17.75,-27.8,75.95,11.25,-30.09,-0.99,-71.0,335.0,-13.06,-2.82,-137.66,-8.13,10.0,-102.3,2.0
1.0,2.0,0.0,11.28,-91.94,-64.65,15.6,-8.96,75.56,48.6,107.95,-19.5,-12.29,38.02,9.38,75.13,68.06,1.0
1.0,1.0,1.0,-38.55,94.4,40.6,6.12,-116.34,54.7,-54.3,87.92,94.47,-21.06,19.36,-6.14,68.38,-70.11,0.0
1.0,1.0,1.0,-8.13,-0.35,15.24,12.96,-89.32,49.82,-22.42,48.34,-22.59,-5.6,42.56,5.46,172.36,70.34,1.0
2.0,2.0,1.0,14.9,-69.4,98.63,43.11,26.44,274.33,53.62,622.87,90.39,-24.68,-37.12,3.06,-94.59,-72.81,1.0
1.0,1.0,1.0,-3.77,-83.12,46.16,8.94,81.11,-85.6,-170.08,84.71,-102.96,-1.86,-66.77,4.44,-20.24,89.9,1.0
1.0,2.0,1.0,39.33,62.55,-38.2,-13.45,-13.24,-73.43,36.0,279.39,-118.85,-17.17,-135.92,2.53,23.66,-62.62,0.0
1.0,1.0,1.0,14.83,-48.43,22.17,29.52,-41.44,178.67,-31.0,410.7,10.97,-19.03,-2.05,-0.31,134.8,-14.65,1.0
1.0,1.0,2.0,20.07,-158.68,-38.05,1.39,-84.42,-205.86,33.6,-351.71,-128.78,28.78,43.24,-3.11,56.65,-7.57,2.0
1.0,1.0,0.0,42.94,-87.67,-93.97,-4.91,172.79,47.3,0.81,135.43,-76.85,-13.66,15.51,-5.2,-44.57,-27.34,2.0
0.0,2.0,2.0,-40.65,161.2,46.6,27.88,29.16,-177.44,-9.81,-389.26,84.68,20.77,47.04,-2.37,-52.27,-2.58,1.0
1.0,1.0,2.0,33.98,1.02,26.17,4.79,1.2,-141.02,18.23,-96.55,-20.34,3.12,-39.17,0.77,141.27,6.05,1.0
1.0,1.0,1.0,-28.5,49.91,-108.13,5.6,-31.42,-171.05,-37.29,-224.09,-160.06,13.41,31.5,4.29,51.79,83.3,1.0
1.0,1.0,1.0,0.04,-45.58,55.77,16.71,83.83,88.02,75.3,256.09,14.86,-27.23,12.07,3.12,-45.2,-40.26,0.0
1.0,1.0,1.0,-29.39,-156.29,21.77,-18.19,-102.1,-65.79,-34.65,-344.76,-1.45,26.97,38.82,-3.6,73.8,80.65,2.0
1.0,2.0,0.0,-51.16,77.56,79.51,23.54,-6.63,160.02,-55.52,344.95,-2.79,-24.65,24.48,0.64,97.52,-32.7,1.0
1.0,1.0,1.0,-20.15,-84.42,75.99,-17.2,69.32,-60.54,-19.67,202.45,-149.1,-29.54,-62.05,5.36,-11.15,43.41,1.0
1.0,1.0,1.0,-65.26,116.58,1.65,-15.61,-125.9,-1.98,25.09,-125.56,58.78,21.82,-39.99,4.62,-44.54,34.06,2.0
2.0,1.0,1.0,-32.3,-33.07,-43.52,7.19,184.65,67.93,-80.57,161.15,-56.42,3.46,-7.51,-7.96,194.85,20.5,0.0
1.0,1.0,1.0,27.11,-110.13,25.2,-18.26,76.66,-31.6,35.27,97.49,-120.65,-15.75,-33.01,-3.0,-93.28,14.03,0.0
1.0,1.0,1.0,13.45,-58.46,51.81,21.35,-128.21,-3.22,-84.61,113.86,-16.04,-32.08,52.67,-2.49,69.9,13.04,0.0
1.0,1.0,1.0,-16.93,-117.51,112.09,-3.39,1.54,-148.36,52.83,-380.62,29.0,28.4,-15.76,2.42,89.88,144.21,2.0
1.0,1.0,1.0,32.19,67.89,25.85,7.4,-10.17,-160.22,-141.91,147.52,-189.66,-50.95,3.25,-6.34,-15.01,44.33,0.0
1.0,1.0,1.0,6.63,-79.37,-36.34,-19.94,-187.06,20.84,-199.16,-125.04,27.27,-11.15,60.06,4.34,26.22,16.57,0.0
1.0,1.0,1.0,-18.84,26.69,-7.99,-43.1,-80.05,-48.75,-68.46,-417.45,177.3,-25.34,52.08,-4.95,16.37,252.08,0.0
1.0,2.0,1.0,18.91,19.63,-62.88,4.39,68.4,-72.76,60.34,106.07,-61.68,-7.86,-62.95,2.33,-13.11,-22.73,1.0
1.0,2.0,1.0,21.9,34.1,77.88,35.36,-131.39,56.14,58.47,240.12,-118.56,-5.72,50.75,-2.23,57.67,-56.97,1.0
1.0,1.0,1.0,30.35,-55.62,63.67,-8.35,-26.47,-4.85,13.65,158.97,-68.69,0.48,-72.31,-1.34,78.46,-38.34,0.0
1.0,2.0,1.0,-13.58,-21.92,-31.49,18.51,67.56,-215.79,145.28,-313.82,-282.15,25.75,107.67,2.05,-0.46,75.27,1.0
2.0,1.0,1.0,-15.17,-111.77,-5.07,-1.56,-45.5,77.21,27.36,261.62,-0.51,-9.99,-43.76,-2.51,36.77,-103.99,2.0
1.0,1.0,1.0,16.16,-37.85,-84.88,-1.02,178.02,65.3,-16.62,-106.75,-56.96,22.88,89.96,3.18,81.5,-46.67,0.0
1.0,1.0,1.0,4.55,-11.0,27.21,-6.29,137.22,159.4,3.3,96.22,27.6,-9.46,79.68,3.23,115.59,-70.44,0.0
1.0,1.0,1.0,0.24,-68.17,2.75,-12.77,-100.94,-4.2,-77.81,-92.02,48.69,13.17,-50.42,-5.35,-115.92,85.76,1.0
1.0,2.0,1.0,0.36,83.86,-25.14,-27.82,3.03,-87.02,82.59,321.52,-205.33,-46.05,-110.24,-2.66,149.34,61.12,1.0
1.0,1.0,1.0,18.42,14.01,-9.83,29.15,39.14,8.93,-15.73,102.19,-64.2,3.37,-7.53,0.96,-155.14,127.84,2.0
1.0,1.0,1.0,3.6,85.11,-46.91,8.23,-128.63,21.35,3.65,101.46,44.44,26.79,-101.1,5.68,26.44,-58.92,2.0
