cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,target
3.0,1.0,2.0,-17.56,28.53,-19.52,-36.91,-79.49,37.66,25.47,97.01,57.86,-24.03,-37.42,-50.89,145.57,195.32,31.17,60.65,26.51,10.28,-15.4,156.39,18.87,-93.6,1.0
2.0,2.0,1.0,-9.71,-47.95,12.12,-12.29,-72.24,6.06,101.14,-98.01,100.91,-74.79,58.98,5.11,13.19,3.79,-17.76,41.64,-3.09,31.95,112.22,-1.01,8.96,73.96,1.0
1.0,3.0,1.0,-34.62,153.13,14.05,-76.43,-34.04,-65.99,-23.67,-13.45,69.2,-62.0,25.19,-5.24,-50.0,79.02,-1.59,-48.75,-2.55,-72.02,-21.69,-17.16,7.88,-126.3,1.0
1.0,1.0,2.0,11.21,139.06,13.11,27.24,13.68,-67.97,42.95,-63.47,-183.47,1.72,-44.72,22.02,70.84,21.91,0.92,-80.42,56.93,88.59,31.95,-11.92,-29.44,-178.7,1.0
2.0,2.0,3.0,-25.37,348.49,4.83,-44.82,-29.17,-30.59,14.25,74.57,-156.79,-87.59,60.74,-13.35,-76.34,12.26,-16.3,-16.62,-12.26,-26.83,-1.47,-99.01,12.71,42.05,1.0
2.0,2.0,2.0,2.99,19.81,-4.43,11.09,-80.6,9.79,0.3,-94.0,-32.2,-63.34,-34.96,-8.14,-5.1,-65.81,-11.08,22.92,-33.07,-19.37,-78.09,-82.96,10.53,38.66,0.0
2.0,1.0,1.0,3.21,-42.04,-9.12,17.63,-20.41,19.97,29.81,42.8,131.27,56.68,69.52,17.57,60.53,60.49,-10.51,-84.49,41.73,32.64,2.94,49.72,2.98,40.33,0.0
2.0,3.0,1.0,26.88,68.78,3.06,-18.53,36.79,3.8,6.88,16.58,49.8,75.03,-46.75,-3.24,105.52,2.4,-9.17,43.0,21.58,62.3,-21.29,15.46,-8.94,82.3,0.0
2.0,2.0,1.0,18.79,121.35,-0.59,18.39,-6.68,1.77,102.93,-40.7,63.88,33.03,14.95,-13.5,26.66,-51.92,10.09,34.0,58.59,60.12,4.61,52.09,30.75,194.04,1.0
2.0,1.0,2.0,-10.55,97.83,-8.26,50.88,128.93,-29.66,6.77,-49.45,-188.69,200.11,108.69,-26.15,-39.56,72.69,-5.62,-8.79,35.9,-13.34,55.68,142.17,-11.45,20.79,1.0
1.0,3.0,1.0,8.82,-36.89,-2.25,29.37,-75.54,-129.66,21.41,-50.86,119.79,-38.0,36.63,11.41,-22.61,-106.18,-13.25,18.53,2.62,-27.68,41.36,72.06,15.11,162.28,0.0
1.0,1.0,1.0,25.96,-62.35,5.24,64.53,0.11,98.34,118.84,-68.33,-10.58,12.22,-39.31,-32.28,4.63,-148.89,8.73,-29.3,-52.56,85.23,-88.38,-33.41,25.77,84.95,1.0
2.0,2.0,3.0,7.04,36.25,0.95,-45.48,16.54,26.61,-104.02,4.37,-202.83,0.33,-126.24,-8.16,-20.65,0.33,-10.36,-9.16,31.1,-17.54,-43.46,-41.68,-1.0,7.22,1.0
1.0,2.0,1.0,13.62,236.46,-7.6,-56.76,-12.33,-11.57,-129.73,130.6,49.74,11.15,-4.72,-4.16,-134.86,57.33,-21.97,-18.87,21.08,-5.12,18.15,-54.79,-14.19,-90.85,0.0
2.0,2.0,3.0,2.36,-17.01,-4.59,3.37,-110.21,-108.41,49.02,40.14,-105.14,-18.96,-39.06,-3.36,-6.66,-98.91,15.87,-27.7,2.71,82.31,30.73,2.86,-2.03,30.96,1.0
4.0,3.0,2.0,20.62,-258.79,-5.88,-1.84,148.25,-27.71,128.53,79.09,-31.67,19.13,44.42,11.03,97.96,95.7,6.48,29.61,23.09,-3.64,-33.29,6.18,50.5,98.15,1.0
2.0,2.0,3.0,-17.37,-31.39,-2.2,13.81,-99.49,98.45,-144.21,192.36,-171.03,8.1,-37.65,-11.75,-82.29,-54.09,11.79,-14.66,-2.11,-59.69,-45.04,-4.36,-19.19,1.08,1.0
2.0,3.0,1.0,2.89,-236.75,2.19,-22.36,-14.18,-19.78,-83.32,-75.16,165.48,-32.03,40.01,-18.57,-15.66,-20.64,0.71,-1.16,-15.8,29.62,59.01,28.64,-16.32,73.63,1.0
2.0,1.0,3.0,31.63,180.57,2.0,42.63,-176.42,-97.48,67.71,167.31,-0.78,-112.0,62.56,-31.44,46.54,-80.09,-4.92,-31.74,-12.13,13.1,13.04,0.99,-10.33,181.48,1.0
1.0,2.0,2.0,0.47,-13.75,10.19,52.73,-52.89,6.02,122.14,-128.47,-83.5,29.91,57.61,-18.46,102.11,-187.33,-12.75,-83.17,-33.9,103.04,89.77,-80.85,4.21,118.54,1.0
4.0,2.0,2.0,0.81,7.35,-13.42,38.34,-79.04,81.65,232.42,39.44,52.57,22.27,-68.8,-17.53,105.94,279.34,-3.8,-38.41,43.34,-72.57,-63.26,94.04,-7.18,-117.97,1.0
2.0,2.0,1.0,5.52,-132.08,1.68,-27.79,-24.07,-6.75,41.04,94.4,45.89,-77.62,-15.97,28.86,2.35,-8.18,-5.18,72.08,18.82,74.13,4.2,-9.07,-21.3,10.91,0.0
1.0,1.0,3.0,-0.12,227.01,0.87,-5.87,-75.04,55.93,54.93,-22.51,-262.2,-54.42,65.1,30.18,11.6,-7.54,10.72,-19.12,30.72,-4.34,-12.3,-79.37,0.69,-116.79,0.0
2.0,2.0,2.0,17.53,-121.77,-0.18,0.89,5.88,-53.97,91.73,42.24,1.61,-3.4,32.13,3.07,-42.58,-85.4,-13.89,1.84,4.66,-11.48,35.77,-18.34,-32.49,63.91,0.0
2.0,2.0,1.0,-15.29,-3.12,-8.39,17.55,-22.52,9.16,-58.74,-33.87,114.55,-78.53,3.03,-25.61,-50.87,53.58,13.97,11.37,25.08,-17.09,15.31,62.06,3.55,66.14,0.0
3.0,3.0,3.0,-20.1,87.2,-2.2,4.52,-71.9,54.86,47.67,63.79,-55.24,60.8,24.51,5.2,11.23,0.57,-7.26,-72.39,-15.4,-47.05,13.05,23.17,17.73,120.09,1.0
2.0,1.0,2.0,-30.92,199.99,-5.07,-28.17,-127.18,-42.33,135.43,118.2,141.06,-80.65,-33.59,-5.5,57.31,17.27,8.23,57.65,44.7,2.02,61.85,-59.95,-36.21,51.5,1.0
1.0,2.0,2.0,13.16,219.62,-10.89,-73.7,80.67,96.32,-56.06,-2.23,-180.71,-37.19,83.33,15.28,26.43,-45.72,10.78,64.88,56.45,-21.22,71.26,93.57,10.54,93.28,1.0
2.0,1.0,1.0,4.58,207.29,-5.96,42.97,10.62,-14.97,-73.8,2.99,89.92,44.57,-67.29,-18.34,70.52,132.79,4.25,-61.39,31.16,21.72,62.05,-13.85,-31.47,-20.58,0.0
2.0,3.0,2.0,10.3,202.81,0.69,-74.29,42.76,-23.7,146.7,-13.85,-68.33,22.41,23.22,-19.5,-157.5,4.76,12.25,70.93,30.64,71.71,42.11,-83.85,24.96,34.58,1.0
3.0,1.0,1.0,5.54,43.45,-6.81,-11.85,46.28,-77.56,-109.54,54.94,105.44,-36.79,-30.22,0.12,77.83,116.82,13.15,48.08,29.99,24.84,89.79,18.0,-3.6,65.63,0.0
3.0,2.0,1.0,-17.68,-23.68,-1.99,6.7,75.42,31.95,-67.52,-10.89,35.77,2.32,62.93,16.24,-53.63,82.74,5.99,113.02,10.53,39.43,-36.03,18.38,15.04,55.29,0.0
2.0,3.0,2.0,-7.81,-207.45,-5.48,36.64,106.79,37.55,-44.13,-13.63,-77.42,109.32,43.21,0.45,-56.22,-41.73,5.69,-32.58,25.01,-54.37,52.87,67.18,5.69,84.97,0.0
2.0,2.0,1.0,-2.32,62.87,-11.4,35.97,-22.3,35.9,-77.42,-91.21,147.19,8.32,102.82,26.63,73.73,116.9,-0.92,-68.56,26.73,-27.35,96.76,-11.55,24.76,-10.78,0.0
2.0,1.0,1.0,-1.01,95.04,-2.81,-34.05,-16.43,101.04,69.35,-83.83,124.58,197.35,35.05,-32.42,-25.67,42.54,10.1,2.25,2.17,-1.51,27.9,-42.01,23.86,50.33,1.0
2.0,1.0,2.0,1.25,19.53,4.58,9.59,10.02,76.14,-107.11,42.96,-49.5,-65.96,99.82,-6.13,-64.76,-61.08,-13.55,-19.63,-26.14,15.72,-32.08,-58.47,6.81,114.7,1.0
2.0,1.0,2.0,6.33,112.61,-6.77,50.78,-82.34,-9.65,-59.65,-206.89,44.47,-2.88,98.69,-4.97,90.63,72.61,-6.27,85.41,-5.73,51.13,-53.95,30.8,5.72,33.36,1.0
2.0,3.0,2.0,-6.22,19.38,5.25,66.09,-100.02,17.81,-19.18,-13.99,100.95,-72.91,-17.35,15.91,85.93,31.96,9.83,6.29,-37.35,40.52,-13.68,10.39,12.43,-12.21,1.0
2.0,1.0,1.0,2.81,-23.23,-4.04,-27.65,22.98,46.82,-47.16,8.22,92.07,43.78,48.21,17.17,92.72,-47.72,-10.15,23.67,-53.14,21.1,68.21,23.83,21.2,113.79,1.0
2.0,3.0,2.0,20.3,261.82,0.32,-62.6,-23.0,-3.18,13.08,76.78,-9.07,218.24,55.56,-24.47,183.22,-11.7,-6.06,128.01,8.42,29.11,-57.89,-105.03,-7.36,51.6,1.0
3.0,3.0,2.0,1.76,0.53,-14.57,-10.49,-37.09,24.97,-27.11,36.24,139.15,52.21,-22.87,20.26,-99.68,130.14,0.38,-47.82,-29.46,-3.31,-37.25,6.66,9.18,63.02,0.0
2.0,2.0,3.0,4.13,163.83,-5.07,-45.77,-213.0,12.67,102.11,57.25,52.35,-79.19,32.61,-4.7,-110.48,-20.3,-4.29,-45.35,3.93,-73.58,98.59,-61.8,49.87,63.63,0.0
2.0,1.0,1.0,-0.45,-235.73,-6.47,-34.77,63.71,-57.97,-29.41,103.87,53.47,73.51,40.5,-18.98,89.72,-82.32,4.51,81.09,43.83,-106.96,91.2,53.03,-13.09,99.99,0.0
3.0,2.0,2.0,-3.78,81.92,6.96,80.05,-156.87,-76.33,-41.98,-55.18,48.96,-38.92,71.62,-23.57,-98.09,18.06,-1.96,-6.15,-62.27,-25.11,-2.51,-70.94,-7.54,109.56,1.0
2.0,2.0,2.0,10.38,-39.78,-3.99,-41.92,-59.54,-19.6,54.25,-51.02,114.98,9.1,62.93,-19.4,119.05,-11.34,-7.35,-73.79,8.14,-9.76,38.42,64.02,-3.65,115.83,0.0
2.0,2.0,4.0,-29.62,21.63,-7.32,72.78,-239.0,9.54,-91.67,61.45,-77.04,65.23,-91.64,51.69,5.65,-97.35,22.89,68.92,18.56,-9.12,-108.92,-115.37,13.06,86.7,0.0
1.0,1.0,1.0,3.32,92.42,15.07,-82.72,-20.96,7.64,39.36,-112.95,98.12,-93.97,45.7,-2.95,-174.29,124.9,-10.37,-49.97,-11.13,17.5,-20.45,-11.15,9.51,-224.38,0.0
1.0,2.0,2.0,3.4,-182.05,-1.12,31.2,-63.26,42.3,75.22,-5.31,48.24,122.84,35.26,21.0,129.99,-157.35,-0.28,-31.47,-1.32,25.16,-53.48,-58.68,6.02,82.68,0.0
1.0,3.0,2.0,-4.06,174.06,12.6,-30.09,-133.01,112.13,-38.88,67.7,-17.49,-61.65,29.88,-18.29,-93.99,-19.34,-13.7,-44.2,-8.91,-60.67,-55.37,-31.47,19.15,-65.6,0.0
1.0,2.0,2.0,-12.83,131.05,3.8,-13.77,-49.72,-9.91,-37.84,70.96,-5.71,63.53,118.98,27.31,86.73,-111.25,14.38,-25.16,-0.87,-61.38,-49.95,16.64,8.67,114.78,0.0
2.0,2.0,3.0,-9.39,290.53,-6.26,58.71,-46.87,18.02,10.02,85.88,-70.84,-34.37,81.65,2.05,-43.63,30.06,2.13,18.35,21.44,20.85,-2.93,80.01,28.87,131.66,1.0
1.0,2.0,1.0,2.97,-29.31,15.82,-5.41,-128.88,-40.99,-2.39,-5.39,119.33,-104.76,60.11,-48.15,200.58,3.31,20.07,-57.96,-45.1,-40.95,-4.0,-61.28,-3.82,-165.24,0.0
2.0,2.0,0.0,11.43,-249.66,4.75,-69.81,89.58,-92.98,-61.28,-88.05,121.92,-180.17,4.86,-0.39,37.91,-59.36,5.98,-45.69,-15.55,-1.6,95.59,-7.92,14.24,92.57,0.0
2.0,2.0,2.0,9.11,308.88,0.25,113.71,-52.82,47.83,-25.42,-12.94,-40.1,20.32,-12.97,43.04,91.37,39.4,-6.48,-115.72,-17.7,-66.5,-19.79,-79.25,6.19,22.74,1.0
1.0,3.0,2.0,-5.4,14.6,-0.2,72.68,53.74,84.56,-58.32,-99.51,-68.97,85.7,5.13,32.28,131.26,-92.19,-12.97,-38.67,-21.0,27.19,-2.63,103.69,-4.47,78.05,0.0
1.0,3.0,2.0,9.41,82.9,3.2,18.93,10.23,7.67,-18.6,-127.04,-189.53,-135.75,-14.3,-50.81,104.31,-48.32,12.39,-53.62,-32.88,39.46,-21.38,-36.08,20.94,-36.72,0.0
2.0,2.0,2.0,3.54,-108.82,3.31,65.65,-47.34,-118.34,-58.18,-40.82,-35.65,-16.07,-46.21,-10.2,39.26,52.44,-7.94,34.01,26.5,-20.5,16.35,-102.58,-10.71,-156.9,0.0
1.0,2.0,2.0,-0.63,208.51,6.37,-128.35,-61.03,23.01,-3.5,-99.96,-122.34,2.6,47.87,14.95,82.26,-7.69,8.01,-3.54,22.86,-80.03,7.18,-19.85,16.41,-44.33,0.0
2.0,2.0,2.0,18.85,87.57,-5.14,43.32,-69.18,-54.67,-175.73,30.05,106.53,-73.78,-53.24,63.4,-209.41,78.13,0.04,-97.2,12.02,-25.06,12.59,22.12,-10.62,38.79,1.0
2.0,1.0,2.0,-10.55,253.89,-16.01,10.03,-68.38,55.33,-59.21,46.39,95.25,-16.77,122.76,8.75,-74.11,45.14,-2.94,-72.75,12.24,3.35,32.63,-73.03,6.65,95.09,1.0
2.0,1.0,1.0,-18.69,7.3,-2.61,1.79,-56.71,22.13,-12.89,19.79,214.51,-50.18,-28.72,17.06,-94.7,19.21,-6.07,-10.58,11.37,46.8,-1.24,-22.69,17.23,29.33,1.0
2.0,3.0,2.0,-18.18,79.66,12.53,-44.97,-24.87,45.09,52.0,-123.58,2.74,-1.98,94.83,-24.81,38.42,58.18,-5.97,37.83,45.78,9.52,50.3,-9.36,4.4,9.59,1.0
2.0,2.0,2.0,9.99,249.33,-15.99,63.97,-10.49,-70.45,-50.03,142.66,-30.01,50.85,-98.98,-14.61,-136.77,130.27,-19.54,6.63,-16.69,16.27,-5.92,132.92,-4.57,-9.17,1.0
3.0,1.0,2.0,-0.7,68.64,-9.7,49.21,43.83,-9.5,58.74,115.09,44.13,69.03,16.38,-33.3,-85.1,136.89,1.39,41.08,23.0,-20.07,32.43,27.3,4.08,53.76,0.0
2.0,1.0,2.0,3.24,55.11,5.06,50.35,-45.64,39.84,-29.73,45.7,8.87,20.23,-38.16,11.8,-26.68,-69.49,5.96,-32.66,27.3,-31.88,-25.63,12.24,-27.72,182.74,1.0
3.0,2.0,2.0,7.85,199.19,-12.0,-45.79,-6.84,-30.85,17.52,-69.9,-38.81,-7.91,64.61,-37.78,-12.82,203.68,11.1,-53.66,-19.42,-43.77,-94.25,115.68,10.71,-46.84,1.0
1.0,1.0,1.0,-14.41,37.65,3.75,49.22,37.6,42.32,-18.57,-77.81,22.73,-89.8,31.64,8.21,63.92,-104.02,-7.27,-115.39,20.72,55.34,165.85,16.46,-33.24,130.79,1.0
2.0,1.0,2.0,10.82,52.05,-3.06,41.43,-52.76,-0.89,92.44,-43.26,-16.61,-66.37,-142.9,7.72,132.42,-55.24,-17.22,0.9,-25.54,-21.44,86.56,25.85,-40.79,81.4,1.0
2.0,2.0,2.0,10.89,118.19,-0.29,-62.7,-31.02,28.96,32.83,67.83,36.53,58.21,-111.13,-10.47,-10.73,15.09,4.95,-9.91,44.02,-9.54,-55.82,11.53,-10.45,30.75,0.0
1.0,2.0,2.0,9.68,74.47,6.64,-16.89,-146.66,47.99,103.81,52.85,-41.25,-58.14,-69.53,-18.53,48.93,-4.82,-9.25,14.96,1.75,38.82,57.76,-98.94,-9.84,-166.1,0.0
2.0,0.0,1.0,-4.36,-156.79,-1.02,59.78,38.27,68.19,83.38,-39.77,51.43,25.45,105.89,-24.46,65.78,-70.14,2.59,60.74,-28.53,-32.73,-57.36,37.75,-7.63,160.71,0.0
3.0,2.0,2.0,15.09,-27.8,7.1,-56.16,-145.46,6.81,113.38,-104.37,98.26,-122.18,-9.62,25.92,58.6,-39.39,13.43,-30.87,-18.29,14.4,53.67,-47.49,29.04,158.97,1.0
1.0,1.0,1.0,20.91,-91.25,-5.77,77.92,97.47,-64.57,-67.21,-75.53,-4.08,85.26,-90.67,-12.19,-53.84,-13.34,10.98,66.03,31.85,-89.11,30.6,45.4,-14.92,-18.79,0.0
1.0,2.0,1.0,6.01,220.59,-6.28,28.55,-9.73,47.41,22.61,-11.03,93.79,-11.38,-48.71,23.6,-38.34,125.49,12.57,-56.31,26.48,-64.44,8.39,18.88,13.82,-104.8,0.0
2.0,1.0,1.0,-17.4,-229.75,1.3,0.5,67.15,87.44,147.02,69.46,100.47,5.78,125.25,-6.06,105.31,18.79,-0.49,33.43,3.82,45.68,103.16,12.82,8.67,-11.62,0.0
2.0,1.0,1.0,-1.9,56.82,11.46,-22.43,4.98,-22.85,40.89,22.03,35.23,209.71,-33.05,9.93,57.57,-3.79,-24.33,-46.84,-15.11,-100.09,31.78,-47.64,-24.96,28.14,1.0
3.0,1.0,2.0,10.45,-185.41,2.72,85.71,-113.17,-70.28,199.84,26.54,174.89,42.87,-42.98,18.83,-43.02,-37.94,8.59,70.55,0.36,36.09,-36.0,17.68,-2.28,195.24,1.0
3.0,2.0,2.0,15.92,-170.14,-6.87,-58.52,78.42,-38.28,-82.01,-75.21,9.73,2.87,-64.06,32.37,-13.04,108.51,-10.04,-8.72,12.7,-16.97,-39.22,43.83,14.48,50.1,0.0
3.0,2.0,2.0,-5.01,61.91,-11.84,-26.71,44.04,85.63,35.01,59.46,66.25,-6.87,-47.04,-16.02,64.27,144.1,3.18,50.55,-15.7,-91.51,40.11,16.99,-19.39,63.7,0.0
3.0,2.0,3.0,4.93,110.43,-9.11,-5.91,-45.8,-72.84,2.69,-104.73,-205.28,-105.77,-38.63,3.93,25.53,40.43,-4.25,89.8,4.49,-23.27,-8.25,66.27,-21.36,-0.26,1.0
1.0,1.0,0.0,-10.89,43.5,4.31,-72.97,-40.03,57.41,-216.62,79.73,212.57,-218.98,11.66,-21.52,-27.9,91.92,5.51,-1.17,52.96,-45.81,-55.76,9.65,18.6,-108.16,1.0
2.0,2.0,1.0,0.38,-134.78,7.81,54.55,-135.22,2.23,-30.14,-77.3,283.8,-148.42,-53.89,12.83,-78.33,34.45,-5.32,87.93,-18.15,-36.83,-27.76,44.5,-0.36,-7.89,1.0
2.0,2.0,2.0,16.28,-148.23,11.01,20.79,-1.3,-21.3,28.62,-133.25,11.44,79.73,-115.5,-23.87,77.77,-85.47,2.48,-70.11,3.08,-0.4,106.99,-27.71,0.28,172.6,1.0
2.0,2.0,2.0,-9.05,82.56,-7.42,11.26,-86.4,-28.03,241.57,101.39,115.9,271.87,60.69,0.7,-2.56,-4.77,4.9,43.89,-21.99,12.65,91.53,89.63,19.54,74.26,0.0
1.0,2.0,3.0,11.25,102.28,-6.61,-13.99,-9.19,22.95,-42.65,18.49,-189.59,-151.74,61.19,24.92,-108.58,-97.86,-2.09,74.9,-8.8,-18.27,-14.22,12.88,21.51,38.19,1.0
3.0,3.0,3.0,-30.23,81.56,-7.91,-7.19,-167.98,-71.02,-110.08,128.1,-38.39,34.77,-136.46,2.06,19.58,123.35,11.53,-9.72,12.7,23.25,39.86,40.02,-6.55,1.37,1.0
2.0,2.0,2.0,-6.79,264.43,1.21,-34.96,-39.07,134.87,34.09,9.55,-63.25,-24.87,-2.28,4.01,-66.66,-20.31,-6.92,14.48,-13.74,2.95,-28.21,-103.64,-28.66,112.69,1.0
1.0,2.0,2.0,11.21,306.66,8.5,101.11,81.46,-34.14,36.25,12.97,-175.61,-25.38,-100.39,50.05,-26.14,111.24,8.33,65.4,0.37,-46.42,1.53,35.59,-12.2,-151.78,0.0
2.0,1.0,2.0,15.41,242.21,1.36,-30.79,-93.15,-8.81,117.2,27.7,89.63,4.22,-23.88,10.43,14.16,50.86,4.41,-8.62,4.29,-51.64,-8.74,-58.52,-3.22,21.73,1.0
1.0,2.0,3.0,12.75,-66.95,8.66,20.65,-136.92,-45.7,85.9,20.87,-154.06,154.32,80.3,12.6,130.72,-91.99,0.35,33.66,-34.57,36.4,-11.6,-121.61,13.18,-171.31,0.0
2.0,2.0,3.0,16.04,151.11,-0.01,13.95,-30.53,83.1,9.48,-121.95,-143.4,-33.81,-34.62,-28.34,-17.21,-39.7,-7.32,-44.09,-65.12,88.46,9.54,-10.11,-20.1,103.97,0.0
2.0,4.0,1.0,0.3,-182.55,2.11,63.11,15.06,-34.49,101.83,-8.43,0.45,-10.88,-13.19,-2.49,144.29,-37.32,18.48,7.05,-16.35,-2.45,75.85,-26.15,-0.91,-8.35,0.0
1.0,2.0,3.0,1.82,275.89,7.25,16.99,-123.59,89.45,20.48,-13.21,-181.43,-102.82,36.24,-2.32,-2.41,-84.57,-16.73,-26.77,-35.06,-16.85,-100.5,-47.96,0.74,-17.36,0.0
2.0,2.0,2.0,-18.49,-8.75,7.11,-34.6,-132.98,-19.92,-146.59,114.59,-29.99,40.22,-32.71,-20.08,-32.2,-40.69,-20.71,-23.63,31.1,-56.92,14.69,-123.38,-11.55,0.67,1.0
1.0,2.0,3.0,11.48,17.75,0.71,76.96,10.78,51.49,190.93,-16.81,-255.6,49.81,53.65,-20.86,13.85,-1.96,5.08,52.21,-4.14,66.51,8.95,-94.88,27.57,-184.61,0.0
1.0,2.0,1.0,7.84,26.28,8.3,-53.47,20.2,148.13,88.94,-54.35,-31.1,174.29,20.93,2.39,-120.01,1.88,12.09,105.87,-7.22,-52.52,-80.14,1.24,8.14,-63.0,0.0
1.0,0.0,1.0,-2.13,203.66,4.79,-156.96,104.77,114.68,-23.73,120.79,-63.88,55.01,124.95,-14.52,-35.21,49.16,19.25,-96.46,-8.43,-27.64,35.23,44.55,-35.96,-22.88,0.0
2.0,1.0,2.0,-3.5,161.28,-1.01,2.05,-25.41,-12.72,-173.3,-21.21,70.6,36.07,25.22,10.71,-95.84,40.54,-2.57,-73.42,20.78,-14.61,92.93,-58.28,6.12,87.71,1.0
2.0,2.0,2.0,21.8,-111.05,-2.28,16.5,-84.08,-127.61,56.22,38.32,65.13,-92.93,-87.98,-21.42,114.08,-2.79,-19.26,38.95,-33.17,-14.14,-75.8,25.32,-33.09,-14.7,1.0
2.0,1.0,2.0,-41.54,106.52,4.53,55.48,-71.5,-39.24,127.76,-81.23,62.56,-77.75,28.62,-19.26,-141.86,6.05,-5.18,54.7,-7.56,10.87,-69.53,-41.77,-5.47,60.18,1.0
2.0,2.0,2.0,21.29,-180.81,-10.0,-2.44,124.15,101.81,89.46,-35.59,-116.47,97.25,-106.26,5.24,-57.81,-70.01,0.59,-26.05,-28.56,28.83,-18.27,83.75,-21.09,138.38,0.0
2.0,2.0,1.0,1.01,37.3,-7.15,58.31,-134.18,20.61,31.25,-125.98,202.33,0.69,-49.8,31.5,79.87,4.51,5.17,39.82,1.59,-46.54,41.54,-19.38,-29.48,90.44,1.0
2.0,2.0,2.0,10.81,127.25,4.24,121.97,-45.2,-2.22,-26.77,-27.68,-18.18,122.8,30.08,0.36,59.13,-12.63,7.22,-126.91,-1.88,34.08,50.94,-55.39,11.07,86.27,1.0
1.0,1.0,2.0,13.58,205.73,1.6,1.55,-16.6,-42.38,-8.93,3.03,22.88,7.92,-103.78,-34.65,90.78,7.24,11.02,5.29,-15.03,-57.62,2.0,-76.4,3.82,-2.75,1.0
1.0,3.0,2.0,2.46,65.36,3.73,-39.07,-32.84,131.68,-23.46,-111.11,-19.95,-58.73,-19.56,10.53,64.24,10.5,10.96,35.73,-16.36,45.4,-88.67,-30.05,-7.08,-99.5,0.0
2.0,2.0,2.0,-7.03,17.97,3.45,59.44,-32.94,3.47,-0.02,-71.22,-90.82,34.85,-42.41,9.19,135.46,-28.97,-1.79,20.33,40.79,15.7,-16.25,-38.15,21.33,-30.6,0.0
2.0,2.0,3.0,14.91,41.04,-8.01,18.89,24.36,-100.36,28.32,-23.46,-188.43,-81.62,-4.7,-6.94,101.76,-23.8,1.87,24.9,26.91,47.0,-24.92,70.55,-19.56,14.85,1.0
2.0,1.0,1.0,11.99,-128.09,-0.29,-18.4,78.18,-67.79,-131.83,-227.61,50.65,86.64,42.67,18.63,-13.6,-11.27,-4.18,-31.62,-31.33,6.11,11.2,-14.29,-7.73,51.36,0.0
3.0,3.0,1.0,-17.7,-187.29,12.33,3.39,43.66,-58.3,-139.41,-11.3,94.62,142.5,-82.25,-3.11,57.49,15.73,-3.96,15.65,50.96,-48.29,-14.41,18.93,15.13,92.91,1.0
1.0,2.0,2.0,-14.26,75.52,5.39,-19.12,-177.12,65.4,-78.83,-140.83,-34.56,-245.77,67.93,-12.38,133.58,-85.52,25.91,49.13,-2.34,99.62,-81.78,-59.48,-24.87,-40.21,0.0
3.0,2.0,3.0,16.38,-77.29,3.21,-17.93,-128.42,68.9,-11.4,88.44,-90.63,-31.12,-112.62,-20.33,204.39,-8.94,-6.7,-65.78,27.77,45.85,-42.2,-28.96,-6.83,12.88,1.0
2.0,2.0,1.0,7.45,-244.53,10.6,8.81,-45.14,-91.74,65.77,4.9,169.94,213.58,70.63,6.77,75.32,-1.44,8.97,119.13,25.1,37.56,1.4,49.02,-1.58,53.84,1.0
2.0,2.0,1.0,-13.14,-4.28,2.01,-17.91,18.2,-63.09,-155.03,-42.34,57.54,66.44,-78.46,-34.41,68.77,42.58,-3.08,-55.38,-27.64,66.98,-35.92,-4.78,18.01,20.08,1.0
1.0,0.0,2.0,1.61,52.78,5.7,-47.18,-27.73,47.63,-83.74,-74.37,3.73,42.42,-116.93,-1.18,33.96,-25.68,-6.67,-43.45,8.52,13.09,17.5,-12.49,11.59,-15.49,1.0
2.0,1.0,3.0,2.77,63.84,-11.03,-12.65,-43.49,-4.14,12.41,-22.09,-118.82,-37.1,110.39,22.72,-88.11,-53.91,8.84,-24.22,-35.18,26.16,-60.71,70.68,-2.17,59.88,1.0
2.0,3.0,1.0,9.21,-112.51,17.7,73.83,39.82,0.48,209.64,-10.29,117.7,-36.15,24.37,-18.11,36.36,34.81,9.08,-44.56,-6.11,-77.75,41.17,0.95,-2.09,75.61,1.0
2.0,1.0,2.0,12.44,-115.18,-1.09,-122.79,109.24,30.4,47.04,31.28,-127.63,-8.37,-17.21,-26.58,8.1,-31.08,10.64,-100.41,6.36,19.13,1.13,13.15,45.84,-27.42,1.0
1.0,2.0,2.0,-3.45,93.66,3.87,-48.78,7.28,38.76,-66.21,244.61,-113.64,14.2,-49.89,0.76,106.88,-174.35,-8.62,11.59,10.07,10.11,-58.48,-18.07,4.43,203.82,1.0
2.0,1.0,1.0,-8.04,21.98,-6.1,-63.06,19.36,-95.14,-164.34,28.6,58.55,69.91,-76.42,4.25,-1.06,41.73,1.39,-33.33,-7.88,43.67,-31.09,32.74,-22.24,57.11,0.0
2.0,1.0,0.0,12.19,-327.93,-0.46,87.46,99.96,-138.82,69.09,7.31,133.32,-139.19,-81.69,1.4,12.38,120.54,-7.98,85.35,26.97,46.61,-86.29,-37.96,12.02,-152.98,0.0
2.0,2.0,3.0,-18.31,227.36,-0.29,-21.3,-118.39,11.91,-95.84,-100.14,-75.64,34.82,15.23,-22.56,-1.65,-54.46,9.6,-18.92,9.28,38.58,64.35,-24.12,-9.99,115.69,0.0
