cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,num_21,num_22,num_23,num_24,num_25,target
2.0,2.0,2.0,39.22,3.92,-27.08,-4.57,20.73,-1.1,-10.53,-111.37,2.98,-14.96,297.52,32.39,-9.76,-133.26,32.15,92.38,332.49,-138.58,1.55,-68.95,0.41,-42.3,-194.07,-14.26,13.79,17.0,0.0
1.0,1.0,2.0,-46.9,-5.73,-37.25,-2.75,34.1,-6.59,-1.96,51.01,-5.74,26.34,-74.79,-27.1,-7.09,18.99,-214.13,27.44,-176.01,207.81,-0.48,-107.42,11.81,21.34,-59.99,-4.26,-108.78,-10.42,1.0
2.0,2.0,1.0,72.87,3.31,-7.71,-0.57,-31.54,-36.87,12.06,-11.23,8.25,40.36,-5.1,-42.46,15.1,3.31,129.67,7.05,1.61,-93.44,0.47,-18.47,44.5,-26.35,-34.34,8.15,-93.58,-0.13,0.0
2.0,1.0,2.0,-164.97,2.86,55.16,-0.25,3.87,74.84,10.04,-115.5,-11.36,-29.44,-120.92,26.01,-9.29,145.28,-60.06,-4.14,-398.74,194.52,1.21,-116.64,19.85,-18.72,53.95,28.91,60.47,9.9,1.0
2.0,2.0,1.0,-4.92,2.53,-26.67,-6.29,-4.45,-209.07,8.27,-22.33,-2.94,60.05,369.97,0.65,-17.72,-156.79,-110.06,20.27,405.28,-336.63,1.28,-52.36,43.7,-125.56,-146.32,67.9,30.71,8.16,0.0
1.0,1.0,2.0,-143.0,4.94,16.81,-6.72,1.15,-26.66,86.05,-13.13,10.43,7.32,189.78,-57.06,-5.4,-210.06,-197.65,-133.49,335.91,103.83,0.05,-100.75,-8.71,-102.82,-72.84,24.07,9.29,-9.69,1.0
2.0,1.0,1.0,-76.85,3.41,-17.09,0.6,-6.82,-127.02,51.35,72.55,-10.01,11.33,37.53,103.5,-15.96,30.59,-40.64,-10.75,-137.38,81.14,-0.63,-38.79,1.07,-19.21,-112.71,-18.79,-53.11,-4.33,1.0
0.0,1.0,2.0,34.7,8.89,43.94,1.92,-4.11,-26.31,-41.01,-62.24,4.5,23.34,-23.5,46.16,-9.7,45.14,-182.88,141.67,-202.22,110.84,0.94,-105.07,-39.55,111.4,111.91,-20.38,-45.01,-1.76,0.0
2.0,1.0,1.0,36.1,-0.23,-7.07,-3.31,3.31,-26.37,-96.13,47.62,3.65,-31.78,-17.31,70.94,17.78,-2.52,163.31,-41.33,49.35,29.35,-2.4,-61.38,23.72,29.75,107.9,90.25,32.29,-19.22,0.0
2.0,0.0,1.0,-56.11,-2.96,-24.11,-2.25,1.68,75.7,-51.61,-40.15,-6.96,59.53,43.87,89.76,5.36,-20.14,64.68,-34.91,99.44,-107.91,-0.48,4.64,34.59,-223.2,49.57,43.91,-119.94,-7.2,0.0
2.0,2.0,2.0,-66.17,4.05,34.96,2.75,1.37,2.52,3.31,-43.07,-1.88,50.53,-4.56,-76.96,20.4,-4.88,41.11,-11.74,-19.53,-112.37,0.98,-70.12,-12.22,-3.73,81.28,3.42,-20.83,4.74,0.0
2.0,1.0,2.0,61.79,5.2,-61.86,-4.52,6.49,-63.42,-38.72,3.18,-3.97,-2.83,198.54,43.56,12.45,-110.19,73.67,62.63,254.76,43.78,5.38,-212.26,-58.47,-118.53,-58.68,-48.68,60.84,0.68,0.0
1.0,2.0,2.0,-30.87,3.12,-15.96,-6.22,-12.8,-39.97,-86.43,7.61,4.13,19.17,42.21,48.98,-1.21,19.36,-44.97,31.44,8.05,17.94,-0.45,-132.56,26.22,-8.57,-3.7,11.68,-119.08,-0.02,1.0
2.0,1.0,2.0,-15.19,5.18,-18.94,-2.39,0.14,22.05,-91.16,-126.53,-3.11,9.67,189.59,12.38,4.47,-78.56,168.97,-139.39,160.39,-3.44,0.25,-113.39,-8.65,-75.36,-31.49,15.96,24.02,17.08,0.0
1.0,0.0,2.0,-109.92,1.15,-36.4,-4.75,7.72,26.55,-15.09,77.82,2.08,69.53,40.62,14.38,0.36,32.52,23.25,-140.76,-35.82,25.08,-2.82,-129.51,25.06,-93.18,-26.69,-50.45,77.15,12.04,1.0
2.0,3.0,1.0,218.57,-5.17,-41.39,2.8,45.94,-74.63,-83.11,-92.76,2.8,-87.45,-220.45,-37.63,-4.12,74.02,-255.11,-116.21,-407.14,247.85,0.12,-43.7,18.76,-148.13,100.64,41.32,140.08,-1.9,1.0
2.0,2.0,1.0,-118.46,6.96,42.74,-3.25,-7.67,-31.52,58.3,-90.68,-11.13,-49.54,-58.71,1.73,-1.87,139.7,40.38,95.99,-261.2,70.85,2.37,-141.12,32.89,123.73,2.02,-42.32,6.54,12.83,1.0
0.0,1.0,2.0,-58.02,6.76,-78.44,-2.05,3.33,55.54,39.93,136.41,17.56,-113.89,162.3,32.82,9.34,-53.72,12.77,108.42,136.33,-166.16,0.08,-143.58,-3.27,-56.94,16.39,-33.76,46.2,5.15,0.0
2.0,2.0,2.0,-84.34,-9.1,16.37,-10.77,8.91,-50.81,-23.84,-59.59,-4.19,-86.78,235.16,1.77,0.33,-193.78,-109.5,-17.93,774.71,-342.92,0.17,88.24,-12.16,71.0,-19.16,7.81,-115.44,9.81,1.0
2.0,1.0,0.0,-113.27,4.19,-9.71,2.42,5.93,65.56,8.62,144.03,-1.4,-5.34,197.11,-6.26,0.52,-39.83,297.65,-62.16,-32.34,-113.59,-0.1,-39.64,62.18,-50.0,-35.48,56.49,-3.24,-2.93,0.0
2.0,0.0,1.0,-33.91,-2.44,13.82,-6.0,-20.69,-67.23,62.91,-279.72,-5.86,-49.88,129.32,-23.53,-15.57,23.96,-19.34,-44.86,122.24,-161.36,0.75,-24.61,36.44,53.77,-25.72,-72.97,84.39,-2.28,1.0
1.0,2.0,2.0,-38.27,-2.14,-1.8,3.02,-10.95,34.21,72.22,-42.15,0.27,44.73,88.56,-25.31,-21.55,-83.99,-188.9,-156.69,-35.96,47.3,-1.31,38.81,7.59,69.83,90.27,-83.58,4.87,9.36,1.0
2.0,2.0,2.0,37.4,-2.34,-32.63,3.79,3.07,81.75,-19.38,105.38,1.49,-9.13,88.95,-27.03,-3.75,-84.08,-88.76,-178.53,-8.02,-223.05,-0.08,73.56,80.19,-62.01,-75.45,28.04,-21.52,19.84,0.0
2.0,2.0,2.0,-79.38,-9.13,30.55,-7.23,-3.05,-45.87,-113.85,125.96,-0.48,-83.25,145.77,23.33,-7.7,-162.77,-223.4,198.92,282.83,78.91,1.68,-86.97,1.21,110.36,-42.89,-55.79,-36.24,-11.67,1.0
3.0,2.0,2.0,-100.72,-1.66,-55.06,0.74,16.96,-32.22,-39.53,-179.28,-14.58,-50.69,,40.5,4.44,-25.23,93.16,-181.24,-16.24,-163.73,1.27,-48.48,56.39,25.64,-4.72,19.36,-7.45,-27.78,0.0
2.0,1.0,1.0,51.57,3.84,39.24,1.49,10.48,-36.23,4.61,66.75,-10.93,-12.73,52.28,-39.7,-16.09,-34.85,-258.62,-158.94,44.5,-97.91,1.52,35.67,-20.53,55.38,-3.51,34.79,-149.57,-8.37,1.0
2.0,2.0,0.0,-46.43,4.22,-34.84,4.53,-34.72,38.69,86.88,62.81,-16.57,-57.22,-224.0,91.14,-11.01,169.03,60.06,14.44,-486.82,312.73,0.36,25.68,4.72,15.11,-128.13,48.03,69.82,3.32,0.0
2.0,2.0,2.0,-35.98,7.41,68.74,-4.48,12.3,173.15,-44.04,259.02,-4.05,97.79,161.88,41.68,3.79,-88.05,-167.46,39.8,261.28,-293.72,1.71,-75.71,24.54,23.61,-8.81,-14.87,-21.73,-1.75,0.0
2.0,2.0,2.0,-54.44,3.29,21.23,0.3,-12.71,164.41,-106.04,8.66,-1.27,-7.32,-43.02,-115.77,-18.45,76.39,-126.86,154.39,-250.85,125.81,2.31,-42.76,11.47,-94.28,1.4,-45.74,-39.29,-8.0,1.0
1.0,1.0,1.0,6.78,1.66,-34.08,3.59,7.82,26.71,51.97,-79.5,4.07,-179.15,98.13,32.95,-14.4,-111.43,-258.51,80.56,-33.11,8.01,-0.51,-13.26,4.7,-51.09,157.24,29.8,-79.21,-2.22,1.0
2.0,2.0,2.0,-104.21,2.49,-12.06,-1.54,2.75,44.73,176.12,-7.86,6.4,-28.15,95.55,45.22,9.34,-58.73,-35.67,-108.2,136.62,-84.48,0.42,-101.81,-21.38,83.38,-81.03,24.08,114.94,-6.59,0.0
2.0,2.0,1.0,-121.4,3.78,-14.36,0.5,-13.59,89.19,20.33,49.31,-2.81,15.41,82.77,89.07,-8.76,-110.3,-279.15,-10.32,203.16,-145.29,-1.14,55.44,-18.2,128.99,14.45,50.59,23.48,-17.22,1.0
2.0,1.0,2.0,-24.21,-4.91,-28.81,1.14,12.54,-119.82,39.19,-69.42,-6.59,44.49,-65.56,20.14,-10.86,148.84,62.99,113.88,-425.41,232.75,1.24,-142.05,5.25,2.46,-21.41,40.5,-50.25,10.71,1.0
1.0,2.0,3.0,-65.27,-0.4,27.48,4.54,-10.12,-55.27,17.72,-35.97,-3.45,-13.46,-399.98,12.49,19.82,184.64,-199.39,115.03,-678.81,386.56,-0.63,-189.01,-10.65,-34.07,-118.47,-2.53,45.57,10.24,0.0
2.0,1.0,2.0,21.54,-0.66,30.21,0.73,-24.27,98.37,119.45,81.08,9.58,-43.09,-142.6,-48.4,-3.96,107.62,-98.39,8.15,-398.25,240.47,-0.1,-121.99,15.59,-20.39,-20.37,-87.6,-33.32,-5.46,1.0
2.0,1.0,1.0,-63.88,-0.67,-55.53,-3.57,-22.1,38.95,63.53,138.13,20.2,-35.75,-75.15,-10.86,0.38,34.28,-118.1,-18.12,282.23,-195.49,-0.45,139.8,-44.93,-53.74,30.72,21.52,80.35,-19.74,1.0
2.0,2.0,2.0,10.77,-3.09,12.57,5.22,-30.07,-10.28,20.1,40.42,2.11,-18.83,-119.47,41.31,22.65,42.85,215.64,83.97,-134.48,116.6,2.0,-11.96,-42.95,33.2,24.95,23.11,-32.88,-13.52,0.0
1.0,2.0,1.0,-55.08,-1.11,-49.05,3.01,35.12,50.49,48.78,55.8,12.05,-54.27,-201.33,46.64,-0.25,36.34,-232.72,-96.54,-311.27,177.61,0.54,2.76,27.67,-149.92,60.32,-29.35,100.66,-2.76,0.0
1.0,1.0,2.0,91.08,-2.83,6.89,-5.27,6.07,-81.87,-115.85,113.44,-0.69,92.44,43.29,-41.28,-15.04,-0.46,-164.71,89.39,404.16,-188.02,1.36,128.37,-76.68,126.75,-68.65,-14.87,6.59,-0.06,1.0
2.0,2.0,2.0,-17.8,6.88,-36.3,1.81,2.1,-95.86,-47.14,-89.54,0.54,79.35,35.89,-87.1,6.36,-11.99,42.04,-74.06,3.04,-135.52,-2.48,3.35,22.32,102.54,15.87,16.33,-6.22,-11.73,0.0
2.0,1.0,2.0,45.06,-6.17,48.15,-3.96,1.7,-0.05,47.07,14.83,2.52,-64.32,6.16,25.04,-9.66,6.37,-155.79,-102.18,41.67,-89.7,0.12,15.56,43.0,-73.2,61.51,-2.84,53.51,2.16,1.0
2.0,2.0,2.0,-33.29,-4.44,-67.34,-0.19,1.29,-58.46,-63.89,157.05,-4.38,31.96,86.65,-2.83,-13.12,-20.69,-192.7,-55.36,106.54,-118.77,-1.0,-6.32,-39.47,111.23,10.04,28.63,-53.9,4.37,1.0
2.0,1.0,1.0,-23.57,-5.54,10.37,-12.34,-33.88,-25.78,-6.48,-116.69,6.05,-68.24,36.94,58.52,3.84,-47.2,222.2,161.8,648.77,-57.99,-1.21,169.17,-35.33,57.69,45.82,13.72,89.29,8.6,1.0
1.0,1.0,2.0,-159.59,-11.39,55.72,-0.49,6.59,-122.46,35.05,6.14,-15.44,-1.72,116.58,67.76,-8.1,-127.11,-447.87,150.74,344.79,-356.96,-0.1,63.61,-31.13,124.21,-21.5,-51.74,83.06,5.48,1.0
1.0,2.0,2.0,80.98,-1.43,19.29,-0.77,-5.55,29.89,52.44,63.16,7.6,63.72,-84.34,-23.66,-8.86,41.2,-172.17,9.62,-222.46,180.37,-2.0,-70.53,13.34,-65.31,26.18,-13.76,13.52,-24.57,1.0
2.0,2.0,1.0,80.52,1.98,11.21,0.36,-11.68,-27.61,5.3,-41.49,-8.13,45.94,-129.55,-12.0,-4.31,77.39,-145.8,90.05,-260.37,73.6,0.76,-24.55,37.4,175.29,56.66,46.71,-20.89,2.87,1.0
2.0,1.0,3.0,99.92,4.74,-94.68,-0.41,10.86,-60.2,72.5,-4.08,-14.72,12.64,-14.05,-64.11,-15.39,125.2,105.0,-27.58,-100.27,170.67,0.96,-40.88,-83.56,43.14,-40.06,-45.6,36.49,11.48,1.0
1.0,2.0,2.0,-100.04,-0.51,0.95,1.88,-15.42,-82.59,44.19,-80.45,8.37,-30.72,54.55,-20.89,-3.21,-27.92,-204.82,-20.32,-49.33,19.86,1.01,-123.45,-52.88,-35.87,-44.18,-15.73,16.6,7.65,0.0
2.0,1.0,3.0,79.75,-0.32,103.99,3.89,-21.88,55.18,60.12,24.69,-8.83,-29.86,-156.33,-6.03,-12.35,112.62,-74.83,-81.29,-136.7,148.59,0.58,88.21,-93.75,-11.72,8.09,17.33,-40.04,-12.22,1.0
2.0,1.0,1.0,40.01,3.45,-72.29,-0.11,12.85,14.04,24.73,67.36,-2.02,21.24,-146.36,-78.34,-13.88,131.27,-176.06,-22.35,-369.63,151.16,-0.51,-57.22,27.97,118.39,-0.57,0.41,7.13,-1.5,1.0
2.0,1.0,0.0,49.12,1.22,45.96,-2.25,-36.37,80.08,6.47,41.2,-2.9,80.63,-10.95,20.72,14.96,-33.79,-60.12,-148.38,153.13,-9.53,-1.87,-70.81,-49.07,-4.66,55.9,-22.01,-60.65,-2.39,0.0
3.0,2.0,2.0,20.97,2.64,-20.07,-3.08,-0.85,-102.98,-0.7,-139.01,-0.53,-46.36,142.9,-54.13,17.23,-57.89,266.01,21.97,67.01,79.65,-1.84,-189.53,7.88,92.85,60.92,-57.45,-120.76,-5.38,0.0
3.0,2.0,1.0,89.17,4.85,11.78,2.1,-20.5,-68.82,39.47,-127.12,-14.69,53.3,-39.29,-48.94,-14.67,125.81,37.3,123.35,-340.87,126.79,0.51,-63.9,9.14,74.85,-143.44,31.02,129.41,-1.04,1.0
1.0,2.0,1.0,59.83,2.81,-86.75,-3.41,7.25,-104.46,75.13,-62.56,9.43,-132.69,178.89,-8.99,-16.31,-61.97,6.11,-5.16,154.96,-12.13,0.21,-29.14,3.21,-145.03,118.44,68.46,192.02,-2.17,1.0
2.0,2.0,0.0,112.92,-10.14,-1.06,-8.91,1.63,74.23,-3.1,-7.15,9.52,-21.61,162.19,-60.44,-19.49,-47.27,244.47,61.24,305.67,104.05,1.04,63.32,22.34,-141.41,62.87,-14.79,-139.0,-1.87,1.0
2.0,2.0,2.0,-72.6,8.12,20.46,-1.48,34.72,65.11,22.96,-46.21,10.24,27.79,-157.13,51.83,6.85,29.73,-11.77,-8.69,178.46,-41.33,-1.55,175.49,-30.3,23.83,-105.91,-4.25,93.99,-2.21,1.0
1.0,2.0,1.0,-112.72,2.57,-6.64,2.2,20.2,144.51,-53.94,29.34,2.85,-70.68,208.28,-36.27,-5.64,17.71,234.74,14.8,-90.87,-122.36,0.46,-105.51,25.95,4.23,-10.21,-63.82,-9.8,1.28,0.0
2.0,2.0,1.0,-101.26,-6.08,-7.71,-3.33,0.32,182.32,-65.99,51.46,-3.04,-10.63,-30.71,-3.11,3.16,-32.52,-27.52,-121.52,288.54,-82.42,0.14,120.45,-26.13,-25.38,-65.53,44.68,-48.36,14.82,1.0
1.0,2.0,2.0,51.2,-3.55,-44.13,-6.63,-12.44,-27.77,30.89,-40.45,-4.79,25.08,163.38,25.81,-19.12,-101.03,-74.88,0.13,449.43,-115.47,-1.82,111.31,-18.85,-10.13,-77.84,29.46,-54.31,5.14,1.0
3.0,2.0,1.0,-113.32,-4.6,-45.53,-9.17,5.05,-27.25,-86.03,4.26,0.22,40.13,403.33,63.42,-2.13,-143.57,286.4,59.98,271.2,-57.27,-1.47,-224.98,76.39,-48.86,-114.72,8.82,-115.54,-2.84,0.0
2.0,2.0,2.0,120.08,6.16,67.94,-4.74,8.44,-76.73,-38.57,-106.29,0.19,-53.71,227.53,14.9,-7.9,-159.98,-139.07,25.37,516.03,-200.95,-2.6,29.88,-51.21,-76.15,-47.14,23.58,47.5,1.55,0.0
2.0,2.0,1.0,-167.52,-1.36,18.74,0.75,-4.09,23.55,9.22,-80.59,-2.18,70.55,-146.03,88.37,17.46,69.99,272.51,-81.44,-90.44,1.75,-0.15,97.83,56.06,4.43,47.64,8.12,-122.09,-0.12,0.0
1.0,2.0,2.0,-7.49,0.17,-19.55,-7.01,-25.26,137.85,-31.68,-28.62,-4.2,44.51,13.15,50.37,-4.52,-34.23,-208.38,-27.71,97.68,21.02,0.66,-71.44,28.2,-82.41,75.32,4.51,-41.66,4.04,1.0
1.0,1.0,2.0,53.97,0.94,43.58,6.53,-4.39,18.09,20.65,14.5,-6.96,-28.53,-18.72,25.95,2.74,116.6,62.33,8.47,-591.47,14.33,0.19,-190.18,83.68,-6.37,-72.66,5.02,-27.06,10.76,0.0
2.0,1.0,2.0,82.23,-4.32,-28.2,8.94,-1.12,-13.81,-3.75,-80.67,1.63,51.04,-124.9,-77.37,-20.08,80.99,-85.57,29.56,-331.67,141.72,0.56,123.33,-29.67,77.21,102.66,-12.63,32.66,12.99,0.0
2.0,1.0,2.0,-20.87,4.61,-15.02,-1.32,1.54,1.98,-86.66,42.44,-16.93,-115.25,-32.54,109.77,-0.25,-36.77,-62.36,30.5,225.92,9.25,1.58,95.65,-57.45,41.32,8.45,32.07,43.45,-5.89,1.0
1.0,1.0,2.0,-119.79,-1.47,-9.02,2.09,10.24,111.18,7.44,-57.27,-2.27,103.16,-131.18,22.99,-19.22,64.69,-269.7,61.59,-314.78,174.7,0.34,5.65,14.21,-26.79,14.2,28.84,-104.0,7.59,1.0
3.0,2.0,1.0,-61.06,-2.97,24.8,-4.15,2.27,89.87,-95.54,55.88,1.34,-46.13,-63.27,23.68,-5.41,59.6,-144.66,18.73,-144.77,80.12,0.7,-91.61,33.38,-29.91,-9.19,-18.53,-41.33,10.7,1.0
2.0,2.0,2.0,69.3,-2.05,80.26,-2.72,-32.67,-9.35,-19.23,-198.12,3.04,36.84,106.44,16.92,11.24,-38.1,130.67,33.3,57.35,-40.95,-1.81,-121.17,29.52,-1.21,42.35,-1.64,-74.31,-26.76,0.0
1.0,1.0,2.0,-31.54,-4.54,8.72,12.19,-20.31,-79.64,-57.49,39.89,0.43,-7.85,-139.87,-77.65,-25.7,226.11,-80.67,47.58,-891.22,332.19,0.42,-151.9,-17.97,-71.06,52.99,2.19,89.28,-17.94,0.0
1.0,1.0,2.0,14.18,-2.57,46.77,-3.04,23.05,-6.25,-94.52,-77.26,-12.12,-93.45,15.61,-102.41,0.82,-71.67,-144.11,67.62,-64.56,281.71,-2.47,-177.49,-10.15,-86.85,-49.31,-5.03,-179.4,-0.33,1.0
1.0,2.0,2.0,24.08,2.87,-45.2,-5.06,-41.58,-69.79,132.9,-256.46,0.71,-20.76,-13.59,12.66,-5.55,48.09,-81.02,-94.31,-109.16,115.94,0.74,-130.78,21.36,4.95,-19.81,44.29,-97.79,-4.0,1.0
2.0,1.0,2.0,49.06,-1.05,-0.73,-0.14,-9.55,41.31,151.11,48.87,7.72,87.7,-48.55,67.27,-25.15,-25.24,-361.26,33.5,-129.66,188.01,-1.03,13.21,-0.26,226.84,60.56,16.92,-29.47,11.28,1.0
1.0,2.0,2.0,65.3,-6.39,-26.77,-6.54,-10.13,4.53,66.38,-136.54,11.35,-15.93,82.2,74.86,-12.2,-44.77,-185.17,128.68,147.95,-47.57,-0.0,-39.25,29.43,-22.61,-10.51,-69.34,9.96,0.77,1.0
2.0,1.0,2.0,44.34,-3.42,-11.93,3.05,6.64,53.08,-93.02,-160.7,6.86,-85.25,-171.48,-114.24,-9.9,144.68,-107.22,-71.28,-507.67,266.21,-0.14,-100.0,9.92,43.68,-30.11,20.22,103.76,13.42,1.0
1.0,1.0,2.0,-61.97,6.71,-83.77,-9.2,13.99,-113.81,31.99,22.12,-12.05,-5.69,44.69,39.77,-8.63,52.15,-89.43,-106.98,119.4,-171.52,5.1,-40.19,59.55,44.36,72.82,55.89,-11.76,6.45,1.0
2.0,1.0,2.0,-69.64,-1.35,41.11,5.7,-7.49,-58.56,63.54,-11.38,-3.99,26.13,-229.08,-41.87,26.92,110.82,164.27,-73.5,-287.72,-82.8,-0.52,67.0,59.56,-33.38,23.79,-33.67,136.8,-20.99,0.0
2.0,2.0,1.0,79.82,1.49,-44.1,-0.82,-4.9,10.01,192.18,8.85,-2.71,142.4,-44.02,-30.78,-21.66,39.23,-213.18,-67.2,-186.94,154.46,-1.88,-21.89,9.8,113.32,64.61,29.46,-6.58,11.4,1.0
2.0,1.0,1.0,-15.17,-0.72,22.38,-1.02,-10.17,-61.7,72.82,-78.21,0.49,-78.91,-32.54,-37.65,22.57,-4.29,96.74,-0.51,-10.77,83.42,1.26,-131.19,-21.95,-13.07,9.73,6.84,-91.31,-19.16,0.0
2.0,1.0,1.0,-30.53,-1.61,8.72,-5.12,33.61,-30.97,5.49,-65.15,-0.54,-3.88,349.27,25.98,-10.14,-144.78,55.4,-124.02,308.33,-130.69,1.71,-126.68,13.1,-19.71,-62.88,-33.26,-13.84,-3.33,0.0
2.0,2.0,1.0,-163.33,-7.54,21.16,2.31,8.96,79.04,150.77,-75.47,-0.77,-53.26,-239.23,-28.8,-7.72,153.08,-241.35,-14.21,-476.28,217.52,1.59,-70.27,5.27,52.51,-8.35,-80.82,-22.17,0.63,0.0
2.0,3.0,1.0,90.78,2.28,-105.02,4.74,-16.11,-17.08,100.12,0.67,-0.71,31.0,298.35,-25.2,-16.04,-237.52,-557.2,70.93,88.92,-319.15,-0.11,-102.49,33.97,-74.28,-15.93,1.15,-2.52,21.64,1.0
2.0,2.0,1.0,-47.38,-0.77,-46.81,-1.75,11.72,27.27,34.1,-75.06,1.96,-93.93,108.02,-34.9,-1.24,-47.35,-58.05,-132.78,195.11,-356.97,0.62,75.64,66.18,-12.59,-1.4,-56.45,-15.31,7.06,0.0
1.0,1.0,1.0,-95.97,3.39,-2.18,-5.32,36.24,-49.26,-27.99,122.67,7.13,-19.51,-86.97,-12.68,-4.41,161.49,-27.25,-32.94,-271.45,67.76,-2.53,-149.06,44.8,-55.56,34.17,52.8,-33.24,-3.81,1.0
2.0,1.0,0.0,121.35,1.22,-68.11,4.19,-34.42,14.68,-55.15,44.1,-11.22,40.07,-30.05,-53.04,-6.72,54.54,66.82,-48.74,-268.57,-28.27,1.94,45.39,72.57,-180.52,55.94,-9.35,38.56,-7.8,0.0
2.0,2.0,1.0,23.77,-2.16,60.3,-3.15,23.03,139.62,-34.53,87.2,2.76,63.4,1.7,-55.66,-3.33,46.74,-18.35,-95.56,-139.71,105.92,-0.34,-130.41,19.94,89.52,57.43,50.9,71.52,14.14,1.0
1.0,2.0,2.0,-33.96,3.02,-34.75,1.58,4.86,-59.26,-0.67,188.85,16.54,-21.01,29.17,62.58,-3.31,26.73,-8.23,42.3,-25.89,101.83,1.09,-86.89,-89.7,41.2,-16.4,92.57,4.76,-2.76,0.0
3.0,2.0,2.0,-117.71,5.45,-15.41,-0.59,-24.5,-81.76,76.4,51.36,-0.8,-24.6,-31.58,-7.07,-11.9,49.63,-128.67,26.93,86.31,-60.38,0.73,70.15,-57.19,14.97,62.08,21.7,7.78,-4.76,1.0
1.0,2.0,2.0,-81.06,-0.19,6.48,-10.61,-3.78,2.35,-100.67,4.78,-0.57,-60.16,186.45,4.15,4.51,-41.7,83.54,-101.1,240.61,-49.75,0.06,-197.42,24.3,0.52,-9.39,1.7,-29.64,-8.21,1.0
1.0,2.0,2.0,24.89,5.47,-54.98,-0.79,-16.23,-27.38,13.26,-4.77,-2.45,-36.37,-70.41,-29.72,-7.16,104.93,-38.68,96.19,-239.02,51.11,0.02,-54.66,30.22,18.34,-17.72,7.97,-75.44,2.28,1.0
1.0,2.0,1.0,10.7,0.33,56.67,2.11,14.18,-18.91,-22.8,-167.52,-0.21,37.59,196.61,30.75,-13.26,14.18,61.28,-44.87,-93.08,-97.56,-2.52,-116.98,-2.01,-118.76,-22.93,35.91,29.72,5.58,0.0
2.0,1.0,1.0,-63.0,-0.98,-24.54,1.59,-7.51,46.2,18.05,60.09,-3.7,-38.35,-42.83,-23.26,-7.28,71.53,-32.38,156.05,-188.67,171.15,-1.7,-81.57,-51.67,103.77,-42.46,-7.21,-68.04,-8.07,0.0
3.0,1.0,0.0,23.54,6.03,18.37,5.76,8.15,-26.39,-70.08,97.71,8.88,13.59,-53.5,-82.43,-8.75,101.47,-9.73,-235.92,-430.49,84.5,0.82,-67.56,26.17,-57.2,-28.19,-17.82,21.36,-5.48,0.0
2.0,2.0,1.0,-75.19,-3.8,-53.91,-10.74,-10.96,52.41,-27.06,-6.9,6.35,-65.55,103.36,54.02,-0.78,101.41,134.4,5.12,77.67,-144.19,-1.3,-162.29,51.2,-163.11,-68.9,1.59,-137.55,10.68,1.0
2.0,2.0,2.0,45.47,-10.9,46.08,12.06,-15.84,-29.57,44.91,200.65,3.49,-3.21,-129.97,163.24,-6.27,235.83,222.66,-41.0,-821.91,357.83,0.84,-187.01,-39.58,9.71,12.9,-1.2,112.27,11.04,0.0
0.0,0.0,1.0,-121.44,-5.42,57.37,-0.42,19.61,7.83,58.21,-30.21,6.46,-58.87,362.62,54.41,-34.95,-73.73,-148.99,-85.9,224.9,-213.97,3.46,-69.56,-60.4,132.06,15.64,43.87,-31.13,1.47,0.0
1.0,1.0,2.0,-142.09,-5.77,-3.62,-5.59,-4.64,28.38,-110.87,-35.62,-2.16,-15.7,396.72,-28.78,-3.9,-157.56,101.31,71.16,286.93,-148.43,-0.13,-206.99,27.85,-79.81,93.41,-49.2,33.48,-19.79,0.0
1.0,2.0,3.0,19.69,8.99,37.74,2.88,-0.04,-102.75,66.34,-78.9,3.33,37.91,-103.07,4.32,-7.87,69.49,-99.16,44.81,-354.48,219.43,1.68,-73.96,5.52,-67.94,0.17,20.66,-133.8,-0.38,1.0
2.0,0.0,2.0,23.45,0.87,-55.29,-0.26,-11.79,77.55,18.13,78.54,19.06,55.17,31.27,-31.89,-14.8,-3.42,-93.0,-35.3,-148.2,212.19,1.2,-93.8,-11.83,18.45,66.71,42.34,72.32,13.16,1.0
2.0,2.0,2.0,-15.19,1.51,-37.76,3.04,-15.05,-15.75,-17.33,-13.06,-4.39,-10.09,-86.96,39.9,-7.48,55.48,-254.53,32.79,-276.23,155.93,-4.74,-109.24,-44.42,108.58,-14.6,62.48,-88.96,-10.03,0.0
1.0,1.0,2.0,-82.29,0.87,63.81,2.81,-7.18,112.89,158.56,-14.72,2.21,-45.25,-74.19,-67.22,-2.72,58.85,-2.24,74.43,-357.4,296.4,-0.82,-134.14,-11.2,165.94,10.47,-12.8,83.03,7.78,1.0
1.0,1.0,2.0,-66.12,7.35,61.09,0.89,-11.78,56.14,19.33,178.73,-5.6,6.9,30.98,38.6,-2.97,-92.82,-195.55,8.36,180.21,-81.69,1.27,69.96,-25.19,47.57,-17.29,16.74,-23.75,-1.69,1.0
1.0,1.0,2.0,6.67,-1.17,-12.11,-3.5,-12.89,-22.09,62.69,-7.09,-10.37,-74.54,100.02,100.06,-21.19,-22.56,29.07,-67.29,171.63,51.21,-2.66,63.05,-19.68,33.85,7.61,49.63,48.31,2.06,1.0
