cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
1.0,2.0,74.75,-54.2,18.6,159.41,-12.34,-135.48,-6.23,10.72,-15.19,-5.27,-13.4,91.99,24.55,2.79,-226.73,-141.43,-199.99,142.24,0.0
1.0,1.0,26.61,-14.24,45.54,135.82,6.99,-28.05,23.67,-5.19,0.42,6.3,-28.98,83.83,-52.66,-1.8,172.22,-141.65,136.0,-123.89,2.0
1.0,1.0,4.7,-18.33,0.74,56.36,-12.75,-21.94,15.9,2.51,18.99,-2.81,-14.92,52.97,43.0,-1.49,-197.81,-59.5,-109.7,-76.96,2.0
1.0,1.0,-49.48,-176.33,79.22,105.24,2.83,123.63,-59.85,-15.7,-5.57,7.49,-38.16,-176.13,-56.86,2.25,212.71,-51.19,-28.08,23.23,1.0
1.0,1.0,-25.24,-292.73,-91.9,-113.35,-24.01,241.83,2.37,-58.27,3.94,-8.58,-3.01,-5.22,-70.49,1.73,432.89,-52.02,-0.12,-77.61,2.0
0.0,2.0,-89.19,91.56,-61.31,-122.01,-1.37,-35.23,-35.97,-8.64,6.2,-17.21,-3.7,-90.94,4.86,0.45,-575.98,117.03,-365.08,-39.19,2.0
1.0,1.0,13.87,-51.33,-8.18,39.43,-1.05,161.5,-8.05,25.23,23.96,0.41,-1.92,-96.49,-47.69,-3.37,-150.52,-33.87,-157.36,135.76,1.0
1.0,2.0,47.1,-133.16,-56.99,30.73,20.99,-168.45,23.08,8.16,22.73,2.09,5.17,-140.22,5.53,-4.0,-699.1,67.84,-247.8,245.37,2.0
1.0,2.0,213.06,18.78,-76.97,0.74,-13.73,139.2,-75.92,19.48,-7.95,5.58,6.48,160.41,-64.02,-0.73,147.91,-33.05,133.31,7.16,2.0
1.0,1.0,-62.48,-3.51,-23.81,-86.29,-29.71,123.41,-88.72,-24.61,10.92,4.69,6.5,110.64,8.41,-0.06,202.1,-65.82,-24.6,-262.64,2.0
1.0,0.0,33.25,-268.46,29.04,-27.06,3.02,264.79,144.88,5.0,11.68,-0.42,13.87,53.51,-37.24,-1.18,-103.42,74.27,-428.9,-119.1,0.0
1.0,1.0,16.26,175.67,190.26,196.52,10.66,-305.16,-21.43,67.57,-13.83,-8.33,7.39,122.28,124.93,-0.99,-402.15,-296.04,-76.99,-70.18,2.0
1.0,1.0,-134.35,64.83,91.31,119.87,3.77,53.52,-0.84,44.15,-18.09,-9.47,14.35,78.44,52.66,-1.83,196.89,-346.89,-74.18,137.63,1.0
1.0,1.0,-36.83,114.21,27.78,1.86,7.28,114.13,-7.5,-42.16,-8.6,-3.57,21.7,-94.61,37.29,-4.38,301.29,-341.91,-4.33,-245.6,0.0
1.0,1.0,-129.73,22.43,59.68,134.28,5.13,102.33,21.87,54.24,24.01,9.05,-19.42,4.8,12.26,-1.68,-112.13,-246.49,-250.38,226.63,1.0
1.0,1.0,149.08,-138.08,-5.09,-71.94,-48.6,56.81,28.01,-19.75,-22.53,-3.64,-5.85,-32.35,-80.18,2.0,87.42,9.77,-94.25,-11.41,1.0
1.0,1.0,15.14,-193.21,48.28,-56.0,4.84,123.17,45.91,-3.24,-1.94,2.21,-8.01,-170.48,-54.25,-1.42,43.42,-25.28,-31.37,-39.18,1.0
1.0,2.0,46.13,-168.3,-106.0,-195.41,-15.27,296.15,45.25,-25.49,11.87,15.36,19.97,246.06,-33.86,-1.21,627.87,-507.86,-167.35,-7.6,2.0
1.0,2.0,-59.03,-11.77,-11.96,87.51,-1.44,14.84,33.45,20.33,32.03,11.77,-11.74,95.71,79.3,1.98,-9.46,-147.09,193.41,-84.2,2.0
1.0,2.0,29.37,-200.48,-162.0,-115.06,-4.32,137.01,-23.44,1.62,11.36,0.31,-20.95,179.14,-61.93,-1.45,308.94,37.63,58.23,314.43,2.0
1.0,1.0,-10.43,-135.17,63.25,216.23,6.64,81.18,-49.87,14.08,-5.72,3.63,-17.74,-214.15,110.27,-3.19,-335.08,-83.21,-238.04,112.42,1.0
1.0,1.0,-82.52,71.06,-58.68,-93.71,-15.5,59.53,-6.4,5.67,-13.29,6.69,-6.41,85.99,-13.29,2.58,281.16,-68.39,-88.47,270.03,1.0
1.0,1.0,48.46,135.49,116.08,130.65,-17.43,-167.89,-67.18,50.08,0.88,7.06,10.47,63.09,55.55,-0.87,-283.74,-223.18,64.46,-123.88,0.0
1.0,1.0,-6.37,11.12,-39.13,-57.15,-32.38,225.33,-37.04,-61.91,11.38,2.58,-10.93,-127.83,-45.35,1.37,883.43,-345.25,-84.32,279.97,1.0
2.0,1.0,82.68,249.07,-36.7,-109.96,11.43,-36.14,-11.37,24.48,16.66,-0.22,-6.35,82.18,-2.65,2.14,-257.24,39.06,-138.87,-14.16,0.0
1.0,0.0,67.81,-117.43,157.23,84.02,-10.23,-88.94,-49.3,15.34,14.25,3.65,0.82,-116.65,108.95,-2.31,-162.19,-7.49,-224.84,40.74,0.0
1.0,1.0,12.37,266.05,8.55,8.17,-17.53,-164.45,74.88,25.8,-12.69,-11.17,25.88,19.76,21.6,1.48,-270.61,44.38,82.75,-20.83,0.0
1.0,1.0,164.82,-116.93,-40.26,-19.21,-11.15,83.66,6.55,-4.82,24.71,-12.21,16.32,65.86,30.37,-1.37,78.4,40.89,-48.09,33.53,1.0
2.0,1.0,-147.93,-9.4,38.31,61.74,-9.23,-115.68,-37.87,32.86,17.23,7.98,21.3,66.78,78.5,4.91,-148.35,-137.39,-121.1,189.39,2.0
1.0,1.0,34.48,28.99,119.56,18.39,-11.6,-171.89,29.44,59.05,-13.57,-2.54,18.83,110.45,-81.01,-1.94,-282.49,-299.31,-291.12,129.05,2.0
1.0,1.0,123.42,-58.3,-23.19,254.06,14.49,-37.44,38.86,-19.53,-11.35,-11.54,-13.14,82.37,61.97,1.96,283.42,-167.29,-143.39,388.25,0.0
1.0,1.0,7.98,2.17,-43.92,205.1,3.43,113.36,18.59,-6.05,9.09,15.68,-5.16,188.82,-97.4,1.99,343.92,-206.84,-236.41,302.97,0.0
1.0,1.0,16.68,-145.36,87.64,3.92,12.32,68.9,-1.76,22.24,-30.98,-9.15,0.77,-161.43,-100.4,0.38,-89.93,-4.6,-75.29,38.23,1.0
0.0,1.0,-98.39,85.62,98.85,177.68,16.08,-95.22,54.15,4.12,10.74,15.83,-7.2,40.72,72.48,-1.7,-118.31,-57.37,-206.11,-40.61,2.0
1.0,1.0,-92.2,38.69,-69.89,-145.94,-28.02,54.6,42.49,-0.65,-16.66,-9.2,-15.83,43.97,147.29,-1.69,-201.57,7.39,-172.43,-66.46,2.0
1.0,2.0,-34.25,-104.9,-104.98,-118.0,-5.47,259.41,2.29,-11.22,30.39,6.96,5.13,126.74,65.24,0.3,306.88,-154.13,-63.93,-6.7,2.0
1.0,1.0,125.53,-30.89,-68.49,-1.73,38.05,160.05,-37.01,9.15,21.72,12.73,2.96,47.93,-118.77,-3.13,373.23,-78.91,138.75,215.29,1.0
1.0,1.0,174.46,-52.07,1.23,26.19,-16.51,171.13,-63.15,-28.79,-23.31,3.59,-0.55,-87.77,-10.98,-0.6,130.66,-65.16,-27.82,-177.98,0.0
0.0,1.0,-314.68,-115.57,52.46,-10.92,-11.47,37.15,-7.8,-8.47,4.14,-11.6,-12.44,-140.01,157.02,-0.84,-15.87,-4.34,-168.99,54.29,1.0
1.0,1.0,-1.68,-263.13,-31.33,53.94,-23.18,218.15,-1.34,-53.68,-1.05,3.49,8.55,-49.67,-70.38,-3.07,373.62,92.74,-158.05,58.17,0.0
2.0,2.0,164.71,-29.63,64.19,-14.49,-5.44,-317.68,4.57,31.01,25.86,5.55,8.77,-79.11,-5.27,-2.21,-637.8,-115.71,-260.36,172.31,2.0
1.0,2.0,-3.01,169.22,-41.0,103.61,5.28,-6.26,-22.86,23.89,-5.68,-5.33,-6.74,-17.68,-133.06,-0.62,-471.45,192.4,-87.21,9.87,2.0
0.0,1.0,3.08,23.04,-0.07,273.39,1.2,9.87,-56.52,-5.91,3.78,4.0,7.22,117.02,3.18,-1.81,448.95,-144.87,54.5,299.4,2.0
1.0,1.0,-28.63,-185.62,-7.48,77.59,-23.36,-22.94,-73.49,-22.69,-7.77,-0.72,-15.12,-155.32,-106.69,1.37,-89.46,10.38,-74.94,147.25,1.0
1.0,1.0,-7.68,103.81,80.84,24.5,-27.4,-190.65,2.17,39.56,-27.36,-2.87,-12.23,85.45,-13.02,-0.36,-191.81,-110.42,-211.22,178.64,2.0
1.0,1.0,-69.24,-88.59,63.02,80.46,13.18,-85.95,-30.64,23.45,20.44,5.32,3.66,151.9,55.35,-0.57,299.3,-299.38,189.01,69.34,2.0
1.0,1.0,61.77,-127.87,-23.0,-69.8,3.91,280.82,18.44,-18.88,-20.85,-3.29,-7.26,52.51,-89.29,-0.78,227.19,-58.51,-108.66,-221.59,0.0
0.0,1.0,19.01,-231.22,47.49,119.28,9.34,19.35,125.55,-13.05,-10.36,-3.39,18.72,-160.79,-104.02,-1.46,12.45,-1.98,-42.92,115.58,1.0
2.0,1.0,-91.28,-119.84,38.69,-84.24,12.82,200.15,-20.02,-4.41,-22.58,9.23,7.31,5.99,-53.7,-2.13,104.67,-56.33,-168.62,-202.01,0.0
1.0,1.0,38.51,-98.09,-17.01,65.06,-21.26,146.6,25.78,-92.68,-0.43,3.11,7.45,-266.04,-47.02,2.28,425.07,-5.19,-138.28,45.18,0.0
1.0,1.0,38.25,-120.55,-10.43,-431.45,1.96,-166.42,-15.1,-57.84,5.05,-14.31,-5.81,78.39,31.0,-2.3,41.83,-128.46,-94.93,-395.71,2.0
1.0,1.0,-90.0,-130.06,10.74,76.61,25.37,-33.3,66.5,-31.1,-4.43,1.7,-4.2,-89.06,22.04,0.37,-65.82,18.47,-145.35,33.59,1.0
1.0,1.0,-151.38,-57.16,65.96,166.62,-7.45,-226.02,38.21,6.46,-12.66,3.41,-1.27,-57.18,111.28,0.88,-463.51,-3.15,-243.49,118.41,2.0
2.0,1.0,-17.75,17.07,-54.03,13.64,15.05,-42.44,-41.38,17.79,7.96,9.48,13.41,68.86,-43.46,1.81,-246.89,92.6,-106.25,143.08,2.0
2.0,1.0,-77.99,73.78,45.37,73.61,-2.5,-28.68,-46.05,-12.17,-34.22,-5.05,-24.5,7.96,61.08,0.43,328.97,-223.34,105.68,3.97,0.0
1.0,2.0,-57.31,-117.7,-78.08,21.83,-12.26,64.8,12.18,2.88,-14.08,3.09,-2.78,69.35,-9.05,-1.15,139.97,-38.7,27.9,222.52,2.0
1.0,1.0,42.81,-75.49,46.64,135.85,-23.85,180.53,-58.77,44.14,18.06,-4.75,-28.94,102.16,-66.19,-1.48,-391.99,-98.73,-81.04,-364.5,0.0
1.0,0.0,13.3,-1.97,16.11,-138.55,14.29,151.97,119.46,-52.75,-13.78,-9.91,-5.48,-140.44,84.43,-0.45,447.05,6.06,-147.25,-25.76,0.0
1.0,1.0,82.95,24.25,-7.65,96.58,-6.39,145.57,-3.65,45.33,14.53,-6.06,-19.12,-40.81,-22.81,2.67,-215.61,-37.39,-169.9,201.11,1.0
1.0,1.0,36.67,127.89,-9.45,108.23,0.36,135.85,40.8,-39.44,31.48,-3.92,4.08,-144.04,-36.9,1.72,43.83,-168.2,-89.67,-165.63,0.0
1.0,1.0,42.15,-13.65,37.17,127.69,-19.11,-84.87,109.9,16.59,-11.25,12.8,3.56,25.54,-18.93,0.6,-85.26,-127.25,-74.12,140.14,0.0
1.0,1.0,-51.95,-53.54,110.54,145.9,-3.33,-42.16,19.65,2.09,-3.07,8.99,11.55,-77.21,58.15,2.16,-109.14,-209.02,-31.17,-160.44,0.0
1.0,1.0,-99.9,-172.07,62.77,-110.21,24.11,136.57,-47.39,-0.5,6.44,9.06,2.0,-111.65,-40.19,0.46,237.35,-47.81,17.19,-52.18,2.0
1.0,1.0,-104.46,-58.85,10.9,32.15,2.48,127.11,25.07,13.94,4.52,7.15,15.67,-106.32,19.7,4.48,-67.45,-66.91,-32.31,19.34,1.0
1.0,1.0,6.5,-181.7,0.38,68.34,13.98,86.27,-59.89,16.3,-16.73,4.07,-8.29,64.34,-27.87,-0.87,-108.66,166.02,-19.41,-27.99,1.0
1.0,1.0,-128.21,-106.08,-1.36,-11.92,-9.32,-6.81,133.07,-15.3,-26.97,0.79,-10.38,-41.3,-72.55,0.09,-87.41,48.02,-170.59,41.51,1.0
1.0,1.0,-96.02,-144.94,9.85,100.09,15.15,49.4,18.42,-4.62,-17.58,-4.16,-8.79,-88.02,-177.96,4.11,-44.14,-55.26,-54.62,72.9,1.0
1.0,1.0,-8.32,35.17,-77.25,-38.79,-11.8,-78.68,-71.21,7.32,-2.35,8.51,-7.03,123.2,70.55,-3.52,-178.22,78.42,-223.22,235.73,0.0
1.0,1.0,1.73,-16.48,94.58,205.18,4.68,82.2,127.84,26.47,-18.1,-13.93,-22.42,-30.42,73.86,0.06,-65.72,-36.4,8.69,-92.11,1.0
0.0,1.0,22.67,-2.18,51.65,-295.46,-7.73,12.94,66.97,21.47,6.63,7.28,-12.71,-207.96,-90.33,-2.18,-153.86,-96.16,-289.46,145.48,1.0
0.0,1.0,-111.97,-232.55,79.78,132.9,-12.76,-10.2,6.46,-6.45,-15.06,-8.46,-16.08,-184.89,102.41,-2.68,-0.73,-233.19,-145.01,180.33,1.0
0.0,1.0,27.28,-175.48,-93.6,-236.55,-20.82,218.84,65.34,-39.88,-16.15,0.84,21.91,199.05,-51.98,1.39,641.34,-277.34,60.33,-150.84,2.0
1.0,1.0,57.72,162.62,24.17,104.16,36.15,20.97,20.44,28.83,-21.25,-10.94,-4.68,134.26,105.1,-0.31,115.01,-169.26,-44.72,86.28,0.0
1.0,1.0,224.54,-405.42,49.16,132.27,9.76,181.87,58.73,-25.36,-14.62,-1.1,-14.12,-51.04,-90.44,-2.26,-6.61,21.39,-317.46,-48.76,0.0
0.0,1.0,88.45,-36.24,38.53,143.25,-12.76,-46.92,-132.2,-6.85,-22.8,5.27,3.57,95.36,136.53,-3.57,316.0,-109.95,26.75,131.71,2.0
1.0,1.0,13.8,62.26,26.18,50.61,11.13,222.83,10.18,30.35,-1.95,4.45,-9.51,70.16,108.53,-1.27,227.91,-73.72,124.6,-120.82,1.0
2.0,1.0,-34.98,94.53,92.02,76.96,-28.75,42.33,40.01,10.2,12.82,3.32,0.31,-79.66,34.85,-0.0,-183.02,-144.53,-154.87,-194.83,0.0
1.0,1.0,70.33,67.46,21.47,117.21,-11.19,-82.39,41.03,20.27,-32.45,9.59,-22.98,43.15,122.09,0.91,-202.16,-92.88,-30.74,22.05,2.0
1.0,1.0,-48.88,-126.54,37.5,67.21,-6.43,44.43,-31.45,-15.0,2.59,3.77,8.22,-86.37,13.26,2.51,18.23,8.27,-162.33,53.51,1.0
1.0,1.0,64.65,-122.94,-20.83,117.87,17.63,29.75,-65.24,22.67,-25.69,-0.83,7.86,227.56,86.0,0.24,-225.27,-26.46,-172.69,-37.15,2.0
1.0,0.0,-119.09,107.54,84.72,-108.99,12.08,46.74,-19.06,-31.75,25.43,0.4,-11.62,-167.59,-23.09,1.39,313.18,-172.31,-130.32,-76.66,0.0
2.0,1.0,-105.27,191.49,43.62,40.64,25.51,-51.76,24.11,18.91,-0.06,-3.22,-22.96,20.21,-175.23,1.31,164.71,-125.12,123.19,54.03,0.0
1.0,1.0,-70.82,78.83,-38.19,-23.8,-0.27,98.41,-58.54,-4.58,16.37,3.53,-5.6,14.23,42.25,1.72,368.85,-76.41,-20.14,229.22,0.0
2.0,1.0,-40.72,-161.71,11.63,72.66,-20.15,29.17,15.6,-38.6,-12.93,-0.51,-15.28,-58.23,-12.24,1.8,-47.13,46.8,-71.52,-174.05,2.0
1.0,1.0,41.12,-111.93,20.72,74.89,-14.0,-28.25,21.18,-2.09,7.29,3.45,1.29,1.22,24.46,-1.55,134.14,-131.16,-104.34,223.9,1.0
1.0,2.0,-83.0,-102.14,-117.21,30.59,12.35,251.99,-46.36,-2.77,15.28,-0.81,9.71,19.11,127.07,0.84,106.96,16.55,-33.28,134.92,2.0
1.0,2.0,-137.48,8.46,-94.8,-352.66,8.11,98.18,-6.52,-6.87,-17.27,5.09,26.83,264.77,34.97,-1.92,302.98,-311.81,-72.78,-147.73,2.0
1.0,1.0,22.63,-14.4,76.16,87.22,18.89,-305.47,-11.77,-8.26,-12.15,8.31,-11.18,-144.77,-44.35,-3.72,14.32,-100.06,170.76,202.75,2.0
1.0,1.0,-8.38,171.7,6.98,51.06,-12.03,-84.18,48.34,40.77,-17.0,5.88,-18.8,123.62,-25.46,-7.83,-401.02,-48.84,-153.78,-17.86,0.0
1.0,1.0,-111.18,-188.72,87.19,-97.91,0.63,125.22,123.92,-9.32,23.13,0.49,-25.21,-169.12,-40.45,1.52,267.62,-88.66,51.82,-100.91,1.0
1.0,1.0,-98.69,78.14,48.91,183.04,8.44,125.88,-10.19,31.94,29.44,-1.02,10.57,-51.61,157.87,-2.44,-277.07,167.16,-77.54,-81.69,1.0
1.0,2.0,123.29,-166.85,42.71,336.74,-11.23,-104.26,-10.56,5.14,-9.49,4.16,20.23,31.01,26.31,-5.88,-263.14,-205.37,-260.28,206.17,0.0
1.0,0.0,-100.18,-49.34,108.4,-2.61,2.64,-53.86,-16.39,22.96,-13.68,-11.71,22.32,65.6,-45.39,-0.04,50.41,-102.32,-86.96,-30.37,0.0
1.0,1.0,11.86,-90.93,-12.71,185.03,-22.29,65.75,-21.17,-10.09,19.14,1.71,-3.41,43.02,147.85,-0.24,3.22,-20.14,-67.95,16.74,0.0
1.0,1.0,-89.52,-81.36,-0.63,273.26,5.73,79.33,-13.05,-13.71,-0.18,-2.71,-30.27,54.36,-45.41,0.12,152.68,-223.48,-283.76,252.07,0.0
0.0,1.0,19.57,-79.0,-7.33,-109.98,28.06,139.43,6.87,6.59,-2.48,6.72,8.49,-10.72,56.7,0.75,384.28,-83.48,138.12,78.19,1.0
1.0,2.0,6.4,13.36,-102.66,-114.69,7.14,50.59,-87.13,-9.14,-17.41,-2.96,2.7,-93.12,96.91,1.35,-397.5,188.2,-204.48,33.94,2.0
1.0,1.0,-3.54,-292.89,2.22,43.77,15.55,55.66,-74.31,-17.49,-4.71,-5.0,8.85,-21.59,64.38,-1.79,-133.66,140.72,45.0,-204.65,1.0
1.0,1.0,44.52,190.2,107.11,-64.18,-1.15,-249.08,-30.58,70.23,-2.75,10.67,-9.16,90.63,-5.56,0.88,-53.97,-371.67,98.81,148.67,2.0
1.0,2.0,-68.5,-97.44,65.23,163.29,9.83,-181.59,87.42,31.46,8.35,4.03,-4.03,66.41,72.78,1.32,-375.44,-190.73,-76.18,23.58,2.0
2.0,2.0,-118.34,165.04,-38.54,2.68,-1.6,-132.25,55.0,7.34,23.85,-7.11,-9.95,-9.73,-71.78,-1.71,-329.23,-12.68,-225.41,185.63,0.0
1.0,2.0,-186.71,-106.59,61.61,233.93,36.37,-167.37,-35.33,23.18,-5.08,-1.16,10.88,100.52,-90.24,2.66,-647.46,-78.22,-95.45,-252.88,2.0
1.0,0.0,-0.36,-162.24,107.12,-36.68,3.6,195.95,-50.89,-12.8,1.9,3.36,-18.24,-251.4,-96.54,-0.49,336.44,-157.2,-102.61,25.5,1.0
1.0,1.0,-149.05,-35.21,59.53,44.34,-24.82,57.44,12.19,-0.04,14.2,-8.52,-6.86,-83.4,94.82,3.21,23.18,-63.36,-11.02,-91.87,0.0
1.0,1.0,-109.86,-45.71,37.49,71.71,13.44,224.25,-56.54,23.34,-4.93,-0.37,-21.42,-44.39,44.8,0.04,186.63,-206.47,63.01,-38.52,1.0
0.0,1.0,-63.53,11.17,-9.81,47.27,-18.6,75.39,-30.01,-8.89,0.71,-3.55,-24.16,63.59,-154.17,0.14,-11.2,-55.29,-84.24,-136.56,2.0
1.0,1.0,1.23,-65.63,-25.06,-21.55,-12.67,22.39,-97.62,14.97,-23.19,-10.41,0.67,187.09,-13.97,4.24,26.82,-18.21,-186.0,116.25,2.0
1.0,1.0,-18.2,-26.17,10.12,-197.08,16.69,44.41,90.37,-47.77,-28.66,-11.29,1.14,-109.83,-54.52,3.87,386.61,-183.69,-223.4,81.6,1.0
2.0,1.0,43.92,41.03,46.84,119.84,-27.53,-136.23,15.26,-6.15,19.53,-6.77,-7.37,-45.61,137.12,-1.32,-505.66,80.82,-196.36,-171.39,2.0
1.0,1.0,28.02,-229.99,-77.12,76.83,12.42,75.98,5.72,-14.86,13.48,1.05,-19.13,87.15,48.9,-0.61,-82.96,102.08,-104.33,49.91,2.0
2.0,1.0,-4.19,0.85,42.12,-86.83,11.22,-8.39,-4.55,-15.2,5.22,0.18,-2.36,-132.79,-25.57,2.28,203.98,-114.29,-149.59,170.31,1.0
1.0,0.0,135.09,-151.76,115.25,-161.68,-9.9,63.89,92.49,-54.47,-8.4,0.07,12.14,-279.62,110.55,4.03,375.48,-201.87,-166.67,-96.28,1.0
1.0,1.0,137.42,-140.9,29.54,-123.26,-13.79,155.27,19.08,-4.17,-18.51,2.73,-18.12,-164.97,-35.35,-4.89,194.82,-102.22,-38.93,33.62,1.0
0.0,1.0,50.44,-229.02,-38.22,-171.44,-4.93,16.26,103.5,-52.09,-0.51,-4.16,-6.99,-93.14,-59.08,0.43,-84.25,92.05,-123.51,-181.99,2.0
1.0,1.0,-34.96,-6.89,-7.69,-13.54,11.96,10.96,-6.27,48.04,-14.64,-2.76,-19.86,290.16,-13.93,-0.45,-12.53,-101.36,-123.09,92.45,2.0
1.0,1.0,68.09,57.18,-66.39,-79.1,17.13,98.7,13.26,37.72,1.46,5.17,-3.98,77.36,-6.09,1.67,-44.88,8.03,-183.81,296.36,1.0
0.0,1.0,-119.09,-232.1,-77.96,-43.92,12.03,196.42,60.6,-42.83,22.65,-0.18,11.96,-64.02,59.98,-2.92,95.03,-20.15,-179.59,-5.3,2.0
1.0,1.0,184.86,-117.33,-11.0,111.55,2.88,14.41,-75.16,-8.98,13.11,-6.24,8.06,-11.66,102.5,1.14,-86.89,72.26,-116.37,89.57,1.0
1.0,2.0,-133.36,-146.73,-19.57,-146.33,32.73,-97.13,10.9,23.99,17.06,-5.08,-19.77,-75.39,80.2,0.36,-191.35,-181.52,-229.86,389.93,2.0
1.0,1.0,244.3,88.8,-93.34,-72.78,-6.26,154.82,-90.99,-21.96,17.43,-3.53,-8.66,62.84,145.85,-1.15,609.89,-202.67,-86.11,345.95,1.0
1.0,1.0,3.44,6.6,101.73,164.15,22.59,-37.37,-50.08,-10.48,0.07,-10.39,1.86,-72.02,38.05,-2.09,-84.74,-254.59,-51.86,-216.61,0.0
1.0,1.0,-74.54,-21.99,-1.02,-6.27,14.88,49.91,-54.42,-47.15,15.24,5.34,1.73,-255.75,-115.98,-1.52,252.9,-239.83,-216.99,255.16,1.0
0.0,2.0,-175.26,5.81,-70.65,-4.42,-12.02,20.84,11.97,16.41,-15.82,4.8,-2.36,34.76,45.61,1.71,-304.61,102.61,-158.13,121.34,2.0
0.0,1.0,-166.15,-78.23,35.06,86.86,24.85,114.5,-4.54,13.25,-2.36,1.13,24.64,-64.94,8.5,-0.88,91.85,-136.41,52.75,14.71,1.0
0.0,1.0,-2.54,198.21,93.17,43.94,-15.3,-152.64,20.21,49.47,-21.07,1.24,13.98,90.44,-137.16,-0.7,-248.92,-122.49,-94.52,-5.22,2.0
0.0,1.0,81.17,99.64,96.0,194.85,-2.25,202.39,-25.0,43.92,1.94,-17.22,1.6,2.66,-25.46,-0.21,-34.91,-180.58,-61.52,-142.9,1.0
0.0,2.0,-28.78,-11.1,-90.76,-84.32,-21.96,43.36,14.02,29.45,0.02,-1.12,6.86,-20.09,123.2,-1.29,-262.61,-43.68,-287.07,386.07,1.0
1.0,1.0,37.14,18.51,-36.53,-12.78,-29.79,50.91,62.71,-14.54,35.91,13.85,4.23,-18.39,90.45,1.17,-197.18,42.17,-170.87,-93.39,2.0
1.0,1.0,-25.91,11.22,-18.63,175.93,4.53,-29.65,50.17,4.12,-1.36,-0.4,3.11,147.25,-4.16,2.83,75.06,-99.22,-113.0,195.61,0.0
0.0,0.0,125.9,-189.49,194.73,-1.65,14.6,-185.75,-22.36,4.06,-26.74,1.46,2.57,-45.32,-14.84,-3.37,163.26,-66.88,-356.72,259.53,0.0
1.0,1.0,9.0,-67.91,24.55,-57.66,-15.13,-155.33,-22.47,14.8,-32.28,4.87,4.96,-100.61,47.07,-1.55,-25.64,-177.1,-76.09,355.69,2.0
1.0,1.0,-12.31,-7.1,-25.68,-107.87,-11.07,275.52,-71.83,-5.73,5.56,7.02,-6.58,-38.22,-25.51,-0.85,674.56,-226.84,-2.18,226.4,1.0
2.0,1.0,92.14,213.01,92.83,-44.44,8.51,-272.84,-128.86,38.0,-2.03,1.34,0.95,-51.71,37.74,1.04,-357.87,-66.07,138.48,-103.67,0.0
1.0,2.0,12.65,-161.98,-42.26,28.0,24.82,-115.88,-11.96,0.93,16.03,11.15,14.73,23.66,-144.84,-1.85,-38.01,14.88,-28.01,307.27,2.0
0.0,1.0,-164.06,-368.56,-5.66,-284.21,28.39,-21.25,-50.23,-86.79,6.77,15.8,6.31,-46.19,47.06,-0.17,236.77,-54.64,-59.84,-347.86,2.0
0.0,2.0,-44.64,99.23,-15.84,-155.2,-0.67,-174.6,-85.23,21.14,17.82,0.77,-29.42,-20.76,129.52,-0.89,-714.17,33.76,-323.72,-42.0,0.0
1.0,1.0,23.22,-16.73,79.5,174.96,17.65,-277.96,-6.01,26.64,1.74,-7.84,17.6,12.89,45.75,1.77,-688.55,18.72,-287.56,44.86,2.0
2.0,2.0,31.96,-151.87,71.96,81.24,-2.27,-216.08,15.78,8.95,6.37,15.29,-2.83,-20.2,17.04,1.14,23.15,-298.22,44.97,194.9,2.0
1.0,1.0,17.52,-60.7,93.22,23.56,8.7,69.94,16.05,-4.54,12.26,-5.88,10.77,-125.83,-13.39,1.98,-53.14,-131.84,-108.6,-193.26,0.0
1.0,2.0,-92.47,-209.55,-90.82,137.36,10.9,323.11,9.76,-33.2,11.99,-0.65,15.24,-64.74,-4.41,-2.85,144.83,-127.04,-290.31,155.1,2.0
0.0,2.0,-36.24,-174.84,47.52,83.61,5.04,-227.23,-71.46,22.62,0.61,2.42,-4.53,-43.52,-95.39,-3.02,-561.3,-128.36,-180.53,100.12,2.0
2.0,1.0,-82.55,-100.7,16.84,-111.36,18.06,-0.83,-54.37,-5.78,35.17,-1.53,17.4,-76.56,60.42,0.33,-25.96,-25.45,-100.75,18.76,1.0
1.0,1.0,-50.86,31.35,-2.28,81.88,16.77,20.45,-20.73,7.36,-30.12,6.08,30.76,70.43,-15.69,-0.95,157.34,-105.66,-71.18,174.31,0.0
1.0,1.0,13.71,-80.35,-29.14,-29.27,13.07,105.42,-24.16,-9.44,-15.19,5.35,8.37,-8.21,73.75,-0.8,263.17,-39.4,13.62,111.41,1.0
1.0,1.0,51.1,33.63,-64.67,-156.05,13.97,80.97,-16.48,-21.37,-10.73,-1.73,-16.87,-43.43,20.42,-3.56,257.95,-165.11,-214.77,249.85,1.0
1.0,1.0,-33.18,-131.97,160.46,167.1,-24.75,-90.58,-3.5,41.15,-12.2,6.3,10.02,28.04,-49.57,-0.3,-247.25,-178.97,-22.41,-163.21,0.0
1.0,1.0,93.71,53.74,-0.31,233.23,13.09,-23.69,73.91,-25.81,-4.29,3.56,-31.16,-95.59,104.2,-1.38,-13.82,48.83,-134.32,179.99,0.0
2.0,1.0,26.48,-71.7,24.9,-7.79,35.19,-76.1,-45.82,33.42,-2.6,-12.8,-10.85,10.48,-33.53,-3.68,-265.11,-162.39,-227.2,199.67,2.0
