cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,target
1.0,2.0,44.76,-2.19,114.98,56.94,11.54,264.27,20.31,-2.54,-9.97,-438.0,8.79,-48.54,-151.63,8.07,1.0
2.0,1.0,-11.99,8.95,-101.55,31.05,8.85,77.36,16.06,-34.58,-7.8,125.43,-7.17,14.95,111.52,2.25,2.0
2.0,1.0,14.39,-83.2,91.94,-9.86,3.32,72.19,-10.2,-9.46,4.72,-226.71,1.6,-3.38,-174.83,-2.18,2.0
1.0,1.0,8.02,75.92,35.07,40.49,-2.21,-121.94,38.97,72.06,-0.63,34.9,4.33,-12.45,130.6,10.02,1.0
1.0,2.0,-6.34,-19.27,-91.16,69.94,-0.5,-45.74,43.73,38.21,-0.84,184.01,2.69,11.46,20.29,-18.44,0.0
2.0,2.0,-34.42,7.3,-64.48,11.51,-3.83,-132.94,-9.34,-11.27,-2.28,367.25,-3.9,46.88,232.18,1.93,2.0
1.0,1.0,13.75,35.67,86.95,46.44,11.76,-162.41,35.32,22.15,4.67,-123.51,3.81,13.42,-32.83,-7.49,1.0
2.0,1.0,1.21,-128.34,-100.39,139.38,2.44,-63.01,-6.33,25.36,1.53,83.66,3.39,61.51,-34.05,-34.97,0.0
0.0,1.0,33.25,74.63,104.57,62.16,3.76,189.76,-42.52,-32.03,2.36,71.63,0.98,-33.25,133.19,5.83,1.0
1.0,1.0,2.56,49.96,-17.82,53.72,3.71,-50.75,8.89,-40.67,6.02,7.23,8.86,16.73,-38.72,-7.89,1.0
1.0,2.0,24.37,77.95,127.18,39.24,0.85,74.07,30.43,-2.98,3.56,-266.94,7.99,-9.54,-132.67,5.73,1.0
1.0,1.0,11.3,-13.88,38.11,35.15,3.79,77.75,-1.22,-9.19,-4.74,90.92,-0.96,-23.54,171.1,13.21,1.0
2.0,1.0,-34.48,-36.57,-151.64,-3.8,8.53,-244.35,10.74,-64.78,-5.03,293.6,3.76,38.8,253.01,1.97,0.0
2.0,1.0,-10.54,-30.31,28.34,32.4,-3.82,152.91,-14.15,16.43,9.9,-105.94,-0.82,20.61,-84.71,33.44,0.0
2.0,2.0,-15.46,-24.72,-31.36,75.84,3.88,-233.34,-2.63,-27.07,12.31,17.75,-2.23,-25.55,-415.98,-29.76,1.0
1.0,0.0,44.49,-32.65,122.3,19.92,13.84,351.43,-18.07,15.64,-7.76,-316.11,-6.26,-38.8,-90.18,0.82,2.0
1.0,2.0,-0.78,13.14,-105.74,49.28,-1.33,-97.37,7.54,-31.37,-3.92,-3.86,3.07,56.2,148.68,-6.62,0.0
2.0,2.0,16.82,65.38,116.95,49.32,-2.66,78.14,-36.46,33.58,13.55,-188.4,3.78,-14.06,-392.42,-21.57,2.0
2.0,1.0,1.91,-18.21,27.03,107.03,6.74,67.9,-17.66,26.08,-4.3,144.02,-10.67,17.93,-44.34,-27.19,0.0
1.0,1.0,10.97,20.6,47.81,30.38,9.19,-11.68,-27.74,-16.11,-6.11,-197.83,2.93,0.89,45.8,15.81,1.0
2.0,1.0,9.28,-22.3,-45.48,9.8,11.37,129.45,-27.99,-25.7,1.3,-119.54,0.74,-49.72,-258.03,-11.29,1.0
3.0,1.0,-23.65,-35.62,-94.58,11.76,8.19,-4.87,18.52,-16.35,2.17,34.8,9.23,9.77,-131.53,-0.5,2.0
1.0,1.0,7.6,-3.44,-106.15,42.39,6.14,-16.06,-42.48,-0.76,8.65,-41.86,6.03,-9.48,-221.53,-27.16,1.0
2.0,3.0,5.99,76.55,-124.82,15.96,12.3,72.61,-29.43,-6.23,-4.06,-221.56,-11.17,0.31,-185.32,-14.45,2.0
2.0,2.0,3.16,91.59,-30.26,146.67,13.11,-180.4,-6.5,17.61,-1.79,-92.68,-5.59,2.16,-251.05,-32.42,1.0
2.0,1.0,25.94,46.22,218.53,-30.36,-14.28,186.0,17.26,4.77,5.95,-134.77,7.72,37.69,-69.31,-16.45,0.0
2.0,2.0,-16.58,-70.46,28.06,4.59,1.99,-131.95,-10.73,7.64,2.9,113.77,0.79,-22.32,-144.61,-10.38,0.0
2.0,1.0,-18.5,29.29,-15.22,18.79,0.72,-83.5,2.09,38.71,-0.14,199.49,6.27,-5.41,1.32,-4.26,0.0
1.0,1.0,21.82,-50.78,-28.94,42.46,2.67,199.26,15.39,19.12,7.04,-167.17,0.53,-36.43,-202.35,-0.53,1.0
1.0,2.0,5.42,50.01,141.29,99.96,3.24,-46.17,-21.88,4.47,-9.57,245.67,-9.55,-0.04,421.22,29.61,1.0
1.0,2.0,15.44,15.02,58.5,33.53,10.47,117.43,24.7,-65.84,-10.91,-73.92,1.3,-20.17,186.22,25.71,1.0
0.0,0.0,19.01,10.22,-79.87,111.57,-14.76,-84.0,-25.3,23.67,1.43,-318.04,2.54,-8.62,-125.72,10.88,1.0
2.0,2.0,-8.2,-103.14,-108.37,-1.13,10.74,7.76,-28.3,10.62,-4.94,-111.8,-0.17,-1.04,-72.51,2.55,1.0
2.0,1.0,2.49,-123.25,75.71,80.61,-3.08,123.72,-1.33,13.53,-4.46,58.6,8.46,-10.7,-48.54,-1.23,2.0
3.0,0.0,-7.8,-6.49,12.43,53.98,-0.11,31.24,-9.47,-41.7,-9.1,-0.08,-3.84,-30.86,-135.31,-2.59,2.0
1.0,3.0,-13.09,-17.15,-138.44,158.64,13.99,67.53,-27.7,-43.04,-2.53,-19.55,4.26,-0.27,-51.78,22.02,2.0
2.0,2.0,-13.11,-150.66,-189.96,-23.74,3.85,0.76,8.26,-28.57,3.21,92.51,-3.13,-43.88,-207.08,-18.78,1.0
2.0,2.0,-4.68,-67.48,48.76,-11.08,-7.53,78.65,23.57,48.56,5.52,-179.5,-6.06,8.91,-114.28,22.6,0.0
3.0,3.0,-15.26,-59.49,-45.73,94.62,-0.01,209.09,-29.83,-5.98,-12.15,92.39,4.62,11.15,11.26,8.88,2.0
2.0,1.0,-12.5,-68.43,17.63,-15.96,-3.57,124.12,-46.04,-18.4,10.26,-22.42,-3.31,-0.34,-0.99,39.7,0.0
2.0,1.0,9.34,12.55,24.86,65.48,0.73,34.41,19.34,15.49,-7.96,-285.0,2.09,-28.17,-226.11,1.87,1.0
2.0,1.0,26.26,49.15,226.88,-78.58,-4.63,128.53,-14.08,43.13,7.08,77.67,-11.43,52.55,208.37,-15.42,0.0
1.0,3.0,4.8,-3.24,119.03,34.97,6.28,9.42,3.31,2.27,10.57,62.24,0.02,40.37,193.79,22.69,1.0
1.0,2.0,11.36,2.62,25.86,40.5,8.88,94.29,-41.79,8.96,-0.35,-79.89,-2.9,-4.98,-8.69,5.78,2.0
1.0,,16.27,15.04,19.8,50.03,2.05,45.16,6.94,-44.27,-9.99,-254.99,1.58,-39.32,-120.84,6.11,1.0
1.0,1.0,-20.99,5.49,-110.29,114.69,1.08,19.08,13.61,25.23,-8.08,259.07,-0.74,44.51,316.19,23.72,2.0
1.0,2.0,28.61,-13.64,18.86,-12.53,3.1,271.96,21.27,-2.94,-5.95,-314.48,10.66,-58.89,-170.52,8.36,1.0
2.0,2.0,9.76,-51.47,-66.56,-21.17,13.53,235.44,0.43,-5.63,-2.55,-319.03,-11.66,-19.11,-316.53,-10.26,2.0
1.0,2.0,6.08,-53.45,-92.5,38.35,8.2,163.48,17.71,-7.9,-7.54,-197.09,5.17,16.6,29.64,15.67,2.0
2.0,1.0,3.19,65.49,20.97,66.22,0.97,-106.15,-0.2,66.83,-6.7,-116.27,-3.6,-28.19,-191.63,-14.13,2.0
2.0,2.0,-6.83,5.21,-44.97,66.15,-3.44,86.52,16.23,-33.74,-5.88,124.59,-0.14,22.81,174.94,14.06,2.0
1.0,0.0,1.96,-2.81,-65.88,-15.27,0.86,169.63,52.58,10.36,-9.97,-168.55,3.88,-49.27,15.0,35.48,1.0
2.0,2.0,-4.01,-18.75,-2.71,-67.44,-2.88,43.75,-8.45,-9.85,3.76,-45.2,-6.09,26.24,74.62,13.13,0.0
1.0,1.0,-20.72,51.3,-115.73,131.99,3.15,72.04,7.61,-29.12,-2.55,42.09,-3.83,19.98,97.53,39.63,2.0
1.0,1.0,-5.69,-56.54,-58.2,9.13,6.72,-226.09,-15.41,8.45,4.06,-66.16,5.56,-2.76,-147.03,-15.8,1.0
2.0,0.0,-25.08,86.11,-136.68,-72.59,-5.94,-188.84,-3.96,-10.5,-6.19,-13.68,1.18,55.77,233.07,18.86,0.0
2.0,1.0,10.09,17.05,48.67,87.51,5.39,62.97,18.11,15.68,-9.83,-36.04,4.51,-65.09,-164.97,-6.79,2.0
2.0,2.0,27.59,51.34,19.92,-0.68,18.09,279.09,-12.12,6.99,-2.79,-258.91,10.52,-18.02,-216.89,-19.09,2.0
2.0,3.0,19.07,-79.31,186.79,-102.31,-6.3,-83.41,11.05,-13.51,-2.63,-31.08,5.75,45.97,73.35,-38.67,0.0
2.0,2.0,19.42,-13.26,17.93,2.14,14.89,92.56,-11.17,-20.52,1.52,-331.52,1.99,-4.66,-301.5,-21.29,2.0
1.0,1.0,27.5,2.91,56.1,108.6,5.61,74.56,5.49,-2.73,-15.97,-32.79,-7.72,-56.02,1.86,-11.57,1.0
2.0,1.0,-0.84,66.81,-40.87,-106.25,-5.49,192.6,-2.08,19.3,4.74,-335.01,-0.52,-25.2,-180.46,32.77,1.0
2.0,2.0,12.62,-25.04,134.19,-19.42,-12.51,218.95,-29.8,44.42,9.44,-158.83,2.6,21.61,-94.11,11.03,0.0
2.0,1.0,-2.18,-93.3,46.8,-53.36,-5.3,100.39,13.38,-19.2,10.74,-114.59,4.32,23.07,-20.16,22.58,0.0
2.0,2.0,10.89,-62.5,78.24,-103.91,-0.71,125.97,12.86,2.63,10.13,-75.02,-7.23,29.28,43.88,3.04,0.0
2.0,0.0,12.17,36.68,60.79,36.22,6.85,104.79,-14.56,-8.72,-5.16,-209.93,-6.53,-11.2,-143.33,-1.01,1.0
2.0,2.0,0.9,37.76,14.0,-20.1,-0.03,151.73,23.71,52.88,9.18,-19.42,-2.54,4.72,-198.24,-14.38,2.0
0.0,0.0,9.98,9.72,-145.46,45.08,0.65,-78.87,-26.17,-2.89,-8.69,-169.81,-5.71,-29.44,-43.48,-1.54,1.0
2.0,1.0,21.03,43.94,119.09,97.02,8.49,32.79,34.39,-24.98,-9.51,-213.54,-0.67,-11.66,-56.1,1.75,1.0
2.0,1.0,13.95,-45.86,-86.8,142.71,3.85,60.41,-30.89,-12.21,-5.68,3.94,5.0,58.52,-21.07,-39.37,0.0
2.0,1.0,20.76,71.32,63.8,-18.71,2.18,309.89,-15.71,41.08,-9.04,229.08,-2.76,-2.5,210.03,-18.88,2.0
2.0,1.0,-6.76,68.21,11.09,50.91,11.72,-59.93,-3.9,-9.95,-12.62,30.4,-11.48,60.15,159.69,-9.33,0.0
2.0,1.0,20.04,-38.89,87.29,-57.88,-8.31,186.82,12.12,-7.91,7.23,-168.12,9.65,27.23,-62.72,-6.51,0.0
2.0,2.0,23.9,85.34,64.97,82.29,3.94,191.85,-28.41,-0.27,-8.85,6.58,-5.04,7.79,72.25,-13.73,2.0
2.0,0.0,6.21,-22.12,120.35,-22.97,-4.23,118.27,38.09,22.72,-1.07,-98.15,-10.09,23.05,-22.81,0.58,0.0
2.0,2.0,-34.23,-50.09,-69.54,152.5,5.11,-170.48,-41.95,-20.09,-5.62,113.41,-6.47,24.06,176.86,45.76,2.0
1.0,1.0,0.51,-34.69,-5.85,-47.05,-2.22,31.24,42.96,8.63,-1.07,-26.91,3.44,-21.0,87.7,21.33,1.0
2.0,1.0,-27.43,-59.6,-151.24,29.54,3.41,66.09,15.73,-4.17,0.45,86.98,3.74,29.65,-17.53,9.66,2.0
1.0,2.0,-28.65,-12.57,-178.12,161.44,2.19,118.12,-3.53,49.3,-4.31,92.98,2.33,28.08,140.14,47.71,2.0
2.0,2.0,11.17,25.29,-66.46,-17.37,13.62,143.57,5.03,65.05,-8.34,-140.89,-3.0,-3.03,-89.58,-18.73,2.0
2.0,2.0,3.46,-4.84,53.05,150.29,1.19,-373.83,20.91,-4.05,20.14,-141.11,4.15,43.19,-412.77,-45.59,1.0
2.0,0.0,14.53,97.15,81.37,20.27,7.29,160.07,0.67,20.47,-4.9,-26.69,-7.96,-2.17,51.8,0.87,2.0
2.0,1.0,6.25,29.88,100.24,-72.47,-7.36,-21.15,-4.38,18.81,7.92,-111.84,1.11,5.16,-40.84,5.07,0.0
1.0,1.0,8.48,-42.12,-2.39,57.29,-0.23,-88.29,16.4,-2.64,-2.79,-48.69,17.92,-20.76,-25.91,-2.22,1.0
2.0,2.0,1.74,-14.65,144.75,-35.7,-12.47,142.62,-20.94,-55.29,3.23,-143.1,-2.2,-46.27,-158.1,27.29,0.0
1.0,2.0,9.04,-18.97,4.34,14.03,1.12,48.61,5.85,-35.18,9.45,95.58,-1.03,-6.66,-29.53,-10.92,1.0
2.0,2.0,0.44,-3.49,18.85,31.49,8.4,-28.99,14.72,17.75,-13.32,-57.65,-1.97,-27.07,-66.25,-8.15,2.0
2.0,1.0,8.85,57.86,112.11,-50.32,0.21,129.57,-0.41,-37.02,8.6,-78.58,-0.46,56.23,-25.83,-10.8,0.0
1.0,2.0,3.77,7.58,-50.87,59.72,-1.16,-238.9,-39.01,20.08,1.4,-167.78,5.68,20.17,-61.28,-6.47,1.0
2.0,2.0,-23.66,74.64,-124.05,148.72,5.99,163.89,-23.41,0.99,0.06,146.55,0.45,5.05,76.19,41.14,2.0
1.0,2.0,0.92,-147.44,-72.4,122.07,9.71,5.3,5.99,-8.82,-8.9,-34.44,0.18,4.89,73.18,11.43,2.0
2.0,1.0,-1.66,29.72,34.88,-4.33,-3.4,156.03,21.04,-41.7,11.39,-193.37,3.8,1.39,-230.66,15.94,0.0
2.0,1.0,7.22,-32.3,64.63,134.55,2.92,124.1,-25.33,11.46,-1.07,46.06,10.91,-13.58,-141.66,-10.75,1.0
3.0,1.0,-15.57,63.6,-7.36,5.01,-1.72,6.78,2.81,-5.63,0.01,-165.67,0.73,10.61,-195.77,8.36,0.0
1.0,2.0,31.82,102.8,170.76,49.17,4.59,237.61,44.11,14.2,0.12,-45.01,4.04,-22.82,157.25,24.79,1.0
2.0,0.0,-2.06,-56.66,-0.31,114.06,13.08,-119.87,-42.74,28.43,-2.29,157.14,-4.27,27.62,-0.88,-29.63,0.0
1.0,2.0,19.95,-7.32,15.44,20.39,5.23,-10.8,9.27,-30.52,-11.31,-152.0,-5.7,13.15,30.98,-18.95,2.0
1.0,1.0,3.39,-133.29,-37.15,56.07,2.76,-50.73,30.35,10.39,-1.0,-145.52,4.23,-40.62,-219.12,-3.09,1.0
2.0,1.0,0.73,10.42,-66.51,-16.63,11.3,138.87,-16.68,-62.48,-8.63,-234.2,2.87,-31.43,-245.31,-5.69,2.0
2.0,2.0,-5.84,1.3,-24.94,95.19,2.97,311.65,-16.3,-19.77,-5.97,107.05,-6.98,-21.0,99.76,36.47,2.0
2.0,2.0,-3.18,45.52,-3.67,34.28,3.19,3.63,-0.45,-32.21,-9.44,-20.63,-1.96,45.82,129.83,0.53,0.0
2.0,2.0,3.65,71.87,-72.28,91.44,3.27,50.91,-22.02,39.0,-8.34,76.43,-9.01,30.34,56.52,-20.41,0.0
1.0,2.0,13.05,12.39,-11.68,11.29,2.2,68.85,-0.08,-9.74,-12.99,8.4,4.66,50.94,331.21,1.91,0.0
2.0,1.0,-10.67,-19.43,-64.79,-37.99,5.99,-62.82,20.39,-38.2,13.17,-52.15,13.03,-35.22,-304.79,-8.21,1.0
0.0,2.0,63.55,5.64,174.58,157.56,3.31,143.39,5.18,36.1,7.28,-360.6,7.39,0.64,-92.77,-7.31,1.0
1.0,1.0,14.35,99.69,93.67,-52.42,-3.29,78.78,-40.35,-39.05,8.88,8.27,-6.92,42.87,141.41,-0.19,0.0
2.0,2.0,-28.94,-17.19,-48.11,24.03,5.08,-235.69,-33.11,42.55,7.04,262.18,0.38,-32.33,-133.84,-10.64,0.0
3.0,2.0,-32.78,22.77,-80.25,-54.42,8.65,32.18,52.48,-12.35,-3.84,168.22,-11.47,31.41,55.11,1.89,2.0
2.0,2.0,17.06,-16.96,-8.11,71.09,1.96,96.17,39.56,20.66,4.83,-168.24,0.87,-57.88,-432.49,-27.36,1.0
1.0,1.0,-3.35,-17.78,1.25,7.84,5.63,-12.54,4.94,2.98,-7.42,-6.27,-6.93,-3.36,166.57,23.86,1.0
0.0,2.0,30.08,-82.96,202.67,27.22,-6.01,229.26,-0.16,-6.21,-5.33,-8.11,-4.54,-50.61,255.0,42.51,1.0
2.0,1.0,-29.4,-64.6,-30.99,15.82,1.8,66.6,33.71,-48.12,-8.69,298.72,11.1,36.98,345.22,31.24,2.0
2.0,1.0,20.43,43.02,213.13,75.75,1.68,347.5,-20.14,28.65,1.06,169.58,4.34,-77.88,-182.74,-10.74,2.0
2.0,1.0,19.43,54.77,119.75,39.2,-0.55,47.34,-23.05,-11.61,-1.75,-40.66,-10.42,-34.09,-148.74,-20.53,2.0
1.0,1.0,-1.08,74.35,-82.71,12.99,-5.3,-172.37,-0.49,12.9,15.13,-143.13,-9.49,-19.93,-326.58,-14.88,1.0
2.0,1.0,-11.29,0.36,-61.86,11.21,4.68,58.33,-31.41,-19.1,2.74,-98.6,-2.05,37.15,-15.88,15.56,0.0
2.0,1.0,12.29,22.53,52.11,58.81,8.49,70.93,-12.97,-16.2,-0.2,-118.62,1.86,1.54,-72.84,-1.08,1.0
0.0,1.0,25.47,78.58,-11.58,67.57,-4.64,-65.84,-34.48,21.67,3.46,-373.83,-6.72,-16.92,-156.26,8.62,1.0
2.0,0.0,-12.45,63.8,-94.17,58.25,4.96,-24.07,19.89,2.01,-11.42,-189.57,-5.38,-67.9,-332.19,2.15,2.0
0.0,2.0,22.46,17.94,65.96,-20.21,17.52,295.49,-7.14,17.41,-12.3,-25.96,1.09,-22.74,416.28,49.67,1.0
0.0,1.0,28.94,-79.82,195.63,-144.28,-4.38,-3.99,28.8,6.09,9.82,197.91,-3.88,58.93,428.18,-14.88,0.0
2.0,1.0,-19.01,-36.61,-104.41,84.61,1.68,-122.63,12.94,16.84,0.25,210.41,5.0,6.07,-69.37,-19.77,0.0
2.0,1.0,23.26,1.62,72.02,5.6,14.56,162.46,-47.56,13.71,-8.86,-138.62,6.13,-36.86,-84.21,-11.35,2.0
2.0,1.0,-7.19,-4.91,-95.54,38.84,7.14,-91.03,-0.77,24.22,-12.67,-110.75,5.38,-15.51,-153.9,-16.29,1.0
2.0,2.0,21.08,-46.29,144.5,7.82,3.53,11.59,-1.48,-62.34,-0.62,-131.01,-2.41,-46.72,-175.16,-12.71,2.0
2.0,1.0,3.82,70.8,69.05,-23.66,5.2,168.22,-3.55,38.76,-4.21,51.39,6.56,-13.33,19.71,-0.3,2.0
2.0,2.0,-12.41,-98.14,-136.23,-10.38,1.26,-106.65,15.67,27.63,4.31,3.84,-3.47,-20.81,-192.18,-14.53,1.0
1.0,1.0,1.71,9.89,-192.86,116.28,2.36,-150.37,35.79,-1.82,-2.92,-92.8,-6.12,53.07,-61.95,-29.25,0.0
1.0,1.0,8.27,-29.61,-52.81,-14.32,7.96,27.81,-2.3,-22.27,2.97,-192.6,10.91,-41.0,-233.58,-5.17,1.0
1.0,2.0,26.8,69.51,18.12,72.91,8.01,-22.23,-13.75,-48.41,-19.2,-41.73,2.54,-5.0,114.59,-27.66,2.0
2.0,0.0,-30.16,71.88,-137.24,84.76,-0.1,90.72,-5.04,28.2,-12.69,385.16,-2.02,33.24,343.38,20.87,2.0
2.0,1.0,-19.54,-37.61,-137.98,66.72,3.58,-141.04,-16.68,1.71,-5.78,116.38,8.64,62.97,116.43,-11.59,0.0
3.0,0.0,-28.21,23.78,-22.32,19.0,7.58,-79.34,6.21,36.17,-4.19,236.55,-10.45,-4.37,17.6,-0.67,0.0
2.0,1.0,11.25,-45.32,-37.79,66.72,3.29,16.98,-7.81,-53.76,-4.6,-332.39,2.33,-75.76,-424.08,-6.42,1.0
1.0,2.0,6.2,109.29,88.89,-87.14,2.28,-33.84,-2.71,6.99,11.43,-5.92,-2.7,28.17,52.22,-3.72,0.0
3.0,2.0,-8.07,-130.31,51.71,149.66,-1.06,136.33,-21.93,22.8,-2.42,89.58,8.55,-38.67,-221.99,1.43,2.0
1.0,2.0,-8.72,-104.14,-159.19,69.13,-6.57,-160.0,-13.47,15.11,-0.32,-70.71,-13.71,-36.19,-247.95,-11.58,1.0
2.0,1.0,-1.41,4.51,47.96,14.95,-4.27,106.63,-4.92,76.72,3.86,-113.87,3.02,16.14,-45.66,19.07,0.0
1.0,1.0,19.62,-15.4,68.0,57.18,3.57,135.3,-3.73,44.29,-1.89,160.68,-0.46,-29.96,109.84,-4.41,1.0
3.0,2.0,-53.36,-27.29,-238.49,-74.09,7.48,-369.26,-10.97,23.98,6.28,193.26,12.73,-10.95,-222.86,-20.08,1.0
2.0,0.0,-1.06,5.3,-76.15,31.75,8.62,-78.47,14.79,3.05,-12.87,-39.85,-9.65,48.82,182.14,-5.55,0.0
2.0,1.0,0.22,-85.63,-101.44,114.94,4.37,-68.49,-5.34,-10.52,-2.76,-62.96,1.58,31.83,-197.28,-36.67,0.0
1.0,2.0,-23.62,-107.09,-40.87,-13.54,2.63,14.91,-10.82,-11.86,11.73,-43.24,-2.11,-11.59,-41.37,48.22,0.0
1.0,1.0,11.51,-87.61,107.36,33.77,-0.35,17.84,24.66,-32.35,-2.4,-157.4,-11.81,-6.45,67.99,27.09,1.0
2.0,1.0,-10.75,26.54,-79.66,-17.25,1.19,-145.75,37.53,10.57,-4.46,-48.34,-1.76,17.08,13.6,-3.21,0.0
2.0,1.0,14.09,-29.79,83.65,29.01,-0.23,149.6,13.65,-0.47,-21.0,-319.74,-6.54,-55.81,-4.55,36.18,1.0
3.0,1.0,-39.13,34.85,-88.87,7.5,10.24,7.59,19.09,-39.6,-1.35,63.16,-0.8,51.14,86.97,30.57,2.0
2.0,1.0,-8.97,-81.6,-21.44,35.0,10.24,38.97,-12.01,-95.04,4.45,41.88,-1.0,28.49,32.14,9.04,1.0
2.0,2.0,9.51,2.48,80.92,49.16,15.33,26.65,33.04,76.39,-5.53,-152.98,3.48,-56.49,-239.74,-6.27,2.0
0.0,2.0,8.04,112.17,71.73,50.85,-1.77,-48.06,6.12,14.33,-4.3,233.79,-1.21,-19.58,311.5,16.77,2.0
1.0,1.0,25.7,10.42,74.89,79.65,-2.32,-19.49,-11.67,6.33,1.33,-255.07,7.9,-29.58,-264.0,-16.35,1.0
0.0,1.0,21.73,30.0,-23.47,-55.08,3.52,177.48,-20.36,-32.02,1.73,-43.53,-7.11,-20.73,104.05,7.02,1.0
2.0,1.0,-9.99,-25.59,-2.52,-26.98,6.89,-14.13,-7.51,27.93,-0.55,-92.1,-0.53,31.55,-39.07,1.03,0.0
1.0,2.0,17.33,-3.72,50.92,81.51,7.0,17.66,35.39,16.5,-18.55,112.99,6.74,-42.99,261.46,8.88,1.0
3.0,1.0,-22.56,38.41,-92.7,6.39,5.85,23.04,10.47,-1.04,-4.56,239.91,3.03,-2.42,-9.53,-13.13,2.0
1.0,2.0,12.42,-9.74,84.84,4.14,3.96,-7.45,-18.18,-25.07,-2.67,69.43,1.12,-5.27,220.7,11.88,1.0
2.0,1.0,-16.45,39.27,33.31,-55.51,2.8,-16.48,-17.33,0.3,7.04,-3.42,2.43,-14.31,-30.07,26.57,0.0
2.0,1.0,-0.37,14.86,109.85,-82.38,-0.18,1.96,-28.28,26.86,9.84,-71.57,6.56,-12.48,-76.83,11.65,0.0
3.0,2.0,-25.71,-85.15,-53.12,-32.52,2.28,-44.74,-17.89,19.43,-11.12,291.09,-0.43,32.65,227.71,-6.06,2.0
2.0,2.0,4.3,-70.7,66.82,-42.99,-1.65,20.34,11.89,15.19,5.4,-82.52,3.07,42.72,26.87,-0.94,0.0
2.0,2.0,-6.62,24.75,-29.5,48.27,0.76,-249.22,-17.3,-21.13,10.19,-83.48,-6.27,-10.68,-268.98,-15.53,1.0
3.0,2.0,4.36,16.84,-9.2,80.98,11.12,83.16,8.06,-15.8,-7.6,-112.88,-8.02,-69.09,-391.61,-24.15,2.0
2.0,1.0,8.74,-107.07,-8.33,56.01,10.68,31.6,-34.85,-13.55,2.64,-52.74,5.97,-27.92,-299.01,-32.4,1.0
1.0,2.0,-0.41,-29.09,-48.84,-8.82,7.64,139.29,28.75,20.22,7.46,-63.36,-3.56,39.31,52.62,14.94,0.0
2.0,1.0,17.36,11.99,1.83,-9.07,1.89,183.84,-2.59,7.58,-1.63,-182.95,-0.93,6.66,-132.22,-15.36,2.0
3.0,1.0,-17.64,-35.0,49.11,143.25,0.6,157.87,0.97,-8.4,-12.97,265.46,-5.53,-49.94,-60.97,6.93,2.0
2.0,3.0,-18.57,20.03,-21.9,-97.6,-7.85,37.66,-36.52,8.96,-8.77,254.54,3.02,86.09,397.95,-1.47,2.0
2.0,1.0,4.93,-41.98,110.37,-20.97,-0.97,77.53,-0.02,-23.94,-4.72,120.36,-4.49,7.96,148.56,-1.68,2.0
2.0,1.0,28.16,5.27,228.71,94.67,-3.83,116.06,-12.69,-24.96,2.14,-65.56,5.75,-16.86,-57.42,-0.3,1.0
2.0,1.0,-14.94,53.03,-14.43,-4.89,-4.42,-70.63,9.08,12.01,-1.71,-75.99,-0.85,-20.36,2.99,33.01,0.0
2.0,1.0,-15.51,-57.92,-26.58,66.15,7.16,-96.42,30.33,-9.66,1.22,355.44,5.23,-13.03,-38.41,-28.63,0.0
2.0,1.0,8.09,37.32,32.37,29.98,-6.42,255.3,6.97,-8.21,11.93,-219.07,-0.11,30.67,-190.56,11.39,0.0
2.0,1.0,-24.67,-8.01,-64.75,-24.63,6.34,-62.75,-18.7,-37.17,-6.97,330.01,-1.71,-38.4,103.68,0.4,0.0
1.0,2.0,9.44,67.37,71.9,62.51,-1.04,-81.62,0.11,-0.62,-9.34,47.28,4.33,-24.68,140.49,7.79,1.0
2.0,2.0,-6.14,131.82,62.53,71.1,11.9,-4.54,-6.82,20.73,-6.13,218.75,5.64,-3.55,27.73,-15.83,0.0
2.0,1.0,-19.98,-2.41,-154.72,42.0,2.3,-135.52,11.19,-7.23,-3.04,139.23,0.22,5.29,-45.35,-16.37,0.0
2.0,1.0,-3.03,-74.12,-41.19,97.02,2.01,29.42,-24.76,25.43,-5.98,190.42,-4.4,52.07,78.77,-28.74,0.0
2.0,1.0,24.75,52.61,93.39,-31.15,11.82,124.24,7.63,-83.76,-2.08,-245.14,-9.55,-27.4,-119.59,-4.12,2.0
2.0,1.0,1.13,-107.82,-11.62,-5.04,4.92,171.71,39.1,-36.06,-15.15,109.1,-2.02,15.94,253.85,6.03,2.0
3.0,0.0,-7.48,-11.11,-42.36,-62.93,-0.95,184.77,-9.13,22.16,10.01,-4.11,7.58,23.5,-199.52,-17.64,2.0
1.0,1.0,23.59,-46.05,188.85,117.32,-5.09,-76.39,-17.16,-19.5,1.47,-141.53,-3.8,-10.82,-108.11,-4.81,1.0
2.0,2.0,-16.88,-37.83,-152.53,-17.6,5.32,-98.84,-20.44,25.09,-15.17,28.48,-0.53,40.74,250.61,8.04,0.0
2.0,2.0,6.69,81.58,105.82,35.21,2.06,-80.34,39.16,-19.4,-9.09,-205.38,2.31,-3.58,69.3,24.83,1.0
2.0,2.0,-1.12,52.08,0.9,69.17,11.29,-81.51,-13.05,9.56,-6.29,64.02,-3.66,0.42,57.88,-4.73,2.0
2.0,1.0,18.25,-45.45,138.74,159.2,4.19,110.3,12.7,12.85,-11.34,186.33,-6.61,-10.54,134.58,-9.37,2.0
2.0,1.0,-4.23,24.17,-107.58,104.95,7.15,187.58,24.41,-2.08,2.91,-67.81,-4.91,-24.43,-207.04,11.45,2.0
