cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,target
1.0,1.0,2.0,1.0,-15.03,61.5,34.56,66.13,-33.15,121.74,53.67,-111.13,-4.71,-78.69,-9.11,-177.86,8.87,-69.9,141.6,1.0
1.0,1.0,1.0,2.0,-7.97,12.08,-4.52,52.16,-74.96,-20.39,17.05,-119.01,18.73,-15.18,7.49,-90.6,-1.72,-29.96,11.19,0.0
2.0,2.0,1.0,2.0,-6.53,0.62,-2.93,-62.71,-58.77,78.62,-42.05,29.15,10.96,-28.53,-2.82,12.74,27.36,10.14,-106.97,0.0
1.0,1.0,2.0,2.0,2.28,37.05,9.37,-136.68,77.83,-118.22,-32.65,169.12,15.88,52.71,16.23,-11.66,-25.27,-65.81,-138.33,1.0
1.0,2.0,2.0,1.0,-15.0,25.66,25.52,32.85,-48.4,-7.33,-48.94,-71.49,-12.99,-4.71,-17.36,-110.26,18.47,51.31,27.54,0.0
0.0,1.0,2.0,1.0,-6.64,91.76,41.99,-4.41,-40.16,-61.59,-202.3,25.03,7.03,1.99,20.13,-216.01,-3.24,-14.17,-216.51,0.0
1.0,1.0,1.0,1.0,-2.44,-110.93,-66.56,34.15,145.51,149.42,55.67,33.91,20.15,-3.58,21.36,212.8,-1.36,69.09,27.74,0.0
2.0,2.0,1.0,1.0,13.82,-13.87,6.31,13.95,-0.23,-6.68,-70.93,-174.21,-3.27,-12.68,-2.69,68.73,8.31,148.95,76.61,1.0
2.0,1.0,1.0,1.0,2.19,57.31,7.4,17.12,-129.66,-92.51,-42.55,-126.0,17.3,-43.96,-16.2,-51.06,8.83,-61.75,117.5,0.0
0.0,2.0,2.0,2.0,2.99,37.97,18.81,-92.76,-69.92,85.2,-64.49,-138.63,-2.22,25.1,10.55,-122.23,-3.73,74.21,33.83,1.0
1.0,2.0,1.0,1.0,10.81,-2.95,-47.49,47.65,-8.35,63.37,37.91,-235.47,-6.09,-18.79,-35.04,30.93,4.24,118.55,-52.31,0.0
0.0,1.0,2.0,1.0,1.29,12.6,-16.98,-5.97,-64.62,-28.89,47.82,75.5,14.78,-13.85,32.75,-107.03,2.43,-57.24,65.37,1.0
1.0,2.0,2.0,1.0,15.33,163.8,24.28,-15.42,53.76,96.88,1.81,-46.26,-6.18,45.18,-26.99,-165.08,-23.46,-239.69,-13.61,0.0
2.0,2.0,1.0,1.0,3.69,12.13,4.06,34.61,10.43,-44.87,-4.86,-85.93,-8.95,-15.95,20.87,39.77,-3.67,-1.01,-69.31,1.0
1.0,2.0,3.0,3.0,-5.06,-12.6,-49.24,-50.02,-114.36,-41.42,126.53,129.42,37.74,52.28,-24.36,-83.13,9.84,36.35,-134.1,1.0
1.0,1.0,1.0,2.0,-8.23,-12.38,13.45,-58.47,-67.39,-146.9,-80.19,72.63,1.49,1.0,-12.66,-53.96,-25.57,26.73,-57.52,1.0
1.0,1.0,1.0,1.0,-2.01,-14.05,12.9,-56.3,74.62,114.62,46.44,27.91,-0.48,-13.1,34.96,53.19,12.21,42.08,-22.95,1.0
2.0,1.0,1.0,2.0,0.07,-115.32,-27.98,-29.56,37.31,116.39,146.81,191.42,-17.96,-30.1,-17.54,121.21,12.17,40.0,-29.94,1.0
1.0,2.0,2.0,1.0,9.65,35.58,40.48,-56.98,15.36,-51.99,6.66,248.21,1.14,38.69,-9.72,-45.8,-6.56,-98.15,-49.72,0.0
2.0,1.0,2.0,2.0,4.49,12.65,1.56,14.33,57.87,197.14,-43.6,-234.74,3.92,11.14,-20.37,68.86,1.22,137.75,-5.7,1.0
1.0,2.0,2.0,1.0,10.52,55.72,-2.5,-25.21,208.35,127.57,-26.28,-176.08,4.03,-20.57,14.41,78.71,3.51,27.05,-89.18,1.0
1.0,2.0,1.0,2.0,-2.8,-70.62,2.32,3.1,-88.49,-20.77,111.31,9.09,9.98,3.06,4.71,-45.2,24.88,134.69,-170.95,0.0
1.0,1.0,1.0,1.0,-0.58,-58.58,15.35,39.94,101.99,-92.96,-48.0,-137.64,-3.01,-104.12,-19.02,102.96,-12.16,65.42,134.44,1.0
2.0,2.0,1.0,1.0,-7.86,-23.24,-31.1,31.01,105.59,-85.29,109.28,-86.98,33.75,-1.02,2.98,125.42,-8.33,14.07,-27.13,1.0
2.0,2.0,1.0,1.0,4.07,57.28,26.38,-11.26,21.41,28.84,40.17,-136.37,-12.74,-32.81,-5.89,4.32,2.87,-25.01,33.01,1.0
1.0,2.0,2.0,2.0,4.67,-15.2,28.99,-39.75,-34.81,108.27,18.05,102.82,-10.35,-11.97,9.74,-53.91,4.63,17.44,-58.44,0.0
2.0,2.0,1.0,2.0,0.45,-9.45,-3.6,50.96,151.08,-10.56,-6.78,-325.3,11.38,-3.88,20.98,124.89,24.11,146.16,38.13,1.0
1.0,1.0,1.0,1.0,31.84,-82.78,-7.92,22.65,21.54,-7.14,-66.52,137.21,48.59,3.47,12.74,49.93,1.27,36.61,-27.35,0.0
2.0,2.0,2.0,1.0,1.8,-24.36,14.75,-24.33,18.64,-2.51,97.29,146.28,14.1,-33.41,-11.03,32.13,-3.23,-12.25,54.68,0.0
1.0,1.0,1.0,2.0,-12.0,-10.59,-4.53,-47.56,3.39,117.85,-132.73,82.38,-3.29,-32.66,13.31,-8.64,19.73,-119.23,-65.82,0.0
2.0,1.0,2.0,2.0,-5.59,-13.87,-2.85,-33.62,-13.47,74.92,-45.56,78.19,-38.33,-45.32,-26.15,16.43,-12.57,-30.69,32.02,0.0
1.0,1.0,1.0,2.0,-18.05,-88.94,37.35,81.59,-40.0,114.59,21.91,136.65,9.11,-59.76,5.74,-45.74,-3.78,102.85,-26.71,1.0
1.0,2.0,2.0,1.0,2.51,21.38,2.03,70.29,-16.02,-133.38,-74.36,-13.25,-1.3,-17.38,15.45,-77.78,-34.62,-27.61,116.52,1.0
2.0,1.0,1.0,2.0,9.97,-57.68,34.18,65.83,21.74,105.33,44.33,-125.88,-7.26,-12.56,-20.32,37.87,-12.21,147.46,52.84,1.0
1.0,2.0,1.0,1.0,5.04,133.46,38.28,103.56,-179.79,-19.89,92.44,-18.59,-13.93,-11.75,5.08,-280.98,15.98,-170.69,-122.7,0.0
1.0,2.0,1.0,2.0,6.33,-58.18,2.98,-23.27,-20.02,90.46,-42.02,-60.82,3.02,2.68,12.56,26.68,3.48,181.78,30.0,0.0
1.0,2.0,1.0,2.0,17.22,-93.34,-46.73,57.12,67.51,-50.7,37.59,76.26,-3.81,10.84,-17.9,73.64,-5.08,57.66,-163.93,1.0
1.0,0.0,2.0,1.0,1.65,37.96,50.54,4.39,26.66,117.08,82.22,89.89,-17.19,6.16,1.55,-170.5,0.14,-91.12,-33.52,0.0
1.0,1.0,2.0,1.0,-8.96,20.97,-4.66,-30.03,-53.54,57.71,104.11,-196.87,-11.61,14.02,6.0,6.39,-5.36,174.3,39.24,0.0
1.0,2.0,1.0,1.0,8.38,29.29,24.47,13.57,-87.39,68.23,71.75,-88.08,-3.51,-41.48,-3.05,-103.34,-8.83,146.42,-78.64,0.0
1.0,2.0,1.0,2.0,1.58,-24.64,-34.42,6.48,-140.18,-149.78,151.57,-215.4,14.42,43.87,8.95,37.44,3.97,190.6,-53.5,0.0
1.0,1.0,1.0,2.0,2.86,-30.84,3.45,-30.08,-53.16,-48.38,73.29,-76.45,19.54,15.41,-1.66,24.41,-9.26,204.46,-8.4,0.0
2.0,2.0,2.0,1.0,-3.15,-4.29,4.79,-13.58,-75.11,157.4,66.72,-83.7,2.24,-16.33,-3.71,20.88,1.9,170.27,38.35,0.0
2.0,2.0,2.0,2.0,-4.03,34.08,-1.95,34.35,-14.26,214.55,-87.62,-70.04,2.31,-34.78,-0.95,21.34,-5.63,-5.85,8.26,1.0
1.0,1.0,2.0,1.0,-3.07,23.15,-6.27,-11.17,79.07,99.82,18.18,-64.7,-1.02,-12.35,15.53,16.56,0.22,56.17,44.73,1.0
1.0,3.0,2.0,1.0,-12.57,202.97,20.93,-44.02,-52.59,104.62,-142.03,-228.4,-10.09,45.37,-9.58,-119.1,-20.53,-14.7,-158.54,0.0
1.0,2.0,1.0,1.0,-4.36,103.09,20.05,72.99,-72.77,13.21,-171.42,-66.53,-1.85,-12.95,5.32,-156.82,-6.66,-235.54,-8.9,0.0
1.0,2.0,1.0,1.0,-2.73,-21.84,-9.44,15.24,23.49,-101.69,80.58,33.87,27.17,22.78,15.92,3.16,20.01,-22.74,-16.13,0.0
1.0,2.0,2.0,1.0,-0.88,-19.47,32.21,-58.62,52.54,-73.48,-58.21,211.03,4.76,38.25,-44.14,-10.56,-9.21,-35.6,7.96,1.0
2.0,2.0,1.0,2.0,-5.28,-58.42,-6.3,71.04,63.69,36.79,-31.3,80.74,-0.53,-40.26,10.44,65.12,-13.26,42.44,-185.66,1.0
2.0,2.0,1.0,1.0,11.25,-18.72,1.89,-16.38,34.21,86.68,53.67,-43.06,25.17,18.29,-32.73,82.71,14.46,59.17,-7.81,1.0
1.0,2.0,2.0,1.0,15.53,41.66,36.32,40.31,-95.16,22.86,-17.52,21.97,-23.37,17.1,5.61,-159.61,-2.86,83.03,-111.66,0.0
2.0,1.0,3.0,2.0,6.49,26.8,-6.04,-49.89,143.94,16.59,44.79,-81.08,-9.47,-30.22,32.16,65.72,8.21,90.82,-7.4,1.0
2.0,3.0,2.0,1.0,0.14,100.85,-25.64,-16.77,2.48,-56.01,27.92,-197.97,-6.32,22.02,-11.91,8.45,-12.46,-100.9,82.29,0.0
1.0,1.0,2.0,1.0,-10.94,-4.2,-11.18,-94.15,-112.64,14.76,-83.6,42.93,-2.66,18.66,14.36,0.87,14.95,66.62,-16.41,1.0
3.0,2.0,1.0,1.0,1.99,43.13,4.76,32.7,51.1,-146.1,-104.6,-191.1,4.9,11.15,12.77,116.96,16.26,1.57,72.29,1.0
2.0,1.0,2.0,2.0,-5.44,56.83,51.09,-121.62,-39.19,-10.79,34.64,221.94,-2.32,-65.59,-26.27,-82.09,5.17,-98.14,-119.97,0.0
1.0,1.0,0.0,1.0,-0.16,-113.14,26.8,-123.45,45.27,60.63,57.46,161.74,-11.28,19.92,-5.28,144.82,8.1,90.95,67.01,1.0
1.0,1.0,1.0,1.0,3.1,-4.96,-12.49,-87.66,26.34,-71.09,28.48,-6.02,7.56,17.36,0.28,52.34,-2.73,6.76,35.09,1.0
1.0,1.0,2.0,1.0,0.84,13.68,5.91,-41.13,46.79,-126.08,6.33,-64.79,-0.22,-3.22,-2.56,35.68,-1.67,54.3,22.71,1.0
2.0,2.0,2.0,2.0,0.77,-51.4,-69.82,-11.86,-31.63,25.04,125.02,85.34,3.07,67.92,-29.58,125.97,-12.78,68.04,-78.31,1.0
2.0,1.0,2.0,2.0,1.64,8.85,15.86,-34.96,147.98,65.75,83.12,-7.0,10.47,-70.11,11.76,41.05,11.26,74.44,-46.1,1.0
2.0,1.0,2.0,2.0,-2.74,-47.25,-13.8,-12.87,2.55,-60.79,-121.51,63.22,-13.5,-49.9,-9.67,107.86,2.3,-20.89,99.61,1.0
1.0,0.0,2.0,1.0,0.15,38.87,40.64,-71.41,-31.48,49.42,22.65,156.22,-11.57,12.77,-33.51,-70.26,-0.23,-39.79,-81.33,0.0
2.0,1.0,2.0,2.0,3.95,47.0,-26.79,-22.37,-16.72,8.73,53.33,-132.55,-22.1,14.75,8.54,40.0,0.19,-64.21,33.55,0.0
2.0,0.0,1.0,2.0,-11.03,-19.45,25.19,76.34,16.44,48.93,92.44,-77.19,-4.9,-35.67,-1.94,-19.92,-3.82,74.84,-3.32,1.0
1.0,1.0,2.0,1.0,7.91,-15.67,17.55,11.45,11.74,32.02,-7.31,67.63,-22.21,-7.65,10.42,-48.0,-13.03,-28.2,28.62,0.0
2.0,2.0,2.0,2.0,-0.88,-4.3,29.5,43.11,-5.48,132.97,29.24,-16.77,6.46,1.31,30.78,-38.92,-6.29,90.58,-75.67,1.0
1.0,2.0,2.0,1.0,12.03,-18.8,18.76,69.22,24.18,-55.31,27.7,26.38,-12.66,-0.64,3.56,-41.48,-6.05,77.17,75.37,1.0
1.0,2.0,1.0,2.0,1.18,-62.06,16.38,-43.77,41.05,18.59,-59.4,57.32,-6.12,58.7,4.41,-19.47,-8.13,53.5,-45.77,0.0
1.0,2.0,1.0,1.0,2.34,101.38,31.35,-5.06,-74.03,107.8,17.99,-57.8,16.37,-24.68,-45.42,-167.3,10.87,-113.41,-157.22,0.0
3.0,2.0,2.0,1.0,-16.58,39.12,22.27,-90.61,-166.64,143.79,-118.53,77.78,-6.43,37.52,-19.79,52.99,11.49,115.04,4.76,0.0
1.0,1.0,1.0,1.0,12.23,13.21,8.56,3.98,-1.92,-1.11,133.52,-106.75,4.18,-5.85,31.52,15.64,22.46,75.05,-80.59,1.0
1.0,2.0,0.0,1.0,1.38,-78.16,43.44,-44.51,24.07,-109.97,6.46,-6.93,-1.7,1.97,-22.7,126.63,1.38,141.08,-9.68,1.0
1.0,2.0,2.0,2.0,6.04,119.95,62.2,-7.33,-42.44,-21.29,56.43,45.12,6.91,9.98,-10.86,-246.61,5.49,-178.78,-55.83,0.0
1.0,1.0,1.0,2.0,1.98,-4.24,25.32,44.05,-113.51,-32.16,10.28,21.55,5.03,-3.64,6.46,-116.56,9.15,0.19,-53.35,1.0
1.0,2.0,2.0,1.0,5.65,-2.09,-2.74,-0.48,-11.05,183.15,-21.42,-37.58,-19.6,-66.69,-13.59,4.93,-38.15,3.23,68.95,1.0
2.0,3.0,1.0,1.0,0.33,-20.27,3.8,12.91,-83.82,-46.21,-181.23,9.65,11.43,13.13,-15.03,16.81,12.85,101.47,14.76,0.0
2.0,0.0,1.0,2.0,-10.35,-105.13,8.64,30.49,93.56,87.46,81.13,-35.21,0.32,10.03,6.41,155.84,4.05,58.36,82.2,1.0
2.0,1.0,1.0,0.0,3.44,-64.02,-27.69,-16.13,87.86,-66.11,47.45,220.36,-7.13,-8.11,23.58,163.36,-0.42,-24.82,-9.55,0.0
1.0,1.0,2.0,1.0,-18.6,-7.51,20.95,50.59,-70.94,111.73,-21.46,88.9,-8.33,-13.45,-1.93,-95.09,-7.93,66.01,-13.28,1.0
1.0,1.0,2.0,1.0,-8.26,74.97,9.06,-36.1,39.48,112.7,39.64,-72.89,5.59,-2.79,-9.71,-29.13,-2.93,-107.24,103.51,1.0
2.0,2.0,2.0,1.0,8.82,132.72,9.11,23.91,-126.52,23.34,-95.93,-164.6,-24.28,58.27,-2.08,-44.35,5.04,-10.93,-70.76,0.0
3.0,1.0,1.0,2.0,12.18,-57.83,-1.8,111.57,131.3,-15.98,139.92,-25.97,-30.32,34.7,1.32,126.4,-2.34,33.81,-64.03,1.0
1.0,1.0,2.0,2.0,1.95,15.6,33.38,-45.67,-9.0,-182.81,-25.04,8.61,-14.12,58.65,33.02,-95.57,-7.97,163.62,-118.56,0.0
1.0,1.0,2.0,2.0,0.32,38.29,28.72,32.59,-65.97,22.54,25.4,6.36,-0.91,52.78,-14.27,-142.0,-7.28,-80.4,-3.27,0.0
1.0,3.0,1.0,2.0,5.05,-46.02,-29.86,33.22,36.54,-5.51,220.45,67.24,25.31,21.94,-8.74,47.55,10.23,95.86,-255.81,1.0
2.0,3.0,2.0,2.0,5.22,5.89,15.55,13.38,-43.56,-104.39,-12.7,-49.77,12.16,22.16,9.25,-35.16,20.9,104.83,-39.77,1.0
2.0,2.0,2.0,1.0,-7.78,-6.79,-6.95,-67.9,-25.49,49.13,51.88,87.06,-3.12,35.14,-2.97,63.53,6.82,54.43,-42.23,1.0
0.0,2.0,2.0,2.0,6.32,10.49,-24.26,-0.71,69.3,-52.6,0.54,-59.05,3.98,12.14,-15.92,-51.87,8.48,-31.39,-55.98,0.0
1.0,1.0,2.0,2.0,-2.36,-102.81,21.86,10.38,90.72,-127.2,58.43,133.13,3.91,-15.38,18.93,-15.12,-8.55,222.18,-77.82,0.0
2.0,1.0,1.0,2.0,-8.91,-83.65,7.12,-35.42,-36.8,79.5,-57.26,208.02,-3.29,16.25,-28.45,88.44,14.28,44.08,-25.01,1.0
1.0,1.0,1.0,1.0,2.85,21.56,-8.49,76.0,61.86,-87.44,-26.92,-14.84,-9.37,-10.51,-11.52,-82.86,-10.47,-175.33,27.62,0.0
1.0,1.0,2.0,2.0,-6.24,-88.42,-32.14,-28.18,144.84,81.06,-50.79,213.7,-9.35,-104.67,9.2,128.43,-11.3,44.36,-128.85,1.0
1.0,2.0,2.0,0.0,-3.5,35.99,-14.65,24.59,155.52,-16.11,-3.26,-71.61,-16.56,-43.06,-25.4,16.13,4.61,-22.92,81.59,1.0
1.0,1.0,1.0,2.0,-4.91,-88.84,45.69,-6.08,-97.81,90.86,-3.71,139.47,-8.28,12.89,-9.91,-79.46,9.42,145.63,-42.87,0.0
1.0,2.0,1.0,1.0,4.01,-58.82,-22.66,21.47,45.27,-85.27,42.31,103.2,-4.15,-11.78,-3.05,97.44,-17.16,8.53,-127.79,1.0
2.0,1.0,1.0,2.0,9.29,42.14,-0.52,-48.51,-118.62,43.24,41.97,-16.06,8.93,-30.6,-1.99,-17.16,-13.11,-4.86,-85.03,0.0
2.0,2.0,1.0,1.0,9.6,12.2,-16.36,-31.73,-20.94,24.14,52.15,42.86,11.2,29.74,14.33,49.85,3.89,15.18,-118.37,0.0
2.0,0.0,1.0,1.0,-10.53,-30.55,-13.95,-28.98,43.64,-86.2,17.51,-31.29,12.35,29.88,-42.4,102.22,13.78,48.46,8.74,1.0
2.0,2.0,2.0,1.0,9.37,82.18,13.66,-94.06,-50.14,-65.76,-30.59,29.2,-3.77,-22.67,10.33,-17.7,14.86,22.2,-140.24,0.0
2.0,1.0,1.0,1.0,-8.73,-15.96,3.63,-133.21,-144.01,-95.51,82.56,87.99,12.96,13.28,9.31,112.09,6.66,232.93,-145.08,0.0
2.0,2.0,1.0,2.0,11.01,-72.89,17.8,-39.48,-145.5,-229.72,95.23,56.22,1.16,-18.96,25.16,1.95,2.71,143.35,-16.45,0.0
1.0,0.0,1.0,2.0,-20.37,-8.0,4.46,-10.1,148.29,-108.54,-54.59,-37.15,3.76,-48.5,19.91,51.37,5.82,40.06,-96.0,1.0
1.0,2.0,2.0,2.0,9.82,18.81,2.74,-42.79,7.55,-48.08,-71.49,13.98,-3.11,36.6,20.68,-30.53,12.58,29.5,-37.35,1.0
0.0,0.0,1.0,0.0,-11.5,187.58,6.41,-34.4,-93.57,101.6,52.23,-260.9,-5.18,53.34,-23.57,-231.9,2.21,-166.49,-127.71,0.0
1.0,2.0,2.0,1.0,-4.74,-13.57,6.28,60.74,32.76,58.57,-86.5,36.19,12.61,15.5,46.33,-56.12,0.39,46.08,-9.59,1.0
1.0,2.0,2.0,1.0,13.61,86.29,9.65,4.15,-13.87,103.77,-30.84,-60.28,-20.81,4.62,-1.07,-109.5,-20.75,-72.28,-92.64,1.0
2.0,1.0,2.0,2.0,1.66,-92.89,-38.17,-14.51,114.12,126.01,83.38,135.0,-18.66,32.3,-16.1,135.19,-5.11,104.02,-132.9,1.0
1.0,1.0,2.0,2.0,4.55,42.27,-9.7,-7.46,24.62,59.34,0.62,-9.66,-16.71,-7.95,-2.07,-87.19,-10.79,40.45,-204.25,1.0
1.0,1.0,2.0,2.0,6.53,-10.96,11.04,88.38,-36.69,-12.76,128.08,-89.69,32.5,-1.1,-14.62,-76.3,-3.63,90.38,-88.06,1.0
1.0,1.0,2.0,1.0,3.47,-8.27,5.97,0.08,7.34,-69.26,-14.11,126.01,-10.32,-29.52,-8.91,-58.2,-15.2,24.93,27.71,1.0
1.0,2.0,1.0,2.0,13.66,-75.66,-26.42,-30.8,144.74,-82.27,184.3,78.83,9.6,32.9,4.05,83.42,7.47,28.68,-59.81,1.0
2.0,1.0,1.0,2.0,-6.19,-49.44,7.72,8.13,0.62,95.47,36.63,-180.99,-24.87,24.01,7.49,83.69,-15.67,144.66,38.78,1.0
1.0,2.0,1.0,2.0,-4.85,-18.85,-20.67,20.94,56.84,13.74,-132.62,48.24,-17.15,-88.16,23.45,-5.2,-2.51,-146.9,-22.67,0.0
2.0,1.0,2.0,2.0,-11.68,-55.42,-63.67,46.26,43.17,49.88,-65.41,226.65,6.32,-2.84,19.48,86.03,5.02,-31.23,-226.38,1.0
1.0,1.0,1.0,2.0,18.6,-4.59,23.87,36.24,-49.18,-41.28,88.15,5.03,19.74,18.75,38.58,-76.44,-8.27,-20.81,7.49,0.0
1.0,2.0,2.0,1.0,0.05,8.36,-11.62,-20.48,125.68,-16.75,-59.71,-100.91,11.28,-33.59,25.99,57.76,-1.86,19.59,134.83,1.0
2.0,2.0,2.0,2.0,16.38,-38.1,5.22,-36.44,-6.87,-192.31,-72.28,35.76,11.97,21.82,-6.24,26.94,-0.61,35.62,47.39,1.0
2.0,2.0,2.0,2.0,-6.03,-67.44,-32.17,-23.78,77.08,-80.36,59.17,-32.09,5.96,60.4,7.33,165.02,-15.09,20.13,167.29,1.0
2.0,1.0,2.0,2.0,-0.55,-25.79,-0.13,8.97,-23.58,36.18,25.4,0.5,18.23,8.68,-8.57,25.95,-5.73,98.25,65.42,0.0
2.0,1.0,2.0,2.0,-12.37,4.77,39.99,108.1,-119.2,-4.28,-76.5,155.52,11.95,50.13,5.39,-153.93,-8.57,-45.06,-67.74,0.0
1.0,1.0,1.0,2.0,22.15,58.22,16.62,16.19,-71.93,13.29,-30.69,-15.34,-7.22,103.98,-38.84,-103.41,11.3,-55.03,-125.98,0.0
1.0,1.0,2.0,2.0,4.33,17.19,7.52,4.5,43.46,23.78,80.6,-29.37,-5.85,-68.81,10.37,-75.7,5.23,20.6,-74.87,0.0
0.0,1.0,3.0,1.0,-5.95,66.93,-8.94,-26.05,-48.48,19.68,-137.18,170.09,21.42,52.45,12.04,-163.46,-20.67,-88.67,-38.74,1.0
1.0,2.0,1.0,1.0,4.85,-40.39,31.9,16.17,-52.71,85.38,129.57,89.36,-31.75,15.35,1.03,-38.34,-4.01,99.95,47.46,1.0
1.0,1.0,2.0,2.0,3.87,-0.06,-38.36,25.06,-16.62,-36.72,-62.56,109.56,2.46,-39.0,17.88,-8.04,-1.41,37.32,-300.04,1.0
1.0,3.0,2.0,1.0,0.4,85.63,20.34,-37.7,-96.33,-19.56,-82.76,-131.41,12.12,1.92,-17.87,-96.07,-25.13,49.23,-24.71,0.0
2.0,1.0,1.0,2.0,0.4,4.18,-22.1,-59.49,-37.45,-15.28,56.22,37.91,-0.17,-8.3,-3.64,57.12,-1.41,5.15,-142.23,0.0
1.0,1.0,1.0,1.0,-6.07,74.71,9.19,69.64,-148.03,-44.28,41.61,-67.59,17.33,72.47,17.09,-122.15,3.35,-77.06,-46.74,0.0
1.0,2.0,1.0,1.0,-4.85,15.09,15.0,31.66,-67.69,-4.08,-27.07,-78.36,15.9,-1.79,-6.68,-95.15,-16.75,36.56,2.63,0.0
1.0,2.0,1.0,1.0,10.19,-58.71,39.3,22.77,39.54,9.31,-63.91,155.44,-7.63,16.78,-18.25,-68.75,23.36,20.96,57.91,0.0
2.0,2.0,2.0,2.0,12.41,10.23,-1.18,-28.0,-10.73,-92.2,52.12,111.91,10.46,57.69,30.23,-3.32,8.43,-127.75,-18.23,0.0
1.0,2.0,0.0,1.0,-5.58,-128.95,-13.76,-63.6,11.19,-157.38,-86.48,95.3,-12.32,37.8,-23.59,197.73,3.87,103.43,56.38,1.0
2.0,2.0,1.0,3.0,-11.52,-26.56,32.64,59.25,50.32,-42.07,-100.76,-67.98,4.83,39.56,15.44,-23.01,14.94,112.07,-134.64,1.0
2.0,2.0,3.0,2.0,-2.25,39.95,-12.06,-36.87,-41.32,109.5,16.56,-49.23,16.85,-59.77,50.44,-18.41,-5.17,-16.9,68.02,1.0
2.0,1.0,2.0,1.0,7.32,-17.22,27.14,-54.91,79.27,-23.08,-15.98,13.91,30.13,-44.59,-5.21,64.01,4.45,8.32,88.95,1.0
2.0,1.0,2.0,2.0,0.54,-23.85,1.63,-31.96,-29.27,150.08,-57.85,55.43,-5.5,-6.2,13.19,6.5,-0.58,57.39,-22.81,1.0
1.0,1.0,2.0,1.0,9.94,-18.99,15.45,65.62,77.0,3.38,-62.1,48.13,3.89,1.87,13.77,-38.52,-20.84,51.61,91.01,1.0
1.0,2.0,2.0,2.0,-6.0,97.97,7.12,-20.96,-127.07,18.01,-12.58,-86.14,10.97,-5.69,-5.37,-114.97,-4.73,-63.26,-109.82,0.0
0.0,1.0,1.0,2.0,1.65,112.51,-10.47,11.49,23.95,-72.78,-44.27,-151.41,-25.56,9.34,-9.21,-154.09,-3.65,-230.45,-63.9,0.0
2.0,2.0,2.0,1.0,-3.62,5.93,7.87,-91.43,-19.34,46.6,-88.53,74.82,3.31,37.67,2.18,74.79,-6.2,107.34,-1.37,0.0
1.0,0.0,2.0,1.0,-0.44,18.03,-11.01,24.22,33.53,42.83,57.52,-197.91,23.14,-18.55,-17.34,42.57,4.25,62.72,138.23,1.0
1.0,1.0,2.0,2.0,9.87,-68.92,-36.54,61.97,40.33,-278.77,77.39,-9.74,15.67,-38.33,0.81,23.8,9.24,-35.19,150.78,0.0
2.0,3.0,1.0,1.0,-1.68,-39.46,3.41,-6.23,92.35,87.71,-16.99,62.97,-25.7,-21.51,-22.91,148.08,-20.55,-19.64,0.4,1.0
1.0,1.0,2.0,1.0,-4.85,67.5,5.36,4.48,-26.89,-95.22,21.19,-107.38,13.23,17.56,12.44,-46.28,-0.06,45.05,-69.29,0.0
1.0,2.0,1.0,2.0,-8.5,-10.89,-12.5,-34.07,-61.53,22.72,25.35,-147.64,-1.12,62.21,14.21,27.35,-4.28,167.09,-9.53,0.0
2.0,2.0,1.0,3.0,11.36,-119.66,-0.6,-93.34,-168.71,22.54,249.03,45.68,-7.06,53.67,-7.42,104.47,-20.93,321.44,-119.07,0.0
2.0,1.0,2.0,2.0,6.14,-18.36,-13.73,12.91,18.16,-2.06,111.06,-78.49,-1.91,29.79,-8.23,58.03,-2.62,-7.46,106.56,1.0
1.0,1.0,2.0,1.0,-8.64,-5.44,23.12,4.85,104.98,14.76,-32.26,43.66,15.58,36.21,-9.72,12.78,18.16,8.61,79.19,1.0
1.0,2.0,2.0,2.0,-2.27,6.58,32.82,-71.9,-28.14,-55.51,28.42,244.99,-11.95,-33.45,-23.68,-95.08,4.14,-43.5,-100.37,1.0
1.0,2.0,2.0,2.0,-1.63,71.18,23.02,40.74,-43.04,253.91,14.77,-2.74,-5.66,27.21,-11.97,-149.7,-7.78,-183.73,-34.11,0.0
1.0,1.0,3.0,1.0,13.21,197.99,39.44,-91.5,-176.91,38.78,-7.78,-172.29,3.55,5.52,2.05,-215.04,21.81,-15.08,-44.85,1.0
1.0,2.0,1.0,1.0,1.78,-40.76,4.46,58.38,-14.49,-101.34,-64.3,78.21,-9.99,-26.7,41.01,-41.31,4.95,15.35,-51.76,0.0
2.0,2.0,3.0,2.0,17.62,5.75,-12.65,-55.62,-132.27,14.0,12.84,76.19,21.26,-16.24,23.07,-5.34,-11.08,-11.01,94.42,1.0
2.0,3.0,2.0,2.0,14.12,-50.15,-2.29,-75.12,-90.88,65.05,-63.18,-35.06,-7.52,0.68,1.63,95.42,-24.15,201.84,47.69,0.0
2.0,2.0,1.0,3.0,1.19,-72.48,40.13,63.1,-82.79,-19.98,-39.24,15.33,11.27,-14.83,-9.88,-29.87,-8.87,144.44,-33.23,1.0
2.0,2.0,1.0,2.0,-0.48,-101.09,-19.1,73.05,92.12,152.77,110.94,87.85,-19.33,-10.95,1.84,115.48,-8.02,52.39,-110.93,1.0
1.0,1.0,2.0,1.0,-5.89,33.39,9.18,-7.89,43.95,89.96,-143.83,60.71,23.96,-29.75,12.42,-28.99,-12.33,-60.52,-31.81,0.0
