cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,target
1.0,1.0,1.0,4.22,40.06,-14.89,-179.31,-74.87,0.68,-46.77,49.62,-292.7,-116.71,2.78,6.39,70.08,29.84,0.45,47.36,64.6,14.34,1.0
0.0,1.0,1.0,7.65,-76.97,11.6,-56.6,30.02,14.08,4.67,-54.97,-111.73,-153.24,-0.43,30.06,-155.3,-33.19,-29.41,58.16,58.15,-5.42,0.0
1.0,2.0,1.0,-2.11,32.8,-179.88,-97.49,-145.89,75.66,-31.94,137.47,-358.55,-17.66,-10.4,-145.37,20.34,-89.39,8.29,-16.35,-142.56,17.87,1.0
0.0,1.0,0.0,-9.64,77.24,-194.72,-149.64,-134.4,39.89,29.01,-180.27,-416.76,56.7,-7.25,-38.44,-114.51,50.56,-26.36,5.72,80.4,27.72,0.0
1.0,1.0,1.0,-3.73,-47.25,-209.58,-25.76,-130.99,7.28,-17.72,9.87,-209.96,2.52,47.53,-60.52,-2.82,89.06,55.15,31.28,1.39,2.78,1.0
1.0,1.0,0.0,7.48,190.02,35.91,-164.53,-90.81,-18.63,70.84,135.92,-249.02,71.74,3.91,59.74,58.77,-21.01,14.65,16.46,-40.27,-8.18,1.0
1.0,1.0,1.0,-13.5,86.37,36.29,112.67,132.15,13.11,27.16,142.78,40.8,26.72,4.84,9.02,-28.83,45.36,-2.95,-135.19,-33.23,-0.86,0.0
2.0,0.0,1.0,-0.06,346.48,190.68,59.24,-54.86,-65.53,33.22,67.6,386.29,-7.52,-3.97,-42.7,-48.04,-14.83,-14.71,78.78,-1.17,-25.23,1.0
1.0,1.0,2.0,-8.78,31.51,6.15,24.09,3.44,-24.61,11.26,150.64,104.19,50.9,-23.05,77.29,-35.4,-10.9,-20.48,-11.91,-30.99,5.87,0.0
1.0,1.0,1.0,-22.07,21.43,184.72,100.34,194.78,-11.02,8.16,134.01,260.67,80.55,-25.98,-30.13,-24.49,77.96,-25.07,11.84,-24.87,16.7,0.0
1.0,0.0,0.0,-0.0,107.92,120.51,-76.63,-108.29,0.71,-22.51,18.59,269.05,-51.9,-28.81,118.55,-41.31,2.45,19.84,4.75,-49.01,5.68,1.0
0.0,1.0,1.0,-20.2,164.18,9.23,93.29,123.03,-57.21,-10.86,160.59,-45.7,-42.97,-28.62,-40.39,5.93,-1.71,-0.62,18.47,76.83,9.73,0.0
1.0,1.0,1.0,7.27,-21.86,-92.98,-78.78,-77.82,52.21,-21.03,-77.39,-267.03,142.36,13.63,194.73,-52.26,31.07,13.62,108.32,80.89,7.08,1.0
1.0,1.0,1.0,-4.2,185.46,84.17,-50.88,-77.79,-122.06,-0.46,76.54,132.17,129.67,38.17,121.5,3.51,-48.29,-16.61,-6.4,-42.12,-18.23,1.0
1.0,2.0,1.0,7.67,104.84,-31.65,64.39,102.67,6.21,-4.33,58.49,-333.35,-52.45,10.87,-11.23,24.68,80.1,-22.78,-56.31,48.36,8.47,1.0
1.0,1.0,1.0,-15.25,-12.9,-307.46,-97.51,-221.08,-99.2,37.91,-123.31,-353.17,-39.33,-0.55,71.12,-125.46,29.06,9.36,37.63,-0.5,-13.61,1.0
1.0,1.0,1.0,-2.38,-29.22,-206.51,-35.39,-177.35,63.75,39.23,-62.68,-139.07,96.15,0.55,15.44,-113.19,-40.61,8.64,113.66,-9.61,-0.87,1.0
0.0,1.0,1.0,1.01,122.1,-29.05,61.08,148.91,-4.05,42.14,-15.31,-335.47,33.08,-44.57,-73.16,52.24,-14.4,5.17,-52.69,-81.1,11.37,0.0
1.0,0.0,1.0,-5.79,5.19,44.9,-39.61,-6.3,-74.03,-35.46,92.98,117.45,-22.8,81.23,49.72,49.81,-33.92,31.63,82.72,-52.56,-0.55,0.0
1.0,2.0,1.0,2.39,-40.58,83.98,-34.21,93.87,-37.54,-32.27,107.22,-139.28,31.61,-96.0,48.13,-139.59,95.25,-18.38,120.51,-69.58,-16.08,1.0
1.0,1.0,0.0,10.5,66.14,90.04,-9.26,22.15,-12.52,-20.32,60.5,9.76,86.55,26.93,45.7,47.63,25.9,7.62,23.64,38.15,19.76,1.0
1.0,1.0,1.0,9.71,-110.62,-87.95,-85.18,-52.1,-6.04,-40.2,-5.44,-264.47,-27.86,-12.16,20.2,133.14,-9.26,3.6,23.76,70.32,10.22,1.0
1.0,1.0,2.0,4.35,34.02,69.77,9.9,86.24,10.08,-19.65,-26.31,-55.04,-22.07,43.87,-107.41,75.28,-26.35,-7.07,-30.07,24.98,2.19,0.0
1.0,2.0,1.0,11.58,-35.22,-39.99,-133.07,-72.84,17.51,-30.42,50.01,-301.39,-73.66,-54.92,-31.59,-41.23,-1.52,13.38,41.72,11.19,-15.89,1.0
0.0,0.0,1.0,-7.53,56.8,108.26,-180.77,-53.42,15.23,9.99,27.25,93.74,41.37,43.76,43.58,49.36,20.22,15.01,73.93,16.75,7.01,0.0
1.0,1.0,0.0,11.22,-211.66,-112.58,-177.17,-216.28,-15.78,-4.18,-95.7,-70.03,15.02,20.09,31.08,75.3,74.04,-5.13,-112.31,38.46,-25.52,1.0
1.0,0.0,1.0,-5.16,187.49,124.5,-89.94,-125.88,29.48,1.38,73.75,264.86,-76.88,-8.61,-89.62,-112.28,-76.5,23.83,158.79,50.33,3.95,1.0
1.0,1.0,1.0,-8.26,-29.04,161.09,108.05,123.6,-40.96,5.76,149.74,352.14,-71.03,-46.39,56.19,-163.09,-75.47,-21.02,-56.67,-32.9,8.1,0.0
1.0,1.0,1.0,0.99,54.6,83.98,4.26,59.23,-4.89,-71.4,97.92,41.04,-47.97,56.67,-99.2,36.68,-16.35,6.37,82.0,-88.55,1.03,0.0
0.0,2.0,0.0,-3.77,163.6,129.59,-33.08,197.09,-70.42,3.82,205.82,-259.24,46.68,51.09,-97.15,53.82,67.67,-20.49,94.65,-11.91,-1.67,0.0
0.0,1.0,0.0,24.12,57.41,192.11,-106.99,175.74,173.45,-43.34,-178.46,-348.57,42.9,94.39,-28.79,-44.99,39.29,23.11,-28.32,85.09,3.53,0.0
1.0,1.0,1.0,-8.13,109.05,257.27,-31.9,155.69,-52.16,35.5,122.33,139.68,-23.53,2.01,4.41,191.71,87.68,1.52,-66.8,67.18,-6.96,0.0
1.0,2.0,0.0,4.91,-93.54,-199.55,-254.35,-295.64,-12.66,-80.9,60.63,-328.94,75.87,-14.81,-100.4,-42.95,18.74,6.61,-147.07,-31.72,4.2,1.0
1.0,1.0,0.0,26.06,112.78,-60.83,-122.78,-82.94,-36.4,-24.58,-17.51,-407.17,63.74,-9.5,58.83,-86.63,105.81,25.85,105.33,3.38,-15.43,1.0
1.0,1.0,1.0,7.74,-34.84,91.6,-28.26,-19.17,36.35,-7.65,216.65,218.33,-83.11,16.99,160.49,42.1,-4.9,3.35,-6.29,-11.63,4.3,0.0
1.0,1.0,1.0,0.59,-35.2,69.57,-50.49,-9.51,0.3,3.11,44.04,83.88,-92.85,2.64,12.93,4.39,-2.77,-11.45,98.09,-7.95,-13.14,1.0
1.0,1.0,0.0,13.51,193.61,141.43,192.79,188.48,36.6,7.37,-4.88,-7.57,57.57,-2.82,-24.7,-22.11,-34.28,10.65,111.55,52.77,14.54,1.0
1.0,1.0,1.0,7.01,140.2,-1.93,4.7,58.81,-58.77,22.29,-310.34,-291.73,-69.51,-77.72,46.86,4.48,-34.95,-18.58,63.45,-89.5,47.12,0.0
1.0,0.0,1.0,2.24,-64.77,-97.89,-23.19,-93.16,-21.96,38.05,-5.17,-6.69,7.04,34.55,79.38,1.31,-138.57,-12.53,82.79,-65.53,-7.24,0.0
1.0,1.0,1.0,1.39,185.57,125.86,59.35,49.79,-20.63,66.18,32.39,77.38,17.78,15.11,-169.5,-70.6,-48.31,-4.58,74.09,59.2,-6.88,1.0
0.0,1.0,1.0,-11.79,34.94,72.2,-113.45,83.79,-10.87,-10.61,-158.45,-182.5,131.77,-12.27,34.26,-96.55,-59.37,-12.39,-95.55,16.95,-5.61,0.0
0.0,1.0,1.0,8.35,74.71,-67.91,-182.07,-160.38,-22.48,-10.76,143.08,-197.36,-109.22,-15.06,-150.14,117.64,85.97,-9.93,15.61,-1.24,-3.94,1.0
1.0,0.0,1.0,18.99,89.11,152.59,-10.72,82.76,51.88,-78.97,-54.1,-1.29,-50.72,44.43,-24.26,87.81,33.3,22.94,32.78,68.16,-5.15,0.0
1.0,0.0,1.0,4.79,69.09,-24.12,-22.19,-72.6,28.65,-2.22,-40.17,14.57,-125.93,10.95,-110.77,-47.46,-9.39,-0.85,33.7,15.2,7.61,0.0
1.0,1.0,1.0,-3.67,66.59,-210.44,-109.98,-230.79,9.46,-31.41,25.73,-268.49,26.57,37.68,103.29,-139.03,8.21,10.19,1.42,-8.83,18.83,1.0
1.0,1.0,1.0,-5.25,60.51,164.45,152.1,221.04,-27.65,-24.73,-73.79,131.57,60.51,-2.72,13.08,73.67,-28.93,2.87,48.85,39.45,13.18,0.0
1.0,1.0,0.0,-6.4,-9.18,-180.4,-104.7,-168.36,33.31,16.21,-76.08,-258.71,-132.89,76.45,-33.86,-38.43,23.59,21.16,-60.9,23.69,-4.28,1.0
1.0,1.0,1.0,7.39,-106.03,-35.64,59.87,95.62,-1.18,17.01,-238.86,-171.55,95.92,-5.25,49.44,84.3,4.84,-7.72,-53.58,-24.94,-24.19,1.0
1.0,1.0,2.0,21.84,131.72,-35.61,-105.83,-78.39,31.52,-56.36,28.52,-300.4,181.87,47.04,-104.97,-17.32,14.26,0.03,-91.69,51.45,-22.98,1.0
0.0,1.0,1.0,0.57,-110.64,118.48,-23.9,166.6,8.51,6.64,53.55,-42.17,57.53,61.75,36.04,-76.13,-53.63,0.57,-10.76,-0.27,-8.35,0.0
1.0,1.0,1.0,8.6,-140.39,-31.75,-19.23,25.47,61.63,3.09,-138.21,-143.72,21.02,54.5,19.2,-14.66,122.24,-0.4,-54.05,-16.61,1.24,1.0
1.0,1.0,1.0,28.35,106.79,-83.42,-127.32,-44.73,-37.77,-14.92,-127.81,-589.9,-77.73,-32.93,-146.37,-141.02,-14.94,-9.34,10.0,-11.51,16.49,1.0
1.0,2.0,1.0,33.5,50.57,67.99,-34.36,89.97,-76.7,-9.78,-71.67,-393.58,-7.49,-39.69,-31.31,-142.14,73.79,15.74,-135.77,14.98,13.27,1.0
1.0,1.0,1.0,18.87,-88.45,-0.13,-51.52,-2.6,-33.32,-38.3,-183.89,-171.0,44.99,-62.78,-40.73,20.73,-25.41,-31.62,-43.56,-29.81,-8.07,1.0
1.0,1.0,1.0,6.49,-186.69,-53.13,-74.62,10.35,-65.71,19.92,-258.31,-222.41,70.8,-10.98,140.12,9.94,-36.16,6.19,-10.22,52.28,-6.7,1.0
1.0,2.0,1.0,10.84,70.74,11.49,-57.5,29.46,-43.93,22.29,75.68,-353.93,71.24,-42.85,-38.47,119.19,-26.99,-19.39,-12.23,52.57,-6.58,1.0
1.0,2.0,1.0,-4.21,3.54,136.91,362.15,354.72,-68.33,-16.46,293.88,264.31,88.4,-14.04,12.19,-7.94,115.43,-33.18,15.6,91.46,11.81,0.0
1.0,2.0,1.0,6.22,12.0,-49.48,-191.62,-159.73,-33.66,14.35,79.95,-273.1,-65.12,-9.86,-129.13,-9.9,-2.62,-9.11,-153.7,1.55,-11.2,1.0
0.0,1.0,1.0,8.19,-139.71,-5.12,-50.83,77.02,-42.03,13.8,-84.9,-195.64,-0.72,-13.02,39.49,-35.14,1.47,-17.86,-40.84,-12.06,2.33,0.0
1.0,0.0,1.0,-4.45,104.31,58.09,37.61,-5.04,25.49,38.88,78.69,189.25,61.91,-14.21,129.94,-68.47,-40.55,-19.59,83.94,67.73,-22.97,0.0
0.0,2.0,2.0,15.85,75.15,157.05,159.06,354.51,50.51,-89.67,55.52,-239.79,-32.63,-25.16,-13.98,-74.36,-54.68,-4.62,5.84,-7.56,13.44,0.0
1.0,0.0,1.0,5.7,116.08,89.99,-105.63,-54.59,-1.91,7.6,-69.65,54.39,9.71,-82.46,-100.89,70.49,-30.55,71.87,-97.32,-138.04,-6.5,0.0
1.0,1.0,1.0,-12.8,-27.78,-219.8,-154.62,-244.37,-48.2,4.17,-114.45,-238.83,-60.99,47.24,21.31,-76.23,-61.25,-6.01,82.54,-79.39,12.08,1.0
1.0,0.0,1.0,8.88,164.82,100.67,-95.31,-32.32,-31.81,-19.32,-60.97,-38.54,-45.31,53.35,9.55,-4.27,22.4,-1.52,62.21,-73.06,4.94,0.0
1.0,1.0,2.0,6.21,44.07,56.72,-125.15,-81.58,-40.2,70.88,111.83,-6.42,49.0,-20.57,-19.08,-62.91,-1.21,-27.5,-31.5,-68.02,10.69,1.0
1.0,0.0,1.0,22.21,-166.4,89.7,10.81,120.85,-33.37,-19.42,-207.72,-52.21,-99.42,-18.66,55.43,194.14,12.06,-6.81,-160.89,-9.68,-5.5,1.0
1.0,1.0,1.0,3.9,-38.67,-51.78,41.9,-5.6,74.75,-9.93,-196.35,-53.4,123.12,-13.91,-98.75,65.41,-8.13,-20.29,35.97,59.79,-14.15,1.0
1.0,1.0,1.0,4.41,-150.71,-30.2,-74.87,1.17,16.64,-25.81,-176.49,-199.42,49.62,44.11,67.09,179.29,127.78,-1.96,129.85,-14.42,-10.05,1.0
1.0,1.0,2.0,-5.19,-1.31,110.4,13.19,94.93,33.3,45.75,100.65,88.57,85.5,16.34,-69.43,158.02,54.0,-20.64,44.27,-47.62,24.39,0.0
0.0,1.0,0.0,11.86,24.75,60.7,3.94,106.27,47.17,-85.7,111.58,-138.75,-39.29,-41.45,-38.15,95.81,-93.2,26.0,41.8,36.86,24.97,0.0
1.0,2.0,1.0,20.11,64.19,73.89,-60.18,58.51,-28.0,-54.4,53.44,-276.32,-121.99,-12.47,1.83,-45.51,19.4,31.29,89.5,-25.37,25.46,1.0
1.0,1.0,1.0,-38.73,109.51,-0.86,17.13,-11.5,-28.74,-36.17,267.73,216.67,62.99,-61.42,3.72,134.39,29.69,15.26,42.66,39.89,-8.1,0.0
0.0,1.0,1.0,-6.38,126.12,14.35,-31.75,86.85,11.97,12.35,-84.74,-268.68,108.97,-120.26,94.34,89.94,125.54,9.45,8.04,29.49,-12.93,0.0
1.0,1.0,1.0,6.92,32.11,-127.08,-6.58,-80.6,-46.54,8.4,117.41,-210.89,39.5,-68.41,-62.01,-112.71,-75.77,-7.84,197.18,34.38,29.9,1.0
1.0,1.0,1.0,9.55,3.04,-77.38,11.94,-13.49,-2.99,4.58,93.78,-201.75,-97.04,44.33,60.24,49.03,96.96,-3.55,37.06,21.73,2.35,1.0
0.0,0.0,2.0,-6.97,55.98,114.22,-135.48,-102.38,24.4,-8.05,149.69,332.36,116.91,-12.43,103.03,-53.15,55.16,9.88,-9.36,-138.08,-0.77,0.0
1.0,1.0,1.0,10.52,-155.72,-2.45,-52.52,-20.29,50.55,-14.2,-184.08,-45.59,-69.5,12.66,-3.94,15.89,11.18,19.17,-58.83,36.29,11.92,1.0
1.0,1.0,0.0,-1.87,-154.63,-188.05,-73.39,-161.93,-34.52,-88.37,-98.23,-135.73,-21.61,67.57,-114.56,-117.31,73.92,-1.5,-0.82,49.67,-0.1,1.0
1.0,1.0,1.0,-6.54,99.7,40.65,-112.89,-85.22,-21.98,37.53,234.89,24.96,-96.57,43.19,13.12,60.11,79.03,-7.21,138.15,33.22,21.77,1.0
1.0,1.0,0.0,12.53,93.56,63.66,8.43,92.12,43.88,25.79,-186.8,-192.71,-106.39,65.77,69.39,-71.32,73.95,6.62,47.15,61.29,27.19,0.0
1.0,1.0,2.0,-9.4,-11.37,-80.6,-8.04,-4.17,83.45,-20.34,-129.37,-132.79,86.34,-80.84,94.89,51.99,7.62,-23.92,84.42,31.55,10.64,0.0
1.0,1.0,1.0,18.67,48.64,58.6,-60.46,-18.35,19.35,18.48,79.55,-93.6,-78.13,15.41,-50.94,45.36,40.99,-27.51,-135.06,73.3,6.68,1.0
1.0,1.0,2.0,-3.32,-85.05,-115.68,-120.46,-140.04,0.38,7.33,-204.0,-172.36,-11.89,45.63,-54.18,-75.79,-19.18,5.35,-0.2,24.65,6.43,1.0
0.0,1.0,1.0,-1.52,-10.36,26.13,226.38,221.75,44.68,31.12,81.92,31.71,77.99,76.49,80.52,-39.34,83.87,-29.2,27.87,-77.69,6.91,0.0
1.0,1.0,2.0,17.2,172.67,80.68,-22.94,56.45,48.04,5.5,34.65,-259.89,-63.4,71.27,141.68,-36.22,-122.3,-51.62,-50.21,48.58,-11.74,1.0
1.0,1.0,2.0,9.66,-149.43,-69.53,5.13,3.89,3.26,7.17,-216.83,-122.33,26.72,43.12,-131.19,30.36,105.21,1.04,25.05,96.05,-18.67,1.0
1.0,1.0,1.0,-7.53,-10.1,-35.17,200.64,106.77,-12.28,-22.36,210.88,155.88,54.76,-64.36,1.1,-24.69,-65.74,19.98,60.67,-47.32,8.22,0.0
2.0,1.0,1.0,8.91,227.05,242.98,150.49,88.06,-25.11,-48.64,87.73,375.62,-39.89,45.03,-130.13,184.98,-32.2,2.5,5.02,-12.55,4.47,1.0
1.0,0.0,1.0,1.17,123.15,115.71,14.63,62.24,-4.34,24.34,-1.34,85.22,-22.32,-39.62,3.49,-35.83,24.94,22.89,29.13,106.17,-3.73,0.0
1.0,1.0,1.0,19.39,-157.08,63.79,0.7,109.72,-54.94,44.92,-165.22,-114.35,-91.18,-38.67,144.0,-124.26,-40.13,-7.78,-57.27,30.28,0.94,1.0
1.0,1.0,1.0,0.26,69.46,-139.22,-37.41,-106.02,47.04,-14.86,-94.9,-244.73,-29.25,26.02,-76.28,-92.22,-50.73,-52.57,-74.01,-58.95,3.21,1.0
0.0,0.0,1.0,-0.45,6.49,158.78,-71.48,138.09,22.62,21.04,-85.06,-48.22,-2.67,-28.56,1.8,-37.09,20.34,-3.43,-163.96,-107.16,10.28,0.0
1.0,0.0,1.0,21.81,-20.03,140.76,-73.17,11.4,17.86,-2.33,99.79,81.88,199.27,-34.05,-98.68,34.48,44.47,15.53,-33.72,76.29,9.61,0.0
2.0,1.0,1.0,17.54,18.58,52.12,-136.98,-96.61,67.61,-38.07,75.73,-135.94,4.29,39.74,-44.39,-126.4,91.2,-0.27,12.91,-55.09,5.9,1.0
1.0,0.0,0.0,5.67,67.14,9.85,-18.03,-38.99,-27.84,23.25,-20.88,11.19,-29.76,-42.66,-85.38,79.1,-80.22,-25.91,97.72,2.0,1.2,0.0
1.0,0.0,1.0,7.39,117.34,91.59,-110.87,14.7,-45.46,-16.99,-132.91,-139.59,23.0,-2.74,-10.96,112.82,18.58,-7.82,84.16,-48.8,2.9,0.0
0.0,1.0,0.0,-9.71,106.67,-54.27,93.75,108.74,-4.2,-19.89,50.02,-175.49,-36.68,71.5,-9.14,188.18,-28.47,-18.92,-101.18,-17.23,13.11,0.0
0.0,1.0,1.0,-8.19,165.35,105.21,-46.84,106.63,46.17,-27.98,81.53,-137.51,25.4,82.66,-0.5,31.4,-51.08,-18.8,-78.46,-36.18,-6.99,0.0
1.0,0.0,1.0,-5.68,179.67,0.26,-27.15,-48.47,-55.36,-40.69,-111.24,-27.62,40.4,-51.25,160.3,86.36,80.5,-23.77,-35.08,64.88,20.41,0.0
0.0,0.0,1.0,-3.7,-145.15,-41.35,-164.38,-150.6,81.63,-53.04,135.72,134.34,-77.32,-2.77,-16.52,-23.44,-11.28,-59.17,121.63,99.41,-18.54,0.0
1.0,1.0,2.0,14.87,-8.83,-56.42,36.75,39.4,0.52,5.73,-104.45,-233.83,65.58,59.99,93.06,-193.18,-24.97,-0.4,-94.65,0.37,-7.9,1.0
1.0,1.0,1.0,-3.74,-32.43,-72.15,-82.82,-93.05,-28.49,9.56,-107.59,-152.16,51.27,53.16,107.48,-53.01,34.66,0.78,-137.65,71.28,1.86,1.0
2.0,1.0,1.0,-10.74,94.49,306.86,90.18,77.78,-11.98,-3.42,157.49,608.64,-144.72,-20.01,99.87,-50.53,70.43,18.28,-83.03,38.86,11.06,1.0
1.0,1.0,1.0,-13.02,3.71,44.46,74.84,26.06,47.62,36.22,120.77,260.94,36.48,-15.51,43.03,-96.78,26.18,18.13,-166.1,-58.82,15.37,0.0
1.0,1.0,1.0,13.36,-42.69,85.73,-48.44,45.82,-58.51,30.27,-2.9,-27.61,-42.08,9.46,37.06,-9.18,-7.64,-22.39,-80.34,25.07,-1.73,0.0
1.0,0.0,1.0,10.67,95.9,-7.76,54.28,-2.43,57.6,24.56,-143.59,-34.71,-38.9,-34.29,-46.89,168.42,47.84,1.17,82.13,-34.6,-13.84,0.0
1.0,1.0,0.0,-1.37,101.83,101.73,-108.04,-48.41,-12.04,43.19,26.64,16.13,156.08,-59.65,48.28,-117.19,-96.07,-11.21,-46.06,-72.57,-13.36,1.0
1.0,1.0,2.0,-24.09,139.64,61.24,12.54,97.43,19.35,-34.05,146.84,-5.18,153.76,40.82,6.58,122.78,105.94,5.09,-56.1,66.72,-0.93,0.0
1.0,1.0,0.0,24.31,-92.89,94.58,35.51,131.04,-75.6,23.7,-112.02,-82.04,-97.45,-14.95,-21.22,105.35,84.53,13.98,2.52,77.0,14.16,1.0
1.0,1.0,1.0,-15.86,52.77,56.81,25.86,38.35,-22.95,-45.6,125.35,156.56,182.03,88.74,169.31,50.29,-32.06,-17.44,127.44,-40.43,6.54,0.0
1.0,1.0,0.0,14.14,-229.95,13.51,-25.95,19.13,-50.21,59.19,-154.16,-4.63,81.9,-36.38,-234.26,-48.35,-12.32,-6.68,-65.07,-31.76,11.49,0.0
1.0,1.0,2.0,3.06,-103.29,-185.11,-30.38,-103.5,-56.67,12.46,-19.18,-204.11,-151.16,-39.18,-82.77,-46.67,-11.98,-2.34,-73.21,0.63,11.78,1.0
1.0,0.0,1.0,-0.37,44.2,-42.66,-85.77,-176.97,-16.0,65.48,52.31,150.85,76.54,-32.28,-4.08,-110.21,23.76,16.05,-48.82,-45.45,-9.72,0.0
0.0,1.0,0.0,7.66,32.65,187.94,-55.65,168.23,-23.88,34.78,-65.79,-98.84,-65.91,-43.24,-33.72,-217.45,70.15,26.93,-86.61,112.67,-35.93,0.0
1.0,1.0,2.0,-22.36,45.71,132.52,184.17,168.29,-17.0,-38.1,205.8,368.33,-86.12,2.95,-33.71,-59.66,79.66,16.32,101.98,-27.13,12.83,0.0
0.0,0.0,0.0,22.89,25.21,75.59,-154.41,24.61,-18.86,6.75,-242.77,-288.54,80.47,24.68,89.68,-121.2,-20.18,14.45,-117.97,-24.42,-19.18,0.0
2.0,1.0,2.0,-8.8,-130.52,-182.83,-207.46,-293.75,-19.8,-12.01,-108.3,-106.85,-101.77,4.4,-80.91,-31.72,69.22,-27.6,-80.21,26.12,-12.14,1.0
0.0,1.0,1.0,10.37,129.68,165.52,38.01,257.27,31.78,8.56,69.51,-236.87,-0.45,29.02,-22.13,-128.65,82.73,47.59,34.04,50.22,24.05,0.0
1.0,2.0,2.0,-0.49,135.67,135.46,3.64,74.62,1.96,-43.24,141.1,-11.5,-24.21,55.29,173.5,-52.4,-31.21,-11.66,-82.29,-4.79,14.92,1.0
1.0,1.0,1.0,24.12,-31.55,-26.64,88.07,80.63,33.73,-2.37,159.56,-170.31,21.43,-47.95,-82.83,5.17,28.9,32.21,-119.51,66.34,-2.42,1.0
0.0,1.0,1.0,40.33,3.64,-140.2,-127.03,-25.02,57.43,-25.5,-100.11,-721.82,108.93,-5.68,-1.8,109.58,-4.67,-1.75,156.19,-26.99,-10.41,1.0
1.0,1.0,1.0,6.37,-10.59,174.7,-69.96,47.15,-21.56,-1.79,207.77,82.75,-62.96,2.22,31.54,0.43,111.68,14.74,-30.22,44.7,0.37,1.0
0.0,1.0,1.0,-5.67,139.88,-121.29,32.86,55.11,23.69,24.55,116.22,-336.61,-35.33,-23.88,-29.75,8.28,-74.84,-28.81,-130.55,9.11,9.84,0.0
1.0,0.0,2.0,-0.3,30.61,-10.67,-99.45,-187.56,-28.59,-32.45,153.66,250.04,49.6,17.7,14.27,105.01,-55.54,-1.43,-200.06,71.51,10.25,0.0
1.0,1.0,1.0,10.42,-93.6,-58.47,-137.94,-100.18,-63.09,8.07,-90.89,-223.58,-35.23,38.33,-27.04,120.47,10.81,35.02,38.63,14.24,0.84,1.0
1.0,1.0,1.0,-22.3,100.26,22.68,46.9,39.59,82.75,-3.63,59.48,108.66,-150.77,-51.08,108.22,37.94,-39.5,-27.79,-80.29,124.09,-13.77,0.0
1.0,1.0,1.0,21.42,157.47,63.95,-79.5,75.5,68.56,-56.11,-391.77,-440.25,30.23,-6.08,106.26,-76.86,-38.51,23.45,-11.8,43.98,-15.01,0.0
1.0,0.0,0.0,8.17,21.69,-110.83,-268.34,-233.91,-34.94,-14.29,42.54,-267.22,36.38,1.17,-13.68,-140.13,-47.09,29.53,57.14,-68.72,-17.9,1.0
1.0,1.0,1.0,3.98,-62.47,-130.26,-126.64,-155.0,-69.1,-20.5,-90.3,-233.53,-51.33,0.14,-3.01,82.8,-10.94,70.24,76.75,-73.1,-8.45,0.0
1.0,1.0,1.0,0.94,62.44,-129.53,36.74,-36.48,66.15,6.7,-123.72,-218.23,-23.48,94.48,119.66,-6.8,2.62,31.36,19.55,0.18,3.22,1.0
0.0,1.0,1.0,16.13,63.95,86.36,24.96,199.5,49.38,6.84,96.13,-294.05,-7.29,-48.39,-74.54,-42.18,64.43,32.58,72.59,-59.2,-11.93,0.0
1.0,1.0,2.0,-18.16,128.81,213.3,-65.6,155.75,87.32,-18.24,138.88,10.81,-21.94,-61.31,111.14,-14.41,68.9,19.4,-72.69,-43.4,-16.47,0.0
0.0,0.0,1.0,24.51,-24.5,19.21,-70.77,33.21,114.29,0.75,-218.61,-277.09,27.46,45.41,22.0,-21.99,-4.55,-47.86,-94.21,27.61,10.51,0.0
1.0,2.0,1.0,9.22,73.07,86.55,115.82,157.55,-46.29,32.05,117.51,-95.23,-83.33,-12.99,32.69,-123.72,-142.45,2.78,-34.39,13.75,11.78,1.0
1.0,1.0,1.0,2.42,8.2,54.25,-86.13,-21.7,-94.31,7.8,135.11,-24.03,50.27,10.65,78.0,-132.44,-47.01,7.55,-29.66,-61.93,16.01,1.0
1.0,1.0,2.0,11.88,-178.15,71.76,-66.5,18.01,-50.45,-44.7,-205.13,-14.03,64.23,-28.95,22.63,7.73,-42.12,-8.69,119.8,5.22,-9.49,1.0
0.0,0.0,1.0,5.54,-4.95,-213.55,-391.28,-347.27,60.12,34.44,49.44,-403.27,87.55,91.02,-193.12,-7.85,43.46,-19.32,17.38,55.78,-7.66,1.0
1.0,0.0,0.0,12.17,142.65,35.3,-53.8,-119.73,-43.52,1.16,-46.53,110.26,18.12,-33.4,32.41,-3.33,-45.95,-2.46,26.66,6.77,25.81,0.0
0.0,1.0,1.0,6.83,169.06,116.98,-9.15,207.6,105.88,-9.15,-371.72,-401.87,-41.32,36.18,-39.39,-89.88,2.88,-23.0,-17.87,-43.54,6.94,0.0
1.0,0.0,1.0,-8.54,234.2,-41.43,52.97,57.6,20.73,19.52,-349.86,-262.27,-1.02,-81.75,-37.36,75.48,69.19,-19.1,-41.88,13.15,21.75,0.0
1.0,1.0,2.0,3.46,71.65,4.11,-3.33,34.98,-22.84,-25.45,-154.16,-145.97,24.95,56.99,-8.86,-20.38,22.43,-2.45,76.83,-13.86,-2.12,0.0
0.0,1.0,2.0,-2.99,28.88,45.1,152.49,193.73,73.69,15.08,180.84,-12.15,126.25,35.63,91.2,85.44,105.31,-9.13,47.17,48.91,26.77,0.0
1.0,1.0,1.0,19.08,169.24,-6.71,58.39,43.07,19.27,-19.78,-294.85,-265.71,-32.23,42.4,141.63,-73.57,16.28,4.11,59.65,6.53,-30.82,0.0
