cat_0,cat_1,cat_2,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,target
2.0,2.0,1.0,36.37,50.82,138.33,71.37,57.02,42.32,-229.07,-20.94,-77.79,16.93,113.34,-5.97,-130.5,-20.26,-63.1,72.68,19.01,-25.68,68.11,71.03,1.0
3.0,1.0,1.0,12.92,-183.69,40.12,-14.49,34.16,24.38,-41.6,19.18,-34.99,-64.89,71.76,150.07,-14.51,19.3,21.6,66.4,9.84,8.7,61.42,13.28,1.0
2.0,2.0,1.0,8.65,76.85,62.96,-125.96,11.59,112.14,176.04,15.88,-7.31,172.14,-61.29,-12.22,-180.32,-17.02,50.05,16.94,-27.35,-12.89,-57.22,-3.82,0.0
3.0,2.0,1.0,-26.4,-26.31,-21.38,180.3,5.11,239.79,-139.15,48.8,33.25,-167.08,130.25,16.07,89.12,4.0,-111.44,-20.39,-5.83,-55.35,6.03,50.68,0.0
1.0,2.0,2.0,-9.71,23.37,-4.5,67.62,30.63,-15.42,-62.4,25.97,-0.05,235.21,-135.06,46.1,-143.66,-7.31,-3.84,61.16,33.23,61.15,39.86,8.85,2.0
3.0,1.0,1.0,-27.54,-64.34,76.71,49.59,-18.82,205.27,120.69,-68.34,-99.44,54.58,-56.15,98.31,-216.63,-1.3,70.34,15.99,-0.76,36.21,-136.38,99.62,0.0
2.0,2.0,3.0,41.46,10.44,-105.79,-2.83,-32.46,-113.7,-193.83,26.33,-104.57,6.77,53.36,0.09,-304.66,-7.61,156.62,-42.68,5.26,74.2,-17.81,65.7,2.0
2.0,3.0,3.0,7.74,16.12,85.98,-7.43,-87.17,-39.41,-138.9,28.29,44.74,-114.64,138.81,-0.71,-210.93,0.16,137.01,-20.34,5.09,110.63,-110.15,-57.77,2.0
1.0,3.0,3.0,-78.01,-107.78,-3.63,-157.56,-13.38,-179.2,-47.19,13.98,63.12,157.87,-117.78,-85.53,93.05,11.76,40.94,40.12,28.12,3.66,-35.1,-12.34,2.0
3.0,2.0,1.0,-9.59,-64.53,100.73,-29.33,65.01,250.11,-103.49,-48.7,-115.41,-38.67,36.83,-34.26,52.79,-22.83,7.27,55.24,-2.42,60.69,-1.13,103.91,1.0
3.0,3.0,3.0,-23.78,13.93,-112.62,29.44,-36.83,136.73,-84.16,20.71,-10.48,-18.45,-117.11,111.64,-29.94,-0.39,163.2,-54.92,2.35,-42.58,-108.39,108.13,2.0
2.0,3.0,2.0,11.22,-63.77,-76.36,-151.78,-27.47,119.0,0.34,11.34,-52.89,64.44,-5.76,-128.67,-163.91,-10.83,19.06,-38.96,-0.28,-61.79,54.05,-88.94,0.0
2.0,2.0,3.0,9.22,31.89,-65.3,-154.03,-54.07,-205.65,-315.55,-2.91,-26.79,-115.14,141.26,-94.14,23.02,-40.72,-86.65,-12.03,4.97,26.39,-37.0,-19.43,0.0
1.0,2.0,2.0,-40.61,-84.36,90.9,-76.79,1.42,-203.35,-143.94,17.32,48.73,151.26,-52.37,-58.52,-196.22,4.78,18.4,-11.96,14.95,-37.38,-13.55,-79.59,2.0
2.0,2.0,1.0,22.56,-12.75,-20.52,100.78,30.95,32.91,-87.35,19.48,17.47,22.74,20.67,-60.08,127.49,-31.65,-113.83,-40.04,8.06,-0.84,-116.18,63.64,1.0
1.0,2.0,2.0,29.72,-62.88,0.36,80.93,15.81,-247.56,-44.35,-45.72,-82.46,193.04,-124.84,9.02,102.65,-0.37,-61.65,-45.14,-3.15,56.0,86.57,-5.93,2.0
2.0,3.0,2.0,-0.66,-11.05,18.84,-5.63,-12.36,-169.66,-347.66,9.52,-39.08,-7.57,20.69,7.58,-141.33,-14.09,-117.62,69.5,-35.62,-128.84,2.41,91.89,0.0
2.0,3.0,2.0,-14.45,-45.82,12.95,50.99,2.33,1.63,141.48,-5.99,63.26,201.14,-144.99,-0.3,-230.09,14.95,163.89,-12.44,5.52,-21.12,-44.44,38.69,1.0
2.0,3.0,2.0,-6.49,27.1,-129.01,-50.03,11.21,-38.14,-180.33,-28.99,71.38,99.78,-77.1,102.01,54.97,24.91,-79.32,-40.96,-5.43,-12.1,-133.68,-71.31,2.0
1.0,2.0,2.0,47.02,-63.39,-71.86,50.76,-9.84,108.19,66.25,-10.58,11.17,87.51,28.51,29.34,-57.64,-2.04,56.01,-94.46,7.42,90.79,-62.09,29.5,0.0
4.0,1.0,0.0,-7.18,1.37,-198.95,-38.71,64.95,204.09,9.99,43.34,53.12,-76.44,115.94,33.28,-134.27,2.86,78.71,63.28,-20.15,-55.77,7.29,113.41,0.0
3.0,3.0,2.0,16.39,-33.26,130.47,-67.5,-9.55,34.89,-11.63,-19.71,-6.24,79.61,-181.92,58.19,175.54,24.33,-0.85,57.73,2.55,-67.52,-134.31,16.91,2.0
2.0,2.0,3.0,38.87,-86.46,-12.47,72.54,-40.13,25.42,-78.97,31.29,-172.57,-43.57,3.83,31.63,-30.73,21.07,97.02,-22.32,15.35,-110.1,28.07,32.23,2.0
3.0,3.0,1.0,30.16,-76.9,18.91,-6.06,-29.05,214.69,-112.51,-147.52,56.51,-132.24,131.04,-56.74,-113.2,-3.71,-101.02,-17.98,-12.16,54.45,38.12,99.62,0.0
2.0,1.0,2.0,7.77,104.69,-49.92,42.63,8.15,72.7,146.28,46.7,29.53,90.1,-49.29,-8.09,44.47,1.33,91.03,-8.9,5.56,-54.77,-81.06,-53.6,0.0
2.0,2.0,2.0,52.82,72.07,-102.21,17.1,-33.36,72.19,93.03,0.6,16.6,98.37,-76.64,101.96,-154.82,-0.79,107.08,91.34,9.49,-25.89,-9.25,-42.85,0.0
3.0,2.0,3.0,38.87,73.64,-74.59,138.79,-39.51,128.24,-21.89,4.5,-46.47,2.8,-121.44,99.41,15.58,11.99,139.7,0.1,30.74,0.95,-68.16,34.27,2.0
2.0,1.0,1.0,-14.79,-45.97,-99.33,50.74,14.48,-223.34,-25.27,-48.9,107.55,85.66,-18.42,19.73,29.28,-45.17,-118.14,-39.4,7.11,-2.99,-59.63,-21.61,1.0
1.0,3.0,2.0,-21.17,-92.57,9.94,-96.91,-15.76,110.65,16.42,-29.37,5.19,47.08,35.9,97.62,-74.48,-16.08,57.48,-46.17,11.43,64.78,35.06,-48.12,0.0
2.0,2.0,2.0,7.71,173.84,136.3,-3.41,19.1,66.86,55.15,19.46,12.16,119.64,-119.05,-88.03,216.95,-3.96,3.6,23.58,25.01,-16.65,37.9,-12.53,2.0
2.0,1.0,1.0,1.7,-86.46,-29.11,-73.08,0.19,112.09,-36.54,-4.68,10.54,7.39,68.82,21.2,-205.44,-24.41,-1.16,-32.6,-3.59,-88.08,-75.9,-14.13,0.0
1.0,3.0,1.0,-2.41,49.54,-70.74,-63.57,62.96,-140.35,-93.68,-15.45,-114.98,129.01,17.05,153.67,115.66,-44.2,-108.2,-6.36,10.88,28.05,24.93,-53.8,2.0
2.0,3.0,2.0,-20.25,-124.65,-78.31,146.3,-8.78,-375.97,67.79,23.6,96.03,102.59,-29.72,-49.32,-6.71,-11.24,17.4,7.71,13.37,45.15,1.07,-34.86,1.0
2.0,3.0,2.0,-8.48,39.43,-0.51,-50.02,-36.52,-183.45,-165.5,-40.4,-76.91,43.93,28.08,12.34,-467.15,-23.29,108.81,-23.67,-7.27,2.71,1.45,38.61,2.0
3.0,1.0,1.0,-30.95,-11.7,30.93,40.26,-0.78,140.23,-37.61,-70.72,-34.94,-38.05,143.28,46.29,-358.97,19.0,-32.7,-7.82,-1.32,32.7,-27.23,16.88,0.0
2.0,3.0,2.0,55.81,104.04,-77.89,82.79,-14.83,80.38,-61.71,-40.4,12.6,-128.07,149.57,146.97,289.25,34.99,-37.58,0.26,-19.74,9.85,-233.83,-17.34,1.0
3.0,2.0,1.0,-10.17,-119.19,5.6,4.38,-31.87,64.97,-230.28,1.21,-21.55,-203.76,213.65,77.28,-87.98,30.69,-129.22,9.06,0.87,-62.94,-84.2,-62.07,0.0
2.0,1.0,1.0,13.38,69.4,-42.16,-42.32,39.95,52.03,-96.07,14.2,-19.94,23.77,22.97,126.65,48.59,-6.9,-71.64,-16.47,-22.72,14.22,206.96,39.94,1.0
1.0,2.0,3.0,21.5,71.79,-119.39,73.57,-13.13,-215.71,83.82,47.51,-34.66,120.67,-8.75,23.21,52.62,-29.54,74.66,-23.32,-12.14,-56.16,142.1,48.23,1.0
2.0,1.0,2.0,18.86,188.37,121.76,-8.99,12.75,134.45,-61.61,17.47,-75.66,-37.99,73.57,-55.17,91.99,-20.8,-13.5,8.49,21.39,-76.11,110.18,0.33,2.0
2.0,3.0,3.0,-17.99,-10.92,80.43,-77.69,-26.25,-106.0,-135.51,3.26,85.37,51.19,-28.59,3.85,-131.72,-1.79,54.97,62.36,10.59,37.34,-60.56,0.83,2.0
2.0,2.0,2.0,-17.3,-24.56,10.24,-38.43,-26.92,71.48,-18.61,93.9,-92.02,-11.78,93.04,-30.65,-96.14,-18.84,-12.86,-27.27,-16.07,35.81,45.73,72.81,0.0
1.0,2.0,2.0,-47.78,42.27,92.3,-15.58,44.25,28.96,92.05,6.95,46.75,186.27,-107.39,11.05,143.99,18.24,16.47,-20.59,-6.14,-30.48,-148.45,-16.24,2.0
2.0,1.0,1.0,-0.61,-150.45,11.68,-101.65,-0.2,256.86,25.84,7.74,3.06,13.5,42.61,-72.87,-216.0,-25.15,-44.45,-43.33,6.02,-56.83,92.75,-1.47,0.0
2.0,3.0,2.0,-2.28,99.35,57.62,-120.59,-29.5,-30.86,66.45,-56.25,15.71,64.21,30.88,69.43,-101.97,42.79,-27.36,-25.19,-14.59,64.71,-48.97,-72.18,1.0
2.0,4.0,2.0,-3.21,33.17,55.09,-46.41,6.55,-137.25,-222.74,13.22,-28.88,15.19,9.67,62.97,-34.49,-13.33,-62.6,68.27,-4.47,45.08,-57.73,37.65,2.0
2.0,1.0,3.0,29.92,41.54,1.79,45.15,-18.31,6.8,-135.41,-45.29,-17.51,29.26,-71.08,-41.71,-166.86,-9.57,162.72,81.45,-4.13,-101.8,-23.33,81.11,2.0
1.0,2.0,3.0,-26.0,-104.5,-24.96,48.89,-65.63,106.03,136.49,15.8,74.86,-24.91,156.5,-102.25,-25.46,-8.03,89.51,75.05,-21.21,8.91,118.63,-107.24,0.0
2.0,2.0,2.0,-42.3,-3.84,-14.78,30.65,-10.63,56.44,77.14,-126.0,26.17,61.5,-45.21,-36.98,-45.93,-22.99,94.35,-30.72,-7.75,95.35,143.36,49.41,0.0
2.0,3.0,1.0,-7.77,69.68,66.69,-2.78,15.68,-6.51,-186.22,-26.58,-90.0,178.89,-140.64,-28.04,-337.24,25.8,-51.85,-20.13,-31.13,41.51,189.97,8.48,0.0
2.0,3.0,1.0,13.38,120.31,-111.34,26.64,-17.52,-210.38,124.84,105.94,32.17,153.86,-60.73,171.23,-255.22,12.82,2.09,-21.13,-20.84,-5.16,40.5,19.97,1.0
2.0,2.0,3.0,-10.02,17.37,-22.09,129.16,-54.95,-91.74,-123.6,73.08,49.73,-51.69,56.61,-123.95,-212.44,21.66,168.46,47.42,3.41,-14.96,15.6,-72.17,2.0
2.0,3.0,2.0,11.61,5.27,-71.98,-108.19,-23.8,-187.45,106.72,27.19,-6.29,50.77,17.44,27.82,8.59,-2.68,-25.43,-9.33,-18.24,0.48,-52.05,54.38,1.0
2.0,2.0,2.0,-31.8,30.5,25.06,-52.87,11.5,53.3,-161.55,22.02,101.29,99.17,-80.71,-94.33,-164.85,-0.01,23.37,16.36,-20.3,-62.5,176.47,83.52,0.0
3.0,2.0,3.0,5.07,29.92,-67.74,-159.54,-49.95,148.95,-111.67,7.07,89.03,-64.66,-45.82,-58.33,-158.12,-27.66,154.66,-50.06,-10.14,8.32,56.77,-151.67,2.0
2.0,3.0,3.0,-21.18,22.89,-19.27,65.49,-21.46,-38.66,-108.2,17.18,33.66,22.05,-46.75,-165.14,-138.84,-16.92,141.41,-98.27,27.42,11.57,-29.84,-30.03,0.0
3.0,2.0,3.0,-4.37,39.07,55.79,-17.99,-34.44,116.65,27.14,47.85,47.62,-56.83,-22.71,50.87,75.18,-0.21,142.92,-34.28,-28.87,-70.84,-1.69,-33.38,0.0
2.0,3.0,2.0,-13.59,-126.11,132.45,226.91,7.28,-99.35,-2.52,60.23,109.46,150.77,-112.14,60.45,-27.13,-9.48,96.14,13.41,-14.49,-2.81,-28.79,43.09,1.0
1.0,2.0,2.0,-12.01,-52.46,-44.06,-121.3,-39.24,11.98,295.99,7.35,-94.71,353.85,-223.94,266.16,-289.51,-18.04,1.63,31.09,-9.63,13.62,97.16,125.38,0.0
1.0,1.0,2.0,5.75,52.17,107.69,92.31,53.43,105.81,47.15,59.87,23.38,184.32,-106.15,-153.25,229.07,16.78,8.01,-15.77,-19.18,-61.86,17.63,26.66,2.0
1.0,2.0,2.0,-5.59,20.84,-94.28,116.21,4.39,-80.41,42.48,-40.57,18.69,104.3,13.26,94.73,5.14,11.48,33.74,33.19,0.98,-47.59,-10.38,-21.26,1.0
2.0,2.0,1.0,-0.71,-17.47,-5.69,55.79,-22.54,-184.72,40.91,-16.13,-31.99,110.49,36.71,-36.1,-255.58,-0.12,-90.85,20.17,3.69,-67.8,169.25,-58.27,1.0
3.0,3.0,1.0,16.9,58.68,37.56,69.19,0.06,229.94,-12.43,9.73,-71.85,-30.67,53.76,19.38,-300.68,-7.5,64.32,40.39,-14.17,6.78,-87.92,119.74,0.0
2.0,2.0,1.0,20.97,-54.58,64.76,29.58,33.07,57.7,-92.12,27.62,38.21,-36.39,96.27,-34.23,32.99,-11.62,-3.88,-40.58,-1.08,-54.68,21.17,103.36,1.0
3.0,1.0,0.0,-9.55,-106.48,-19.17,50.56,43.18,298.75,-9.76,16.01,58.38,111.39,-83.58,-55.81,-257.55,12.86,-47.41,50.66,0.94,67.93,31.14,15.85,0.0
2.0,3.0,2.0,51.58,17.53,31.79,-17.49,-21.02,42.66,86.0,44.55,-51.15,118.38,-95.36,37.91,-178.19,-8.13,52.61,49.16,14.18,38.07,-26.11,-24.87,1.0
2.0,1.0,2.0,33.34,-5.26,89.32,-71.54,5.47,-130.42,-26.69,39.47,-100.87,0.36,68.89,-106.23,16.68,3.77,-29.15,51.71,28.11,31.9,-138.05,-108.4,1.0
1.0,1.0,2.0,-9.53,-35.71,-33.7,-18.97,-4.41,-271.44,-181.0,91.15,74.89,103.41,36.87,12.27,-413.72,-10.35,38.74,-9.72,13.73,69.84,41.26,-26.06,2.0
3.0,3.0,2.0,-8.31,-27.79,182.77,212.05,-30.11,23.21,-98.49,-32.43,101.55,-14.15,-43.38,82.97,-190.68,-20.85,98.43,-27.63,-14.69,49.16,21.78,-44.02,0.0
3.0,2.0,1.0,5.22,-4.24,-30.65,-23.56,42.19,-65.23,-69.08,7.86,26.42,-16.68,52.91,-59.41,-182.9,-23.27,22.38,15.3,16.84,27.89,-38.44,24.49,1.0
2.0,2.0,2.0,19.86,65.39,-118.9,78.17,-26.96,-1.87,-177.69,75.12,-38.41,-12.62,65.13,30.06,-339.86,4.69,-39.64,67.2,-18.82,2.27,9.89,3.14,0.0
3.0,2.0,2.0,-26.22,58.38,41.14,-42.32,2.47,24.78,17.41,35.77,39.46,178.49,-188.76,-126.21,-244.2,-5.46,48.95,20.67,8.56,14.46,27.36,97.27,2.0
2.0,4.0,2.0,31.52,131.07,24.44,-169.5,-33.59,44.52,-68.06,46.95,-51.59,-27.2,82.69,8.81,8.39,12.96,-42.02,-7.45,3.07,15.21,89.45,-20.22,0.0
2.0,3.0,2.0,-33.35,95.77,117.84,82.08,7.85,184.4,-48.93,-97.51,87.39,-24.07,46.78,141.18,267.53,-28.62,-64.39,11.11,-5.48,16.15,-86.77,-41.92,1.0
3.0,2.0,2.0,27.61,52.37,-78.32,-44.04,40.01,106.86,-195.06,-35.0,-85.31,156.78,-286.42,-1.87,52.75,-17.29,126.87,67.19,-11.21,46.94,-34.37,-15.17,2.0
3.0,1.0,2.0,27.92,-46.63,-18.43,26.71,45.78,-174.86,6.22,-86.02,-184.16,186.81,-195.73,-90.41,-34.21,-0.96,57.04,-72.58,2.72,30.71,-113.44,159.8,2.0
0.0,2.0,3.0,-24.98,-71.16,-86.7,-52.06,-33.44,11.15,41.51,1.01,-165.85,118.33,-15.22,-58.37,263.23,-19.4,-109.53,99.16,2.59,-34.86,79.44,-60.92,1.0
3.0,1.0,2.0,7.26,73.13,-131.16,-138.88,-29.37,36.44,170.33,-58.87,-16.73,98.21,-88.71,-26.6,-199.91,12.42,94.86,-56.96,13.62,-37.5,-33.01,52.06,1.0
2.0,2.0,2.0,17.9,3.73,41.57,-54.58,8.02,-5.84,6.91,-78.68,0.51,-21.17,25.45,-59.35,198.95,18.18,-48.88,-33.22,12.96,18.77,-100.44,-15.57,1.0
2.0,3.0,1.0,-9.33,-22.67,-167.01,24.71,-13.26,287.16,64.68,-10.04,6.71,-38.56,87.74,-33.07,-18.47,-23.98,-27.67,2.15,8.98,22.83,44.0,52.62,0.0
2.0,3.0,1.0,-2.02,-123.97,-58.61,102.3,52.46,-89.49,64.81,37.46,-98.26,248.48,-145.94,48.52,6.83,3.66,-19.9,-6.67,18.3,32.89,49.31,-10.98,2.0
3.0,2.0,1.0,44.08,95.24,-81.14,-146.19,25.55,135.98,186.65,0.88,-26.8,109.31,-34.66,-115.09,-120.52,-0.76,14.38,-37.72,11.75,-130.36,71.05,-50.1,0.0
4.0,3.0,1.0,-22.48,25.94,90.93,-19.72,25.86,-331.32,132.54,-14.49,97.68,156.17,-173.04,-8.48,-177.5,-4.86,55.22,26.06,2.5,51.39,-40.52,72.22,2.0
3.0,4.0,2.0,-5.28,-32.48,2.95,43.13,-72.44,94.6,-178.4,-13.29,42.6,-269.08,261.14,25.25,-31.95,29.26,-94.2,-29.69,15.18,38.18,74.94,-99.49,0.0
2.0,2.0,2.0,-53.28,-77.93,-103.24,114.31,-37.51,-156.36,173.81,25.81,168.34,74.51,61.21,-77.42,-190.82,22.27,33.03,5.88,-23.23,-54.53,165.45,-24.67,1.0
2.0,2.0,2.0,15.61,94.99,155.92,90.51,-23.25,43.05,-130.09,-14.63,-113.67,17.75,38.04,-110.44,-279.03,-2.08,-15.08,-2.85,27.48,71.98,18.0,49.02,1.0
3.0,1.0,2.0,-12.58,26.87,68.84,-42.03,-71.99,1.95,190.95,-41.12,-69.27,-36.12,9.6,-56.64,-42.25,9.66,44.46,-6.99,-14.92,-76.18,215.85,51.26,1.0
2.0,2.0,2.0,11.18,-38.44,2.74,-134.9,-24.61,-35.18,-8.39,-8.72,82.13,97.9,-82.75,89.75,-191.09,2.88,21.99,-19.7,25.08,-32.5,48.33,60.67,1.0
2.0,2.0,2.0,5.23,23.0,-5.54,78.82,-12.31,-153.61,-153.41,11.73,-15.78,50.8,13.05,-16.57,-293.85,22.42,13.96,29.33,-8.33,-18.94,-111.88,-31.97,2.0
3.0,1.0,1.0,18.54,-8.16,-176.12,89.59,-5.34,288.97,-62.82,1.53,-96.34,-64.92,68.66,82.22,-270.71,4.3,-68.89,35.42,0.42,-33.87,-24.15,-78.62,0.0
2.0,1.0,3.0,-17.73,59.46,-50.47,76.39,-20.55,52.44,31.84,-27.97,-160.68,129.46,-146.52,117.44,-127.56,-3.57,159.23,5.91,-3.59,-36.84,-76.07,-54.23,1.0
3.0,3.0,1.0,35.09,28.77,-226.42,13.35,0.74,-404.81,-253.73,-31.24,-16.84,0.4,-20.37,-100.01,-225.67,-8.39,-59.61,42.99,-17.39,-74.12,-79.71,-138.15,2.0
2.0,2.0,2.0,5.86,74.75,-52.55,62.93,-30.43,170.84,86.0,18.27,40.08,-149.19,95.6,16.1,437.72,9.48,13.59,-5.68,22.77,-68.32,-67.25,-105.81,1.0
2.0,3.0,2.0,30.57,-79.29,87.0,18.3,-42.5,30.29,-132.47,81.58,156.38,50.54,-16.33,19.03,-424.24,-3.17,-26.79,34.66,-33.57,-46.58,38.75,15.71,0.0
2.0,2.0,2.0,20.59,39.19,41.34,-78.08,36.19,-58.82,-69.49,-25.54,-53.29,146.59,-114.9,-45.69,172.48,-1.58,-47.19,-80.84,-2.82,-27.58,-114.28,-61.1,2.0
1.0,4.0,2.0,8.79,-89.45,144.33,66.08,-14.83,42.12,-8.0,-32.24,61.71,-30.85,66.61,-67.21,434.56,-3.2,-122.62,30.92,11.98,-110.33,21.82,-14.49,1.0
3.0,3.0,1.0,13.54,33.24,23.3,67.55,11.17,241.54,52.0,26.87,-92.64,38.46,22.03,-0.4,-284.03,23.22,26.89,74.68,-17.12,101.25,-44.82,-51.64,0.0
2.0,3.0,1.0,19.82,-108.21,11.14,-45.31,37.9,-162.06,-66.57,-37.17,15.53,72.68,-5.8,89.63,138.87,21.08,-70.21,21.91,31.37,-3.72,33.77,-62.8,2.0
3.0,2.0,1.0,-34.94,-82.04,34.33,2.4,28.14,199.25,-108.0,45.68,-68.28,-123.8,135.9,-13.66,102.11,0.93,14.56,-21.3,-9.47,25.52,-47.42,-7.27,1.0
2.0,3.0,2.0,42.96,-144.89,77.07,-178.43,-23.58,51.37,-159.52,85.78,-168.67,-30.35,57.59,101.86,-237.81,-29.05,-43.15,8.38,-13.05,31.85,9.01,-3.46,0.0
2.0,2.0,2.0,-3.92,-71.06,-104.6,5.54,-26.48,-147.7,102.76,-22.55,-45.45,47.81,63.73,-126.25,-23.83,1.0,26.49,10.21,20.65,70.96,-76.3,27.88,0.0
2.0,1.0,3.0,55.12,-24.3,45.13,97.79,-46.34,-118.33,-357.25,-44.12,-12.37,-71.27,37.62,-33.94,-55.53,5.7,-62.55,12.33,-48.58,12.1,-57.13,61.21,0.0
2.0,3.0,1.0,-68.42,61.26,-102.06,-9.31,76.43,-18.83,-192.07,130.45,-53.9,126.35,-0.39,50.44,-222.39,-10.76,-97.45,-9.98,-17.7,5.29,84.84,4.23,1.0
2.0,2.0,2.0,-15.95,4.16,25.75,-113.41,-54.59,-53.5,-220.86,94.8,11.66,-104.05,90.69,104.91,194.12,37.97,-222.09,3.8,22.75,18.41,-99.23,76.49,0.0
3.0,3.0,2.0,-7.08,34.84,50.51,-49.82,-28.53,178.55,65.73,-142.47,14.28,-32.95,-33.73,26.54,-38.99,-17.65,95.19,32.37,0.23,19.86,89.62,19.77,0.0
1.0,2.0,2.0,-5.63,24.62,67.53,-53.37,-81.67,86.97,80.82,11.24,31.08,-107.51,228.46,-112.23,44.91,-7.23,-36.61,-17.84,9.99,27.2,-38.05,-0.08,0.0
2.0,2.0,2.0,5.4,-8.27,32.4,43.75,-29.56,-198.88,94.91,43.08,106.76,34.84,19.36,61.48,26.61,-7.33,63.03,-26.04,-5.14,57.06,-108.21,-16.8,1.0
2.0,2.0,2.0,7.54,-7.38,41.06,-82.01,-43.56,110.98,69.66,31.53,-25.82,86.19,-74.5,-70.04,-149.32,-9.08,33.12,17.33,20.16,23.17,80.65,34.7,0.0
2.0,2.0,2.0,13.73,148.72,-30.81,20.69,13.48,-52.53,37.25,-121.4,119.17,63.51,-6.43,100.46,21.88,-12.7,10.05,-15.0,5.63,4.22,83.56,85.24,1.0
1.0,1.0,1.0,21.98,-1.24,-37.78,-13.99,-3.06,58.26,219.56,42.4,4.5,287.03,-132.27,-47.72,-347.83,14.17,-79.78,-24.6,-0.25,40.55,84.25,-96.63,0.0
2.0,3.0,2.0,-18.13,100.29,27.99,3.86,-24.22,33.48,82.26,-15.32,-16.3,118.71,-53.96,21.89,-107.89,-12.36,24.88,-59.17,33.46,-31.71,46.65,-25.36,1.0
3.0,2.0,2.0,-14.09,-34.89,70.26,20.45,3.81,-182.8,-175.44,-44.94,-5.61,-28.84,18.63,93.52,43.68,10.06,-50.36,-65.22,42.66,-143.17,191.98,3.82,2.0
3.0,2.0,1.0,13.58,57.73,-44.29,-4.25,15.57,194.84,-183.17,61.02,-8.3,-48.06,45.12,22.01,-244.99,-32.81,-52.42,-69.41,3.79,-61.34,-75.83,-69.37,0.0
1.0,2.0,2.0,48.16,-63.4,-99.3,24.57,-21.84,126.72,138.31,-20.1,0.79,101.24,41.77,-37.31,-142.28,-20.75,1.51,-25.09,-1.76,57.78,46.35,3.68,0.0
1.0,2.0,3.0,6.95,-73.95,64.53,30.36,-17.83,-348.52,-168.69,-6.02,14.63,154.67,19.21,37.31,-330.74,0.11,75.39,-6.86,-28.96,7.24,32.64,9.61,2.0
3.0,3.0,1.0,22.06,-76.79,36.54,-63.28,9.43,-214.63,90.2,67.06,-17.65,96.39,-62.26,-15.95,-160.11,10.97,22.14,-75.04,11.66,-16.44,103.36,-9.1,1.0
2.0,3.0,2.0,-22.28,-0.26,-243.31,-126.67,66.46,-21.1,11.37,14.27,-97.37,147.1,-107.79,11.17,439.17,15.33,-74.39,45.8,23.19,-30.79,81.39,13.12,2.0
3.0,2.0,1.0,-16.76,84.74,161.93,84.93,82.74,142.71,-149.74,-23.96,-34.75,1.61,30.35,24.83,-48.79,-6.96,-23.97,-14.44,-19.07,-19.95,-18.78,-40.88,1.0
2.0,1.0,2.0,41.82,24.92,-106.06,-137.18,6.86,-50.58,-162.48,-39.04,-128.81,-9.08,-61.08,77.89,397.11,7.05,-114.79,-7.0,-2.31,63.27,24.85,-84.29,2.0
3.0,1.0,3.0,-26.65,-75.1,147.45,-61.93,-51.97,93.06,-80.55,2.86,-45.92,-62.53,-42.2,75.24,43.02,-1.94,134.39,35.66,-9.65,85.38,95.69,-106.77,2.0
1.0,2.0,3.0,13.73,110.28,163.57,-30.07,-12.41,-184.95,-138.18,-31.19,46.4,111.65,-35.72,-93.2,-43.71,-26.47,52.85,-5.16,-14.03,116.35,-134.32,20.64,2.0
1.0,3.0,3.0,-22.8,-67.3,-101.79,13.28,-103.03,97.64,58.41,46.47,109.46,-8.11,75.26,-23.0,-196.16,17.52,-13.21,19.47,19.56,-1.05,7.98,-8.31,0.0
3.0,2.0,3.0,-64.59,89.45,86.46,135.66,-45.31,-26.33,-13.71,-11.09,-126.57,110.09,-220.0,-30.54,-192.42,-9.4,215.78,7.63,41.44,52.14,35.21,-97.67,1.0
1.0,2.0,2.0,-32.84,77.73,24.58,-55.74,62.97,-44.67,-77.47,-28.82,-69.53,133.42,-7.99,101.12,248.73,13.64,-49.3,-40.43,-17.96,44.1,79.69,-11.73,2.0
3.0,2.0,0.0,37.99,-11.14,-10.75,10.28,23.94,251.05,60.74,77.86,-39.88,60.99,22.15,-137.07,-334.32,-22.48,-116.33,28.74,-15.08,-37.44,-23.17,72.82,0.0
2.0,2.0,2.0,7.38,-86.13,-1.65,-19.42,-58.21,70.9,-78.4,-20.17,-85.43,-34.69,81.22,109.68,-277.71,39.72,-23.17,13.87,-2.53,-5.75,80.02,-70.88,0.0
2.0,2.0,2.0,-27.54,-13.05,-24.01,-33.63,50.5,-172.67,-177.39,-3.49,1.38,238.22,-227.37,27.42,-143.83,8.21,49.57,43.81,-4.1,-105.09,-134.09,-27.92,2.0
2.0,3.0,2.0,-27.7,-64.84,30.12,127.87,-60.17,101.22,180.99,-46.91,-17.55,133.19,-152.51,59.67,-110.61,21.73,15.6,24.94,10.77,24.61,-70.78,31.1,0.0
3.0,2.0,3.0,-3.02,-20.33,158.08,-19.48,-66.66,-103.92,128.81,46.17,131.6,2.88,-53.03,-41.7,-118.73,-25.49,186.44,33.93,-2.26,-65.99,22.98,34.44,2.0
1.0,2.0,3.0,-1.44,-17.24,-34.41,58.92,-4.51,13.13,-45.45,-7.09,13.42,62.21,14.22,-23.27,109.2,0.92,80.14,-9.25,27.73,19.6,52.07,-7.15,0.0
2.0,3.0,3.0,35.03,92.35,-59.46,15.7,-52.81,-35.14,21.24,-19.9,-61.85,132.25,-142.86,-33.33,-274.33,-18.56,206.08,76.78,-3.68,-43.0,34.59,42.8,1.0
