cat_0,cat_1,cat_2,cat_3,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
1.0,1.0,1.0,1.0,-0.41,-80.15,-35.79,-81.02,-124.71,-40.9,-142.45,54.17,-2.31,-95.21,6.34,-65.98,-109.87,-183.9,-133.26,-21.3,86.97,1.0
1.0,1.0,1.0,1.0,3.31,110.38,-71.64,13.11,2.04,18.22,143.93,38.34,17.78,44.27,-0.19,27.7,74.34,91.49,-3.32,-45.38,6.82,0.0
1.0,1.0,0.0,0.0,1.15,55.79,91.26,183.34,-181.57,-117.05,-24.73,-7.71,-15.44,-72.39,16.75,49.74,174.81,48.92,-3.56,129.66,262.24,1.0
2.0,1.0,2.0,1.0,0.09,111.57,44.13,29.12,-62.16,9.14,-21.72,74.71,-4.36,32.71,24.65,33.22,57.79,-70.08,128.35,141.29,43.2,1.0
1.0,1.0,1.0,2.0,0.97,-104.31,36.94,69.61,-335.17,90.92,-64.83,-119.12,-24.42,101.05,8.02,16.47,-382.95,245.4,-24.17,2.66,-9.45,1.0
1.0,1.0,1.0,1.0,3.72,11.86,-93.28,-101.46,268.53,-86.29,107.4,-14.09,6.5,128.61,7.28,6.37,-132.28,-184.24,13.22,28.33,-91.87,2.0
1.0,1.0,1.0,1.0,-0.05,-30.45,52.37,34.67,-39.29,-0.52,47.11,85.94,2.87,30.21,2.04,57.02,-19.1,265.02,196.91,89.11,59.8,0.0
1.0,1.0,1.0,2.0,2.77,-59.27,3.35,229.6,66.39,-72.17,14.28,130.32,3.42,32.14,6.99,-9.44,336.1,58.73,-125.92,-140.27,154.82,2.0
1.0,1.0,0.0,1.0,0.26,-48.13,-98.49,-92.05,-80.53,85.88,-4.98,-26.11,6.43,-37.98,1.53,-80.55,-193.6,-74.5,-84.25,-124.05,-25.53,1.0
0.0,0.0,0.0,2.0,3.13,32.66,2.83,-106.87,133.22,-2.08,140.82,29.27,2.99,16.13,11.03,-6.87,-42.59,-214.39,24.86,1.93,76.08,2.0
2.0,1.0,1.0,1.0,4.35,159.76,-69.81,-80.46,94.67,81.68,140.44,-33.26,-9.67,129.27,-18.19,75.36,106.56,-72.14,64.01,-35.55,-61.19,0.0
1.0,0.0,1.0,1.0,3.45,-92.58,5.86,-126.11,-39.28,61.7,72.44,2.62,-5.4,-55.27,18.01,89.93,-155.83,180.47,27.15,-70.3,5.0,0.0
1.0,1.0,1.0,2.0,-6.39,124.89,58.16,-82.57,-281.16,-35.0,74.73,74.61,8.42,-22.65,8.78,-17.35,-35.36,530.64,110.73,172.94,11.28,1.0
1.0,1.0,1.0,1.0,-2.36,-54.82,25.48,211.47,477.4,-14.3,141.24,131.32,-9.51,-65.71,12.95,15.85,19.26,-326.87,-163.32,-151.42,-190.94,0.0
1.0,1.0,1.0,1.0,0.33,-50.69,20.95,44.07,141.46,-32.42,-43.86,-129.19,-10.01,10.05,-8.11,-43.12,-19.22,-41.54,45.37,38.23,-90.53,2.0
1.0,1.0,1.0,1.0,4.52,-46.16,27.94,-56.78,160.59,-21.36,34.57,-19.1,32.78,-22.26,-6.96,-5.8,-61.03,-143.79,-38.29,-16.51,-46.29,1.0
1.0,1.0,1.0,1.0,-2.45,-102.66,-177.95,26.64,203.25,-179.04,41.44,-77.27,19.43,70.64,3.79,-82.19,195.97,382.56,42.29,-74.81,-11.54,2.0
1.0,1.0,1.0,1.0,1.55,-11.42,-86.37,136.58,-260.78,-11.13,25.14,87.39,2.47,-71.01,-8.64,-97.01,-361.96,-72.64,-82.37,18.54,143.83,1.0
1.0,1.0,0.0,1.0,0.17,19.88,-69.13,-7.67,27.59,-47.07,-42.26,102.74,-5.08,-1.88,8.92,-29.65,-63.39,-9.76,-94.46,-2.48,-134.08,2.0
1.0,1.0,1.0,1.0,-1.21,104.03,162.43,-63.04,-240.92,-21.54,-39.26,-12.96,-13.23,153.28,-13.55,-18.01,161.58,160.29,75.36,170.02,152.04,1.0
2.0,1.0,1.0,2.0,2.0,-115.09,68.0,173.15,35.59,-74.81,-68.78,172.62,-6.36,-22.16,23.48,16.81,-84.52,35.14,90.0,100.38,43.5,0.0
1.0,1.0,1.0,1.0,1.33,259.1,-52.63,119.55,-132.92,152.09,-33.37,32.22,-0.94,-76.78,-35.18,-25.46,38.09,100.35,117.67,86.35,-268.23,1.0
1.0,1.0,1.0,1.0,-4.81,-99.03,35.81,5.58,83.99,-72.88,-33.66,-0.74,16.68,-5.07,11.77,-4.78,-76.19,-70.65,87.53,79.54,72.16,0.0
1.0,1.0,1.0,1.0,-7.72,2.06,60.93,-81.41,-22.19,-51.37,-16.11,89.2,6.77,-116.63,-8.72,30.66,89.31,-35.35,-27.15,37.49,96.47,2.0
1.0,1.0,1.0,0.0,1.37,140.49,-142.45,129.81,-20.64,9.95,59.98,-42.65,-8.63,-91.87,-3.58,-36.13,85.89,-32.36,-71.41,-61.24,-38.66,0.0
1.0,1.0,1.0,1.0,-2.7,-105.92,115.72,16.72,398.74,23.06,15.72,4.03,2.3,-9.52,3.76,-23.54,-17.01,-263.76,12.31,-32.87,-185.88,2.0
1.0,1.0,0.0,1.0,6.74,-12.97,-12.17,-75.76,199.27,-76.82,50.12,-0.57,21.18,174.98,-6.45,19.79,257.71,55.03,87.74,-6.52,57.01,0.0
1.0,1.0,2.0,1.0,5.5,-49.52,91.74,48.09,179.22,-18.19,79.35,12.38,-31.04,-52.36,-10.92,-15.67,190.26,278.93,159.8,17.46,-25.29,0.0
1.0,1.0,0.0,1.0,-2.25,22.28,66.72,-58.22,83.04,-1.34,-21.99,-84.76,-29.34,-16.75,26.36,56.75,-224.68,-311.14,-135.74,49.13,-156.63,0.0
1.0,1.0,1.0,1.0,-1.08,-114.99,-219.47,-50.92,-497.16,120.7,-47.32,13.66,10.42,-118.53,-4.11,-111.91,-251.87,-13.95,-388.51,-354.23,237.88,1.0
2.0,1.0,1.0,1.0,-0.9,109.05,-15.51,-28.84,149.95,-40.37,87.09,-14.87,-6.98,210.99,-0.06,34.49,176.72,290.87,19.3,16.39,-220.72,0.0
1.0,1.0,1.0,1.0,-1.91,-15.31,90.06,64.88,202.35,-40.94,153.64,-7.77,0.44,-99.07,1.88,38.46,383.75,153.84,129.82,-32.58,170.05,0.0
0.0,1.0,0.0,1.0,0.21,21.35,40.8,-149.05,-69.86,-135.47,-48.14,-38.08,4.96,3.04,0.71,69.04,-250.66,-220.08,29.98,234.12,98.9,1.0
1.0,0.0,1.0,1.0,-1.04,-101.81,-10.94,18.93,214.92,-76.77,50.19,-17.38,-19.78,33.91,10.2,-55.15,-136.86,18.06,130.14,63.17,-38.17,2.0
1.0,1.0,0.0,1.0,-2.25,-107.01,179.94,-8.84,11.83,100.18,20.33,-95.71,20.71,43.19,-2.34,10.61,95.25,203.57,92.95,-45.71,28.39,0.0
0.0,0.0,2.0,1.0,0.07,-272.36,105.83,17.4,898.79,105.75,36.12,212.16,15.17,-24.75,1.87,-53.79,87.46,-267.74,344.94,-93.15,-377.57,2.0
2.0,1.0,1.0,1.0,-3.58,-33.12,-4.5,-54.24,92.99,-0.18,-7.7,-138.12,2.06,119.0,3.1,13.75,-41.41,-1.05,-115.49,-68.77,-150.54,0.0
1.0,1.0,1.0,0.0,-1.14,-15.4,-56.83,-45.67,252.57,-68.12,167.63,55.06,10.08,-16.09,7.49,140.46,-266.03,-245.24,127.44,88.84,19.75,2.0
1.0,0.0,1.0,0.0,2.32,99.17,42.41,25.22,-19.96,-47.38,63.45,32.18,-7.66,-62.92,-0.33,46.13,-239.78,-165.45,74.16,200.37,7.11,1.0
1.0,1.0,0.0,1.0,-1.71,64.76,22.37,-52.65,-334.97,-20.91,-143.47,-23.73,-0.01,225.61,5.56,-72.82,-13.98,99.16,-41.6,104.8,77.16,1.0
1.0,1.0,1.0,1.0,-2.63,75.85,-44.18,-73.6,-250.34,9.21,31.44,11.71,-2.22,-5.34,-13.89,-203.87,-70.38,252.87,-41.83,13.27,22.17,1.0
1.0,1.0,1.0,1.0,1.13,-89.48,96.39,-197.71,497.79,-1.89,50.62,-58.63,-6.0,-99.33,4.52,-37.53,197.61,-95.42,33.19,-77.06,-223.36,1.0
1.0,1.0,1.0,2.0,4.22,-37.11,34.97,-70.67,511.68,39.41,38.51,-37.66,-6.61,-14.76,-12.54,22.49,431.19,-294.98,-66.43,-207.2,-144.21,0.0
1.0,0.0,0.0,1.0,0.78,-18.68,88.56,139.75,-85.39,124.62,-5.78,110.16,11.14,53.4,12.92,47.67,92.09,70.29,-84.27,-122.92,-14.67,0.0
1.0,1.0,1.0,2.0,-0.37,-99.51,-64.56,90.98,95.25,-167.39,30.68,59.25,4.22,-150.18,14.76,22.23,323.17,273.33,45.22,-50.92,212.07,2.0
0.0,1.0,0.0,1.0,-4.67,142.46,-62.02,-37.4,-357.24,48.68,-89.43,142.66,-2.02,-38.47,-21.77,57.21,-71.79,-9.82,-1.05,83.27,73.49,1.0
1.0,1.0,1.0,2.0,-6.87,80.67,-21.27,-183.2,140.0,2.27,-101.44,26.48,6.07,159.15,-18.64,25.92,177.92,-168.15,-103.99,-29.43,-211.88,2.0
1.0,1.0,1.0,1.0,-2.3,72.41,236.61,-26.57,226.85,-60.19,-6.9,118.78,-15.63,-116.45,4.55,39.38,209.45,-41.9,129.0,203.77,-107.57,0.0
1.0,2.0,0.0,0.0,-2.89,-167.98,62.47,41.95,338.22,-23.72,-4.68,120.29,-5.68,-95.64,-8.41,2.43,-24.15,-108.54,-41.42,-80.94,-149.93,0.0
1.0,0.0,1.0,0.0,-2.2,124.92,-117.22,8.02,89.46,56.33,109.55,31.0,-13.31,3.11,6.36,-128.12,-21.26,25.19,-37.22,-68.42,-201.05,0.0
0.0,1.0,1.0,1.0,-3.6,151.17,12.5,-83.72,-486.52,58.32,-161.99,74.78,-8.53,-99.73,-7.91,3.98,-157.06,-79.39,-124.94,107.6,52.51,1.0
1.0,2.0,1.0,1.0,3.54,90.23,71.68,52.86,-196.4,-96.21,-177.73,44.79,19.64,-104.54,-6.58,-61.78,63.33,-55.88,-134.84,142.05,-3.07,2.0
1.0,1.0,0.0,1.0,-2.17,67.45,123.15,-108.46,-220.59,94.2,-71.6,17.73,-10.47,-2.39,-18.12,99.13,174.84,249.8,67.89,44.04,5.82,2.0
1.0,1.0,1.0,1.0,0.52,-138.42,67.27,6.12,182.01,33.98,-97.73,104.44,7.11,94.58,7.63,70.99,-71.57,78.98,62.61,-8.27,-234.58,0.0
1.0,2.0,1.0,2.0,7.71,5.16,-53.86,24.43,-186.45,23.92,12.55,-28.19,6.12,75.22,8.85,65.04,-275.71,-156.01,-108.57,-14.31,83.74,1.0
1.0,1.0,1.0,1.0,0.81,15.55,-54.22,-151.46,389.29,-43.47,80.21,-65.82,-8.67,-72.63,-6.58,-96.74,-63.16,-357.12,-181.52,-88.1,-249.22,2.0
1.0,2.0,1.0,1.0,-3.4,-3.05,4.11,20.98,178.19,31.43,57.01,-141.26,-8.89,18.3,-23.02,6.44,182.68,90.26,-128.58,-159.19,-166.61,2.0
1.0,0.0,0.0,1.0,-2.58,-109.99,-45.54,255.69,121.07,-89.65,120.01,-126.91,-18.88,-50.91,8.05,-0.34,96.39,149.12,75.39,-57.53,191.13,2.0
1.0,1.0,1.0,1.0,-3.01,19.21,33.96,-23.02,312.85,-3.81,156.34,34.5,-4.37,54.92,-1.37,-17.15,-119.39,98.3,-155.91,-74.17,-393.94,0.0
1.0,1.0,1.0,2.0,-1.3,-206.72,57.66,-37.47,350.87,-13.04,36.07,95.0,5.22,48.15,4.18,-36.96,-176.84,109.51,-26.36,-84.34,-283.72,0.0
1.0,1.0,1.0,1.0,-5.44,86.7,-3.94,-123.2,191.27,59.69,117.01,-42.47,-18.11,19.6,-7.21,91.16,333.27,143.09,-22.16,-135.51,-134.26,1.0
0.0,1.0,1.0,1.0,4.04,81.48,-20.12,143.23,-10.17,26.5,-14.65,2.98,-12.71,-26.13,0.28,28.55,-64.84,-138.19,71.14,80.95,-39.46,1.0
1.0,2.0,0.0,1.0,1.26,45.82,41.55,-205.75,-143.54,29.55,-66.54,-25.03,-11.6,-36.67,-10.07,66.3,9.59,-25.83,37.62,68.56,50.26,1.0
1.0,1.0,0.0,1.0,-2.46,70.85,52.6,92.27,-129.39,-66.55,-32.02,-72.95,-4.27,-98.45,-3.86,-18.87,49.9,-73.58,20.85,130.96,155.12,1.0
1.0,1.0,1.0,1.0,1.57,115.09,-85.8,120.11,-41.61,34.19,28.31,-76.43,-21.33,-254.08,-3.01,6.22,69.64,21.74,-103.56,-69.81,-95.81,0.0
1.0,1.0,2.0,1.0,2.6,-91.66,7.98,-131.14,268.68,-22.05,68.25,-51.24,11.16,-18.51,-2.72,13.92,18.41,-312.46,-56.13,-95.19,52.07,0.0
1.0,1.0,1.0,0.0,1.32,-5.93,46.7,116.46,-43.06,45.83,63.84,-5.75,15.54,-5.6,-9.24,84.17,-46.99,-154.0,41.87,1.77,166.76,2.0
1.0,1.0,1.0,1.0,-0.13,-0.49,-10.75,97.42,368.4,7.92,128.25,2.2,0.06,-154.52,10.82,152.54,5.11,-150.2,-195.68,-157.77,-281.2,0.0
1.0,1.0,1.0,1.0,-2.38,31.36,101.34,109.61,-31.18,-66.44,-106.99,30.6,19.33,7.23,8.09,-31.05,37.04,-165.63,101.29,192.8,89.55,0.0
1.0,0.0,1.0,1.0,2.55,-74.86,-55.56,-245.02,420.17,-30.75,-63.47,-48.31,20.96,78.35,-2.67,27.34,217.99,-1.9,140.49,-35.52,-238.25,2.0
1.0,1.0,1.0,1.0,-2.73,136.76,-67.25,227.89,118.79,-13.13,120.99,41.8,-3.07,152.58,-15.04,-43.86,217.24,15.28,74.2,0.31,3.82,0.0
1.0,1.0,2.0,1.0,-4.55,-140.91,-9.35,-127.85,198.04,-22.98,-36.0,65.12,-5.78,41.63,-3.19,-18.51,-122.49,-184.24,-53.81,-62.6,-73.13,0.0
1.0,1.0,1.0,1.0,-2.23,-4.07,50.29,0.33,-3.52,-1.4,-84.63,-80.45,-24.08,-53.55,2.12,-69.26,42.33,107.95,-59.59,6.74,-148.67,2.0
0.0,1.0,1.0,1.0,4.43,-70.12,-4.78,-71.19,80.51,-18.97,44.17,-65.08,-1.67,47.48,-30.73,-37.09,84.48,194.73,47.11,-51.56,10.61,2.0
1.0,1.0,0.0,1.0,-2.81,19.95,-126.16,69.63,-324.92,12.12,-84.35,30.88,3.05,78.38,3.99,-0.93,57.93,33.89,-222.49,-142.32,153.65,1.0
1.0,1.0,1.0,0.0,-1.46,-138.63,49.41,188.35,69.67,-58.87,-116.8,35.11,1.32,21.1,0.47,-43.25,121.76,162.25,-177.8,-107.81,-113.22,2.0
1.0,1.0,1.0,1.0,3.36,-74.57,-43.25,214.76,224.96,-143.33,90.29,-48.45,-12.28,-46.66,-0.95,-54.25,12.19,-113.4,-17.84,-7.9,100.33,2.0
1.0,1.0,1.0,1.0,-6.11,85.57,8.64,76.91,135.05,30.18,175.03,-10.39,-9.62,-38.99,18.91,135.54,78.71,26.95,-29.85,-59.02,-66.27,1.0
1.0,1.0,1.0,2.0,3.29,-129.6,-11.51,60.6,197.4,-51.05,54.51,-60.42,1.4,102.63,-5.14,1.28,-23.2,-39.31,-45.51,-88.47,10.53,2.0
1.0,1.0,0.0,1.0,3.36,152.54,-2.37,-143.81,-238.47,-93.51,-24.25,19.73,-3.52,-48.43,-3.06,-108.24,-131.08,-169.54,-199.94,119.84,65.8,2.0
0.0,0.0,1.0,1.0,-4.22,-152.37,44.64,-18.27,283.22,-95.4,-7.45,-106.48,13.6,106.75,3.62,-94.92,-19.63,-150.61,42.64,16.18,9.91,0.0
1.0,1.0,1.0,0.0,0.31,-188.16,75.31,-127.35,-89.3,10.32,-39.98,-26.07,-6.96,-165.53,7.07,0.31,-3.03,188.7,-55.87,-103.9,122.43,0.0
1.0,1.0,1.0,1.0,6.39,-1.89,-55.95,17.29,-79.31,-32.62,-88.37,8.75,-3.8,-211.46,-2.8,-29.77,-144.08,-1.85,-194.23,-29.65,-147.53,2.0
1.0,0.0,0.0,1.0,4.49,50.78,-7.04,21.59,13.22,21.56,-33.9,-9.15,-8.02,43.98,-0.33,2.96,-3.02,-111.93,123.83,85.4,-4.53,1.0
1.0,1.0,1.0,1.0,-1.21,-51.22,-89.5,74.79,158.11,-54.75,50.98,-1.16,14.22,-50.99,2.05,17.18,-197.34,24.36,91.34,40.38,-98.56,1.0
1.0,1.0,1.0,1.0,0.5,199.19,97.53,3.64,147.46,-52.38,13.65,-89.32,9.84,97.66,2.17,72.25,244.65,-41.42,143.29,205.81,-112.71,1.0
1.0,1.0,1.0,0.0,1.71,-100.11,56.66,48.72,297.68,122.44,10.22,-127.99,8.79,117.24,-5.18,-17.04,4.19,-163.55,184.22,-48.83,-120.4,2.0
1.0,1.0,1.0,2.0,-1.55,122.65,139.24,-2.78,-369.92,-43.72,-20.86,-38.69,26.19,105.82,-11.27,41.64,226.9,89.38,-162.54,54.43,275.81,1.0
1.0,1.0,1.0,1.0,4.33,32.38,-182.02,-94.49,-655.7,-5.06,-230.95,68.75,-13.76,-3.72,-10.37,-125.39,-126.64,-17.07,-235.39,-47.88,285.57,1.0
1.0,0.0,0.0,1.0,3.67,28.56,-46.63,61.72,-249.27,80.9,-5.86,-72.66,2.73,183.59,16.92,-100.47,-211.3,129.41,-77.83,-36.96,-44.55,0.0
1.0,1.0,1.0,1.0,-1.07,-119.85,-24.7,217.68,209.14,-89.62,104.85,-92.95,16.25,77.04,-15.46,-28.24,156.38,-108.11,-81.87,-140.23,190.31,2.0
1.0,2.0,1.0,1.0,6.85,55.18,40.75,14.96,83.86,69.0,119.45,150.02,-7.66,-138.51,-4.73,-39.51,138.41,-384.58,-107.36,-119.05,161.55,2.0
1.0,1.0,0.0,1.0,-2.67,-32.84,-189.25,6.59,-455.31,122.34,-61.31,-15.97,2.97,-27.45,-15.31,38.43,-196.43,7.93,-262.63,-240.65,159.14,1.0
1.0,0.0,1.0,1.0,-0.56,67.16,-21.74,-32.05,-151.53,100.55,4.79,65.6,14.55,62.21,7.11,73.21,-24.07,-47.78,35.81,-13.62,55.16,0.0
2.0,1.0,1.0,1.0,-0.37,40.32,-102.48,-168.66,-52.82,-4.38,72.98,4.63,15.09,184.07,3.62,58.9,-120.33,109.14,-11.89,-16.46,-33.16,0.0
1.0,1.0,1.0,1.0,-4.36,191.76,-54.83,-82.36,-405.75,71.42,-36.29,38.53,4.3,-101.27,-1.98,1.01,-30.02,-149.52,-214.31,-25.98,113.22,1.0
2.0,1.0,1.0,2.0,-0.98,31.12,72.91,-57.31,151.51,20.03,33.06,-107.54,0.52,59.86,-17.66,-82.3,80.23,-251.79,-185.2,-83.15,-87.6,2.0
1.0,1.0,1.0,1.0,0.9,-2.86,41.1,7.09,23.14,-91.16,10.35,161.84,-1.22,-7.88,-0.05,-29.89,34.16,-230.94,-35.11,58.39,185.58,2.0
0.0,1.0,2.0,0.0,1.8,29.63,94.03,-76.12,-33.29,-42.18,5.74,-93.59,-16.5,-6.13,-5.75,-5.31,129.48,-212.88,-31.24,47.68,212.56,2.0
1.0,2.0,1.0,1.0,-1.68,-202.57,81.68,-85.98,671.15,57.55,214.15,25.08,8.41,153.11,2.6,53.84,-130.03,-296.67,244.43,-63.07,-126.16,2.0
1.0,0.0,1.0,1.0,-0.37,71.94,52.08,-44.48,-279.17,45.24,-32.08,-84.22,-20.64,-108.51,-13.45,-120.17,20.99,276.62,21.34,56.7,26.02,1.0
1.0,1.0,1.0,1.0,0.61,110.4,4.86,-77.77,-68.26,3.61,24.43,-30.32,3.21,69.58,-7.9,49.43,-117.02,-65.05,69.07,129.36,-20.37,1.0
1.0,1.0,1.0,1.0,-7.59,-145.56,-73.5,-30.96,35.43,-11.83,-31.46,75.88,-12.17,108.27,-3.15,-101.95,-220.87,-95.91,-42.0,-69.46,14.14,0.0
1.0,0.0,1.0,1.0,-0.81,64.72,44.77,-59.2,-13.26,102.03,66.41,-62.31,6.93,8.07,-11.52,-69.23,143.97,50.57,-14.91,-79.35,-19.76,0.0
1.0,1.0,1.0,1.0,3.12,-128.93,179.3,-0.49,9.26,-19.06,-72.49,36.39,2.99,-121.53,8.32,6.0,-6.91,13.69,112.96,96.5,103.44,2.0
1.0,0.0,1.0,1.0,-1.14,59.34,52.93,-17.64,64.13,-3.39,-70.39,-5.89,-1.72,184.21,-20.6,17.49,68.62,-196.11,-110.78,15.66,-117.62,2.0
2.0,1.0,1.0,1.0,5.55,162.27,-239.76,127.41,-143.01,1.03,-119.04,80.66,2.02,9.17,-17.16,49.23,-18.51,-328.5,-39.35,20.61,14.89,0.0
1.0,1.0,1.0,1.0,1.42,-110.59,64.41,-30.56,-151.8,19.53,-27.54,-100.51,7.74,10.05,-0.75,-83.21,-173.58,74.55,4.75,7.63,110.12,2.0
1.0,2.0,2.0,1.0,2.04,48.3,174.12,-45.09,280.96,-172.22,-2.65,-17.94,-2.59,160.82,3.13,33.29,-33.4,-406.25,27.06,258.88,-28.5,1.0
1.0,2.0,1.0,0.0,0.56,-9.34,5.0,-122.07,119.35,-51.23,48.71,34.71,-28.66,124.72,-1.46,-47.79,126.36,-55.64,88.85,25.44,110.37,0.0
1.0,1.0,1.0,0.0,0.42,81.32,-158.49,114.18,-572.36,36.7,-60.71,-182.05,2.53,-78.66,16.21,30.38,-309.99,5.11,-129.69,7.09,224.92,1.0
1.0,1.0,1.0,1.0,-5.55,-77.72,20.84,-170.37,168.37,-65.42,-13.0,-42.74,-13.92,88.61,-13.49,97.39,32.99,70.29,45.24,19.26,-66.42,2.0
1.0,2.0,1.0,0.0,3.11,-40.51,151.69,-27.59,368.64,70.59,-44.81,-44.67,-12.52,-143.47,6.85,74.5,5.24,-403.91,89.75,44.08,-200.52,2.0
1.0,1.0,2.0,1.0,-1.88,-68.06,84.39,-70.39,-160.35,181.41,182.22,55.46,4.09,22.44,-0.3,-32.21,-317.65,303.24,397.85,85.25,153.53,2.0
1.0,1.0,1.0,2.0,-9.01,67.8,82.39,-84.64,-151.59,17.48,-150.42,-41.49,4.98,-92.44,7.96,65.25,-21.63,-115.27,51.89,153.44,-8.99,1.0
1.0,1.0,1.0,1.0,2.45,51.43,39.54,82.78,156.29,49.88,186.18,18.44,-3.35,-89.27,17.1,31.69,117.09,181.42,115.15,-26.86,-52.85,0.0
1.0,2.0,1.0,1.0,5.92,57.96,115.33,122.84,134.98,-9.15,86.48,71.98,4.41,-58.83,16.28,40.23,-82.48,-366.39,-30.99,79.02,24.16,2.0
1.0,1.0,1.0,2.0,1.12,-167.2,64.28,220.03,-113.47,-8.7,-43.98,-59.07,-16.01,20.84,3.51,-60.47,-160.29,209.46,-21.11,-21.78,53.94,2.0
1.0,0.0,1.0,1.0,1.06,131.52,-17.51,43.48,-178.02,18.97,4.63,10.92,-0.96,-98.08,-13.88,-93.87,-178.01,198.06,2.49,110.27,-165.74,1.0
1.0,1.0,0.0,1.0,-1.4,-117.04,-30.62,32.22,315.21,-7.04,-20.68,-14.98,-15.02,-15.23,20.82,-108.21,105.7,70.37,240.94,0.12,-102.51,2.0
1.0,0.0,1.0,1.0,-1.5,-45.16,53.5,85.47,-86.48,17.93,-30.33,-76.86,-0.52,-41.15,-6.99,26.66,-189.93,111.73,116.21,101.02,-14.56,1.0
1.0,1.0,0.0,1.0,2.86,-93.91,83.37,-76.37,-256.59,88.55,13.81,67.39,-22.42,4.89,7.53,31.35,-87.31,104.69,35.39,-41.17,245.46,0.0
1.0,1.0,1.0,1.0,-0.86,72.43,-4.54,33.08,-119.81,89.26,-73.89,30.01,-3.87,35.05,-1.88,77.16,19.01,16.83,70.94,33.93,-58.76,1.0
1.0,1.0,1.0,1.0,-2.85,-7.44,-0.7,-148.75,69.8,6.15,88.98,-24.7,12.42,-178.95,4.52,-113.93,64.14,-125.73,-7.59,-58.09,123.99,2.0
2.0,1.0,2.0,1.0,-0.18,12.51,-15.42,-23.0,64.08,23.19,96.74,-42.23,11.18,15.3,-14.7,-128.76,-40.68,-3.34,-28.05,-51.49,-31.48,1.0
1.0,1.0,0.0,1.0,-2.09,-93.11,66.07,160.39,121.1,-41.53,-64.54,-29.45,-5.06,-90.11,-3.27,34.51,-69.85,-121.89,69.39,73.15,-9.76,0.0
1.0,0.0,1.0,1.0,-6.43,24.28,106.01,111.29,150.71,-18.98,22.4,-36.22,0.54,-54.23,5.38,-84.3,190.29,105.36,164.6,94.94,-38.18,0.0
1.0,2.0,1.0,1.0,-8.52,-140.79,-155.87,168.85,448.9,-202.61,147.16,83.2,9.76,-56.67,16.24,-50.94,-129.19,-82.45,-35.69,-56.59,-67.79,2.0
1.0,1.0,1.0,0.0,-0.12,14.74,-56.97,90.46,-199.43,-108.78,-51.09,-20.83,-11.04,-245.41,7.93,-52.46,7.78,193.56,-193.8,-14.13,38.32,2.0
1.0,1.0,1.0,1.0,-5.99,-41.25,-79.57,114.14,258.4,-77.07,70.83,31.0,-0.29,35.92,-8.17,-6.67,-52.16,-40.06,191.56,69.32,-20.6,2.0
1.0,1.0,0.0,1.0,-2.01,71.8,-108.81,156.96,-322.01,57.88,-90.24,-59.48,-1.93,52.11,-3.33,-25.09,-163.95,-33.35,-120.25,-24.1,14.43,0.0
1.0,2.0,1.0,1.0,-3.19,254.92,41.95,84.68,-324.22,21.1,-73.43,76.41,6.84,139.86,2.16,75.54,171.83,9.98,-23.63,141.6,56.31,1.0
0.0,1.0,1.0,2.0,-7.48,-83.19,130.28,87.58,-59.97,-19.22,-78.77,81.19,-14.55,-119.83,-0.58,-181.08,-173.87,-58.29,-60.4,67.75,-8.45,2.0
1.0,1.0,0.0,0.0,3.85,157.92,-80.74,99.45,-504.25,-138.06,-191.95,-106.65,4.17,103.51,8.14,-59.01,-86.12,-6.91,-10.39,257.51,234.29,1.0
1.0,0.0,1.0,1.0,-1.63,-29.32,-0.07,11.87,43.22,-44.53,-59.22,20.03,-11.06,-62.26,-3.9,75.44,100.57,-101.55,-108.11,-46.29,15.8,1.0
1.0,1.0,0.0,1.0,2.47,-234.95,-17.81,-84.72,348.5,-77.94,85.23,118.09,-0.61,-58.13,12.13,-53.26,-204.0,-143.87,-27.11,-94.26,-18.82,0.0
2.0,1.0,0.0,1.0,-5.86,-131.15,90.72,-80.87,-46.86,3.64,-49.13,11.81,-8.27,129.68,9.53,-2.51,-217.6,28.31,-52.61,6.38,-21.4,2.0
1.0,0.0,1.0,1.0,-3.29,125.71,-51.79,-52.98,-71.33,57.42,17.22,13.93,4.66,25.78,-0.83,43.42,143.5,-22.41,-99.21,-76.3,-37.85,0.0
1.0,1.0,1.0,1.0,2.35,149.17,-141.43,-47.88,-135.15,27.63,-31.53,34.91,10.39,85.3,-4.71,25.89,-109.52,61.79,-81.02,9.54,-197.61,0.0
1.0,1.0,1.0,2.0,-3.01,54.39,27.21,82.21,-107.96,-13.0,-11.14,176.33,-10.27,-147.53,3.69,-94.86,-151.92,-170.73,-175.62,21.69,-15.43,2.0
1.0,1.0,1.0,0.0,-1.76,-78.72,38.51,99.14,-97.57,-66.96,-31.17,-18.48,-0.74,140.58,-10.08,-53.21,-271.84,-37.86,54.24,129.96,107.26,0.0
1.0,1.0,1.0,2.0,3.79,-172.85,-91.63,121.26,-47.19,-74.45,-72.14,-36.15,-16.98,-108.41,-5.41,86.34,-134.24,19.15,-105.78,-89.36,93.48,1.0
1.0,1.0,1.0,1.0,3.97,41.17,63.14,224.3,-196.54,23.01,-55.83,-16.14,-17.21,-91.19,-14.9,-39.82,-90.79,-12.42,47.67,110.44,71.41,1.0
