cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,target
2.0,2.0,-175.0,-37.11,-61.2,-9.18,-44.9,40.23,9.39,-79.71,94.45,14.61,-94.83,80.3,61.58,-35.61,41.08,43.26,-25.97,0.0
1.0,2.0,-330.47,18.4,149.3,-7.69,239.73,-59.46,98.91,186.66,55.4,-82.91,-43.65,99.11,-60.49,-51.01,91.43,-2.96,-6.64,0.0
2.0,1.0,-246.03,-26.82,-348.18,3.24,-165.64,-4.74,-92.45,83.63,-94.98,60.68,39.03,-29.27,182.91,-61.13,49.05,34.54,87.81,0.0
1.0,1.0,190.58,22.85,84.67,-4.84,-121.04,14.18,-23.01,-70.74,121.82,20.08,110.73,-22.92,48.89,-39.62,-110.74,-1.74,-26.0,1.0
2.0,1.0,-101.21,-21.96,-249.37,0.58,-194.08,-15.71,-18.15,-2.41,60.07,87.05,-89.68,70.04,-79.14,-36.47,-181.35,123.85,123.54,0.0
1.0,2.0,-249.96,-8.6,78.26,6.99,104.54,-9.78,61.86,75.4,-151.23,15.33,30.0,79.79,-43.38,-126.7,-14.37,142.51,15.77,2.0
1.0,2.0,326.59,6.33,66.96,-13.65,-75.23,-11.07,-64.84,-207.3,-54.28,87.4,-13.55,-32.33,96.9,-74.98,-179.51,172.64,92.6,2.0
1.0,2.0,-219.39,-57.29,-108.56,-0.42,-113.48,21.57,6.56,22.72,-6.62,-96.32,-31.66,-11.42,11.59,-156.05,335.28,196.74,91.14,0.0
1.0,3.0,164.26,-92.89,-33.3,-1.8,-143.44,6.16,3.64,86.44,127.7,-58.22,-33.22,-210.11,88.79,-51.8,-98.33,43.34,150.78,2.0
3.0,1.0,-81.03,-69.24,-395.68,1.39,-372.14,28.18,-89.27,-64.3,50.23,-17.08,90.62,-14.61,82.39,36.21,46.53,39.24,21.13,0.0
2.0,2.0,35.61,-72.7,-119.77,-1.35,-372.84,24.58,25.57,-80.98,112.95,99.66,-98.23,132.08,55.35,-9.17,46.54,304.62,-2.76,0.0
1.0,2.0,-150.68,-81.33,-26.0,-0.87,-161.99,-73.06,45.8,-32.91,85.32,51.8,0.78,-225.0,86.47,-133.36,-84.43,-110.97,-59.09,2.0
2.0,1.0,23.76,33.06,-7.43,-4.76,8.79,5.88,-25.94,-58.24,-52.84,8.17,1.33,22.42,-64.99,20.64,-42.35,116.08,-27.54,1.0
1.0,1.0,201.28,1.0,-82.74,9.14,-175.41,47.97,-55.8,44.18,28.41,-63.17,-16.57,37.85,89.59,-64.16,-14.39,492.02,23.21,2.0
2.0,1.0,133.98,-25.98,-214.47,1.58,-113.15,-20.14,-64.42,-29.19,50.4,163.68,-85.75,-151.41,-138.19,14.31,35.17,-97.47,11.52,1.0
2.0,2.0,-362.47,-22.73,5.88,2.56,213.96,41.44,73.79,-56.12,-90.45,-99.34,72.67,-108.97,169.51,101.27,124.84,98.51,-209.71,2.0
1.0,1.0,221.27,-36.36,-48.43,-4.23,-312.96,51.67,-49.61,-147.05,-4.44,-50.24,-55.04,-125.07,35.52,-39.1,-71.15,-249.26,-85.78,1.0
1.0,1.0,-343.1,16.45,-15.65,-11.72,135.06,9.89,52.8,-92.44,-72.99,-174.52,89.49,23.8,1.41,-161.52,-4.05,143.08,-41.55,0.0
2.0,2.0,0.62,-67.74,-119.53,-2.16,-261.21,35.67,44.66,-92.15,-22.69,-48.53,-69.87,57.62,16.71,-12.19,-118.89,96.46,-20.67,0.0
2.0,0.0,-114.56,32.39,-110.4,-2.81,6.35,30.29,45.65,61.44,70.45,-30.87,-90.93,11.16,29.69,116.77,0.67,122.14,-168.66,1.0
1.0,1.0,196.89,11.08,65.23,3.07,71.51,-61.19,-6.34,8.6,100.55,-13.2,-49.11,-149.85,1.25,-29.89,78.93,162.55,66.21,0.0
2.0,1.0,-60.69,25.64,98.81,6.33,-69.07,-30.78,-25.91,-127.14,74.53,79.06,-26.82,15.94,-2.46,108.44,20.54,-105.45,-24.52,1.0
2.0,1.0,-153.08,3.68,-22.03,-8.11,113.01,-28.9,26.52,16.06,92.94,-135.61,81.48,-12.78,104.25,33.11,-55.69,135.07,-129.96,2.0
1.0,2.0,22.13,-24.16,-6.97,-6.01,247.56,28.34,26.5,-74.9,73.33,18.54,-72.12,-148.75,-126.38,-84.69,-33.38,-118.21,-126.35,2.0
2.0,1.0,416.14,80.91,-195.9,9.55,118.02,10.71,-32.52,-28.08,-61.07,66.67,134.13,202.15,-1.05,80.2,58.33,62.14,35.55,1.0
2.0,2.0,-388.03,-53.05,-59.75,-2.78,18.74,-18.1,54.76,78.9,71.02,45.75,137.51,-88.38,8.42,132.44,99.18,-89.42,3.63,2.0
3.0,1.0,-447.05,-35.76,5.71,-15.28,-181.62,24.03,-60.11,84.37,37.04,6.92,69.13,-82.38,-82.59,92.56,-44.45,209.58,134.9,1.0
2.0,2.0,23.03,-42.05,-145.09,-14.84,-255.95,38.33,-101.05,-82.65,-9.48,-3.72,-9.89,-70.46,-20.73,74.19,42.43,247.82,108.75,2.0
1.0,2.0,274.13,36.68,37.14,-9.11,181.49,22.22,-88.32,-7.23,-24.84,140.09,-83.94,-102.41,34.52,-78.1,2.87,176.24,102.68,0.0
1.0,2.0,13.54,-70.29,-249.69,6.52,-104.9,-34.39,-61.62,118.92,141.84,113.85,-13.93,-182.3,1.61,-120.69,-16.35,-330.73,44.42,1.0
2.0,1.0,-101.9,12.7,8.2,11.67,-79.79,-23.52,-38.61,207.07,2.42,-94.94,11.46,7.8,-37.37,23.09,-7.41,109.83,-130.26,1.0
0.0,1.0,215.23,54.65,42.63,5.8,212.43,38.14,16.21,5.78,-22.44,-109.52,-93.75,-119.97,-12.44,-238.8,-69.83,447.69,6.11,0.0
0.0,3.0,162.17,-25.47,78.97,-8.5,284.57,34.92,61.92,157.45,-154.66,59.07,-182.61,-120.29,87.36,-44.15,79.71,259.52,-9.79,2.0
2.0,1.0,-108.06,43.25,1.44,1.0,389.41,21.85,70.34,-79.97,104.98,-9.68,86.9,2.02,-111.77,139.97,94.47,-147.03,238.91,2.0
1.0,3.0,188.76,-67.13,-256.48,-1.2,8.98,-4.14,21.01,19.54,-99.74,-95.47,-68.99,-35.57,4.03,-205.87,-63.44,337.29,-175.18,2.0
2.0,1.0,-102.24,1.69,-59.0,2.21,-211.84,24.43,-41.0,3.0,-29.86,-19.61,56.15,30.19,-10.92,105.16,-104.87,90.26,-93.85,1.0
1.0,2.0,356.07,-6.81,-44.07,0.07,-193.97,44.05,-45.08,-50.82,-47.31,-36.5,-85.06,34.13,121.62,-167.95,53.23,-71.08,135.97,1.0
1.0,3.0,55.26,-62.77,-111.2,-9.9,148.77,-48.66,49.85,-102.4,-53.33,47.89,87.94,-115.69,-70.57,10.39,-97.36,92.67,85.24,2.0
1.0,1.0,344.65,41.57,-23.62,1.88,-12.6,-9.49,-98.59,16.51,-135.8,4.6,-7.82,5.42,-31.07,1.62,28.88,128.17,9.29,0.0
1.0,2.0,377.33,17.46,-166.11,10.82,158.44,-73.61,-78.26,-46.4,78.84,-80.84,24.26,-89.69,158.11,40.67,124.66,108.48,9.07,0.0
2.0,1.0,329.49,17.88,-212.41,3.28,-176.63,-69.98,-39.68,11.45,77.59,-149.26,-78.22,154.47,26.16,117.62,-188.9,-4.36,-124.12,1.0
1.0,2.0,46.18,-15.99,40.13,1.86,-112.57,7.87,16.92,183.64,-55.22,83.27,1.21,16.42,-44.77,-67.27,-101.67,-68.44,-13.57,1.0
2.0,1.0,67.55,26.06,-110.79,4.92,-42.01,13.81,-54.06,-174.55,-27.83,18.78,-16.28,-37.92,61.01,-48.57,88.9,118.78,41.94,0.0
1.0,1.0,44.71,-38.88,-94.94,14.42,-157.33,-24.43,-33.37,-13.37,32.18,-29.52,89.95,-100.97,55.93,-109.01,-91.65,-259.16,-108.33,1.0
1.0,2.0,164.07,-12.78,-20.46,3.22,-45.29,-49.35,-61.08,-49.9,32.38,-37.63,103.49,-125.87,-93.96,-74.01,75.83,-39.52,-47.47,1.0
1.0,2.0,40.15,19.11,240.05,6.14,116.59,-0.27,-6.06,-19.11,29.07,93.72,21.52,-134.76,104.71,21.46,-71.54,-132.62,6.4,0.0
2.0,1.0,-254.1,9.31,-195.88,3.28,-54.09,-21.36,-39.28,79.82,-52.28,-21.41,71.03,82.48,-146.17,-38.49,-98.31,64.98,32.93,0.0
2.0,2.0,-61.06,-25.44,-3.74,9.63,-260.76,-22.03,-49.5,-73.89,-36.26,87.93,-55.35,16.49,-25.67,-9.74,-99.16,227.11,61.93,1.0
1.0,2.0,-33.7,-52.94,-83.77,8.31,195.45,8.21,54.32,192.84,27.68,17.26,37.74,-128.96,2.88,72.21,-11.51,67.61,-108.69,2.0
1.0,1.0,-34.49,-4.4,90.76,-1.51,-126.1,7.0,31.34,10.79,-97.25,266.08,7.09,14.25,-175.15,-20.31,-188.33,-166.99,62.95,1.0
1.0,1.0,110.77,-17.97,117.77,-2.51,-186.82,-0.83,17.66,93.89,82.04,-34.91,-26.57,-95.08,75.68,-131.24,49.47,22.48,113.16,2.0
1.0,2.0,502.41,24.2,-261.5,11.15,149.22,-44.38,25.54,65.27,107.12,-92.12,42.29,85.43,44.78,-50.39,43.1,241.03,-5.62,1.0
2.0,1.0,-251.79,-7.59,-195.3,16.46,2.38,44.97,33.65,86.19,-29.36,-98.48,-46.08,54.61,16.76,-69.31,40.33,98.69,-10.71,2.0
2.0,2.0,13.89,-65.78,-198.57,14.19,-353.23,2.51,24.85,-18.9,-52.72,227.92,-14.1,68.6,-14.21,18.75,-213.08,179.08,22.33,0.0
2.0,2.0,109.99,-10.47,-46.61,4.23,79.43,29.75,-56.27,-115.28,87.47,186.79,-174.25,-132.03,-93.2,56.58,-85.4,-105.23,5.41,0.0
0.0,1.0,261.73,87.2,195.7,-0.23,70.33,-11.86,-55.53,-169.15,149.5,-127.99,-101.81,65.5,-136.19,-222.12,-78.55,275.47,59.42,0.0
1.0,2.0,157.79,41.87,95.82,8.18,325.07,-7.27,-40.06,-78.77,-20.86,56.39,47.5,-160.73,-111.85,-52.78,-94.42,260.3,25.58,0.0
2.0,0.0,74.64,51.27,-5.03,-5.08,-108.98,65.9,-23.98,-34.77,-187.36,-13.78,-16.3,10.43,115.28,31.68,9.05,187.55,21.9,0.0
1.0,2.0,5.37,-73.76,-119.53,-0.69,-221.04,14.58,-16.45,62.86,-152.9,23.1,-26.43,-142.81,34.03,-92.76,51.57,27.25,108.94,2.0
2.0,1.0,-319.72,-21.06,-150.92,-1.75,12.97,31.71,32.99,53.25,81.6,77.78,-107.51,6.62,72.45,20.0,34.55,50.54,-64.33,2.0
2.0,1.0,-229.02,-25.46,-209.34,5.63,-73.62,1.83,-41.54,58.85,-102.71,61.01,172.6,23.45,-22.79,-48.23,-119.09,23.89,-28.12,0.0
1.0,2.0,245.13,-59.29,-244.75,5.55,-127.15,31.66,-51.51,194.64,13.21,56.14,-39.18,-16.05,-149.93,-31.07,31.28,253.28,-109.69,2.0
2.0,2.0,-56.32,-13.71,-13.36,-3.43,-98.82,10.07,82.09,56.06,158.42,9.77,28.23,166.43,44.17,63.4,68.45,47.17,-164.62,0.0
2.0,1.0,115.94,15.18,-15.99,5.13,-184.57,4.87,-36.55,-186.0,85.8,132.48,-7.05,53.79,-146.71,62.78,-31.82,129.14,102.1,1.0
2.0,2.0,221.97,-27.22,-245.14,6.97,-18.73,10.08,-12.35,103.27,-14.47,15.09,112.47,-71.53,-17.9,40.89,105.3,136.12,6.17,1.0
1.0,2.0,123.9,-63.99,-94.1,-1.9,-155.66,20.52,-48.89,-18.79,109.51,38.8,-2.9,-161.95,54.02,-61.76,32.98,-183.0,-94.95,1.0
1.0,3.0,68.91,-97.12,-113.29,0.12,-271.41,28.89,49.03,-65.83,-50.5,-63.44,-41.85,30.9,115.99,-71.36,-6.11,91.75,-49.01,0.0
1.0,1.0,143.81,42.78,-34.07,-9.72,-3.12,-44.29,-30.28,49.23,-46.66,-32.53,-29.07,55.07,126.31,-167.0,56.41,-24.04,-33.73,1.0
1.0,1.0,279.96,62.06,36.52,2.06,235.85,5.15,-28.5,-32.48,-96.86,-88.82,202.45,-43.34,-137.1,-139.13,-46.09,243.58,-132.99,0.0
1.0,1.0,75.78,23.45,120.24,10.34,246.14,-9.74,-8.95,134.25,63.04,5.48,-192.4,-218.57,-46.03,-146.6,-29.46,285.24,-110.34,0.0
0.0,1.0,286.94,63.09,-39.23,12.77,369.91,14.03,-29.33,-53.72,70.84,11.77,-9.82,-98.69,-126.53,-172.14,140.06,380.67,-85.49,0.0
1.0,1.0,265.9,-4.4,-78.27,7.57,-163.78,-19.34,-48.89,23.93,21.78,-1.26,-5.25,-45.31,-49.65,-69.4,41.58,-70.96,156.88,1.0
2.0,0.0,-40.07,-9.88,-219.35,2.58,-54.2,2.9,-42.47,131.07,23.41,-7.35,27.16,-164.4,32.53,3.72,16.95,-139.2,61.05,1.0
2.0,1.0,-166.05,28.15,25.97,-7.23,138.72,46.9,12.59,84.46,-140.05,-77.37,-99.95,-15.96,-18.75,-24.12,34.61,6.09,-133.96,1.0
1.0,1.0,122.48,12.04,-70.44,-8.6,-26.55,31.33,-41.79,-44.12,120.56,-48.44,-65.64,-42.73,-169.0,-89.3,-142.16,-40.52,-85.1,1.0
1.0,1.0,297.19,-28.39,-79.64,-8.71,-256.49,42.31,-42.56,-30.3,94.36,-14.8,-2.74,-24.32,-29.75,-121.24,5.25,-182.42,0.58,1.0
2.0,2.0,-504.41,-118.89,-244.67,-1.01,-383.61,26.56,33.91,-84.57,-121.35,-81.36,-13.06,-57.05,111.34,-35.59,55.16,-12.59,95.77,2.0
1.0,1.0,406.75,38.66,-210.83,6.21,99.98,66.17,14.66,11.83,-102.43,-27.89,-95.83,128.93,-30.1,61.81,71.1,-32.53,26.66,1.0
1.0,0.0,-11.59,81.8,78.25,0.0,96.14,-80.71,-12.58,77.64,-72.43,-23.04,-161.26,39.78,-30.09,-98.79,-9.8,16.49,120.16,1.0
1.0,1.0,449.29,37.33,-89.04,-8.53,-135.15,12.95,-67.57,25.91,-11.0,156.34,110.78,34.2,-18.83,-91.87,71.27,104.89,-106.98,1.0
1.0,1.0,59.28,-32.3,-38.51,7.01,-133.58,-24.05,-15.45,25.33,57.84,-87.42,17.88,-89.18,-80.95,-26.73,92.13,-127.64,23.13,1.0
3.0,1.0,-342.28,-26.0,-248.18,11.04,0.53,-60.49,24.3,-43.63,30.53,15.01,61.66,-3.97,-36.01,130.74,197.26,-111.76,-30.42,2.0
1.0,1.0,6.7,3.35,89.02,2.87,-142.86,-25.48,53.95,49.83,19.31,21.79,-5.73,70.35,-107.28,38.72,-26.08,-30.22,147.25,1.0
1.0,3.0,-16.13,-64.84,72.7,-1.07,-95.44,-44.08,113.71,315.22,-27.4,64.77,-78.11,82.02,106.78,-136.67,40.26,162.43,-100.13,0.0
2.0,2.0,-53.48,-44.31,-80.66,-7.51,-205.53,-17.86,63.26,-82.34,-44.8,-56.39,170.68,89.43,88.12,37.81,-67.68,31.69,-76.42,0.0
1.0,2.0,-90.04,-46.57,96.38,-2.56,-105.56,-26.7,122.65,19.78,140.52,-129.34,-6.87,93.66,43.97,-168.55,-9.67,383.87,23.02,0.0
1.0,2.0,462.45,-60.27,-60.07,1.51,-291.8,-31.73,-50.48,7.73,-184.62,68.38,27.66,-218.12,148.04,-14.7,26.06,181.83,110.27,0.0
2.0,2.0,12.35,-30.51,-279.51,5.12,-121.86,15.17,-103.67,-46.19,37.25,28.14,59.46,-5.56,76.13,-17.22,81.43,168.35,36.89,2.0
1.0,1.0,177.56,24.52,40.84,-7.71,13.14,62.26,-103.37,109.55,-61.95,158.56,75.45,-109.52,-80.81,-21.25,60.18,202.32,21.65,0.0
1.0,1.0,186.85,55.07,113.47,13.37,259.36,3.63,-50.29,43.49,22.94,15.59,-33.76,-115.74,-2.73,-107.62,-31.65,320.35,-3.04,0.0
2.0,1.0,-26.67,24.29,-107.34,-3.65,142.5,7.66,-11.73,-43.59,53.05,-72.76,31.56,50.84,-13.06,-22.1,0.75,271.6,-144.37,2.0
1.0,1.0,153.27,-29.33,-116.39,6.99,-184.92,34.93,-13.92,43.57,-49.32,103.16,23.16,-18.68,25.63,-41.85,-179.87,-140.38,12.45,1.0
1.0,3.0,196.13,-52.59,-139.71,0.69,219.45,-37.37,2.2,-34.09,-135.41,129.53,149.01,-118.86,27.26,-10.21,24.09,71.45,-182.19,2.0
2.0,1.0,-86.36,21.88,-31.28,1.56,55.36,-37.47,-5.7,142.28,-0.01,-53.74,50.23,55.17,215.34,46.35,24.49,70.21,65.14,2.0
2.0,2.0,-30.44,-36.0,-77.27,2.94,54.39,34.91,12.25,-4.81,-0.93,43.29,49.66,-60.81,-38.37,16.63,-52.45,184.5,-118.57,1.0
1.0,2.0,-127.47,-54.28,-206.36,2.27,86.61,-18.55,81.22,96.61,32.38,7.75,134.43,-66.06,54.44,-72.11,13.13,62.8,89.01,2.0
2.0,1.0,115.47,-44.74,-150.2,3.2,-239.25,0.7,-24.16,98.09,-23.33,35.62,-59.7,-115.03,27.88,38.98,0.69,-160.15,-208.18,1.0
2.0,2.0,-160.57,-63.72,-71.15,-0.59,165.65,5.27,60.1,-24.68,-138.82,-80.54,39.76,-147.95,21.18,85.09,-155.05,78.95,16.81,2.0
1.0,1.0,32.52,77.34,43.1,2.7,208.14,-85.42,-14.64,124.79,65.9,-29.92,41.39,57.74,64.46,-99.7,-57.31,195.87,-36.89,1.0
1.0,2.0,61.04,-65.68,-119.36,-2.41,-246.54,21.56,53.86,28.48,113.72,47.76,36.48,91.58,-54.34,7.25,-80.51,27.45,90.85,0.0
2.0,2.0,170.9,-52.05,-151.59,-2.38,-416.88,25.29,-54.25,51.49,67.55,82.9,33.74,-5.18,-84.42,12.15,-20.78,255.56,102.74,2.0
1.0,1.0,288.87,33.46,-39.28,-0.52,-60.8,33.41,-73.87,13.69,-86.11,-31.1,-91.59,36.99,-153.64,-39.22,57.43,-10.53,-53.54,0.0
2.0,1.0,276.94,7.24,-199.98,-2.5,-101.06,44.41,-23.9,-124.83,21.44,41.77,34.67,54.82,-89.53,82.78,85.42,172.76,7.8,1.0
1.0,1.0,109.82,52.85,98.74,-9.38,353.21,-47.31,-20.75,35.74,-165.62,114.15,55.15,-127.32,-58.6,-88.34,-156.18,228.57,-35.78,0.0
1.0,2.0,157.03,-17.44,-117.11,2.45,26.54,56.64,-36.91,-44.01,-13.93,23.47,73.64,-11.0,38.86,6.1,39.12,136.37,113.54,2.0
1.0,2.0,136.07,-17.54,-52.53,-5.91,-101.82,50.77,-55.86,138.78,-107.19,-154.22,-64.77,-49.84,-88.92,-74.19,-29.7,115.21,-9.33,2.0
2.0,2.0,108.52,-56.18,-233.09,-0.07,-108.01,-30.4,-66.51,-135.66,41.5,25.04,-30.08,-89.49,-76.2,8.13,12.18,-48.02,-69.4,2.0
2.0,2.0,-283.99,-93.06,-58.85,-0.7,-89.41,38.22,51.57,120.04,60.27,-73.11,29.15,-152.07,61.63,32.33,87.08,117.49,18.52,2.0
1.0,1.0,105.97,34.15,37.27,-2.99,251.34,-12.87,10.51,-4.54,-101.78,-133.0,3.81,-121.61,-13.66,-84.04,34.0,145.91,74.07,0.0
1.0,3.0,31.08,-48.2,63.37,-6.64,-133.55,26.48,106.66,-84.13,31.36,102.59,-34.63,161.73,39.49,12.92,-106.98,28.19,-49.36,0.0
1.0,1.0,227.87,7.67,-87.16,8.03,-45.46,-3.05,-51.62,-29.29,-38.95,125.88,8.07,-3.2,19.1,-113.13,-64.43,-44.22,51.67,1.0
1.0,2.0,-113.23,-62.15,-164.91,1.62,-179.2,-33.64,-1.61,5.77,-118.83,37.23,17.53,-15.0,28.96,-253.03,2.35,277.31,-31.58,0.0
1.0,1.0,117.28,37.08,175.44,-5.69,-13.81,-39.9,-54.53,-141.78,-15.23,-116.22,119.75,-33.77,-52.1,42.42,-18.59,-15.61,-125.72,0.0
1.0,1.0,249.85,1.75,-105.82,-10.59,75.99,-34.57,6.21,34.41,180.62,135.13,34.14,-111.41,-54.96,8.8,-33.07,280.8,53.24,1.0
1.0,3.0,152.98,-138.53,-200.75,2.47,-486.9,31.77,60.58,-86.64,-132.29,55.52,111.81,-46.55,58.27,-71.95,200.03,235.05,56.73,0.0
2.0,1.0,-29.39,44.68,240.18,0.77,-193.3,45.44,-51.38,-13.94,109.08,-103.42,-25.26,-38.26,107.69,-12.67,-18.25,176.43,-202.85,0.0
1.0,1.0,179.46,14.83,10.11,-5.88,-235.95,3.54,-37.19,78.56,-20.58,-9.33,89.26,59.73,139.97,-173.34,-3.01,156.95,-17.05,2.0
2.0,1.0,-371.1,-11.41,7.55,13.23,150.6,9.99,60.64,219.99,13.7,91.51,-114.84,-92.83,81.38,14.69,-38.17,325.04,0.46,2.0
1.0,2.0,-99.08,-51.87,-207.49,2.43,-249.55,-13.84,-8.82,79.14,147.02,-77.14,75.77,34.65,7.88,-196.26,-33.79,379.67,-35.38,0.0
2.0,1.0,42.87,40.44,9.03,0.45,12.13,15.97,-48.48,-45.27,-84.17,-100.22,-83.71,18.16,-95.46,43.11,44.91,117.35,47.26,1.0
1.0,1.0,167.06,42.53,78.35,-0.86,251.81,-5.79,37.34,-52.96,-71.21,272.36,48.79,-74.82,19.57,-97.77,-4.65,46.41,148.52,2.0
2.0,1.0,-165.02,14.7,0.95,6.24,-41.14,17.32,-16.55,-75.47,-186.1,30.85,-16.54,-27.11,-4.5,107.82,136.59,22.08,14.56,1.0
2.0,1.0,59.81,-42.45,-154.4,-0.16,-224.76,24.89,-25.25,59.63,81.25,-0.16,13.96,-114.59,98.79,5.64,50.79,-237.72,108.87,1.0
2.0,2.0,-155.53,-39.41,-87.09,-1.03,-162.29,5.72,25.99,13.91,52.57,40.56,4.83,53.5,41.18,-55.64,-136.09,233.1,-76.8,0.0
2.0,1.0,-88.28,38.04,-74.07,-0.04,395.13,49.7,61.26,-28.13,153.81,-25.49,1.33,-12.6,-103.55,53.1,-27.25,120.07,-9.51,2.0
2.0,2.0,-353.28,-97.86,-182.73,3.51,-61.82,5.17,54.67,124.3,-77.42,-90.94,-135.51,-131.25,-74.1,41.47,-71.76,61.73,-21.27,2.0
2.0,1.0,104.41,-17.3,-201.99,-5.63,-265.48,-67.68,-36.88,65.8,-37.25,8.43,120.23,144.32,144.61,68.66,-97.16,165.17,-73.84,1.0
2.0,1.0,52.48,19.59,-62.74,-4.98,-233.99,-1.35,-84.99,-136.24,220.55,-138.53,-12.35,99.42,-15.64,35.3,41.15,65.2,167.71,1.0
1.0,2.0,215.88,-14.06,-111.06,-10.78,-34.8,-40.12,-41.56,-144.45,64.97,50.27,19.12,7.28,-28.66,-74.22,-10.58,193.04,-22.13,2.0
1.0,2.0,-211.64,-107.42,-42.75,6.76,-161.36,0.3,58.67,52.44,1.33,-79.91,128.46,-290.83,-113.07,-228.41,131.56,-199.59,-95.53,2.0
2.0,1.0,-216.66,-18.41,-170.42,-0.2,-30.03,2.3,-16.48,40.95,26.72,122.02,82.91,48.21,-46.03,-120.16,111.86,60.75,27.57,0.0
2.0,2.0,-248.83,-65.83,-24.09,0.94,35.5,63.45,42.09,-37.06,-6.81,101.47,27.02,-152.87,67.5,127.78,-7.12,67.76,-19.78,2.0
1.0,2.0,153.77,-5.84,-67.77,1.07,169.32,-44.19,-40.79,-19.95,-19.63,75.64,49.44,-186.45,43.84,-28.89,121.66,96.82,-45.25,0.0
1.0,2.0,-224.46,0.72,38.18,3.47,379.75,-33.1,100.27,103.98,-47.6,-67.43,-49.36,-106.13,0.98,32.52,-115.04,177.15,57.21,2.0
2.0,1.0,-81.69,16.56,-25.32,12.64,-44.29,17.63,-55.47,62.09,49.73,-44.68,-119.07,-0.95,110.18,61.98,14.9,96.2,9.04,1.0
1.0,2.0,-197.1,-100.29,-121.74,5.44,-231.66,-26.08,-10.37,13.03,-47.7,-39.11,-60.38,-75.01,-65.82,-163.25,172.15,227.69,-24.68,0.0
1.0,2.0,-189.58,-29.44,-43.78,-0.35,-49.99,32.09,46.51,-121.58,-52.25,35.87,66.24,56.88,-40.77,-91.63,-144.54,111.47,10.83,0.0
2.0,1.0,100.95,44.24,-28.02,-4.58,-128.8,-56.69,-64.49,-208.11,181.05,-46.67,41.63,164.98,38.66,-13.42,-44.1,160.07,108.16,1.0
1.0,2.0,33.1,-75.76,-127.09,4.45,-228.52,21.81,67.48,126.51,-18.95,-84.35,52.11,12.56,-119.75,-0.9,73.86,6.92,49.25,0.0
1.0,1.0,132.59,89.01,-26.7,1.11,175.96,4.05,-63.14,12.94,58.79,13.68,-197.25,144.26,-21.06,-10.78,-26.35,-26.14,97.86,0.0
1.0,2.0,-216.56,19.47,131.56,-2.52,190.95,-11.11,126.64,18.96,97.73,42.04,-4.85,130.01,-61.14,29.33,-84.22,-183.49,-30.87,0.0
2.0,2.0,-59.44,-89.94,-252.02,-1.9,-122.32,-52.02,-22.42,117.96,-19.82,-91.55,-82.99,-124.46,14.0,180.99,-78.83,-3.63,137.46,2.0
1.0,3.0,84.84,-138.93,-314.7,-3.63,-260.17,-32.11,-21.67,-80.47,89.5,49.42,73.75,-192.71,20.96,-79.27,91.75,55.65,0.49,2.0
2.0,2.0,103.33,-77.87,-188.27,-5.05,-530.5,-11.49,-117.64,130.74,-31.42,184.57,-10.74,-90.64,-35.03,11.46,182.83,225.43,-88.03,0.0
1.0,1.0,-16.34,42.75,295.28,-4.68,197.66,-22.61,-13.87,93.67,-124.22,21.95,-28.43,-102.12,44.28,-116.4,138.66,19.9,90.08,0.0
2.0,1.0,-223.66,-35.9,-86.45,4.69,-80.4,-3.43,47.97,-0.45,-5.29,64.11,57.88,-28.95,-53.04,-8.42,51.71,12.81,-76.86,2.0
2.0,1.0,108.74,5.63,-93.19,-3.88,-41.07,53.18,-11.36,86.77,-33.83,-1.06,-9.85,28.57,-85.13,40.8,-49.18,56.78,36.63,1.0
1.0,1.0,105.84,19.36,129.97,1.48,223.21,31.07,11.19,-18.66,64.98,-70.0,-141.99,-178.05,80.08,-81.63,49.96,101.9,37.75,0.0
2.0,2.0,-66.58,-42.0,-147.45,-0.75,206.03,-1.28,22.45,-65.36,-28.54,66.63,-83.34,-109.83,50.85,55.17,-112.64,263.16,-82.07,0.0
2.0,1.0,-35.43,46.1,-45.21,-2.35,347.45,-48.72,31.07,0.37,4.32,52.19,-33.91,14.94,-68.86,48.63,86.6,160.54,48.65,2.0
1.0,2.0,-57.87,2.85,3.16,10.11,264.49,-13.81,81.47,-92.35,-77.02,-137.82,-121.16,-67.8,96.0,-7.85,-39.72,125.61,40.35,2.0
2.0,2.0,-100.69,-23.9,-24.37,-0.95,246.46,-20.43,48.1,210.97,69.93,34.53,-109.67,-88.42,26.3,104.04,10.82,46.84,-48.24,2.0
1.0,2.0,-85.27,-2.99,-22.21,-7.6,355.75,74.61,81.56,103.19,-56.14,-93.21,52.55,-79.06,-96.48,35.76,-210.69,96.18,171.03,2.0
1.0,1.0,304.19,12.04,-125.6,-0.43,-162.47,66.64,-63.14,-59.01,-26.24,-101.93,130.18,-30.13,-59.93,-90.74,75.92,-57.91,-62.74,1.0
2.0,1.0,278.79,-45.8,-375.58,-3.6,-221.38,38.69,-119.97,78.94,21.33,-86.74,33.53,-202.9,24.31,-57.54,185.74,-297.52,-39.57,1.0
1.0,2.0,-137.63,-71.01,-179.44,4.74,-71.77,-55.41,35.27,28.68,-68.8,-60.16,12.17,-52.27,-79.9,-65.82,96.43,114.4,-156.58,2.0
