cat_0,cat_1,num_0,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,target
1.0,2.0,-0.63,10.48,-31.7,-6.92,83.67,165.8,-16.52,-57.15,25.22,38.84,-60.74,20.24,-28.37,0.0
1.0,1.0,0.68,-14.25,40.83,77.57,23.83,147.88,10.14,-50.09,-194.65,31.09,-40.81,48.55,8.1,0.0
1.0,1.0,-3.05,-1.62,30.0,-39.1,66.22,49.92,36.81,6.48,-134.44,17.2,85.67,-12.11,2.41,0.0
1.0,1.0,-2.82,-52.24,-60.72,2.01,160.06,71.19,-11.85,-7.59,16.27,160.39,47.24,-25.07,27.04,0.0
1.0,1.0,-10.6,53.57,18.96,26.83,132.32,-20.49,46.26,37.67,-142.59,-47.59,2.12,-33.96,12.14,0.0
2.0,1.0,-3.79,31.45,-25.42,-77.9,-26.59,62.06,45.25,-31.07,-86.84,-148.63,0.3,-65.2,3.6,0.0
1.0,1.0,6.42,-23.51,8.17,24.54,-184.06,70.09,20.74,-36.25,-19.0,177.27,20.85,14.75,-7.86,0.0
1.0,1.0,28.48,24.0,-34.39,40.52,-269.6,-7.66,-41.56,-9.99,429.55,7.72,79.21,-36.03,29.76,1.0
1.0,1.0,-5.85,-11.51,21.41,-8.48,-195.58,-53.96,27.63,-13.7,1.86,-122.18,17.36,14.5,1.16,1.0
1.0,1.0,6.69,-6.14,-166.34,48.45,-129.48,-55.59,-12.99,16.95,37.06,49.18,-48.02,-48.92,-1.99,1.0
1.0,1.0,5.55,9.03,-40.2,-15.29,-276.99,63.12,59.84,-27.71,-251.98,42.09,75.72,-1.78,10.31,0.0
0.0,0.0,19.79,11.08,-251.34,-52.34,-548.28,-181.78,-9.0,22.38,-132.39,12.47,31.36,-32.2,-0.66,1.0
1.0,1.0,-11.25,30.12,22.23,51.37,38.81,0.24,31.65,-9.73,-332.33,-80.4,44.56,18.09,-4.47,0.0
1.0,0.0,-3.77,31.24,130.78,-71.01,-121.24,-38.97,58.14,11.61,-305.89,-62.58,19.84,49.85,-54.67,0.0
2.0,1.0,-15.88,-3.2,30.18,11.7,166.82,-63.0,-18.28,5.01,144.99,13.0,-18.04,-2.44,10.16,0.0
1.0,1.0,0.75,-13.92,-45.75,-5.59,-94.35,27.99,11.62,-28.53,-133.4,-47.78,36.88,-9.3,-32.18,0.0
1.0,1.0,-18.1,-0.07,27.92,65.6,305.55,5.01,10.6,3.94,-229.43,36.14,-101.75,-16.54,-0.97,0.0
1.0,1.0,16.13,-50.69,-112.9,-3.82,-410.5,93.99,15.54,-61.68,38.96,0.14,-72.41,-5.13,8.62,0.0
1.0,1.0,-5.4,22.14,-40.12,62.39,-111.43,6.64,19.0,-22.2,-250.31,25.86,95.47,30.55,-12.88,0.0
1.0,1.0,3.37,47.69,30.18,36.32,-213.47,61.51,38.58,-46.75,-364.14,54.36,-39.47,44.57,-13.25,0.0
1.0,2.0,13.72,3.73,-14.26,-2.32,25.48,-23.85,-26.23,12.6,35.13,73.66,15.74,-43.38,-30.55,1.0
0.0,1.0,8.4,-6.32,-73.68,16.35,-6.02,124.79,38.01,40.35,-188.67,12.06,37.05,28.8,-8.72,1.0
1.0,1.0,0.83,11.86,-73.32,-26.72,-177.1,19.07,39.6,24.55,92.32,42.97,-10.5,2.13,-28.99,1.0
1.0,1.0,-0.05,49.96,-103.39,-17.69,-42.83,-55.29,-5.56,32.11,42.84,146.46,-48.54,-15.75,-15.18,1.0
2.0,0.0,-3.91,-8.0,-2.72,32.38,162.25,98.39,-31.26,-46.0,40.38,-52.3,-19.0,7.67,64.56,0.0
1.0,1.0,-7.06,83.54,-32.9,75.91,222.31,62.73,-8.67,4.17,8.53,-10.67,31.85,-12.29,5.01,0.0
0.0,1.0,11.44,-36.49,44.65,-56.5,58.47,-3.2,-27.0,-4.52,-251.35,11.06,76.2,14.35,-4.89,1.0
1.0,1.0,-2.77,44.36,-87.24,43.56,-106.03,59.51,20.22,12.91,237.75,21.61,43.91,15.44,-6.93,1.0
1.0,2.0,-10.34,-11.5,10.15,-38.02,162.61,58.5,26.87,-21.73,-177.46,-44.59,7.42,-39.4,11.38,0.0
1.0,0.0,-13.34,7.54,96.2,-11.47,360.35,78.79,11.62,3.02,-204.89,109.52,4.47,14.97,9.81,0.0
1.0,1.0,-7.33,0.51,38.51,21.8,-129.95,-24.4,37.03,4.24,-156.24,89.09,46.11,53.57,1.02,1.0
1.0,1.0,11.91,-6.95,-130.97,1.28,-3.47,108.28,-13.16,26.23,106.54,70.83,-9.83,13.39,-13.02,1.0
1.0,2.0,11.11,32.22,-86.72,-8.16,-325.07,68.32,25.05,-45.21,77.05,60.6,3.82,-27.25,-21.8,0.0
1.0,1.0,-0.25,14.95,88.25,-24.56,-99.63,37.84,30.87,-34.77,-320.98,-35.54,-82.78,47.58,65.78,0.0
1.0,1.0,11.42,-3.89,57.18,22.57,-59.87,-41.7,-13.46,6.29,-9.81,-40.38,65.61,1.26,3.99,1.0
1.0,1.0,3.09,-27.08,43.03,49.26,-246.05,-7.88,25.11,-25.21,-113.66,-23.12,-32.32,40.84,-45.13,0.0
1.0,1.0,13.96,-21.26,-69.13,-42.71,-243.02,-41.37,-17.79,-16.32,-121.44,-32.01,-10.8,6.0,12.23,1.0
1.0,1.0,7.8,10.99,-2.97,-59.32,-197.79,-63.17,2.99,12.0,251.33,-43.25,-76.47,-21.31,9.98,1.0
1.0,0.0,2.43,22.24,62.78,41.18,-80.22,51.28,38.51,-11.92,-50.73,-118.35,-42.25,1.75,-8.98,0.0
1.0,2.0,13.89,79.57,-145.66,-22.05,-298.9,124.07,25.91,-41.33,202.93,-168.8,95.94,-54.04,5.45,0.0
1.0,1.0,-16.38,2.4,20.09,8.77,36.27,-47.09,17.65,-6.83,-231.44,-3.66,-59.8,30.01,-11.51,0.0
1.0,1.0,-8.52,22.87,-6.57,52.77,-56.1,12.74,43.57,-6.91,-229.92,115.26,127.05,9.43,57.0,0.0
1.0,1.0,12.93,11.1,10.19,9.18,-150.84,-79.19,-6.83,7.53,-79.82,42.62,-43.12,-17.54,51.46,1.0
2.0,1.0,1.81,34.43,-93.4,12.56,-244.96,-113.67,13.31,57.98,547.8,43.06,64.57,-40.66,47.42,1.0
1.0,1.0,-9.21,-13.62,72.77,56.05,373.39,126.13,0.52,3.44,48.06,28.48,-77.27,0.07,32.04,0.0
1.0,0.0,16.75,7.15,-79.07,86.59,-123.41,119.7,8.12,11.56,163.78,-48.48,-0.77,1.69,-22.91,1.0
1.0,0.0,-5.52,-45.0,-9.46,-56.5,-194.39,0.98,37.01,-23.19,-149.04,-14.82,-15.11,27.11,5.49,0.0
1.0,1.0,10.94,0.04,-11.85,-17.89,-78.36,-35.39,-17.65,18.93,153.86,70.79,6.84,-9.8,-13.62,1.0
1.0,1.0,0.48,44.93,49.29,-8.6,9.53,34.35,34.22,34.92,-154.4,-6.02,-98.29,47.89,-61.03,1.0
2.0,1.0,-17.5,8.98,22.29,-41.28,82.49,14.68,41.01,-15.33,-190.47,93.16,-49.37,-7.2,38.9,1.0
1.0,1.0,-0.39,-16.28,-34.07,22.1,-187.5,-39.53,4.68,-18.8,-118.2,-30.55,40.75,23.91,55.47,0.0
1.0,1.0,9.46,-28.02,-50.58,2.43,-194.14,-59.3,-20.2,10.36,15.12,-37.81,-7.51,30.18,-15.44,1.0
1.0,1.0,-25.87,18.05,22.86,-17.09,335.51,-31.2,19.77,14.79,-361.16,-148.92,-121.43,-2.78,-65.88,0.0
1.0,0.0,4.82,-1.76,-28.01,-30.75,66.49,19.83,-24.96,21.02,109.84,117.23,-5.65,14.85,-54.93,1.0
2.0,1.0,-22.51,10.2,36.91,-33.73,348.13,-16.73,12.33,5.75,-247.97,85.24,-43.59,-24.2,3.71,0.0
2.0,1.0,-9.57,20.4,-13.47,45.27,110.92,36.17,27.35,-27.41,-173.56,-49.79,73.76,-58.34,28.8,0.0
2.0,1.0,-14.43,-45.33,61.45,-19.3,218.36,-24.66,-6.5,12.97,126.93,18.81,-46.26,-0.61,2.52,1.0
1.0,1.0,14.31,-21.64,-44.72,13.58,-281.29,-25.39,-0.72,-13.06,-3.7,-64.86,-14.4,-1.5,6.34,1.0
1.0,1.0,0.75,9.61,-88.19,-89.32,-118.33,69.03,14.25,-35.59,-57.53,-129.43,52.17,-13.32,-3.23,0.0
1.0,1.0,6.3,-61.88,-97.76,-19.84,181.78,-25.04,-25.36,24.36,-125.92,-151.52,-27.68,-81.11,-14.25,1.0
1.0,0.0,-6.56,-47.57,-31.7,-9.85,-166.73,-38.87,28.91,-18.29,-144.13,82.01,9.45,1.17,21.55,1.0
2.0,1.0,-22.94,-10.55,6.6,-48.13,355.95,31.07,17.98,12.47,-204.53,-12.64,-13.18,-10.0,-6.27,0.0
1.0,1.0,-17.98,-36.06,64.7,82.8,81.6,-13.84,38.97,-4.12,-148.53,37.33,-49.01,10.34,-11.82,0.0
1.0,1.0,-4.68,-23.46,-56.21,-16.2,11.67,47.04,17.59,-6.8,31.21,-20.85,-12.86,-23.5,-10.58,0.0
1.0,2.0,-6.01,-51.23,-86.92,14.62,181.2,52.14,-8.68,2.52,-6.99,165.5,76.97,-33.17,11.28,0.0
0.0,1.0,20.17,0.12,-69.63,82.37,-472.32,-103.41,-0.72,-41.78,-269.09,-53.53,44.91,-22.0,17.91,1.0
1.0,1.0,-11.54,-22.78,128.97,6.04,316.51,60.89,-10.61,-16.98,-47.46,-183.14,6.24,22.16,41.99,0.0
0.0,1.0,12.05,30.67,-30.43,-2.76,-6.82,23.01,-3.08,30.13,-130.42,-96.6,-32.46,13.44,-18.69,1.0
1.0,1.0,-13.12,-1.89,12.93,55.89,349.43,-1.76,5.71,21.17,-219.91,23.06,11.51,-42.18,-6.11,1.0
1.0,1.0,-9.27,-1.25,-61.93,54.74,24.0,7.49,17.41,-13.5,-192.22,-51.44,-14.0,-16.3,24.94,0.0
1.0,1.0,6.45,-24.21,26.91,-44.71,-88.64,-61.18,-39.5,16.2,305.99,-100.0,-101.95,40.65,-2.41,1.0
2.0,1.0,-8.5,44.18,-40.31,-39.06,197.91,31.16,-5.4,2.67,58.23,-124.21,-12.54,-37.96,39.92,0.0
1.0,1.0,1.34,-33.11,48.07,-44.88,-220.33,3.55,74.18,9.12,-251.03,23.88,-24.64,16.76,18.51,0.0
1.0,1.0,-6.8,5.1,12.09,-26.3,313.02,106.79,-0.35,-8.51,-25.96,44.13,-77.42,-35.38,-21.39,0.0
1.0,1.0,0.94,16.32,-86.27,18.96,-236.8,7.27,32.87,-22.14,-153.3,-61.18,-18.66,-9.4,1.35,0.0
1.0,1.0,-0.12,-25.31,-5.97,21.07,144.84,20.96,-2.48,-15.16,0.58,-43.56,18.69,-76.98,-2.95,1.0
1.0,1.0,-1.73,-14.5,-55.4,76.52,166.1,90.8,-11.41,-9.94,119.76,28.6,-13.12,-35.74,-5.16,0.0
1.0,1.0,3.67,11.95,-12.41,-14.62,-86.99,51.93,22.36,2.03,-25.53,126.13,54.0,16.21,-14.3,1.0
1.0,1.0,3.45,-14.49,-85.73,0.18,-188.89,92.15,36.3,-37.17,-41.01,-32.35,-37.8,-27.08,20.37,0.0
2.0,0.0,-10.43,-2.7,-3.18,74.94,128.71,-39.23,27.97,38.55,96.98,46.02,2.7,-52.24,-16.99,0.0
0.0,1.0,17.69,-15.77,52.94,120.91,-20.56,52.32,-1.0,26.29,58.61,-57.84,-7.86,14.78,-3.49,1.0
2.0,1.0,-22.11,3.36,22.94,1.81,224.58,14.54,31.58,-5.26,-238.29,11.17,-97.66,-8.01,-30.18,0.0
1.0,1.0,16.33,71.73,181.04,18.48,27.68,-20.82,-21.02,-4.49,-134.41,-15.47,-28.86,24.84,2.97,1.0
1.0,1.0,-0.36,31.41,-69.72,19.49,93.92,80.97,8.96,-2.04,95.47,113.81,5.29,-50.92,45.38,0.0
1.0,1.0,17.67,14.24,-92.47,-7.85,35.87,125.04,-2.02,48.47,191.63,51.91,-16.41,-7.48,40.76,1.0
1.0,1.0,3.79,-3.13,-198.91,-40.5,-134.75,-99.38,-7.63,60.9,295.92,125.55,76.96,-59.7,23.63,1.0
1.0,1.0,4.54,37.99,-112.88,66.05,-116.91,88.69,8.34,-9.07,131.15,39.05,65.49,-3.31,13.43,0.0
1.0,1.0,20.43,-27.09,-44.59,-41.25,-216.18,46.59,-0.43,-2.63,153.75,-105.26,10.94,-17.28,-9.99,1.0
1.0,1.0,-7.23,77.73,193.66,13.05,231.96,60.27,5.56,-12.36,-196.34,69.28,13.2,64.9,3.88,0.0
1.0,2.0,-7.28,31.45,-40.66,-21.97,30.68,28.23,11.86,-7.54,-90.3,55.55,30.52,3.36,13.3,0.0
2.0,0.0,-7.42,1.66,9.88,30.98,343.51,91.27,-25.62,29.94,282.56,-30.94,-58.22,12.27,-35.56,1.0
1.0,0.0,13.64,-25.78,-93.0,-36.81,-107.11,-10.94,-30.28,4.78,38.89,68.87,-98.55,-9.08,67.68,1.0
0.0,1.0,12.16,-28.79,-2.74,-31.25,-136.16,-29.51,-25.02,4.42,-136.96,-170.75,-13.75,56.66,-35.21,1.0
1.0,1.0,4.0,-19.32,-91.66,-37.24,-167.78,89.93,19.05,-43.22,57.38,-12.57,2.08,-31.48,-9.53,0.0
0.0,0.0,11.57,-21.59,23.87,-75.2,196.17,144.19,-24.74,53.27,184.92,34.07,13.49,78.32,-15.83,1.0
1.0,1.0,2.19,59.76,-135.67,13.87,88.41,-63.74,-19.63,42.25,-236.61,-60.44,25.41,-28.6,18.13,1.0
1.0,1.0,-11.1,-9.4,-43.95,3.93,149.46,21.85,-2.89,-6.62,-244.77,-142.63,-12.2,15.25,25.4,0.0
1.0,1.0,16.87,-7.39,-67.51,-30.08,-276.12,-4.69,-19.82,-18.39,309.08,107.08,-70.3,-25.08,-29.18,1.0
2.0,2.0,-5.81,1.74,103.69,14.58,412.12,126.52,-15.14,-34.45,-79.61,-33.93,-40.03,-31.14,-17.3,1.0
0.0,2.0,6.72,-30.1,-59.91,37.09,-140.94,-102.18,0.59,0.29,-402.48,-137.49,15.52,-21.5,13.35,1.0
1.0,1.0,9.36,-27.13,-75.35,-19.11,-94.84,95.31,21.51,16.84,181.32,40.3,42.36,-12.28,-7.22,1.0
1.0,1.0,-1.54,16.14,-59.75,47.45,129.39,-21.14,-21.51,37.84,-149.16,-45.39,-43.2,27.96,-15.18,1.0
1.0,1.0,-2.2,26.38,-40.69,-28.03,380.34,128.1,-41.25,2.65,-42.23,-78.37,5.2,6.88,-10.34,1.0
1.0,0.0,8.52,-11.61,-87.4,-3.05,-300.72,-183.35,18.98,14.73,-209.08,-124.45,64.86,-76.15,-3.01,1.0
1.0,1.0,11.48,9.09,-102.38,36.46,-19.03,-66.46,-19.71,29.95,7.77,97.82,-26.95,-68.5,-14.42,0.0
1.0,1.0,-10.29,23.76,31.09,-52.54,-105.34,-12.09,50.09,-23.45,-230.23,39.12,-59.51,1.41,-24.67,0.0
1.0,1.0,-1.03,-11.59,36.32,74.96,86.16,142.17,-2.71,-47.63,-64.52,69.93,-23.48,33.63,22.53,0.0
1.0,0.0,1.9,-37.92,-77.71,16.46,21.76,98.88,16.95,-32.56,21.86,52.44,44.24,-73.37,25.24,0.0
1.0,1.0,13.34,39.87,-103.86,31.39,-331.49,92.58,20.32,-38.04,143.38,-36.25,70.66,-13.14,-1.06,0.0
1.0,2.0,7.46,29.09,33.05,-7.72,333.81,83.01,-29.09,-18.79,-2.62,-63.36,21.62,-91.86,43.92,1.0
0.0,1.0,22.21,-30.31,-37.98,47.89,-0.61,-26.09,-50.35,8.39,-355.35,144.46,9.11,11.61,-10.65,1.0
1.0,1.0,-3.85,21.21,-47.66,-32.14,-52.91,19.09,20.29,-21.91,-154.06,-75.93,-25.47,-17.55,-27.09,0.0
1.0,1.0,4.98,16.3,-108.45,20.68,-63.93,-42.88,-21.62,42.59,37.69,115.06,25.23,27.09,16.47,1.0
1.0,1.0,-4.44,-22.12,71.1,-21.69,35.25,51.43,10.12,-23.67,-60.63,15.95,19.1,32.11,-4.76,0.0
2.0,0.0,-11.82,-9.13,33.69,-35.18,391.92,51.67,2.61,16.6,-26.81,22.13,27.09,-46.16,11.24,0.0
1.0,1.0,1.97,11.42,76.01,-11.98,-82.72,-26.92,23.91,33.97,-0.68,68.9,-12.14,48.19,-6.23,1.0
1.0,1.0,-6.38,44.99,22.38,22.93,199.51,125.72,2.85,-23.13,-17.97,30.36,-24.43,7.5,5.79,0.0
1.0,2.0,7.62,-30.47,32.94,7.19,-122.0,-24.83,-19.81,1.33,118.85,66.25,-1.88,42.75,-23.24,1.0
1.0,1.0,-9.47,-24.38,-60.82,18.24,265.23,165.29,14.38,-17.71,-96.29,-86.81,4.97,-22.16,-6.44,0.0
0.0,1.0,21.65,7.41,19.88,25.31,164.73,146.4,-20.75,45.57,97.94,161.6,-62.95,28.33,37.75,1.0
1.0,1.0,-3.29,18.89,-55.69,-68.07,-72.79,-52.99,-2.6,29.49,-27.4,-20.97,21.79,42.37,-19.41,1.0
1.0,1.0,10.02,-11.78,-113.74,-11.79,119.23,-21.0,-34.18,23.63,-190.52,26.64,85.45,-47.76,15.14,1.0
2.0,1.0,-8.87,-22.06,16.28,-2.13,36.47,59.11,43.0,-29.47,-112.93,-3.72,7.06,-38.64,-29.06,0.0
1.0,1.0,12.96,19.13,-52.67,34.37,-127.84,7.77,-1.93,16.95,238.88,36.29,-14.07,-32.0,-17.84,1.0
1.0,1.0,1.88,-10.9,5.58,30.32,-14.13,-24.85,-16.4,32.49,-18.27,-98.05,-65.4,70.57,28.48,1.0
1.0,1.0,7.82,48.5,-8.92,-17.71,-199.79,-4.97,6.33,3.63,134.63,-93.58,-19.22,19.72,16.53,1.0
1.0,1.0,-10.24,-0.2,60.02,-30.91,305.54,165.44,-7.79,-33.84,-105.24,-198.71,15.89,45.71,42.14,0.0
2.0,1.0,-10.44,11.37,47.45,-20.39,276.63,49.77,-34.83,-25.1,56.68,65.21,-2.58,12.03,6.24,0.0
1.0,1.0,7.37,-1.4,-127.31,31.68,-272.0,-79.27,-10.87,35.85,125.85,-22.2,2.12,31.63,-69.4,1.0
1.0,1.0,-0.97,-30.99,-18.71,38.71,121.8,-71.86,2.97,24.08,-158.77,45.38,-54.38,-67.13,-13.57,1.0
2.0,1.0,-2.93,-10.93,-47.15,20.25,146.74,109.12,-20.35,-33.37,122.88,-165.97,38.47,-19.04,8.67,0.0
1.0,1.0,8.97,2.27,53.26,32.1,-55.42,-7.93,-10.68,5.92,31.81,-70.46,35.54,25.38,-7.28,1.0
1.0,1.0,-8.04,5.93,-15.08,-20.88,-78.92,14.55,29.51,-18.34,-150.62,-4.28,6.44,16.4,22.49,0.0
1.0,1.0,3.43,-4.51,16.11,38.71,-84.66,78.36,4.79,-47.29,-205.2,-39.05,-12.28,36.96,86.3,0.0
1.0,1.0,4.18,48.02,-64.93,-23.2,-119.16,55.29,-1.33,-26.84,72.18,55.83,-59.67,-2.3,-41.44,0.0
2.0,1.0,2.12,-56.18,-83.59,-40.93,-128.97,-70.28,4.22,32.59,368.61,19.72,-67.17,-55.53,-13.35,1.0
1.0,1.0,11.02,10.64,-69.95,-13.48,-112.63,148.71,24.59,10.58,145.8,-44.56,54.7,21.26,33.73,1.0
1.0,1.0,-10.03,17.26,-21.48,36.2,0.74,-32.78,0.48,3.07,-136.83,-20.86,-27.23,43.16,-1.26,0.0
1.0,0.0,19.48,-5.51,7.91,25.48,-24.26,97.85,-13.9,38.6,274.3,157.81,-12.86,38.06,-22.88,0.0
1.0,0.0,7.0,-17.58,-35.14,-39.14,-462.11,-68.85,40.78,-28.13,-194.56,120.14,20.68,11.77,-21.65,0.0
1.0,1.0,8.64,-16.34,-97.47,-69.22,-234.84,69.58,23.98,-38.57,118.71,-17.11,37.35,-55.74,26.41,0.0
2.0,1.0,-9.3,-0.83,-52.05,3.4,97.09,34.35,-10.88,-18.95,71.82,-109.47,59.18,-11.01,9.29,0.0
1.0,2.0,-1.31,16.65,-73.17,-90.09,-80.1,61.93,29.53,-55.18,-209.42,-37.24,58.72,-62.43,-13.45,0.0
1.0,1.0,11.24,-11.75,67.91,23.16,-121.63,-6.97,8.85,23.26,107.69,62.73,21.39,27.53,-73.17,1.0
1.0,1.0,-6.15,68.94,-152.16,-50.54,-214.5,44.87,27.65,-14.53,58.82,14.62,31.36,10.42,23.18,1.0
1.0,1.0,1.9,-12.23,-83.0,64.42,-204.68,62.38,43.67,-41.28,-108.8,-95.27,-62.46,-46.1,-37.01,0.0
1.0,1.0,5.51,-7.73,63.99,-11.21,-335.9,-62.2,60.66,-2.83,-221.79,-70.94,15.36,12.1,-21.49,0.0
1.0,1.0,2.54,-30.18,-40.86,-37.15,91.75,-6.9,-19.49,19.9,-78.28,44.13,-10.6,0.67,-24.1,1.0
1.0,2.0,-2.99,-8.13,-36.36,71.6,141.94,209.33,-27.88,-64.64,65.7,-72.45,64.47,44.25,2.41,0.0
1.0,1.0,2.71,-19.96,56.87,-13.67,-2.33,-66.83,2.1,10.96,-103.36,-12.72,-21.25,-11.96,-34.06,1.0
1.0,2.0,-8.16,-1.84,-74.52,19.97,123.38,152.97,24.81,30.45,4.53,-49.99,45.13,64.96,-40.72,1.0
1.0,1.0,-6.59,-61.39,103.08,22.88,74.79,31.95,30.04,-0.97,-122.78,-2.96,68.23,26.27,23.22,0.0
1.0,2.0,-24.97,-23.52,68.89,-10.32,425.53,6.69,14.31,3.01,-353.38,54.59,84.1,-7.88,-46.25,0.0
2.0,2.0,-16.2,-16.04,111.22,15.11,454.79,41.66,-45.32,-15.74,72.58,30.26,16.23,16.22,4.4,0.0
1.0,1.0,12.75,26.12,-33.1,19.57,-127.8,-85.1,-5.63,-19.28,-364.29,5.93,35.62,-58.66,7.28,1.0
1.0,1.0,-2.04,1.65,-70.46,29.9,57.27,60.16,-8.78,-23.6,-111.07,45.62,-5.9,-5.83,12.87,0.0
1.0,2.0,-5.85,-1.36,52.61,-27.64,-56.41,-28.44,41.06,16.15,-91.96,-47.06,96.88,13.09,-34.9,0.0
1.0,1.0,-6.25,2.68,-70.31,10.85,-119.5,1.93,33.08,-17.72,-159.93,63.13,30.91,-16.28,14.74,0.0
0.0,1.0,24.37,4.76,-21.02,-67.93,176.13,157.16,-23.91,52.79,29.34,-117.48,19.18,24.46,-10.94,1.0
0.0,1.0,22.31,25.89,-77.01,-90.49,-517.02,-190.62,-3.48,32.25,26.33,179.51,-45.15,-2.9,11.8,1.0
1.0,1.0,-5.97,-24.91,27.2,9.51,89.09,63.65,3.28,-21.65,-70.59,98.14,51.53,21.87,-86.35,0.0
0.0,1.0,1.72,-0.32,78.3,23.82,-85.7,98.81,8.35,-68.66,-512.24,24.09,82.56,96.56,4.07,0.0
0.0,1.0,11.72,-3.71,-74.19,29.69,-120.51,-17.45,-41.96,27.55,-180.03,23.97,-13.56,107.0,-4.33,1.0
1.0,1.0,10.87,54.66,-58.06,-5.04,-155.41,55.84,16.04,3.49,71.57,35.98,55.33,-7.31,-33.95,1.0
2.0,0.0,-18.92,-30.69,-151.27,-19.92,-198.69,111.4,82.14,-7.18,153.31,51.44,81.51,6.56,20.44,1.0
1.0,0.0,11.07,-29.53,-43.3,29.24,-139.92,-40.94,-16.56,4.86,-50.89,78.93,24.97,4.99,7.38,1.0
1.0,2.0,7.37,12.35,43.29,14.09,219.32,185.1,-49.36,-28.34,345.36,-138.98,57.55,32.03,9.94,1.0
1.0,1.0,-3.69,10.96,-58.88,-30.29,0.64,22.54,4.41,-17.54,1.02,53.64,121.84,-28.48,6.52,0.0
1.0,1.0,-1.27,-35.29,125.16,31.22,-141.59,5.48,45.75,-23.68,-391.06,79.61,-18.77,61.68,21.7,0.0
1.0,1.0,-6.84,0.78,60.43,-6.69,125.96,36.74,0.58,-18.02,-63.28,154.13,-20.43,13.75,-0.13,0.0
1.0,2.0,0.84,-9.91,-157.64,-58.61,50.86,-72.36,-4.34,34.95,-16.4,264.57,-9.18,-97.61,-0.62,1.0
0.0,1.0,6.68,29.72,12.77,-8.27,-272.92,-114.11,-1.01,38.25,-71.61,-161.58,-26.58,87.68,-53.76,1.0
2.0,1.0,-16.25,-49.39,-85.75,-7.91,-303.46,12.19,79.82,-21.25,51.33,-86.46,4.77,-6.71,-23.9,1.0
1.0,1.0,-0.64,-1.14,-48.29,-13.74,-145.43,68.82,29.7,-29.48,-44.42,87.63,-71.99,1.4,-3.68,0.0
1.0,2.0,5.11,13.61,2.43,-52.65,-416.36,-52.2,53.63,-4.1,61.33,-10.85,-82.97,4.64,-86.54,0.0
1.0,1.0,7.56,29.47,79.5,-42.2,182.95,88.69,-27.24,-21.83,42.62,146.23,-38.06,-5.04,19.1,1.0
1.0,0.0,4.75,7.82,-116.89,0.26,41.7,-0.92,-19.08,6.34,-23.87,165.35,-137.97,-50.09,61.64,1.0
1.0,1.0,7.73,-2.79,-68.85,-6.9,-15.75,108.54,22.02,25.11,-2.39,-125.98,26.61,10.22,15.08,1.0
1.0,0.0,-2.21,41.87,13.4,-38.57,249.31,38.13,-21.94,13.58,-180.05,222.04,3.03,21.69,-36.5,1.0
2.0,1.0,5.05,12.36,-5.89,20.67,205.15,134.22,-41.3,5.1,491.99,50.06,50.21,1.93,17.81,1.0
1.0,1.0,0.5,-41.38,-83.85,-89.75,-26.05,-26.77,-1.15,-8.48,-141.06,52.78,10.32,-43.23,-18.47,1.0
1.0,1.0,9.94,27.94,-24.67,-55.9,-113.71,-35.63,-18.84,15.75,14.04,-70.4,-23.87,24.9,22.94,1.0
1.0,1.0,-4.21,6.9,-23.25,34.92,58.8,126.76,50.33,-3.6,-145.68,-102.27,-30.81,-10.55,36.73,0.0
1.0,1.0,10.39,19.11,-93.62,46.36,-252.44,76.1,8.36,-42.26,79.1,-0.13,-19.68,-15.35,-8.99,0.0
2.0,1.0,-16.13,-14.95,-34.89,5.59,271.29,69.26,28.64,-9.22,-172.58,46.66,55.83,-58.95,-6.07,0.0
1.0,1.0,15.95,14.84,-151.96,52.93,20.76,275.55,7.53,20.86,355.15,-6.14,-0.83,12.39,5.25,1.0
1.0,1.0,-11.4,-30.59,133.46,31.91,268.37,41.56,1.3,-3.13,-71.29,-57.07,-52.83,31.68,-70.25,0.0
1.0,2.0,-14.17,-7.27,17.17,-15.15,37.17,-7.52,35.42,-3.75,-300.51,-32.85,6.96,23.38,19.68,0.0
1.0,1.0,0.86,-6.98,-47.34,63.94,-28.13,35.99,4.4,-6.18,33.42,-101.12,26.58,-9.61,22.15,1.0
2.0,1.0,-17.85,40.3,40.92,0.5,352.66,73.19,34.14,-2.87,-128.41,111.06,-7.32,-57.83,10.72,0.0
1.0,0.0,-1.76,24.6,-92.64,20.41,-164.76,39.53,42.38,16.37,-146.79,36.58,-113.84,33.05,-12.68,1.0
1.0,1.0,7.2,10.08,-107.76,0.25,-90.49,-58.59,-10.24,24.85,144.85,-27.04,-8.79,-53.94,-5.01,1.0
2.0,1.0,-3.9,-4.48,-100.27,15.47,-51.15,29.94,9.29,-8.34,166.73,-79.59,-58.25,-35.8,-42.59,0.0
2.0,1.0,-9.09,22.63,0.2,25.92,199.92,91.41,-8.83,-20.43,58.54,-58.41,-14.37,3.05,12.99,0.0
0.0,0.0,15.3,2.64,-111.43,-29.28,-203.07,-128.27,-17.35,22.77,-335.19,68.62,33.41,-19.08,23.1,1.0
2.0,1.0,-9.68,30.46,-54.28,49.35,57.04,-7.06,-6.3,-15.02,57.4,172.04,-98.72,-24.98,9.95,0.0
1.0,0.0,2.76,-14.31,-94.4,-9.74,-144.77,11.69,3.47,-15.84,-33.13,-86.83,83.55,-8.57,12.74,0.0
